"Site","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"ruamahanga river at pukio","TP","2005-01-17","2019-12-19","177","0.004","0.44"
"ruamahanga river at pukio","DRP","2005-01-17","2019-12-19","177","0.001","0.06"
"ruamahanga river at te ore ore","NH4","2005-01-17","2019-12-19","180","0.005","0.05"
"ruamahanga river at te ore ore","BDISC","2005-01-17","2019-12-19","180","0.04","8.11"
"ruamahanga river at te ore ore","ECOLI","2005-01-17","2019-12-19","180","8","16000"
"ruamahanga river at te ore ore","TON","2005-01-17","2019-12-19","180","0.005","1.8"
"ruamahanga river at te ore ore","PH","2005-01-17","2016-06-27","138","6.91","9.2"
"ruamahanga river at te ore ore","TN","2005-01-17","2019-12-19","180","0.18","1.9"
"ruamahanga river at te ore ore","TP","2005-01-17","2019-12-19","179","0.004","0.25"
"ruamahanga river at te ore ore","DRP","2005-01-17","2019-12-19","178","0.001","0.059"
"ruamahanga river at waihenga bridge","NH4","2016-07-28","2019-12-19","42","0.005","0.064"
"ruamahanga river at waihenga bridge","BDISC","2016-07-28","2019-12-19","42","0.11","4.62"
"ruamahanga river at waihenga bridge","ECOLI","2016-07-28","2019-12-19","42","10","13000"
"ruamahanga river at waihenga bridge","TON","2016-07-28","2019-12-19","42","0.001","0.85"
"ruamahanga river at waihenga bridge","PH",NA,NA,"0","Inf","-Inf"
"ruamahanga river at waihenga bridge","TN","2016-07-28","2019-12-19","42","0.14","1.52"
"ruamahanga river at waihenga bridge","TP","2016-07-28","2019-12-19","42","0.004","0.3"
"ruamahanga river at waihenga bridge","DRP","2016-07-28","2019-12-19","42","0.001","0.044"
"taueru river at gladstone","NH4","2005-01-25","2019-12-04","178","0.005","0.131"
"taueru river at gladstone","BDISC","2005-01-25","2019-12-04","179","0.04","5.3"
"taueru river at gladstone","ECOLI","2005-01-25","2019-12-04","178","8","14000"
"taueru river at gladstone","TON","2005-01-25","2019-12-04","177","0.0043","2.05"
"taueru river at gladstone","PH","2005-01-25","2016-06-15","137","7.03","9.01"
"taueru river at gladstone","TN","2005-01-25","2019-12-04","177","0.39","4.6"
"taueru river at gladstone","TP","2005-01-25","2019-12-04","178","0.004","0.589"
"taueru river at gladstone","DRP","2005-01-25","2019-12-04","177","0.001","0.087"
"tauherenikau river at websters","NH4","2005-01-14","2019-12-05","177","0.005","0.153"
"tauherenikau river at websters","BDISC","2005-01-14","2019-12-05","179","0.07","10.2"
"tauherenikau river at websters","ECOLI","2005-01-14","2019-12-05","177","1","7000"
"tauherenikau river at websters","TON","2005-01-14","2019-12-05","177","0.002","0.456"
"tauherenikau river at websters","PH","2005-01-14","2016-06-14","137","6.43","9.42"
"tauherenikau river at websters","TN","2005-01-14","2019-12-05","177","0.05","1.84"
"tauherenikau river at websters","TP","2005-01-14","2019-12-05","177","0.004","1.7"
"tauherenikau river at websters","DRP","2005-01-14","2019-12-05","177","0.001","0.02"
"waikanae river at greenaway rd","NH4","2005-01-27","2019-12-10","180","0.005","0.1"
"waikanae river at greenaway rd","BDISC","2005-01-27","2019-12-10","180","0.1","9.85"
"waikanae river at greenaway rd","ECOLI","2005-01-27","2019-12-10","180","2","15000"
"waikanae river at greenaway rd","TON","2005-01-27","2019-12-10","179","0.019","0.48"
"waikanae river at greenaway rd","PH","2005-01-27","2016-06-15","138","6.18","9.19"
"waikanae river at greenaway rd","TN","2005-01-27","2019-12-10","179","0.087","1.2"
"waikanae river at greenaway rd","TP","2005-01-27","2019-12-10","178","0.004","0.186"
"waikanae river at greenaway rd","DRP","2005-01-27","2019-12-10","178","0.001","0.043"
"waingawa river at south rd","NH4","2005-01-13","2019-12-17","179","0.005","0.064"
"waingawa river at south rd","BDISC","2005-01-13","2019-12-17","180","0.06","12.18"
"waingawa river at south rd","ECOLI","2005-01-13","2019-12-17","180","1","3100"
"waingawa river at south rd","TON","2005-01-13","2019-12-17","179","0.005","0.51"
"waingawa river at south rd","PH","2005-01-13","2016-06-14","138","6.17","8.49"
"waingawa river at south rd","TN","2005-01-13","2019-12-17","179","0.05","1.1"
"waingawa river at south rd","TP","2005-01-13","2019-12-17","179","0.004","0.25"
"waingawa river at south rd","DRP","2005-01-13","2019-12-17","180","0.001","0.016"
"horokiri stream at snodgrass","NH4","2005-01-27","2019-12-19","179","0.005","0.06"
"horokiri stream at snodgrass","BDISC","2005-01-27","2019-12-19","179","0.03","5.675"
"horokiri stream at snodgrass","ECOLI","2005-01-27","2019-12-19","181","10","33000"
"horokiri stream at snodgrass","TON","2005-01-27","2019-12-19","183","0.0072","1.96"
