"CouncilSiteID","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Catchment","Lat","Long","accessDate","Landcover","Altitude","Order","StreamOrder"
"Waipaoa at Armstrong Rd","waipaoa at armstrong rd","lawa-100721",5007133,"gisborne","gdc","unstated","unstated","waipaoa",-38.28339848,177.8508259,"24-Jul-2020","EF",214,"5","3"
"Whakauranga Br at West Ho Rd","whakauranga br at west ho rd","lawa-100728",5008749,"gisborne","gdc","unstated","unstated","pakarae river",-38.36800718,178.13085103,"24-Jul-2020","EF",326,"4","4"
"Waikohu Rv at Oliver Rd","waikohu rv at oliver rd","lawa-100718",5009245,"gisborne","gdc","unstated","unstated","waipaoa",-38.41968294,177.58535657,"24-Jul-2020","P",515,"4","2"
"Kaitawa Str at Wharf Rd","kaitawa str at wharf rd","lawa-100686",5009273,"gisborne","gdc","unstated","unstated","uawa river",-38.3888206,178.31294624,"24-Jul-2020","P",11,"4","4"
"Kurunui Str at Holdsworth Br SH2","kurunui str at holdsworth br sh2","lawa-100692",5010213,"gisborne","gdc","unstated","unstated","waipaoa",-38.46034475,177.7986844,"24-Jul-2020","P",59,"3","3"
"Waihuka at No2 Br","waihuka at no2 br","lawa-100714",5010234,"gisborne","gdc","unstated","unstated","waipaoa",-38.46480482,177.7792806,"24-Jul-2020","P",183.5,"4","4&2"
"Mangaoai Str at Mangaoai Rd","mangaoai str at mangaoai rd","lawa-100697",5010227,"gisborne","gdc","unstated","unstated","waipaoa",-38.45722274,177.91263098,"24-Jul-2020","P",108.5,"4","4"
"Te Arai Trib at Waingake Rd","te arai trib at waingake rd","lawa-100709",5013728,"gisborne","gdc","unstated","unstated","waipaoa",-38.77488137,177.79947965,"24-Jul-2020","P",148,"3","3"
"Pakarae trib Stevens Road","pakarae trib stevens road","lawa-100706",5010957,"gisborne","gdc","unstated","unstated","pakarae river",-38.48159723,178.19633769,"24-Jul-2020","P",100,"3","2"
"Wharekopae above falls","wharekopae above falls","lawa-100729",5011460,"gisborne","gdc","unstated","unstated","waipaoa",-38.50632205,177.60698243,"24-Jul-2020","P",207,"4","4"
"Waikakariki Trib at Quarry","waikakariki trib at quarry","lawa-100716",5012934,"gisborne","gdc","unstated","unstated","waipaoa",-38.63732578,177.82648248,"24-Jul-2020","EF",120,"2","1"
"Maraetaha Str at No2 Br","maraetaha str at no2 br","lawa-100701",5013919,"gisborne","gdc","unstated","unstated","pakarae river",-38.80150493,177.90406511,"24-Jul-2020","P",31,"4","4"
"Haupapa Str at Tahora Settlement Rd","haupapa str at tahora settlement rd","lawa-100684",8000213,"gisborne","gdc","unstated","unstated","waipaoa",-38.53851157,177.4251434,"24-Jul-2020","P",525,"3","3"
"Mangaotara Str at Tiniroto Rd","mangaotara str at tiniroto rd","lawa-100699",8005201,"gisborne","gdc","unstated","unstated","waipaoa",-38.80467052,177.538154,"24-Jul-2020","P",148.5,"4","4"
"Upper Motu Trib at Mangatu","upper motu trib at mangatu","lawa-100711",4016697,"gisborne","gdc","unstated","unstated","motu river",-38.20033265,177.62175054,"24-Jul-2020","IF",572,"1","5"
"Marumoko Str at Marumoko Rd","marumoko str at marumoko rd","lawa-100702",4017136,"gisborne","gdc","unstated","unstated","motu river",-38.21729822,177.58948273,"24-Jul-2020","P",594.333333333333,"2","2&1&3"
"Pakarae Trib at Whangara Rd","pakarae trib at whangara rd","lawa-100703",5010778,"gisborne","gdc","unstated","unstated","pakarae river",-38.4731938,178.24656182,"24-Jul-2020","P",59,"2","2"
"Koranga Trib at Rakauroa Rd","koranga trib at rakauroa rd","lawa-100690",4023547,"gisborne","gdc","unstated","unstated","waipaoa",-38.47586173,177.45110184,"24-Jul-2020","S",579,"2","3"
"Lottin Point Road Stream","lottin point road stream","lawa-100693",5000007,"gisborne","gdc","unstated","unstated","wharekahika river",-37.56018449,178.15576114,"24-Jul-2020","P",119,"2","2"
"Karakatuwhero Trib at Karakatuwhero Rd","karakatuwhero trib at karakatuwhero rd","lawa-100687",5000480,"gisborne","gdc","unstated","unstated","karakatuwhero river",-37.64789575,178.31714079,"24-Jul-2020","P",70,"3","1"
"Waitekaha Str at Tuparoa Rd","waitekaha str at tuparoa rd","lawa-100725",5011389,"gisborne","gdc","unstated","unstated","waiapu",-37.9105558,178.37897583,"24-Jul-2020","P",93,"3","3"
"Mangaoparo River at Mangaoparo Road","mangaoparo river at mangaoparo road","lawa-100698",5001931,"gisborne","gdc","unstated","unstated","waiapu",-37.80685532,178.24600492,"24-Jul-2020","IF",166,"4","4"
"Waipaoa Trib at Pipiwhakao Road","waipaoa trib at pipiwhakao road","lawa-100723",5013062,"gisborne","gdc","unstated","unstated","waipaoa",-38.65311955,177.89567564,"24-Jul-2020","P",21.33422295252,"3","3&1"
"Te Arai Trib at Waugh Rd","te arai trib at waugh rd","lawa-100710",5013535,"gisborne","gdc","unstated","unstated","waipaoa",-38.73496413,177.83910908,"24-Jul-2020","P",96,"2","2"
"Te Arai Rv at Waingake","te arai rv at waingake","lawa-100708",5013823,"gisborne","gdc","unstated","unstated","waipaoa",-38.79098526,177.79042511,"24-Jul-2020","P",125,"3","3"
"Mangakino Str at Mangatokerau Rd","mangakino str at mangatokerau rd","lawa-100696",5007596,"gisborne","gdc","unstated","unstated","uawa river",-38.29550235,178.2510825,"24-Jul-2020","EF",148,"2","2"
"Koranga Rv at Koranga Valley Rd","koranga rv at koranga valley rd","lawa-100689",4023121,"gisborne","gdc","unstated","unstated","wairoa river",-38.46162707,177.42061581,"24-Jul-2020","P",573,"3","4"
"Papokeka Str at Pehiri","papokeka str at pehiri","lawa-100704",8000704,"gisborne","gdc","unstated","unstated","wairoa river",-38.58728624,177.53669868,"24-Jul-2020","P",426,"3","3"
"Whakarau Trib at Whakarau Rd","whakarau trib at whakarau rd","lawa-100727",4019979,"gisborne","gdc","unstated","unstated","motu river",-38.31341981,177.56867538,"24-Jul-2020","P",611,"2","2"
"Waipiro Str at Te Puia","waipiro str at te puia","lawa-100724",5004307,"gisborne","gdc","unstated","unstated","waiapu",-38.01944188,178.33027212,"24-Jul-2020","P",42,"3","3"
"Wainui Str at Heath Johnston Park","wainui str at heath johnston park","lawa-100719",5013293,"gisborne","gdc","unstated","unstated","wainui stream",-38.68397045,178.05525898,"24-Jul-2020","U",105,"1","2"
"Waiapu River at Rotokautuku Br (SH35)","waiapu river at rotokautuku br (sh35)","gdc-00018",5002964,"gisborne","gdc","lowland","rural","waiapu",-37.8944444,178.29512263,"24-Jul-2020","P",79.5,"6","6&2"
"Makahakaha Stream","makahakaha stream","lawa-100694",5012486,"gisborne","gdc","unstated","unstated","waimata river",-38.5789788,178.07193769,"24-Jul-2020","EF",145,"2","1&3"
"Mangaehu Stream at Marshall road","mangaehu stream at marshall road","lawa-102229",5011389,"gisborne","gdc","unstated","unstated","waimata river",-38.51465036,178.03098788,"24-Jul-2020","P",93,"3","3"
"Makarika Str at Keelan Rd","makarika str at keelan rd","lawa-102228",5003964,"gisborne","gdc","unstated","unstated","waiapu",-37.99748578,178.21808615,"24-Jul-2020","P",173.333333333333,"4","1&4"
"Mangaokura Stream","mangaokura stream","lawa-102230",5003986,"gisborne","gdc","unstated","unstated","waiapu",-38.00536441,177.96353402,"24-Jul-2020","IF",884,"1","1"
"Mata Upper","mata upper","lawa-102231",5004788,"gisborne","gdc","unstated","unstated","waiapu",-38.08468618,177.87967645,"24-Jul-2020","IF",897,"2","3"
"Waiau River at Tauwhareparae","waiau river at tauwhareparae","lawa-102233",5006389,"gisborne","gdc","unstated","unstated","uawa river",-38.2169287,178.1275571,"24-Jul-2020","EF",212,"4","5"
"Akatarawa River at Hutt Confluence","akatarawa river at hutt confluence","gw-00025",9009342,"wellington","gwrc","lowland","forest","hutt river",-41.08952998,175.09766097,"24-Jul-2020","IF",97,"5","5"
"Awhea River at Tora Rd","awhea river at tora rd","gw-00053",9017635,"wellington","gwrc","lowland","rural","awhea river",-41.4945283,175.515193,"24-Jul-2020","P",131,"5","5&1"
"Beef Creek at headwaters","beef creek at headwaters","gw-00049",9007633,"wellington","gwrc","unstated","unstated","ruamahanga river",-41.01810983,175.4257619,"24-Jul-2020","S",264.5,"2","1&2"
"Horokiri Stream at Snodgrass","horokiri stream at snodgrass","gw-00013",9009035,"wellington","gwrc","lowland","rural","horokiri stream",-41.07930266,174.92617299,"24-Jul-2020","P",36,"4","4"
"Huangarua River at Ponatahi Bridge","huangarua river at ponatahi bridge","gw-00051",9012636,"wellington","gwrc","lowland","rural","ruamahanga river",-41.20800072,175.46909416,"24-Jul-2020","P",29,"6","6"
"Hutt River at Boulcott","hutt river at boulcott","gw-00022",9012031,"wellington","gwrc","lowland","forest","hutt river",-41.19670926,174.92047746,"24-Jul-2020","IF",63,"6","1&6"
"Hutt River at Te Marua Intake Site","hutt river at te marua intake site","gw-00020",9009042,"wellington","gwrc","lowland","forest","hutt river",-41.07991041,175.14363637,"24-Jul-2020","IF",138,"5","5"
"Hutt River Opposite Manor Park Golf Club","hutt river opposite manor park golf club","gw-00021",9010876,"wellington","gwrc","lowland","forest","hutt river",-41.15364323,174.98644435,"24-Jul-2020","IF",58,"6","4"
"Kaiwharawhara Stream at Ngaio Gorge","kaiwharawhara stream at ngaio gorge","gw-00019",9013489,"wellington","gwrc","lowland","urban","kaiwharawhara stream",-41.25798289,174.77940709,"24-Jul-2020","U",244,"4","4"
"Karori Stream at Makara Peak Mountain Bike Park","karori stream at makara peak mountain bike park","gw-00018",9014420,"wellington","gwrc","lowland","urban","karori stream",-41.29542655,174.72253616,"24-Jul-2020","U",135,"3","3"
"Kopuaranga River at Stuarts","kopuaranga river at stuarts","gw-00038",9004627,"wellington","gwrc","lowland","rural","ruamahanga river",-40.89357041,175.69179599,"24-Jul-2020","P",141,"5","5"
"Makara Stream at Kennels","makara stream at kennels","gw-00017",9012604,"wellington","gwrc","lowland","rural","makara stream",-41.23595385,174.71271629,"24-Jul-2020","P",75.5,"5","1&4"
"Mangaone Stream at Sims Road Bridge","mangaone stream at sims road bridge","gw-00007",9001470,"wellington","gwrc","lowland","rural","mangaone stream",-40.79042456,175.0889146,"24-Jul-2020","P",5,"4","2"
"Mangapouri Stream at Bennetts Rd","mangapouri stream at bennetts rd","gw-00002",9000495,"wellington","gwrc","lowland","urban","waitohu stream",-40.74299396,175.14078335,"24-Jul-2020","U",21,"2","2"
"Mangaroa River at Te Marua","mangaroa river at te marua","gw-00024",9009586,"wellington","gwrc","lowland","rural","hutt river",-41.09432204,175.1280911,"24-Jul-2020","P",164,"4","3"
"Mangatarere River at State Highway 2","mangatarere river at state highway 2","gw-00050",9008718,"wellington","gwrc","lowland","rural","ruamahanga river",-41.05477704,175.49618121,"24-Jul-2020","P",56,"4","4"
"Motuwaireka Stream at headwaters","motuwaireka stream at headwaters","gw-00043",9009224,"wellington","gwrc","lowland","forest","motuwaireka stream",-41.05951154,175.99910137,"24-Jul-2020","S",207,"2","2"
"Ngarara Stream at Field Way","ngarara stream at field way","gw-00008",9003353,"wellington","gwrc","lowland","urban","ngarara stream",-40.86160905,175.03109239,"24-Jul-2020","P",5,"3","4"
"Orongorongo River at Orongorongo Station","orongorongo river at orongorongo station","gw-00030",9016841,"wellington","gwrc","lowland","forest","orongorongo river",-41.41800038,174.90176106,"24-Jul-2020","IF",7,"4","4"
"Otaki River at Mouth","otaki river at mouth","gw-00006",9000731,"wellington","gwrc","lowland","forest","otaki river",-40.75873884,175.1085342,"24-Jul-2020","IF",4,"6","3"
"Otaki River at Pukehinau","otaki river at pukehinau","gw-00005",9002382,"wellington","gwrc","lowland","forest","otaki river",-40.8220466,175.19957526,"24-Jul-2020","IF",64,"6","6"
"Pakuratahi River 50m Below Farm Creek","pakuratahi river 50m below farm creek","gw-00023",9008887,"wellington","gwrc","lowland","forest","hutt river",-41.0652202,175.19714172,"24-Jul-2020","IF",297.5,"4","4&3"
"Parkvale Stream at Renalls Weir","parkvale stream at renalls weir","gw-00046",9009215,"wellington","gwrc","lowland","rural","ruamahanga river",-41.07801993,175.54166084,"24-Jul-2020","P",58,"4","4"
"Parkvale tributary at Lowes Reserve","parkvale tributary at lowes reserve","gw-00045",9007329,"wellington","gwrc","lowland","rural","ruamahanga river",-40.99686768,175.59297497,"24-Jul-2020","P",106,"1","1"
"Pauatahanui Stream at Elmwood Bridge","pauatahanui stream at elmwood bridge","gw-00014",9010034,"wellington","gwrc","lowland","rural","pauatahanui stream",-41.11427573,174.91877486,"24-Jul-2020","P",36.5,"4","4&1"
"Porirua Stream at Glenside Overhead Cables","porirua stream at glenside overhead cable","gw-00015",9011723,"wellington","gwrc","lowland","urban","porirua stream",-41.19158653,174.82792762,"24-Jul-2020","U",78,"4","4"
"Porirua Stream at Milk Depot","porirua stream at wall park","gw-00016",9010816,"wellington","gwrc","lowland","urban","porirua stream",-41.14936353,174.83958812,"24-Jul-2020","U",23,"4","4"
"Ruamahanga River at Gladstone Bridge","ruamahanga river at gladstone bridge","gw-00033",9009060,"wellington","gwrc","lowland","rural","ruamahanga river",-41.07237221,175.62913522,"24-Jul-2020","P",60,"6","7"
"Ruamahanga River at McLays","ruamahanga river at mclays","gw-00031",9000758,"wellington","gwrc","upland","forest","ruamahanga river",-40.74966737,175.58256015,"24-Jul-2020","IF",438.5,"4","4&1"
"Ruamahanga River at Pukio","ruamahanga river at pukio","gw-00034",9013512,"wellington","gwrc","lowland","rural","ruamahanga river",-41.24812292,175.36108795,"24-Jul-2020","P",11,"7","7"
"Ruamahanga River at Te Ore Ore","ruamahanga river at te ore ore","gw-00032",9006280,"wellington","gwrc","lowland","rural","ruamahanga river",-40.95283816,175.68011378,"24-Jul-2020","P",108.11000061,"5","5"
"Tauanui River at Whakatomotomo Rd","tauanui river at whakatomotomo rd","gw-00052",9016703,"wellington","gwrc","upland","forest","ruamahanga river",-41.39831365,175.28058743,"24-Jul-2020","IF",365,"3","3&1"
"Taueru River at Castlehill","taueru river at castlehill","gw-00036",9001096,"wellington","gwrc","upland","rural","ruamahanga river",-40.75449412,175.98867994,"24-Jul-2020","P",268,"3","3"
"Taueru River at Gladstone","taueru river at gladstone","gw-00037",9009016,"wellington","gwrc","lowland","rural","ruamahanga river",-41.06304782,175.66761699,"24-Jul-2020","P",93,"6","6&1"
"Tauherenikau River at Websters","tauherenikau river at websters","gw-00055",9011002,"wellington","gwrc","lowland","forest","ruamahanga river",-41.16791526,175.34926521,"24-Jul-2020","IF",12.5,"4","1&4"
"Totara Stream at Stronvar","totara stream at stronvar","gw-00044",9010385,"wellington","gwrc","upland","forest","kaiwhata river",-41.10919103,175.9538148,"24-Jul-2020","EF",237,"3","3"
"Waikanae River at Greenaway Rd","waikanae river at greenaway rd","gw-00010",9003856,"wellington","gwrc","lowland","rural","waikanae river",-40.87694978,175.03207168,"24-Jul-2020","P",21,"5","1"
"Waikanae River at Mangaone Walkway","waikanae river at mangaone walkway","gw-00009",9003697,"wellington","gwrc","upland","forest","waikanae river",-40.86856519,175.13565202,"24-Jul-2020","IF",281.5,"3","3"
"Waingawa River at South Rd","waingawa river at south rd","gw-00041",9006741,"wellington","gwrc","lowland","forest","ruamahanga river",-40.97549224,175.62329773,"24-Jul-2020","IF",110,"5","2"
"Wainuiomata River at Manuka Track","wainuiomata river at manuka track","gw-00028",9013597,"wellington","gwrc","upland","forest","wainuiomata river",-41.25677265,175.00892684,"24-Jul-2020","IF",332,"3","4&1"
"Waiohine River at Bicknells","waiohine river at bicknells","gw-00048",9009625,"wellington","gwrc","lowland","rural","ruamahanga river",-41.09110551,175.5076284,"24-Jul-2020","P",44,"5","6"
"Waiohine River at Gorge","waiohine river at gorge","gw-00047",9007799,"wellington","gwrc","lowland","forest","ruamahanga river",-41.01636817,175.40011859,"24-Jul-2020","IF",478,"4","2"
"Waiorongomai River at Forest Park","waiorongomai river at forest park","gw-00056",9013660,"wellington","gwrc","lowland","forest","ruamahanga river",-41.25643747,175.14382621,"24-Jul-2020","IF",139.25,"3","4&1"
"Waipoua River at Colombo Rd Bridge","waipoua river at colombo rd bridge","gw-00040",9006301,"wellington","gwrc","lowland","rural","ruamahanga river",-40.95415228,175.6735615,"24-Jul-2020","P",109,"5","5"
"Waitohu Stream at Forest Park","waitohu stream at forest park","gw-00003",9001207,"wellington","gwrc","upland","forest","waitohu stream",-40.77638,175.22297448,"24-Jul-2020","IF",246,"4","4"
"Waitohu Stream at Norfolk Crescent","waitohu stream at norfolk crescent","gw-00004",9000356,"wellington","gwrc","lowland","rural","waitohu stream",-40.73663304,175.12625035,"24-Jul-2020","P",14,"4","4"
"Waiwhetu Stream at Whites Line East","waiwhetu stream at whites line east","gw-00264",9012664,"wellington","gwrc","lowland","urban","unstated",-41.22479224,174.92057144,"24-Jul-2020","U",9,"4","2&4"
"Whakatikei River at Riverstone","whakatikei river at riverstone","gw-00026",9010025,"wellington","gwrc","lowland","forest","hutt river",-41.11230111,175.05161711,"24-Jul-2020","S",98,"5","5"
"Whangaehu River at 250m from Confluence","whangaehu river at 250m from confluence","gw-00039",9007085,"wellington","gwrc","lowland","rural","ruamahanga river",-40.98628944,175.68901633,"24-Jul-2020","P",92,"5","5"
"Whareama River at Gauge","whareama river at gauge","gw-00042",9006652,"wellington","gwrc","lowland","rural","whareama river",-40.95994723,176.04296485,"24-Jul-2020","P",18,"5","5"
"Whareroa Stream at QE Park","whareroa stream at qe park","gw-00012",9005972,"wellington","gwrc","lowland","rural","whareroa stream",-40.95469066,174.97211384,"24-Jul-2020","P",13,"4","4&3"
"Whareroa Stream at Waterfall Rd","whareroa stream at waterfall rd","gw-00011",9005880,"wellington","gwrc","lowland","rural","whareroa stream",-40.9530733,174.99699193,"24-Jul-2020","P",123.5,"1","1"
"Wainuiomata River Dnstr of White Bridge","wainuiomata river dnstr of white bridge","gw-00029",9016506,"wellington","gwrc","lowland","forest","wainuiomata river",-41.39450591,174.88175858,"24-Jul-2020","S",197,"5","5"
"Aropaoanui River at Aropaoanui","39","hbrc-00024",8019520,"hawkes bay","hbrc","lowland","rural","waikari",-39.270118425078,176.978862008366,"24-Jul-2020","P",55,"5","5"
"Awanui Stream at Flume","48","hbrc-00090",8026385,"hawkes bay","hbrc","lowland","rural","karamu",-39.6908403197993,176.798436491851,"24-Jul-2020","P",9.75,"5","1&5&2"
"Esk River at Berry Road","176","hbrc-00022",8018541,"hawkes bay","hbrc","upland","rural","esk river",-39.2294717695501,176.796762547934,"24-Jul-2020","P",304.5,"4","2&4"
"Esk River at Waipunga Bridge","182","hbrc-00002",8021730,"hawkes bay","hbrc","lowland","rural","esk river",-39.3853701500731,176.821159325303,"24-Jul-2020","P",247,"5","5"
"Hangaroa River at Doneraille Park","279","hbrc-00032",8003680,"hawkes bay","hbrc","lowland","rural","wairoa river",-38.7334297866137,177.584339842185,"24-Jul-2020","P",439,"5","6"
"Herehere Stream at Te Aute Road","310","hbrc-00067",8026084,"hawkes bay","hbrc","lowland","rural","karamu",-39.6722056442898,176.866223188135,"24-Jul-2020","P",11,"3","3"
"Karewarewa Stream at Paki Paki","400","hbrc-00014",8026382,"hawkes bay","hbrc","lowland","rural","karamu",-39.6939276374835,176.790917066045,"24-Jul-2020","P",9,"5","5"
"Kopuawhara Stream at Railway Bridge","441","hbrc-00029",8013534,"hawkes bay","hbrc","lowland","exotic","nuhaka",-39.0143637897516,177.858250356098,"24-Jul-2020","EF",156,"3","4"
"Maharakeke Stream at State Highway 2 Br","491","lawa-102696",8031004,"hawkes bay","hbrc","upland","rural","tukituki river",-39.9840519725912,176.476087300418,"24-Jul-2020","P",152.333333333333,"5","5"
"Mahiaruhe Stream at Tutira Outlet S.H.2","496","lawa-101795",8018203,"hawkes bay","hbrc","upland","rural","waikari",-39.2102695299836,176.885033971225,"24-Jul-2020","P",160.369995117,"4","3"
"Makara Stream at St Lawrence Road","514","lawa-102693",8029575,"hawkes bay","hbrc","lowland","rural","tukituki river",-39.8838039008932,176.769347876539,"24-Jul-2020","P",198,"4","5"
"Makaretu Stream at Speedy Rd Bridge Gw8","526","lawa-102695",8031157,"hawkes bay","hbrc","upland","rural","tukituki river",-39.9902946263346,176.448282749243,"24-Jul-2020","P",164,"4","4"
"Makaretu Stream at State Highway 50","528","hbrc-00008",8031515,"hawkes bay","hbrc","upland","rural","tukituki river",-40.0154307099668,176.323099476001,"24-Jul-2020","P",261,"4","4"
"Makaroro River at Burnt Bridge","533","lawa-100228",8028042,"hawkes bay","hbrc","","","tukituki river",-39.8187642407385,176.304052000106,"24-Jul-2020","IF",376.2,"4","4&1"
"Mangakuri River at Kairakau","546","hbrc-00053",8030950,"hawkes bay","hbrc","lowland","rural","southern coast",-39.9648866181699,176.906039535541,"24-Jul-2020","P",16,"5","5"
"Mangamahaki Stream at Tamumu","548","lawa-102692",8030747,"hawkes bay","hbrc","lowland","rural","tukituki river",-39.9781919027137,176.693707539402,"24-Jul-2020","P",119,"6","7&6&4"
"Mangaone River at Rissington","569","hbrc-00015",8022581,"hawkes bay","hbrc","lowland","rural","tutaekuri river",-39.4403508155857,176.719099931679,"24-Jul-2020","P",78,"5","5"
"Mangaonuku Stream at Waipawa Tikokino Rd","589","hbrc-00020",8029835,"hawkes bay","hbrc","upland","rural","tukituki river",-39.9070765709212,176.524815704774,"24-Jul-2020","P",155.5,"5","5"
"Mangaorapa Stream at Mangaorapa Road","623","hbrc-00011",8034410,"hawkes bay","hbrc","lowland","rural","porangahau river",-40.2945013145145,176.555849557043,"24-Jul-2020","P",113.5,"5","5"
"Mangapoike River at Suspension Bridge","636","hbrc-00083",8008131,"hawkes bay","hbrc","lowland","rural","wairoa river",-38.890101839131,177.522145171798,"24-Jul-2020","P",139,"6","6"
"Mangatarata Stream at Mangatarata Road","667","hbrc-00018",8031291,"hawkes bay","hbrc","lowland","rural","tukituki river",-39.9960672563847,176.626866274438,"24-Jul-2020","P",127,"5","5"
"Mangatutu Stream at Mangatutu Stn Br","684","hbrc-00079",8022284,"hawkes bay","hbrc","upland","rural","tutaekuri river",-39.4264106145226,176.5537373821,"24-Jul-2020","P",239,"5","5"
"Maraekakaho Stream at Maraekakaho","698","hbrc-00075",8025585,"hawkes bay","hbrc","lowland","rural","ngaruroro",-39.6496366016263,176.62240766159,"24-Jul-2020","P",126.666666666667,"5","5&2&1"
"Maraetotara River at Te Awanga","714","hbrc-00004",8025568,"hawkes bay","hbrc","lowland","rural","southern coast",-39.6392669750758,176.988103325095,"24-Jul-2020","P",11,"4","4"
"Maraetotara River at Waimarama Road","715","hbrc-00012",8027138,"hawkes bay","hbrc","lowland","rural","southern coast",-39.7326748786465,176.953001337223,"24-Jul-2020","P",193,"3","4"
"Mohaka River at Raupunga","749","nrwqn-00017",8014919,"hawkes bay","hbrc","lowland","exotic","mohaka river",-39.0729794036262,177.129264555505,"24-Jul-2020","IF",183,"7","7"
"Mohaka River D/S Taharua","753","hbrc-00070",8014053,"hawkes bay","hbrc","upland","native","mohaka river",-39.0822605808052,176.307462859409,"24-Jul-2020","IF",686.333333333333,"6","6&1"
"Mohaka River U/S Taharua","754","hbrc-00062",8013661,"hawkes bay","hbrc","upland","native","mohaka river",-39.0792486294686,176.286569044759,"24-Jul-2020","IF",657,"5","5"
"Mokomokonui Stream U/S Waipunga","757","hbrc-00026",8013017,"hawkes bay","hbrc","upland","native","mohaka river",-39.0480180881699,176.589039609105,"24-Jul-2020","IF",582,"5","6"
"Ngaruroro River at Fernhill","799","hbrc-00038",8024783,"hawkes bay","hbrc","lowland","rural","ngaruroro",-39.586733980624,176.760319600821,"24-Jul-2020","P",32.5,"6","6"
"Ngaruroro River at Whanawhana","815","hbrc-00021",8024159,"hawkes bay","hbrc","upland","native","ngaruroro",-39.5583644415179,176.398366595202,"24-Jul-2020","S",200,"6","6"
"Nuhaka River at Nuhaka Valley Road","832","lawa-102699",8012981,"hawkes bay","hbrc","lowland","rural","nuhaka",-39.0090110725833,177.765556270636,"24-Jul-2020","P",63,"4","1&4"
"Ohara Stream at Big Hill Road","837","lawa-101796",8024799,"hawkes bay","hbrc","upland","rural","ngaruroro",-39.6005171199359,176.431048947954,"24-Jul-2020","P",268,"5","4"
"Ohiwia Stream at Broughtons Br.","841","lawa-101797",8024662,"hawkes bay","hbrc","lowland","rural","ngaruroro",-39.5800699783238,176.739906349665,"24-Jul-2020","P",82.5,"4","1&4"
"Papanui Stream at Middle Road","915","hbrc-00085",8029023,"hawkes bay","hbrc","lowland","rural","tukituki river",-39.8567144209582,176.715224992162,"24-Jul-2020","P",84,"5","5"
"Poporangi Stream at Ohara Stn.","991","lawa-101798",8024566,"hawkes bay","hbrc","upland","rural","ngaruroro",-39.581232711129,176.442901303924,"24-Jul-2020","P",345,"5","5"
"Porangahau River at SH52 Opposite Quarry","998","hbrc-00006",8034437,"hawkes bay","hbrc","lowland","rural","porangahau river",-40.2966808318916,176.580728024137,"24-Jul-2020","P",192.333333333333,"6","6&1"
"Porangahau Stream at Oruawhara Road","1003","hbrc-00042",8031553,"hawkes bay","hbrc","upland","rural","tukituki river",-40.0240694774502,176.371057907225,"24-Jul-2020","P",213,"4","4"
"Poukawa Stream at Stock Road","1044","hbrc-00010",8026454,"hawkes bay","hbrc","lowland","rural","karamu",-39.6976791045894,176.793889558877,"24-Jul-2020","P",16,"4","4"
"Poukawa Stream at Te Mahanga Road","1045","lawa-102691",8027151,"hawkes bay","hbrc","lowland","rural","karamu",-39.7446405650141,176.751921661997,"24-Jul-2020","P",28,"1","1"
"Puhokio Stream at Te Apiti Rd","1051","hbrc-00041",8028639,"hawkes bay","hbrc","lowland","rural","southern coast",-39.8258516149217,176.981118772238,"24-Jul-2020","P",17,"4","4"
"Raupare Stream at Ormond Road","1082","hbrc-00124",8024854,"hawkes bay","hbrc","lowland","rural","karamu",-39.5992731868887,176.841167509747,"24-Jul-2020","P",10,"3","3"
"Ripia River U/S Mohaka","1096","hbrc-00048",8017772,"hawkes bay","hbrc","upland","exotic","mohaka river",-39.2003691458644,176.516656434419,"24-Jul-2020","IF",420,"5","5"
"Ruahapia Stream at Show Grounds","1112","lawa-102690",8025385,"hawkes bay","hbrc","lowland","urban","karamu",-39.6273928671744,176.864034753991,"24-Jul-2020","U",10,"2","2"
"Ruakituri River at Sports Ground","1126","hbrc-00031",8005683,"hawkes bay","hbrc","lowland","rural","wairoa river",-38.8157173556828,177.483150951425,"24-Jul-2020","P",98,"5","5"
"Sandy Creek U/S Lake Tutira Outlet","1146","hbrc-00023",8018169,"hawkes bay","hbrc","upland","rural","waikari",-39.2104610453585,176.889495188583,"24-Jul-2020","P",166,"4","4"
"Taharua Stream at Wairango Rd","1194","hbrc-00056",8007550,"hawkes bay","hbrc","upland","rural","mohaka river",-38.9152131728977,176.275344993932,"24-Jul-2020","P",740.5,"3","3&4"
"Taharua Stream at Wrights Twin Culvert","1195","hbrc-00055",8008510,"hawkes bay","hbrc","upland","rural","mohaka river",-38.9478651577823,176.285126278311,"24-Jul-2020","P",739,"4","4"
"Taipo Stream at Church Road","1201","hbrc-00063",8023742,"hawkes bay","hbrc","lowland","urban","ahuriri catchment",-39.5137518366636,176.849584877401,"24-Jul-2020","U",80,"2","1&2"
"Taurekaitai Stream at Wallingford","1237","hbrc-00036",8033699,"hawkes bay","hbrc","lowland","rural","porangahau river",-40.2066302691437,176.591121331764,"24-Jul-2020","P",40,"6","6"
"Te Ngarue Stream D/S Kotomangengi","1274","lawa-101799",8020643,"hawkes bay","hbrc","lowland","rural","waikari",-39.3256738486538,176.907252937595,"24-Jul-2020","P",55,"4","4"
"Tukipo River at State Highway 50","1349","hbrc-00009",8030706,"hawkes bay","hbrc","upland","rural","tukituki river",-39.9658908494997,176.334202987735,"24-Jul-2020","P",236.285714285714,"4","1&4"
