Status,Region,LawaId,SiteName,SiteType,Property,FeatureOfInterest,TimeseriesUrl,HasErrors,ResultsLog,ValueDate,TextValue
Succeeded,Canterbury region,ECAN-10025,Opihi R at Waipopo huts,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ20225&observedProperty=E.%20coli,FALSE,,12/03/2018,88
Succeeded,Canterbury region,ECAN-10025,Opihi R at Waipopo huts,Site,Cyanobacteria,SQ20225,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ20225&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,12/03/2018,1
Succeeded,Canterbury region,ECAN-00029,Opihi River at Saleyards Bridge,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ20228&observedProperty=E.%20coli,FALSE,,13/03/2018,75
Succeeded,Canterbury region,ECAN-00029,Opihi River at Saleyards Bridge,Site,Cyanobacteria,SQ20228,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ20228&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,13/03/2018,1
Succeeded,Canterbury region,ECAN-00033,Opihi River at SH1 Bridge,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ20243&observedProperty=E.%20coli,FALSE,,12/03/2018,72
Succeeded,Canterbury region,ECAN-00033,Opihi River at SH1 Bridge,Site,Cyanobacteria,SQ20243,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ20243&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,12/03/2018,1
Succeeded,Canterbury region,ECAN-10026,Orari R at Orari Gorge,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=Ashburton%20River%20North%20Branch%20Digbys%20Bridge&observedProperty=E.%20colihttp://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ20203&observedProperty=E.%20coli,FALSE,,08/08/2018,28
Succeeded,Canterbury region,ECAN-10026,Orari R at Orari Gorge,Site,Cyanobacteria,SQ20203,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ20203&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,12/03/2018,1
Succeeded,Canterbury region,ECAN-10027,Otaio River at Otaio Gorge,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ20349&observedProperty=E.%20coli,FALSE,,13/03/2018,46
Succeeded,Canterbury region,ECAN-10027,Otaio River at Otaio Gorge,Site,Cyanobacteria,SQ20349,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ20349&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,13/03/2018,1
Succeeded,Canterbury region,ECAN-10028,?tukaikino Creek at swimming hole,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ35734&observedProperty=E.%20coli,FALSE,,12/03/2018,145
Succeeded,Canterbury region,ECAN-10029,Pareora R at Pareora Huts,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ20606&observedProperty=E.%20coli,FALSE,,08/08/2018,4
Succeeded,Canterbury region,ECAN-10029,Pareora R at Pareora Huts,Site,Cyanobacteria,SQ20606,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ20606&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,13/03/2018,1
Succeeded,Canterbury region,ECAN-00043,Pareora River at Evans Crossing,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ20454&observedProperty=E.%20coli,FALSE,,13/03/2018,261
Succeeded,Canterbury region,ECAN-00043,Pareora River at Evans Crossing,Site,Cyanobacteria,SQ20454,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ20454&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,13/03/2018,1
Succeeded,Canterbury region,ECAN-10030,Selwyn River at Chamberlains Ford,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ30918&observedProperty=E.%20coli,FALSE,,16/03/2018,42
Succeeded,Canterbury region,ECAN-10030,Selwyn River at Chamberlains Ford,Site,Cyanobacteria,SQ30918,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ30918&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,08/05/2018,1
Succeeded,Canterbury region,ECAN-00086,Selwyn River at Coes Ford,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ30915&observedProperty=E.%20coli,FALSE,,16/03/2018,142
Succeeded,Canterbury region,ECAN-00086,Selwyn River at Coes Ford,Site,Cyanobacteria,SQ30915,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ30915&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,16/03/2018,1
Succeeded,Canterbury region,ECAN-10031,Selwyn River at Glentunnel,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ30925&observedProperty=E.%20coli,FALSE,,16/03/2018,96
Succeeded,Canterbury region,ECAN-10031,Selwyn River at Glentunnel,Site,Cyanobacteria,SQ30925,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ30925&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,16/03/2018,1
Succeeded,Canterbury region,ECAN-10032,Selwyn River at Upper Huts,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ30913&observedProperty=E.%20coli,FALSE,,16/03/2018,102
Succeeded,Canterbury region,ECAN-10032,Selwyn River at Upper Huts,Site,Cyanobacteria,SQ30913,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ30913&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,16/03/2018,1
Failed,Canterbury region,ECAN-00088,Selwyn River at Whitecliffs recorder,Site,E-coli,,,TRUE,"ERROR: No TimeseriesUrl; 
",,
Succeeded,Canterbury region,ECAN-00088,Selwyn River at Whitecliffs recorder,Site,Cyanobacteria,SQ30928,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ30928&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,01/03/2018,1
Succeeded,Canterbury region,ECAN-10033,Temuka River at SH1 Bridge,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ20250&observedProperty=E.%20coli,FALSE,,12/03/2018,80
Succeeded,Canterbury region,ECAN-10033,Temuka River at SH1 Bridge,Site,Cyanobacteria,SQ20250,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ20250&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,12/03/2018,1
Succeeded,Canterbury region,ECAN-10034,Twizel R at picnic area,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ35570&observedProperty=E.%20coli,FALSE,,05/04/2018,13
Succeeded,Canterbury region,ECAN-10034,Twizel R at picnic area,Site,Cyanobacteria,SQ35570,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ35570&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,05/04/2018,1
Succeeded,Canterbury region,ECAN-00115,Waiau River at Waiau,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ34705&observedProperty=E.%20coli,FALSE,,19/07/2018,102
Succeeded,Canterbury region,ECAN-00115,Waiau River at Waiau,Site,Cyanobacteria,SQ34705,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ34705&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,23/02/2018,1
Succeeded,Canterbury region,ECAN-10036,Waihao R at Black Hole,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ20605&observedProperty=E.%20coli,FALSE,,13/03/2018,308
Succeeded,Canterbury region,ECAN-10036,Waihao R at Black Hole,Site,Cyanobacteria,SQ20605,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ20605&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,13/03/2018,1
Succeeded,Canterbury region,ECAN-00047,Waihao River at Bradshaw Bridge,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ21314&observedProperty=E.%20coli,FALSE,,13/03/2018,59
Succeeded,Canterbury region,ECAN-00047,Waihao River at Bradshaw Bridge,Site,Cyanobacteria,SQ21314,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ21314&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,13/03/2018,1
Succeeded,Canterbury region,ECAN-10037,Waihao River at Gum Tree Flat Road (Don's Hole),Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ35822&observedProperty=E.%20coli,FALSE,,13/03/2018,222
Succeeded,Canterbury region,ECAN-10037,Waihao River at Gum Tree Flat Road (Don's Hole),Site,Cyanobacteria,SQ35822,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ35822&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,13/03/2018,1
Succeeded,Canterbury region,ECAN-10038,Waihi R at Waihi Gorge,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ21316&observedProperty=E.%20coli,FALSE,,12/03/2018,68
Succeeded,Canterbury region,ECAN-10038,Waihi R at Waihi Gorge,Site,Cyanobacteria,SQ21316,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ21316&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,12/03/2018,1
Succeeded,Canterbury region,LAWA-100733,Waihi River – Upstream of Wilson Street bridge,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ36296&observedProperty=E.%20coli,FALSE,,12/03/2018,179
Succeeded,Canterbury region,LAWA-100733,Waihi River – Upstream of Wilson Street bridge,Site,Cyanobacteria,SQ36296,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ36296&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,12/03/2018,1
Succeeded,Canterbury region,LAWA-100735,Waimakariri River at Rock Spur,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ35929&observedProperty=E.%20coli,FALSE,,12/03/2018,50
Succeeded,Canterbury region,LAWA-100735,Waimakariri River at Rock Spur,Site,Cyanobacteria,SQ35929,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ35929&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,12/03/2018,1
Succeeded,Canterbury region,LAWA-100734,Waimakariri River at Thompsons Road,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ30264&observedProperty=E.%20coli,FALSE,,12/03/2018,53
Succeeded,Canterbury region,LAWA-100734,Waimakariri River at Thompsons Road,Site,Cyanobacteria,SQ30264,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ30264&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,12/03/2018,1
Succeeded,Canterbury region,LAWA-101981,Ashley River at Estuary,Site,Cyanobacteria,SQ30172,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ30172&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,12/03/2018,1
Succeeded,Canterbury region,LAWA-101981,Ashley River at Estuary,Site,E-coli,SQ30172,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ30172&ObservedProperty=E.%20coli,FALSE,,12/03/2018,1
Succeeded,Canterbury region,LAWA-101981,Ashley River at Estuary,Site,Enterococci,SQ30172,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ30172&ObservedProperty=Enterococci,FALSE,,12/03/2018,1
Succeeded,Canterbury region,ECAN-10040,Waipara River at Boys Brigade Camp,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ33950&observedProperty=E.%20coli,FALSE,,13/03/2018,30
Succeeded,Canterbury region,ECAN-10040,Waipara River at Boys Brigade Camp,Site,Cyanobacteria,SQ33950,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ33950&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,13/03/2018,1
Succeeded,Gisborne region,GDC-10002,Anaura Bay opp Nth camp,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Anaura Bay Sea - Opposite Northern Camping Ground&ObservedProperty=Enterococci CFU/100ml,FALSE,,27/03/2018,4.9
Succeeded,Gisborne region,GDC-10003,Anuara Bay opp South camp,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Anaura Bay Sea - Opposite Southern Camping Ground&ObservedProperty=Enterococci CFU/100ml,FALSE,,27/03/2018,<1.6
Succeeded,Gisborne region,GDC-10004,Kaiti windsurf channel,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Windsurfing Lane (Channel) - (S) MHNES004&ObservedProperty=Enterococci CFU/100ml,FALSE,,10/08/2018,1.6
Succeeded,Gisborne region,GDC-10005,Kaiti Yacht Club,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Kaiti Beach at Yacht Club CHNES004&ObservedProperty=Enterococci CFU/100ml,FALSE,,11/08/2018,6.6
Succeeded,Gisborne region,GDC-10006,Makorori Settlement,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Makorori Settlement&ObservedProperty=Enterococci CFU/100ml,FALSE,,27/03/2018,<1.6
Succeeded,Gisborne region,GDC-10007,Makorori Surfie,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Makorori Surfie&ObservedProperty=Enterococci CFU/100ml,FALSE,,03/09/2018,<2
Succeeded,Gisborne region,GDC-10008,Midway surf club,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Midway Beach at Surf Club CHNES002&ObservedProperty=Enterococci CFU/100ml,FALSE,,11/08/2018,3.3
Succeeded,Gisborne region,GDC-10009,Pouawa,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Pouawa Beach&ObservedProperty=Enterococci CFU/100ml,FALSE,,19/09/2018,30
Succeeded,Gisborne region,GDC-10010,Sponge Bay,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Sponge Bay Beach CHNES005&ObservedProperty=Enterococci CFU/100ml,FALSE,,10/08/2018,4.9
Succeeded,Gisborne region,GDC-10011,Tokomaru Bay,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Tokomaru Bay&ObservedProperty=Enterococci CFU/100ml,FALSE,,27/03/2018,13
Succeeded,Gisborne region,GDC-10012,Tolaga Bay end of Wharf Rd,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Tolaga Bay end of Wharf Road&ObservedProperty=Enterococci CFU/100ml,FALSE,,27/03/2018,<1.6
Succeeded,Gisborne region,GDC-10013,Tolaga Bay Surf club,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Tolaga Bay at Surf Club&ObservedProperty=Enterococci CFU/100ml,FALSE,,27/03/2018,60
Succeeded,Gisborne region,GDC-10014,Turihaua,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Turihaua Sea&ObservedProperty=Enterococci CFU/100ml,FALSE,,05/02/2018,1.7
Succeeded,Gisborne region,GDC-10015,Waikanae Beach at Grey St,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Waikanae%20Beach%20at%20Grey%20St%20CHNES003&ObservedProperty=Enterococci%20CFU/100ml,FALSE,,11/08/2018,25
Succeeded,Gisborne region,GDC-10016,Wainui Stock Route,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Wainui Beach at Stock Route CINES001&ObservedProperty=Enterococci CFU/100ml,FALSE,,10/08/2018,1.6
Failed,Gisborne region,GDC-10017,Wainui Surf club,Beach,Enterococci,,"http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Wainui Surf Club Moana Road&ObservedProperty=Enterococci CFU/100ml",TRUE,"ERROR: The response returned from the timeseries is not valid xml : 'The remote server returned an error: (501) Not Implemented.'.
",,
Succeeded,Gisborne region,GDC-10018,Waipiro Bay,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Waipiro Bay&ObservedProperty=Enterococci CFU/100ml,FALSE,,27/03/2018,23
Succeeded,Gisborne region,GDC-10023,Hangaroa at Doneraille Park,Site,E-coli,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Hangaroa at Doneraille Park&ObservedProperty=E.Coli%20CFU/100ml,FALSE,,08/02/2018,72
Failed,Gisborne region,LAWA-102228,Makarika Stream at Keelan Road,Site,E-coli,,,TRUE,"ERROR: No TimeseriesUrl; 
",,
Failed,Gisborne region,LAWA-102229,Mangaehu Stream at Marshall Road,Site,E-coli,,,TRUE,"ERROR: No TimeseriesUrl; 
",,
Failed,Gisborne region,LAWA-102230,Mangaokura Stream,Site,E-coli,,,TRUE,"ERROR: No TimeseriesUrl; 
",,
Succeeded,Gisborne region,GDC-10024,Rere Falls,Site,E-coli,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Rere%20falls&ObservedProperty=E.Coli%20CFU/100ml,FALSE,,20/09/2018,3300
Succeeded,Gisborne region,GDC-10025,Rere Rockslide top,Site,E-coli,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Rere rockslide (top)&ObservedProperty=E.Coli%20CFU/100ml,FALSE,,20/09/2018,3900
Succeeded,Gisborne region,GDC-00033,Turanganui River at Gladstone Rd Bridge,Site,E-coli,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&Request=GetObservation&FeatureOfInterest=Turanganui River at Gladstone Rd Bridge&ObservedProperty=E.Coli%20CFU/100ml,FALSE,,11/08/2018,270
Failed,Gisborne region,LAWA-102233,Waiau River at Tauwhareparae,Site,E-coli,,,TRUE,"ERROR: No TimeseriesUrl; 
",,
Succeeded,Hawke's Bay region,HBRC-10013,Aramoana Beach,Beach,Enterococci,,http://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Aramoana Beach&ObservedProperty=Enterococci,FALSE,,05/03/2018,<1.000
Succeeded,Hawke's Bay region,HBRC-10014,Blackhead Beach,Beach,Enterococci,,http://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Blackhead Beach&ObservedProperty=Enterococci,FALSE,,05/03/2018,1
Succeeded,Hawke's Bay region,HBRC-10015,Hardinge Road Beach,Beach,Enterococci,,http://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Hardinge Road Beach&ObservedProperty=Enterococci,FALSE,,12/03/2018,2
Succeeded,Hawke's Bay region,HBRC-10016,Kairakau Beach,Beach,Enterococci,,http://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Kairakau Beach&ObservedProperty=Enterococci,FALSE,,12/03/2018,9
Succeeded,Hawke's Bay region,HBRC-10017,Kairakau Lagoon (mouth of Mangakuri river),Beach,Enterococci,,http://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Kairakau Lagoon (mouth of Mangakuri River)&ObservedProperty=Enterococci,FALSE,,12/03/2018,411
Succeeded,Hawke's Bay region,HBRC-10018,Mahanga Beach,Beach,Enterococci,,http://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Mahanga Beach&ObservedProperty=Enterococci,FALSE,,05/03/2018,7
Succeeded,Hawke's Bay region,HBRC-10019,Mahia Beach,Beach,Enterococci,,http://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Mahia Beach&ObservedProperty=Enterococci,FALSE,,12/03/2018,217
Succeeded,Hawke's Bay region,HBRC-10021,Maungawhio lagoon,Beach,Enterococci,,http://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Maungawhio Lagoon&ObservedProperty=Enterococci,FALSE,,12/03/2018,195
Succeeded,Hawke's Bay region,HBRC-10022,Ocean Beach,Beach,Enterococci,,http://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Ocean Beach&ObservedProperty=Enterococci,FALSE,,05/03/2018,<1.000
Succeeded,Hawke's Bay region,HBRC-10023,Opoutama Beach,Beach,Enterococci,,http://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Opoutama Beach&ObservedProperty=Enterococci,FALSE,,12/03/2018,133
Succeeded,Hawke's Bay region,HBRC-10024,Pandora Pond,Beach,Enterococci,,http://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Pandora Pond&ObservedProperty=Enterococci,FALSE,,12/03/2018,34
Succeeded,Hawke's Bay region,HBRC-10025,Porangahau Beach,Beach,Enterococci,,http://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Porangahau Beach&ObservedProperty=Enterococci,FALSE,,05/03/2018,<1.000
Succeeded,Hawke's Bay region,HBRC-10026,Porangahau River at Estuary Bridge,Beach,Enterococci,,http://data.hbrc.govt.nz/Envirodata/Recreational_WQ.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Porangahau River at Estuary Bridge&ObservedProperty=Enterococci,FALSE,,12/03/2018,760
Succeeded,Hawke's Bay region,HBRC-10034,Port Sandy Beach,Beach,Enterococci,,http://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Port Sandy Beach&ObservedProperty=Enterococci,FALSE,,12/03/2018,<1.000
Succeeded,Hawke's Bay region,HBRC-10027,Pourerere Beach,Beach,Enterococci,,http://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Pourerere Beach&ObservedProperty=Enterococci,FALSE,,05/03/2018,3
Succeeded,Hawke's Bay region,HBRC-10006,Puhokio Stream,Beach,Enterococci,,http://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Puhokio Stream at mouth&ObservedProperty=Enterococci,FALSE,,31/10/2016,4
Succeeded,Hawke's Bay region,HBRC-10028,Te Awanga Beach adjacent to camp ground,Beach,Enterococci,,http://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Te Awanga beach adjacent to camp ground&ObservedProperty=Enterococci,FALSE,,12/03/2018,31
Succeeded,Hawke's Bay region,HBRC-10029,Te Mahia at Whangawehi boat ramp,Beach,Enterococci,,http://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Te Mahia at boat ramp&ObservedProperty=Enterococci,FALSE,,12/03/2018,61
Succeeded,Hawke's Bay region,HBRC-10030,Waimarama Beach,Beach,Enterococci,,http://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Waimarama Beach&ObservedProperty=Enterococci,FALSE,,05/03/2018,6
Succeeded,Hawke's Bay region,HBRC-10031,Waipatiki Beach,Beach,Enterococci,,http://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Waipatiki Beach&ObservedProperty=Enterococci,FALSE,,12/03/2018,7
Succeeded,Hawke's Bay region,HBRC-10032,Westshore Beach at Surf Club,Beach,Enterococci,,http://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Westshore Beach directly in front of Surf Club building&ObservedProperty=Enterococci,FALSE,,12/03/2018,5
Succeeded,Hawke's Bay region,HBRC-10001,Clive River at Boat Ramp,Site,E-coli,,http://data.hbrc.govt.nz/Envirodata/Recreational_WQ.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Clive River at Boat Ramp&ObservedProperty=E. Coli,FALSE,,05/03/2018,236
Succeeded,Hawke's Bay region,HBRC-10002,Esk River at Eskdale Park,Site,E-coli,,http://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Esk at Eskdale Park RecWQ&ObservedProperty=E. Coli,FALSE,,12/03/2018,400
Failed,Hawke's Bay region,HBRC-10002,Esk River at Eskdale Park,Site,Cyanobacteria,Esk at Eskdale Park RecWQ,http://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Esk at Eskdale Park RecWQ&ObservedProperty=Cyanobacteria Alert Level,TRUE,"ERROR: An error was returned from the timeseries : 'No Data Source for Cyanobacteria Alert Level at this site.'
",,
Succeeded,Hawke's Bay region,HBRC-10036,Maraetotara Lagoon,Site,E-coli,,http://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Maraetotara Lagoon&ObservedProperty=E. Coli,FALSE,,12/03/2018,207
