Status,Region,LawaId,SiteName,SiteType,Property,FeatureOfInterest,TimeseriesUrl,HasErrors,ResultsLog,ValueDate,TextValue
Succeeded,Canterbury region,ECAN-10001,Ashley River above Rangiora-Loburn bridge,Site,Cyanobacteria,SQ35571,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ35571&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,09/04/2019,3.000
Succeeded,Canterbury region,ECAN-00134,Ashley River at Gorge Bridge,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ30184&observedProperty=E.%20coli,FALSE,,06/03/2019,13
Succeeded,Canterbury region,ECAN-00134,Ashley River at Gorge Bridge,Site,Cyanobacteria,SQ30184,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ30184&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,06/03/2019,1.000
Succeeded,Canterbury region,ECAN-00071,Ashley River at SH 1,Site,E-coli,,http://data.ecan.govt.nz/WQRecLawa.hts?service=SOS&request=GetObservation&featureOfInterest=SQ30175&observedProperty=E.%20coli,FALSE,,06/03/2019,29
Succeeded,Canterbury region,ECAN-00071,Ashley River at SH 1,Site,Cyanobacteria,SQ30175,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ30175&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,09/04/2019,3.000
Succeeded,Canterbury region,ECAN-10002,Avon River ar Kerrs Reach,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ30601&observedProperty=E.%20coli,FALSE,,27/02/2019,770
Succeeded,Canterbury region,ECAN-10003,Hae Hae Te Moana R at Te Moana Gorge,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ21315&observedProperty=E.%20coli,FALSE,,05/03/2019,31
Succeeded,Canterbury region,ECAN-10003,Hae Hae Te Moana R at Te Moana Gorge,Site,Cyanobacteria,SQ21315,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ21315&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,05/03/2019,1.000
Succeeded,Canterbury region,ECAN-10004,Hakataramea River at SH82 Bridge,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ10067&observedProperty=E.%20coli,FALSE,,12/03/2019,22
Succeeded,Canterbury region,ECAN-10004,Hakataramea River at SH82 Bridge,Site,Cyanobacteria,SQ10067,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ10067&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,12/03/2019,1.000
Succeeded,Canterbury region,ECAN-10005,Heathcote River at Catherine Street,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ34906&observedProperty=E.%20coli,FALSE,,12/03/2018,436
Succeeded,Canterbury region,NRWQN-00059,Hurunui River at SH1 Bridge,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ34926&observedProperty=E.%20coli,FALSE,,07/03/2019,133
Succeeded,Canterbury region,NRWQN-00059,Hurunui River at SH1 Bridge,Site,Cyanobacteria,SQ34926,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ34926&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,07/03/2019,1.000
Succeeded,Canterbury region,ECAN-00132,Hurunui River at SH7,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ30065&observedProperty=E.%20coli,FALSE,,07/03/2019,1120
Succeeded,Canterbury region,ECAN-00132,Hurunui River at SH7,Site,Cyanobacteria,SQ30065,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ30065&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,07/03/2019,1.000
Succeeded,Canterbury region,ECAN-10085,Kahutara River At SH1,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ34710&observedProperty=E.%20coli,FALSE,,04/04/2019,12
Succeeded,Canterbury region,ECAN-10085,Kahutara River At SH1,Site,Cyanobacteria,SQ34710,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ34710&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,04/04/2019,1.000
Succeeded,Canterbury region,ECAN-10007,Kaiapoi River at Boat Ramp,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ30325&observedProperty=E.%20coli,FALSE,,06/03/2019,1046
Succeeded,Canterbury region,ECAN-10086,Lyell Creek at Lagoon,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ33476&observedProperty=E.%20coli,FALSE,,01/04/2019,866
Failed,Canterbury region,LAWA-102381,Ohau Canal below power station,Site,E-coli,,,TRUE,"ERROR: No TimeseriesUrl; 
",,
Failed,Canterbury region,LAWA-102382,Old Orari Lagoon outfall u/s Orari River mouth,Site,E-coli,,,TRUE,"ERROR: No TimeseriesUrl; 
",,
Succeeded,Canterbury region,ECAN-10025,Opihi R at Waipopo huts,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ20225&observedProperty=E.%20coli,FALSE,,04/03/2019,36
Succeeded,Canterbury region,ECAN-10025,Opihi R at Waipopo huts,Site,Cyanobacteria,SQ20225,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ20225&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,04/03/2019,1.000
Succeeded,Canterbury region,ECAN-00031,Opihi River at Allandale Bridge,Site,E-coli,,http://data.ecan.govt.nz/WQRecLawa.hts?service=SOS&request=GetObservation&featureOfInterest=SQ20232&observedProperty=E.%20coli,FALSE,,05/03/2019,43
Succeeded,Canterbury region,ECAN-00031,Opihi River at Allandale Bridge,Site,Cyanobacteria,SQ20232,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ20232&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,05/03/2019,1.000
Succeeded,Canterbury region,ECAN-00029,Opihi River at Saleyards Bridge,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ20228&observedProperty=E.%20coli,FALSE,,05/03/2019,17
Succeeded,Canterbury region,ECAN-00029,Opihi River at Saleyards Bridge,Site,Cyanobacteria,SQ20228,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ20228&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,05/03/2019,1.000
Succeeded,Canterbury region,ECAN-00033,Opihi River at SH1 Bridge,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ20243&observedProperty=E.%20coli,FALSE,,04/03/2019,35
Succeeded,Canterbury region,ECAN-00033,Opihi River at SH1 Bridge,Site,Cyanobacteria,SQ20243,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ20243&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,04/03/2019,1.000
Succeeded,Canterbury region,ECAN-10026,Orari R at Orari Gorge,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=Ashburton%20River%20North%20Branch%20Digbys%20Bridge&observedProperty=E.%20colihttp://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ20203&observedProperty=E.%20coli,FALSE,,05/03/2019,37
Succeeded,Canterbury region,ECAN-10026,Orari R at Orari Gorge,Site,Cyanobacteria,SQ20203,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ20203&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,05/03/2019,1.000
Succeeded,Canterbury region,ECAN-10027,Otaio River at Otaio Gorge,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ20349&observedProperty=E.%20coli,FALSE,,11/03/2019,23
Succeeded,Canterbury region,ECAN-10027,Otaio River at Otaio Gorge,Site,Cyanobacteria,SQ20349,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ20349&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,11/03/2019,1.000
Succeeded,Canterbury region,ECAN-10028,Ōtukaikino Creek at swimming hole,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ35734&observedProperty=E.%20coli,FALSE,,06/03/2019,172
Succeeded,Canterbury region,ECAN-10029,Pareora R at Pareora Huts,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ20606&observedProperty=E.%20coli,FALSE,,11/03/2019,72
Succeeded,Canterbury region,ECAN-10029,Pareora R at Pareora Huts,Site,Cyanobacteria,SQ20606,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ20606&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,11/03/2019,1.000
Succeeded,Canterbury region,ECAN-00043,Pareora River at Evans Crossing,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ20454&observedProperty=E.%20coli,FALSE,,11/03/2019,40
Succeeded,Canterbury region,ECAN-00043,Pareora River at Evans Crossing,Site,Cyanobacteria,SQ20454,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ20454&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,11/03/2019,1.000
Succeeded,Canterbury region,ECAN-00095,Rakaia River at Gorge,Site,E-coli,,http://data.ecan.govt.nz/WQRecLawa.hts?service=SOS&request=GetObservation&featureOfInterest=SQ31020&observedProperty=E.%20coli,FALSE,,05/03/2019,5
Succeeded,Canterbury region,ECAN-00095,Rakaia River at Gorge,Site,Cyanobacteria,SQ31020,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ31020&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,05/03/2019,1.000
Succeeded,Canterbury region,ECAN-10030,Selwyn River at Chamberlains Ford,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ30918&observedProperty=E.%20coli,FALSE,,05/03/2019,59
Succeeded,Canterbury region,ECAN-10030,Selwyn River at Chamberlains Ford,Site,Cyanobacteria,SQ30918,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ30918&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,05/03/2019,1.000
Succeeded,Canterbury region,ECAN-00086,Selwyn River at Coes Ford,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ30915&observedProperty=E.%20coli,FALSE,,05/03/2019,185
Succeeded,Canterbury region,ECAN-00086,Selwyn River at Coes Ford,Site,Cyanobacteria,SQ30915,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ30915&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,05/03/2019,1.000
Succeeded,Canterbury region,ECAN-10031,Selwyn River at Glentunnel,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ30925&observedProperty=E.%20coli,FALSE,,05/03/2019,79
Succeeded,Canterbury region,ECAN-10031,Selwyn River at Glentunnel,Site,Cyanobacteria,SQ30925,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ30925&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,10/04/2019,1.000
Succeeded,Canterbury region,ECAN-10032,Selwyn River at Upper Huts,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ30913&observedProperty=E.%20coli,FALSE,,05/03/2019,127
Succeeded,Canterbury region,ECAN-10032,Selwyn River at Upper Huts,Site,Cyanobacteria,SQ30913,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ30913&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,05/03/2019,1.000
Failed,Canterbury region,ECAN-00088,Selwyn River at Whitecliffs recorder,Site,E-coli,,,TRUE,"ERROR: No TimeseriesUrl; 
",,
Succeeded,Canterbury region,ECAN-00088,Selwyn River at Whitecliffs recorder,Site,Cyanobacteria,SQ30928,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ30928&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,05/03/2019,1.000
Succeeded,Canterbury region,ECAN-10033,Temuka River at SH1 Bridge,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ20250&observedProperty=E.%20coli,FALSE,,04/03/2019,49
Succeeded,Canterbury region,ECAN-10033,Temuka River at SH1 Bridge,Site,Cyanobacteria,SQ20250,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ20250&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,04/03/2019,1.000
Succeeded,Canterbury region,ECAN-10034,Twizel R at picnic area,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ35570&observedProperty=E.%20coli,FALSE,,12/03/2019,69
Succeeded,Canterbury region,ECAN-10034,Twizel R at picnic area,Site,Cyanobacteria,SQ35570,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ35570&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,12/03/2019,1.000
Succeeded,Canterbury region,ECAN-00115,Waiau River at Waiau,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ34705&observedProperty=E.%20coli,FALSE,,07/03/2019,178
Succeeded,Canterbury region,ECAN-00115,Waiau River at Waiau,Site,Cyanobacteria,SQ34705,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ34705&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,07/03/2019,1.000
Succeeded,Canterbury region,ECAN-10036,Waihao R at Black Hole,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ20605&observedProperty=E.%20coli,FALSE,,11/03/2019,148
Succeeded,Canterbury region,ECAN-10036,Waihao R at Black Hole,Site,Cyanobacteria,SQ20605,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ20605&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,11/03/2019,1.000
Succeeded,Canterbury region,ECAN-00047,Waihao River at Bradshaw Bridge,Site,E-coli,,http://data.ecan.govt.nz/WQRecLawa.hts?service=SOS&request=GetObservation&featureOfInterest=SQ21314&observedProperty=E.%20coli,FALSE,,11/03/2019,23
Succeeded,Canterbury region,ECAN-00047,Waihao River at Bradshaw Bridge,Site,Cyanobacteria,SQ20575,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ20575&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,21/03/2019,1.000
Succeeded,Canterbury region,ECAN-10037,Waihao River at Gum Tree Flat Road (Don's Hole),Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ35822&observedProperty=E.%20coli,FALSE,,11/03/2019,105
Succeeded,Canterbury region,ECAN-10037,Waihao River at Gum Tree Flat Road (Don's Hole),Site,Cyanobacteria,SQ35822,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ35822&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,11/03/2019,1.000
Succeeded,Canterbury region,ECAN-10038,Waihi R at Waihi Gorge,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ21316&observedProperty=E.%20coli,FALSE,,05/03/2019,89
Succeeded,Canterbury region,ECAN-10038,Waihi R at Waihi Gorge,Site,Cyanobacteria,SQ21316,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ21316&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,05/03/2019,1.000
Succeeded,Canterbury region,LAWA-100733,Waihi River – Upstream of Wilson Street bridge,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ36296&observedProperty=E.%20coli,FALSE,,05/03/2019,99
Succeeded,Canterbury region,LAWA-100733,Waihi River – Upstream of Wilson Street bridge,Site,Cyanobacteria,SQ36296,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ36296&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,05/03/2019,1.000
Failed,Canterbury region,NRWQN-00054,Waimakariri River above old highway bridge,Site,E-coli,,,TRUE,"ERROR: No TimeseriesUrl; 
",,
Succeeded,Canterbury region,NRWQN-00054,Waimakariri River above old highway bridge,Site,Cyanobacteria,SQ33821,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ33821&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,03/04/2019,1.000
Succeeded,Canterbury region,LAWA-100735,Waimakariri River at Rock Spur,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ35929&observedProperty=E.%20coli,FALSE,,06/03/2019,137
Succeeded,Canterbury region,LAWA-100735,Waimakariri River at Rock Spur,Site,Cyanobacteria,SQ35929,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ35929&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,06/03/2019,1.000
Succeeded,Canterbury region,LAWA-100734,Waimakariri River at Thompsons Road,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ30264&observedProperty=E.%20coli,FALSE,,07/03/2019,118
Succeeded,Canterbury region,LAWA-100734,Waimakariri River at Thompsons Road,Site,Cyanobacteria,SQ30264,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ30264&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,07/03/2019,1.000
Succeeded,Canterbury region,ECAN-10040,Waipara River at Boys Brigade Camp,Site,E-coli,,http://wateruse.ecan.govt.nz/bathing.hts?service=SOS&request=GetObservation&featureOfInterest=SQ33950&observedProperty=E.%20coli,FALSE,,13/03/2019,40
Succeeded,Canterbury region,ECAN-10040,Waipara River at Boys Brigade Camp,Site,Cyanobacteria,SQ33950,http://data.ecan.govt.nz/WQRecLAWA.hts?service=SOS&request=GetObservation&FeatureOfInterest=SQ33950&ObservedProperty=Cyanobacterial%20Alert%20Level,FALSE,,07/03/2019,1.000
Failed,Canterbury region,LAWA-102380,Wairepo Creek at Ohau Downs,Site,E-coli,,,TRUE,"ERROR: No TimeseriesUrl; 
",,
Succeeded,Gisborne region,GDC-10002,Anaura Bay opp Nth camp,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Anaura Bay Sea - Opposite Northern Camping Ground&ObservedProperty=Enterococci CFU/100ml,FALSE,,16/04/2019,<2
Succeeded,Gisborne region,GDC-10003,Anuara Bay opp South camp,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Anaura Bay Sea - Opposite Southern Camping Ground&ObservedProperty=Enterococci CFU/100ml,FALSE,,26/04/2019,8
Succeeded,Gisborne region,GDC-10004,Kaiti windsurf channel,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Windsurfing Lane (Channel) - (S) MHNES004&ObservedProperty=Enterococci CFU/100ml,FALSE,,11/06/2019,3.3
Succeeded,Gisborne region,GDC-10005,Kaiti Yacht Club,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Kaiti Beach at Yacht Club CHNES004&ObservedProperty=Enterococci CFU/100ml,FALSE,,11/06/2019,1.7
Succeeded,Gisborne region,GDC-10006,Makorori Settlement,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Makorori Settlement&ObservedProperty=Enterococci CFU/100ml,FALSE,,24/04/2019,2
Succeeded,Gisborne region,GDC-10008,Midway surf club,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Midway Beach at Surf Club CHNES002&ObservedProperty=Enterococci CFU/100ml,FALSE,,11/06/2019,25
Succeeded,Gisborne region,GDC-10009,Pouawa,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Pouawa Beach&ObservedProperty=Enterococci CFU/100ml,FALSE,,17/07/2019,<2
Succeeded,Gisborne region,GDC-10010,Sponge Bay,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Sponge Bay Beach CHNES005&ObservedProperty=Enterococci CFU/100ml,FALSE,,11/06/2019,8.3
Succeeded,Gisborne region,GDC-10011,Tokomaru Bay,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Tokomaru Bay&ObservedProperty=Enterococci CFU/100ml,FALSE,,26/04/2019,66
Succeeded,Gisborne region,GDC-10012,Tolaga Bay end of Wharf Rd,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Tolaga Bay end of Wharf Road&ObservedProperty=Enterococci CFU/100ml,FALSE,,26/04/2019,28
Succeeded,Gisborne region,GDC-10013,Tolaga Bay Surf club,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Tolaga Bay at Surf Club&ObservedProperty=Enterococci CFU/100ml,FALSE,,26/04/2019,180
Succeeded,Gisborne region,GDC-10014,Turihaua,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Turihaua Sea&ObservedProperty=Enterococci CFU/100ml,FALSE,,29/01/2019,2
Succeeded,Gisborne region,GDC-10015,Waikanae Beach at Grey St,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Waikanae%20Beach%20at%20Grey%20St%20CHNES003&ObservedProperty=Enterococci%20CFU/100ml,FALSE,,11/06/2019,84
Succeeded,Gisborne region,GDC-10016,Wainui Stock Route,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Wainui Beach at Stock Route CINES001&ObservedProperty=Enterococci CFU/100ml,FALSE,,11/06/2019,<1.7
Succeeded,Gisborne region,GDC-10017,Wainui Surf club,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Wainui Surf Club Moana Road&ObservedProperty=Enterococci CFU/100ml,FALSE,,24/04/2019,28
Succeeded,Gisborne region,GDC-10018,Waipiro Bay,Beach,Enterococci,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Waipiro Bay&ObservedProperty=Enterococci CFU/100ml,FALSE,,26/04/2019,8
Succeeded,Gisborne region,GDC-10023,Hangaroa at Doneraille Park,Site,E-coli,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Hangaroa at Doneraille Park&ObservedProperty=E.Coli%20CFU/100ml,FALSE,,29/01/2019,65
Succeeded,Gisborne region,GDC-10024,Rere Falls,Site,E-coli,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Rere%20falls&ObservedProperty=E.Coli%20CFU/100ml,FALSE,,25/07/2019,70
Succeeded,Gisborne region,GDC-10025,Rere Rockslide top,Site,E-coli,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&request=GetObservation&FeatureOfInterest=Rere rockslide (top)&ObservedProperty=E.Coli%20CFU/100ml,FALSE,,25/07/2019,150
Succeeded,Gisborne region,GDC-00033,Turanganui River at Gladstone Rd Bridge,Site,E-coli,,http://hilltop.gdc.govt.nz/data.hts?service=SOS&Request=GetObservation&FeatureOfInterest=Turanganui River at Gladstone Rd Bridge&ObservedProperty=E.Coli%20CFU/100ml,FALSE,,27/05/2019,96
Succeeded,Hawke's Bay region,HBRC-10013,Aramoana Beach,Beach,Enterococci,,https://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Aramoana Beach&ObservedProperty=Enterococci,FALSE,,11/03/2019,11
Succeeded,Hawke's Bay region,HBRC-10014,Blackhead Beach,Beach,Enterococci,,https://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Blackhead Beach&ObservedProperty=Enterococci,FALSE,,11/03/2019,10
Succeeded,Hawke's Bay region,HBRC-10015,Hardinge Road Beach,Beach,Enterococci,,https://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Hardinge Road Beach&ObservedProperty=Enterococci,FALSE,,05/04/2019,6
Succeeded,Hawke's Bay region,HBRC-10016,Kairakau Beach,Beach,Enterococci,,https://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Kairakau Beach&ObservedProperty=Enterococci,FALSE,,18/03/2019,3
Succeeded,Hawke's Bay region,HBRC-10017,Kairakau Lagoon (mouth of Mangakuri river),Beach,Enterococci,,https://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Kairakau Lagoon (mouth of Mangakuri River)&ObservedProperty=Enterococci,FALSE,,19/03/2019,22
Succeeded,Hawke's Bay region,HBRC-10018,Mahanga Beach,Beach,Enterococci,,https://data.hbrc.govt.nz/Envirodata/EMAR.hts?Service=SOS&Request=GetObservation&FeatureOfInterest=Mahanga Beach&ObservedProperty=Enterococci,FALSE,,11/03/2019,<1
