region,lawaSiteID,siteName,siteType,property,dateCollected,val,lCens,rCens,week,month,year,YW,fVal,bathingSeason,Retest result? (Y/N)
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42431.5,10,TRUE,FALSE,9,3,2016,201609,5,2015/2016,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42436.5,10,FALSE,FALSE,10,3,2016,201610,10,2015/2016,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42446.5,10,TRUE,FALSE,11,3,2016,201611,5,2015/2016,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42453.5,10,TRUE,FALSE,12,3,2016,201612,5,2015/2016,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42460.5,10,TRUE,FALSE,13,3,2016,201613,5,2015/2016,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42691.5,52,FALSE,FALSE,46,11,2016,201646,52,2016/2017,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42698.5,52,FALSE,FALSE,47,11,2016,201647,52,2016/2017,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42705.5,10,TRUE,FALSE,48,12,2016,201648,5,2016/2017,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42711.5,10,TRUE,FALSE,49,12,2016,201649,5,2016/2017,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42718.5,10,TRUE,FALSE,50,12,2016,201650,5,2016/2017,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42724.5,20,FALSE,FALSE,51,12,2016,201651,20,2016/2017,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42733.5,10,TRUE,FALSE,52,12,2016,201652,5,2016/2017,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42740.5,10,FALSE,FALSE,1,1,2017,201701,10,2016/2017,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42746.5,10,TRUE,FALSE,2,1,2017,201702,5,2016/2017,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42754.5,10,TRUE,FALSE,3,1,2017,201703,5,2016/2017,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42761.5,10,FALSE,FALSE,4,1,2017,201704,10,2016/2017,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42768.5,10,FALSE,FALSE,5,2,2017,201705,10,2016/2017,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42773.5,10,TRUE,FALSE,6,2,2017,201706,5,2016/2017,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42781.5,10,TRUE,FALSE,7,2,2017,201707,5,2016/2017,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42789.5,10,TRUE,FALSE,8,2,2017,201708,5,2016/2017,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42801.5,10,TRUE,FALSE,10,3,2017,201710,5,2016/2017,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42809.5,10,TRUE,FALSE,11,3,2017,201711,5,2016/2017,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42816.5,10,TRUE,FALSE,12,3,2017,201712,5,2016/2017,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,43045.5,4,TRUE,FALSE,45,11,2017,201745,2,2017/2018,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,43055.48611,4,TRUE,FALSE,46,11,2017,201746,2,2017/2018,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,43061.51736,4,TRUE,FALSE,47,11,2017,201747,2,2017/2018,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,43066.44792,4,TRUE,FALSE,48,11,2017,201748,2,2017/2018,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,43075.46181,4,TRUE,FALSE,49,12,2017,201749,2,2017/2018,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,43080.45833,4,TRUE,FALSE,50,12,2017,201750,2,2017/2018,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,43087.55069,4,TRUE,FALSE,51,12,2017,201751,2,2017/2018,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,43096.55556,4,TRUE,FALSE,52,12,2017,201752,2,2017/2018,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,43103.425,4,TRUE,FALSE,1,1,2018,201801,2,2017/2018,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,43108.45833,60,FALSE,FALSE,2,1,2018,201802,60,2017/2018,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,43115.41667,4,TRUE,FALSE,3,1,2018,201803,2,2017/2018,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,43122.42361,4,FALSE,FALSE,4,1,2018,201804,4,2017/2018,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,43129.54167,4,TRUE,FALSE,5,1,2018,201805,2,2017/2018,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,43138.55556,4,FALSE,FALSE,6,2,2018,201806,4,2017/2018,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,43143.52083,4,TRUE,FALSE,7,2,2018,201807,2,2017/2018,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,43153.48264,8,FALSE,FALSE,8,2,2018,201808,8,2017/2018,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,43157.53472,4,FALSE,FALSE,9,2,2018,201809,4,2017/2018,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,43164.48264,4,TRUE,FALSE,10,3,2018,201810,2,2017/2018,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,43171.46875,4,TRUE,FALSE,11,3,2018,201811,2,2017/2018,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,43178.46875,4,FALSE,FALSE,12,3,2018,201812,4,2017/2018,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,43186.45833,4,TRUE,FALSE,13,3,2018,201813,2,2017/2018,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42313.5,10,TRUE,FALSE,45,11,2015,201545,5,2015/2016,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42318.5,10,TRUE,FALSE,45,11,2015,201545,5,2015/2016,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42326.5,10,TRUE,FALSE,46,11,2015,201546,5,2015/2016,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42334.5,10,TRUE,FALSE,48,11,2015,201548,5,2015/2016,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42341.5,10,TRUE,FALSE,49,12,2015,201549,5,2015/2016,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42354.5,10,FALSE,FALSE,50,12,2015,201550,10,2015/2016,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42360.5,10,TRUE,FALSE,51,12,2015,201551,5,2015/2016,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42368.5,10,TRUE,FALSE,52,12,2015,201552,5,2015/2016,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42376.5,10,TRUE,FALSE,1,1,2016,201601,5,2015/2016,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42382.5,10,TRUE,FALSE,2,1,2016,201602,5,2015/2016,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42389.5,10,TRUE,FALSE,3,1,2016,201603,5,2015/2016,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42397.5,10,TRUE,FALSE,4,1,2016,201604,5,2015/2016,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42403.5,10,TRUE,FALSE,5,2,2016,201605,5,2015/2016,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42409.5,10,TRUE,FALSE,6,2,2016,201606,5,2015/2016,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42418.5,10,FALSE,FALSE,7,2,2016,201607,10,2015/2016,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42424.5,10,TRUE,FALSE,8,2,2016,201608,5,2015/2016,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42431.5,10,TRUE,FALSE,9,3,2016,201609,5,2015/2016,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42436.5,10,TRUE,FALSE,10,3,2016,201610,5,2015/2016,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42446.5,10,TRUE,FALSE,11,3,2016,201611,5,2015/2016,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42453.5,10,TRUE,FALSE,12,3,2016,201612,5,2015/2016,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42460.5,10,TRUE,FALSE,13,3,2016,201613,5,2015/2016,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42691.5,10,TRUE,FALSE,46,11,2016,201646,5,2016/2017,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42698.5,10,FALSE,FALSE,47,11,2016,201647,10,2016/2017,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42705.5,10,TRUE,FALSE,48,12,2016,201648,5,2016/2017,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42711.5,20,FALSE,FALSE,49,12,2016,201649,20,2016/2017,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42718.5,10,TRUE,FALSE,50,12,2016,201650,5,2016/2017,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42724.5,10,TRUE,FALSE,51,12,2016,201651,5,2016/2017,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42733.5,10,TRUE,FALSE,52,12,2016,201652,5,2016/2017,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42740.5,10,TRUE,FALSE,1,1,2017,201701,5,2016/2017,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42746.5,10,TRUE,FALSE,2,1,2017,201702,5,2016/2017,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42754.5,10,TRUE,FALSE,3,1,2017,201703,5,2016/2017,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42761.5,10,TRUE,FALSE,4,1,2017,201704,5,2016/2017,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42768.5,10,TRUE,FALSE,5,2,2017,201705,5,2016/2017,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42773.5,10,TRUE,FALSE,6,2,2017,201706,5,2016/2017,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42781.5,10,TRUE,FALSE,7,2,2017,201707,5,2016/2017,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42789.5,10,TRUE,FALSE,8,2,2017,201708,5,2016/2017,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42801.5,10,TRUE,FALSE,10,3,2017,201710,5,2016/2017,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42809.5,10,TRUE,FALSE,11,3,2017,201711,5,2016/2017,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,42816.5,10,TRUE,FALSE,12,3,2017,201712,5,2016/2017,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,43045.5,4,FALSE,FALSE,45,11,2017,201745,4,2017/2018,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,43055.4375,4,TRUE,FALSE,46,11,2017,201746,2,2017/2018,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,43061.52778,4,TRUE,FALSE,47,11,2017,201747,2,2017/2018,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,43066.44792,4,TRUE,FALSE,48,11,2017,201748,2,2017/2018,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,43075.48958,15,FALSE,FALSE,49,12,2017,201749,15,2017/2018,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,43080.46528,4,FALSE,FALSE,50,12,2017,201750,4,2017/2018,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,43087.45486,4,TRUE,FALSE,51,12,2017,201751,2,2017/2018,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,43096.45139,4,FALSE,FALSE,52,12,2017,201752,4,2017/2018,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,43103.44444,4,TRUE,FALSE,1,1,2018,201801,2,2017/2018,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,43108.375,12,FALSE,FALSE,2,1,2018,201802,12,2017/2018,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,43115.40278,4,FALSE,FALSE,3,1,2018,201803,4,2017/2018,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,43122.46528,4,TRUE,FALSE,4,1,2018,201804,2,2017/2018,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,43129.45139,4,TRUE,FALSE,5,1,2018,201805,2,2017/2018,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,43138.47222,4,TRUE,FALSE,6,2,2018,201806,2,2017/2018,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,43143.4375,4,TRUE,FALSE,7,2,2018,201807,2,2017/2018,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,43153.44444,240,FALSE,FALSE,8,2,2018,201808,240,2017/2018,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,43154.52778,4,FALSE,FALSE,8,2,2018,201808,4,2017/2018,Y
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,43157.44444,28,FALSE,FALSE,9,2,2018,201809,28,2017/2018,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,43164.51389,4,FALSE,FALSE,10,3,2018,201810,4,2017/2018,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,43170.65625,4,TRUE,FALSE,10,3,2018,201810,2,2017/2018,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,43178.46181,4,FALSE,FALSE,12,3,2018,201812,4,2017/2018,
Otago region,LAWA-100530,Tomahawk Beach (East),Beach,Enterococci,43186.375,4,FALSE,FALSE,13,3,2018,201813,4,2017/2018,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42313.5,20,FALSE,FALSE,45,11,2015,201545,20,2015/2016,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42318.5,10,TRUE,FALSE,45,11,2015,201545,5,2015/2016,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42326.5,10,TRUE,FALSE,46,11,2015,201546,5,2015/2016,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42334.5,10,TRUE,FALSE,48,11,2015,201548,5,2015/2016,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42341.5,10,TRUE,FALSE,49,12,2015,201549,5,2015/2016,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42354.5,20,FALSE,FALSE,50,12,2015,201550,20,2015/2016,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42360.5,10,FALSE,FALSE,51,12,2015,201551,10,2015/2016,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42368.5,10,TRUE,FALSE,52,12,2015,201552,5,2015/2016,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42376.5,10,TRUE,FALSE,1,1,2016,201601,5,2015/2016,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42382.5,63,FALSE,FALSE,2,1,2016,201602,63,2015/2016,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42389.5,10,TRUE,FALSE,3,1,2016,201603,5,2015/2016,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42397.5,10,TRUE,FALSE,4,1,2016,201604,5,2015/2016,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42403.5,10,TRUE,FALSE,5,2,2016,201605,5,2015/2016,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42409.5,10,TRUE,FALSE,6,2,2016,201606,5,2015/2016,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42418.5,10,TRUE,FALSE,7,2,2016,201607,5,2015/2016,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42424.5,20,FALSE,FALSE,8,2,2016,201608,20,2015/2016,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42431.5,10,FALSE,FALSE,9,3,2016,201609,10,2015/2016,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42436.5,10,TRUE,FALSE,10,3,2016,201610,5,2015/2016,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42446.5,10,TRUE,FALSE,11,3,2016,201611,5,2015/2016,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42453.5,10,TRUE,FALSE,12,3,2016,201612,5,2015/2016,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42460.5,10,FALSE,FALSE,13,3,2016,201613,10,2015/2016,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42691.5,52,FALSE,FALSE,46,11,2016,201646,52,2016/2017,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42698.5,52,FALSE,FALSE,47,11,2016,201647,52,2016/2017,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42705.5,10,FALSE,FALSE,48,12,2016,201648,10,2016/2017,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42711.5,10,TRUE,FALSE,49,12,2016,201649,5,2016/2017,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42718.5,10,TRUE,FALSE,50,12,2016,201650,5,2016/2017,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42724.5,10,TRUE,FALSE,51,12,2016,201651,5,2016/2017,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42733.5,10,TRUE,FALSE,52,12,2016,201652,5,2016/2017,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42740.5,10,TRUE,FALSE,1,1,2017,201701,5,2016/2017,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42746.5,30,FALSE,FALSE,2,1,2017,201702,30,2016/2017,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42754.5,10,TRUE,FALSE,3,1,2017,201703,5,2016/2017,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42761.5,10,FALSE,FALSE,4,1,2017,201704,10,2016/2017,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42768.5,52,FALSE,FALSE,5,2,2017,201705,52,2016/2017,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42773.5,10,TRUE,FALSE,6,2,2017,201706,5,2016/2017,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42781.5,10,TRUE,FALSE,7,2,2017,201707,5,2016/2017,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42789.5,10,TRUE,FALSE,8,2,2017,201708,5,2016/2017,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42801.5,10,TRUE,FALSE,10,3,2017,201710,5,2016/2017,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42809.5,10,TRUE,FALSE,11,3,2017,201711,5,2016/2017,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,42816.5,10,TRUE,FALSE,12,3,2017,201712,5,2016/2017,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,43045.5,4,FALSE,FALSE,45,11,2017,201745,4,2017/2018,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,43055.46875,4,TRUE,FALSE,46,11,2017,201746,2,2017/2018,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,43061.52083,12,FALSE,FALSE,47,11,2017,201747,12,2017/2018,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,43066.45833,4,TRUE,FALSE,48,11,2017,201748,2,2017/2018,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,43075.48264,62,FALSE,FALSE,49,12,2017,201749,62,2017/2018,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,43080.47569,8,FALSE,FALSE,50,12,2017,201750,8,2017/2018,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,43087.45833,20,FALSE,FALSE,51,12,2017,201751,20,2017/2018,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,43096.43611,4,TRUE,FALSE,52,12,2017,201752,2,2017/2018,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,43103.4375,38,FALSE,FALSE,1,1,2018,201801,38,2017/2018,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,43108.36111,77,FALSE,FALSE,2,1,2018,201802,77,2017/2018,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,43115.39583,73,FALSE,FALSE,3,1,2018,201803,73,2017/2018,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,43122.45139,4,TRUE,FALSE,4,1,2018,201804,2,2017/2018,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,43129.46528,4,FALSE,FALSE,5,1,2018,201805,4,2017/2018,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,43138.45833,4,TRUE,FALSE,6,2,2018,201806,2,2017/2018,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,43143.44444,4,TRUE,FALSE,7,2,2018,201807,2,2017/2018,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,43153.4375,340,FALSE,FALSE,8,2,2018,201808,340,2017/2018,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,43154.52431,12,FALSE,FALSE,8,2,2018,201808,12,2017/2018,Y
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,43157.45139,510,FALSE,FALSE,9,2,2018,201809,510,2017/2018,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,43164.51042,20,FALSE,FALSE,10,3,2018,201810,20,2017/2018,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,43170.66667,4,TRUE,FALSE,10,3,2018,201810,2,2017/2018,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,43178.45833,58,FALSE,FALSE,12,3,2018,201812,58,2017/2018,
Otago region,LAWA-100531,Tomahawk Beach (West),Beach,Enterococci,43186.36806,8,FALSE,FALSE,13,3,2018,201813,8,2017/2018,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42338,2,TRUE,FALSE,48,11,2015,201548,1,2015/2016,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42345,2,TRUE,FALSE,49,12,2015,201549,1,2015/2016,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42352,2,TRUE,FALSE,50,12,2015,201550,1,2015/2016,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42359,2,TRUE,FALSE,51,12,2015,201551,1,2015/2016,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42367,2,TRUE,FALSE,52,12,2015,201552,1,2015/2016,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42374,2,TRUE,FALSE,1,1,2016,201601,1,2015/2016,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42380,2,TRUE,FALSE,2,1,2016,201602,1,2015/2016,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42387,2,TRUE,FALSE,3,1,2016,201603,1,2015/2016,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42394,62,FALSE,FALSE,4,1,2016,201604,62,2015/2016,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42402,2,TRUE,FALSE,5,2,2016,201605,1,2015/2016,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42409,2,TRUE,FALSE,6,2,2016,201606,1,2015/2016,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42415,2,TRUE,FALSE,7,2,2016,201607,1,2015/2016,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42423,4,FALSE,FALSE,8,2,2016,201608,4,2015/2016,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42429,2,TRUE,FALSE,9,2,2016,201609,1,2015/2016,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42436,3,FALSE,FALSE,10,3,2016,201610,3,2015/2016,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42443,2,TRUE,FALSE,11,3,2016,201611,1,2015/2016,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42451,2,TRUE,FALSE,12,3,2016,201612,1,2015/2016,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42709.43403,1,TRUE,FALSE,49,12,2016,201649,0.5,2016/2017,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42716.48264,1,TRUE,FALSE,50,12,2016,201650,0.5,2016/2017,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42723.49306,1,TRUE,FALSE,51,12,2016,201651,0.5,2016/2017,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42732.47917,1,TRUE,FALSE,52,12,2016,201652,0.5,2016/2017,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42739.45139,1,FALSE,FALSE,1,1,2017,201701,1,2016/2017,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42744.45139,1,TRUE,FALSE,2,1,2017,201702,0.5,2016/2017,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42751.4375,2,FALSE,FALSE,3,1,2017,201703,2,2016/2017,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42765.45139,2,FALSE,FALSE,5,1,2017,201705,2,2016/2017,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42773.46181,1,TRUE,FALSE,6,2,2017,201706,0.5,2016/2017,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42779.46181,68,FALSE,FALSE,7,2,2017,201707,68,2016/2017,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42786.45139,3,FALSE,FALSE,8,2,2017,201708,3,2016/2017,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42793.45139,22,FALSE,FALSE,9,2,2017,201709,22,2016/2017,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42800.47222,1,TRUE,FALSE,10,3,2017,201710,0.5,2016/2017,
Otago region,ORC-10009,Waikouaiti Estuary,Beach,Enterococci,42807.46181,200,FALSE,FALSE,11,3,2017,201711,200,2016/2017,
