"Lake","FENZID","TLIYear","TLI","MixingPattern","GeomorphicType"
"lake te anau at south fiord top",52566,2012,2.5,"Stratified","Glacial"
"lake te anau at south fiord top",52566,2013,2,"Stratified","Glacial"
"lake te anau at south fiord top",52566,2014,1.9,"Stratified","Glacial"
"lake te anau at south fiord top",52566,2015,2.1,"Stratified","Glacial"
"lake te anau at south fiord top",52566,2017,1.6,"Stratified","Glacial"
"lake te anau at south fiord top",52566,2018,1.6,"Stratified","Glacial"
"lake te anau at south fiord top",52566,2019,1.8,"Stratified","Glacial"
"lake manapouri near frazers beach top",54735,2006,3.4,"Stratified","Glacial"
"lake manapouri near frazers beach top",54735,2007,2.6,"Stratified","Glacial"
"lake manapouri near frazers beach top",54735,2008,2.6,"Stratified","Glacial"
"lake manapouri near frazers beach top",54735,2009,2.7,"Stratified","Glacial"
"lake manapouri near frazers beach top",54735,2010,2.7,"Stratified","Glacial"
"lake manapouri near frazers beach top",54735,2011,2.6,"Stratified","Glacial"
"lake manapouri near frazers beach top",54735,2012,2.5,"Stratified","Glacial"
"lake manapouri near frazers beach top",54735,2013,2.3,"Stratified","Glacial"
"lake manapouri near frazers beach top",54735,2014,1.9,"Stratified","Glacial"
"lake manapouri near frazers beach top",54735,2015,2.1,"Stratified","Glacial"
"lake manapouri near frazers beach top",54735,2017,1.5,"Stratified","Glacial"
"lake manapouri near frazers beach top",54735,2018,1.7,"Stratified","Glacial"
"lake manapouri near frazers beach top",54735,2019,1.8,"Stratified","Glacial"
"lake te anau at blue gum point top",52566,2006,2.6,"Stratified","Glacial"
"lake te anau at blue gum point top",52566,2007,2.5,"Stratified","Glacial"
"lake te anau at blue gum point top",52566,2008,2.6,"Stratified","Glacial"
"lake te anau at blue gum point top",52566,2009,2.7,"Stratified","Glacial"
"lake te anau at blue gum point top",52566,2010,2.7,"Stratified","Glacial"
"lake te anau at blue gum point top",52566,2011,2.6,"Stratified","Glacial"
"lake te anau at blue gum point top",52566,2012,2.5,"Stratified","Glacial"
"lake te anau at blue gum point top",52566,2013,2.2,"Stratified","Glacial"
"lake te anau at blue gum point top",52566,2014,2,"Stratified","Glacial"
"lake te anau at blue gum point top",52566,2015,2.2,"Stratified","Glacial"
"lake te anau at blue gum point top",52566,2017,1.8,"Stratified","Glacial"
"lake te anau at blue gum point top",52566,2018,1.8,"Stratified","Glacial"
"lake te anau at blue gum point top",52566,2019,1.8,"Stratified","Glacial"
"lake opuha above dam",-16,2015,3.8,"Stratified","Dam"
"lake opuha above dam",-16,2016,3.7,"Stratified","Dam"
"lake opuha above dam",-16,2017,3.9,"Stratified","Dam"
"lake opuha above dam",-16,2018,3.9,"Stratified","Dam"
"lake opuha above dam",-16,2019,4,"Stratified","Dam"
"waiau lagoon opp boat ramp",26562,2016,2.8,"Icoll","Shoreline"
"waiau lagoon opp boat ramp",26562,2017,4.2,"Icoll","Shoreline"
"waiau lagoon opp boat ramp",26562,2018,4.3,"Icoll","Shoreline"
"waiau lagoon opp boat ramp",26562,2019,4.2,"Icoll","Shoreline"
"waiau lagoon middle",26562,2016,3.5,"Icoll","Shoreline"
"waiau lagoon middle",26562,2017,4.5,"Icoll","Shoreline"
"waiau lagoon middle",26562,2018,4.5,"Icoll","Shoreline"
"waiau lagoon middle",26562,2019,4.6,"Icoll","Shoreline"
"waiau lagoon monitoring station",26562,2016,3.6,"Icoll","Shoreline"
"waiau lagoon monitoring station",26562,2017,4.5,"Icoll","Shoreline"
"waiau lagoon monitoring station",26562,2018,4.5,"Icoll","Shoreline"
"waiau lagoon monitoring station",26562,2019,4.5,"Icoll","Shoreline"
"lake horseshoe at rotokauri road",15020,2014,6,"Stratified","Peat"
"lake horseshoe at rotokauri road",15020,2015,6.2,"Stratified","Peat"
"lake horseshoe at rotokauri road",15020,2016,5.6,"Stratified","Peat"
"lake horseshoe at rotokauri road",15020,2017,5.7,"Stratified","Peat"
"lake horseshoe at rotokauri road",15020,2018,6,"Stratified","Peat"
"lake horseshoe at rotokauri road",15020,2019,5.7,"Stratified","Peat"
"lake areare at centre-surface",15034,2010,6.5,"Stratified","Peat"
"lake areare at centre-surface",15034,2011,6.7,"Stratified","Peat"
"lake areare at centre-surface",15034,2014,5.8,"Stratified","Peat"
"lake areare at centre-surface",15034,2015,6,"Stratified","Peat"
"lake areare at centre-surface",15034,2016,6.1,"Stratified","Peat"
"lake areare at centre-surface",15034,2017,6.2,"Stratified","Peat"
"lake areare at centre-surface",15034,2018,6.3,"Stratified","Peat"
"lake areare at centre-surface",15034,2019,6.2,"Stratified","Peat"
"lake mangakaware at lake centre",14405,2012,6.3,"Stratified","Riverine"
"lake mangakaware at lake centre",14405,2013,6.3,"Stratified","Riverine"
"lake mangakaware at lake centre",14405,2014,5.9,"Stratified","Riverine"
"lake mangakaware at lake centre",14405,2015,6.1,"Stratified","Riverine"
"lake mangakaware at lake centre",14405,2016,6,"Stratified","Riverine"
"lake mangakaware at lake centre",14405,2017,6.1,"Stratified","Riverine"
"lake mangakaware at lake centre",14405,2018,5.9,"Stratified","Riverine"
"lake mangakaware at lake centre",14405,2019,5.7,"Stratified","Riverine"
"lake william (composite)",13437,2016,5.6,"Polymictic","Aeolian"
"lake william (composite)",13437,2017,6.1,"Polymictic","Aeolian"
"lake william (composite)",13437,2018,6.2,"Polymictic","Aeolian"
"lake william (composite)",13437,2019,6.6,"Polymictic","Aeolian"
"lake hayes at mid lake 10m",54190,2016,2,"Stratified","Glacial"
"lake hayes at mid lake 10m",54190,2017,4.1,"Stratified","Glacial"
"lake hayes at mid lake 10m",54190,2018,3.8,"Stratified","Glacial"
"lake hayes at mid lake 10m",54190,2019,2.2,"Stratified","Glacial"
"lake wakatipu open water 10m",53532,2016,-0.16,"Stratified","Glacial"
"lake wakatipu open water 10m",53532,2017,1.1,"Stratified","Glacial"
"lake wakatipu open water 10m",53532,2018,1,"Stratified","Glacial"
"lake wakatipu open water 10m",53532,2019,-0.44,"Stratified","Glacial"
"lake wanaka open water 10m",54672,2016,-0.14,"Stratified","Glacial"
"lake wanaka open water 10m",54672,2017,1,"Stratified","Glacial"
"lake wanaka open water 10m",54672,2018,1.3,"Stratified","Glacial"
"lake wanaka open water 10m",54672,2019,-0.21,"Stratified","Glacial"
"lake waihola at waihola mid",44391,2004,5.1,"Polymictic","Riverine"
"lake waihola at waihola mid",44391,2014,5.1,"Polymictic","Riverine"
"lake waihola at waihola mid",44391,2015,4.8,"Polymictic","Riverine"
"lake waihola at waihola mid",44391,2016,4.5,"Polymictic","Riverine"
"lake waihola at waihola mid",44391,2018,4.6,"Polymictic","Riverine"
"lake waihola at waihola mid",44391,2019,2.7,"Polymictic","Riverine"
"8003",36979,2018,5.9,"Polymictic","Landslide"
"8003",36979,2019,6.4,"Polymictic","Landslide"
"5632",34665,2015,7.8,"Icoll","Shoreline"
"5632",34665,2016,7.2,"Icoll","Shoreline"
"5632",34665,2017,7.7,"Icoll","Shoreline"
"5632",34665,2018,7.7,"Icoll","Shoreline"
"5632",34665,2019,7.6,"Icoll","Shoreline"
"1880",34665,2018,7,"Icoll","Shoreline"
"1880",34665,2019,6.8,"Icoll","Shoreline"
"lake kohata (composite)",17214,2015,5.3,"Stratified","Aeolian"
"lake kohata (composite)",17214,2016,5.3,"Stratified","Aeolian"
"lake kohata (composite)",17214,2017,5.7,"Stratified","Aeolian"
"lake kohata (composite)",17214,2018,5.5,"Stratified","Aeolian"
"lake kohata (composite)",17214,2019,4.9,"Stratified","Aeolian"
"lake koitiata (composite)",16901,2014,4.2,"Polymictic","Aeolian"
"lake koitiata (composite)",16901,2015,4.3,"Polymictic","Aeolian"
"lake koitiata (composite)",16901,2016,4.4,"Polymictic","Aeolian"
"lake koitiata (composite)",16901,2017,4.5,"Polymictic","Aeolian"
"lake koitiata (composite)",16901,2018,4.3,"Polymictic","Aeolian"
"lake koitiata (composite)",16901,2019,4.8,"Polymictic","Aeolian"
"pukepuke lagoon (composite)",5042,2015,5.8,"Polymictic","Aeolian"
"pukepuke lagoon (composite)",5042,2016,6.6,"Polymictic","Aeolian"
"pukepuke lagoon (composite)",5042,2017,6.3,"Polymictic","Aeolian"
"pukepuke lagoon (composite)",5042,2018,6.5,"Polymictic","Aeolian"
"pukepuke lagoon (composite)",5042,2019,7.2,"Polymictic","Aeolian"
"lake hawea south open water 10m",54736,2016,-0.43,"Stratified","Glacial"
"lake hawea south open water 10m",54736,2017,1.3,"Stratified","Glacial"
"lake hawea south open water 10m",54736,2018,0.94,"Stratified","Glacial"
"lake hawea south open water 10m",54736,2019,-0.69,"Stratified","Glacial"
"lake carrot at north end",23690,2004,4.5,"Polymictic","Aeolian"
"lake carrot at north end",23690,2005,5.1,"Polymictic","Aeolian"
"lake carrot at north end",23690,2006,4.9,"Polymictic","Aeolian"
"lake carrot at north end",23690,2007,4.9,"Polymictic","Aeolian"
"lake carrot at north end",23690,2008,4.5,"Polymictic","Aeolian"
"lake carrot at north end",23690,2009,4.2,"Polymictic","Aeolian"
"lake carrot at north end",23690,2010,4.6,"Polymictic","Aeolian"
"lake carrot at north end",23690,2011,4.5,"Polymictic","Aeolian"
"lake carrot at north end",23690,2012,4.2,"Polymictic","Aeolian"
"lake carrot at north end",23690,2013,4.1,"Polymictic","Aeolian"
"lake carrot at north end",23690,2014,4.1,"Polymictic","Aeolian"
"lake carrot at north end",23690,2015,4.2,"Polymictic","Aeolian"
"lake carrot at north end",23690,2016,4.3,"Polymictic","Aeolian"
"lake carrot at north end",23690,2017,4.2,"Polymictic","Aeolian"
"lake carrot at north end",23690,2018,4.5,"Polymictic","Aeolian"
"lake carrot at north end",23690,2019,4.1,"Polymictic","Aeolian"
"lake heather at centre",23682,2004,4.4,"Polymictic","Aeolian"
"lake heather at centre",23682,2005,3.6,"Polymictic","Aeolian"
"lake heather at centre",23682,2006,3.7,"Polymictic","Aeolian"
"lake heather at centre",23682,2007,3.8,"Polymictic","Aeolian"
"lake heather at centre",23682,2008,4.1,"Polymictic","Aeolian"
"lake heather at centre",23682,2009,3.7,"Polymictic","Aeolian"
"lake heather at centre",23682,2010,3.6,"Polymictic","Aeolian"
"lake heather at centre",23682,2011,3.3,"Polymictic","Aeolian"
"lake heather at centre",23682,2012,4,"Polymictic","Aeolian"
"lake heather at centre",23682,2013,4.9,"Polymictic","Aeolian"
"lake heather at centre",23682,2014,5,"Polymictic","Aeolian"
"lake heather at centre",23682,2015,5,"Polymictic","Aeolian"
"lake heather at centre",23682,2016,4.8,"Polymictic","Aeolian"
"lake heather at centre",23682,2017,5,"Polymictic","Aeolian"
"lake heather at centre",23682,2018,4.7,"Polymictic","Aeolian"
"lake heather at centre",23682,2019,4.7,"Polymictic","Aeolian"
"lake humuhumu at east centre",50401,2004,4,"Stratified","Aeolian"
"lake humuhumu at east centre",50401,2005,3.5,"Stratified","Aeolian"
"lake humuhumu at east centre",50401,2006,3.5,"Stratified","Aeolian"
"lake humuhumu at east centre",50401,2007,3.5,"Stratified","Aeolian"
"lake humuhumu at east centre",50401,2008,3.4,"Stratified","Aeolian"
"lake humuhumu at east centre",50401,2009,3.4,"Stratified","Aeolian"
"lake humuhumu at east centre",50401,2010,3.6,"Stratified","Aeolian"
"lake humuhumu at east centre",50401,2011,3.8,"Stratified","Aeolian"
"lake humuhumu at east centre",50401,2012,3.6,"Stratified","Aeolian"
"lake humuhumu at east centre",50401,2013,3.9,"Stratified","Aeolian"
"lake humuhumu at east centre",50401,2014,4,"Stratified","Aeolian"
"lake humuhumu at east centre",50401,2015,3.9,"Stratified","Aeolian"
"lake humuhumu at east centre",50401,2016,3.8,"Stratified","Aeolian"
"lake humuhumu at east centre",50401,2017,3.6,"Stratified","Aeolian"
"lake humuhumu at east centre",50401,2018,3.8,"Stratified","Aeolian"
"lake humuhumu at east centre",50401,2019,3.2,"Stratified","Aeolian"
"lake kahuparere at centre",50371,2005,4,"Polymictic","Aeolian"
"lake kahuparere at centre",50371,2006,4.4,"Polymictic","Aeolian"
"lake kahuparere at centre",50371,2007,4.3,"Polymictic","Aeolian"
"lake kahuparere at centre",50371,2008,4.4,"Polymictic","Aeolian"
"lake kahuparere at centre",50371,2009,4.2,"Polymictic","Aeolian"
"lake kahuparere at centre",50371,2010,4.3,"Polymictic","Aeolian"
"lake kahuparere at centre",50371,2011,4.2,"Polymictic","Aeolian"
"lake kahuparere at centre",50371,2012,4,"Polymictic","Aeolian"
"lake kahuparere at centre",50371,2013,3.9,"Polymictic","Aeolian"
"lake kahuparere at centre",50371,2014,4,"Polymictic","Aeolian"
"lake kahuparere at centre",50371,2015,4,"Polymictic","Aeolian"
"lake kahuparere at centre",50371,2016,4.4,"Polymictic","Aeolian"
"lake kahuparere at centre",50371,2017,3.9,"Polymictic","Aeolian"
"lake kahuparere at centre",50371,2018,4,"Polymictic","Aeolian"
"lake kahuparere at centre",50371,2019,3.7,"Polymictic","Aeolian"
"lake kai iwi at centre",21918,2004,3.2,"Stratified","Aeolian"
"lake kai iwi at centre",21918,2005,3.8,"Stratified","Aeolian"
"lake kai iwi at centre",21918,2006,3.3,"Stratified","Aeolian"
"lake kai iwi at centre",21918,2007,2.9,"Stratified","Aeolian"
"lake kai iwi at centre",21918,2008,3.1,"Stratified","Aeolian"
"lake kai iwi at centre",21918,2009,3.1,"Stratified","Aeolian"
"lake kai iwi at centre",21918,2010,3.2,"Stratified","Aeolian"
"lake kai iwi at centre",21918,2011,3.2,"Stratified","Aeolian"
"lake kai iwi at centre",21918,2012,3.4,"Stratified","Aeolian"
"lake kai iwi at centre",21918,2013,3,"Stratified","Aeolian"
"lake kai iwi at centre",21918,2014,3.3,"Stratified","Aeolian"
"lake kai iwi at centre",21918,2015,3.1,"Stratified","Aeolian"
"lake kai iwi at centre",21918,2016,2.5,"Stratified","Aeolian"
"lake kai iwi at centre",21918,2017,2.8,"Stratified","Aeolian"
"lake kai iwi at centre",21918,2018,2.9,"Stratified","Aeolian"
"lake kai iwi at centre",21918,2019,3,"Stratified","Aeolian"
"lake kanono at north centre",50373,2004,4,"Stratified","Aeolian"
"lake kanono at north centre",50373,2005,4,"Stratified","Aeolian"
"lake kanono at north centre",50373,2006,4,"Stratified","Aeolian"
"lake kanono at north centre",50373,2007,4.6,"Stratified","Aeolian"
"lake kanono at north centre",50373,2008,4,"Stratified","Aeolian"
"lake kanono at north centre",50373,2009,4.2,"Stratified","Aeolian"
"lake kanono at north centre",50373,2010,4.2,"Stratified","Aeolian"
"lake kanono at north centre",50373,2011,4.2,"Stratified","Aeolian"
"lake kanono at north centre",50373,2012,4,"Stratified","Aeolian"
"lake kanono at north centre",50373,2013,4.1,"Stratified","Aeolian"
"lake kanono at north centre",50373,2014,4.1,"Stratified","Aeolian"
"lake kanono at north centre",50373,2015,4.9,"Stratified","Aeolian"
"lake kanono at north centre",50373,2016,4.1,"Stratified","Aeolian"
"lake kanono at north centre",50373,2017,3.9,"Stratified","Aeolian"
"lake kanono at north centre",50373,2018,4.2,"Stratified","Aeolian"
"lake kanono at north centre",50373,2019,4,"Stratified","Aeolian"
"lake karaka at centre",50320,2005,4.3,"Polymictic","Aeolian"
"lake karaka at centre",50320,2006,4.8,"Polymictic","Aeolian"
"lake karaka at centre",50320,2007,4.6,"Polymictic","Aeolian"
"lake karaka at centre",50320,2008,3.9,"Polymictic","Aeolian"
"lake karaka at centre",50320,2009,5.4,"Polymictic","Aeolian"
"lake karaka at centre",50320,2010,5,"Polymictic","Aeolian"
"lake karaka at centre",50320,2011,5.2,"Polymictic","Aeolian"
"lake karaka at centre",50320,2012,4.4,"Polymictic","Aeolian"
"lake karaka at centre",50320,2013,4.9,"Polymictic","Aeolian"
"lake karaka at centre",50320,2014,4.5,"Polymictic","Aeolian"
"lake karaka at centre",50320,2015,4.3,"Polymictic","Aeolian"
"lake karaka at centre",50320,2016,3.8,"Polymictic","Aeolian"
"lake karaka at centre",50320,2017,4.9,"Polymictic","Aeolian"
"lake karaka at centre",50320,2018,5.8,"Polymictic","Aeolian"
"lake karaka at centre",50320,2019,5,"Polymictic","Aeolian"
"lake mokeno at centre",50314,2005,4.3,"Polymictic","Aeolian"
"lake mokeno at centre",50314,2006,4.2,"Polymictic","Aeolian"
"lake mokeno at centre",50314,2007,3.7,"Polymictic","Aeolian"
"lake mokeno at centre",50314,2008,4.1,"Polymictic","Aeolian"
"lake mokeno at centre",50314,2009,4,"Polymictic","Aeolian"
"lake mokeno at centre",50314,2010,3.7,"Polymictic","Aeolian"
"lake mokeno at centre",50314,2011,4.9,"Polymictic","Aeolian"
"lake mokeno at centre",50314,2012,6.1,"Polymictic","Aeolian"
"lake mokeno at centre",50314,2013,5.4,"Polymictic","Aeolian"
"lake mokeno at centre",50314,2014,5.6,"Polymictic","Aeolian"
"lake mokeno at centre",50314,2015,5.1,"Polymictic","Aeolian"
"lake mokeno at centre",50314,2016,3.7,"Polymictic","Aeolian"
"lake mokeno at centre",50314,2017,4.4,"Polymictic","Aeolian"
"lake mokeno at centre",50314,2018,4.9,"Polymictic","Aeolian"
"lake mokeno at centre",50314,2019,4,"Polymictic","Aeolian"
"lake morehurehu at centre",24628,2004,3.8,"Stratified","Aeolian"
"lake morehurehu at centre",24628,2006,3.9,"Stratified","Aeolian"
"lake morehurehu at centre",24628,2007,3.6,"Stratified","Aeolian"
"lake morehurehu at centre",24628,2008,3.7,"Stratified","Aeolian"
"lake morehurehu at centre",24628,2009,3.6,"Stratified","Aeolian"
"lake morehurehu at centre",24628,2010,3.4,"Stratified","Aeolian"
"lake morehurehu at centre",24628,2011,4,"Stratified","Aeolian"
"lake morehurehu at centre",24628,2012,4,"Stratified","Aeolian"
"lake morehurehu at centre",24628,2013,3.9,"Stratified","Aeolian"
"lake morehurehu at centre",24628,2014,4,"Stratified","Aeolian"
"lake morehurehu at centre",24628,2015,4,"Stratified","Aeolian"
"lake morehurehu at centre",24628,2016,3.8,"Stratified","Aeolian"
"lake morehurehu at centre",24628,2017,3.9,"Stratified","Aeolian"
"lake morehurehu at centre",24628,2018,4.1,"Stratified","Aeolian"
"lake morehurehu at centre",24628,2019,3.8,"Stratified","Aeolian"
"lake ngakapua north at centre",18718,2004,4.2,"Polymictic","Aeolian"
"lake ngakapua north at centre",18718,2005,3.9,"Polymictic","Aeolian"
"lake ngakapua north at centre",18718,2006,4.1,"Polymictic","Aeolian"
"lake ngakapua north at centre",18718,2007,4.1,"Polymictic","Aeolian"
"lake ngakapua north at centre",18718,2008,4.2,"Polymictic","Aeolian"
"lake ngakapua north at centre",18718,2009,4,"Polymictic","Aeolian"
"lake ngakapua north at centre",18718,2010,4.3,"Polymictic","Aeolian"
"lake ngakapua north at centre",18718,2011,4.2,"Polymictic","Aeolian"
"lake ngakapua north at centre",18718,2012,3.9,"Polymictic","Aeolian"
"lake ngakapua north at centre",18718,2013,3.9,"Polymictic","Aeolian"
"lake ngakapua north at centre",18718,2014,3.9,"Polymictic","Aeolian"
"lake ngakapua north at centre",18718,2015,4,"Polymictic","Aeolian"
"lake ngakapua north at centre",18718,2016,4,"Polymictic","Aeolian"
"lake ngakapua north at centre",18718,2017,3.9,"Polymictic","Aeolian"
"lake ngakapua north at centre",18718,2018,3.8,"Polymictic","Aeolian"
"lake ngakapua north at centre",18718,2019,3.7,"Polymictic","Aeolian"
"lake ngakapua south at centre",18717,2004,4.6,"Polymictic","Aeolian"
"lake ngakapua south at centre",18717,2005,4.4,"Polymictic","Aeolian"
"lake ngakapua south at centre",18717,2006,4.2,"Polymictic","Aeolian"
"lake ngakapua south at centre",18717,2007,4.1,"Polymictic","Aeolian"
"lake ngakapua south at centre",18717,2008,4.2,"Polymictic","Aeolian"
"lake ngakapua south at centre",18717,2009,4.1,"Polymictic","Aeolian"
"lake ngakapua south at centre",18717,2010,4.3,"Polymictic","Aeolian"
"lake ngakapua south at centre",18717,2011,4.3,"Polymictic","Aeolian"
"lake ngakapua south at centre",18717,2012,4.3,"Polymictic","Aeolian"
"lake ngakapua south at centre",18717,2013,4.2,"Polymictic","Aeolian"
"lake ngakapua south at centre",18717,2014,4.1,"Polymictic","Aeolian"
"lake ngakapua south at centre",18717,2015,4.4,"Polymictic","Aeolian"
"lake ngakapua south at centre",18717,2016,4.2,"Polymictic","Aeolian"
"lake ngakapua south at centre",18717,2017,4,"Polymictic","Aeolian"
"lake ngakapua south at centre",18717,2018,3.8,"Polymictic","Aeolian"
"lake ngakapua south at centre",18717,2019,4.2,"Polymictic","Aeolian"
"lake ngatu at centre",23691,2005,3.9,"Polymictic","Aeolian"
"lake ngatu at centre",23691,2006,4.1,"Polymictic","Aeolian"
"lake ngatu at centre",23691,2007,3.9,"Polymictic","Aeolian"
"lake ngatu at centre",23691,2008,3.8,"Polymictic","Aeolian"
"lake ngatu at centre",23691,2009,4.2,"Polymictic","Aeolian"
"lake ngatu at centre",23691,2010,4.3,"Polymictic","Aeolian"
"lake ngatu at centre",23691,2011,3.9,"Polymictic","Aeolian"
"lake ngatu at centre",23691,2012,3.9,"Polymictic","Aeolian"
"lake ngatu at centre",23691,2013,3.8,"Polymictic","Aeolian"
"lake ngatu at centre",23691,2014,3.7,"Polymictic","Aeolian"
"lake ngatu at centre",23691,2015,4.6,"Polymictic","Aeolian"
"lake ngatu at centre",23691,2016,4.8,"Polymictic","Aeolian"
"lake ngatu at centre",23691,2017,3.7,"Polymictic","Aeolian"
"lake ngatu at centre",23691,2018,3.4,"Polymictic","Aeolian"
"lake ngatu at centre",23691,2019,3.4,"Polymictic","Aeolian"
"lake rotokawau (aupouri) at center",18719,2004,4.4,"Polymictic","Aeolian"
"lake rotokawau (aupouri) at center",18719,2006,4.2,"Polymictic","Aeolian"
"lake rotokawau (aupouri) at center",18719,2007,3.7,"Polymictic","Aeolian"
"lake rotokawau (aupouri) at center",18719,2008,3.9,"Polymictic","Aeolian"
"lake rotokawau (aupouri) at center",18719,2009,4,"Polymictic","Aeolian"
"lake rotokawau (aupouri) at center",18719,2010,4,"Polymictic","Aeolian"
"lake rotokawau (aupouri) at center",18719,2011,3.9,"Polymictic","Aeolian"
"lake rotokawau (aupouri) at center",18719,2012,4.3,"Polymictic","Aeolian"
"lake rotokawau (aupouri) at center",18719,2013,4.1,"Polymictic","Aeolian"
"lake rotokawau (aupouri) at center",18719,2014,4.5,"Polymictic","Aeolian"
"lake rotokawau (aupouri) at center",18719,2015,4.6,"Polymictic","Aeolian"
"lake rotokawau (aupouri) at center",18719,2016,4.6,"Polymictic","Aeolian"
"lake rotokawau (aupouri) at center",18719,2017,4.6,"Polymictic","Aeolian"
"lake rotokawau (aupouri) at center",18719,2018,4.4,"Polymictic","Aeolian"
"lake rotokawau (aupouri) at center",18719,2019,4.3,"Polymictic","Aeolian"
"lake rotokawau (pouto) at centre",50413,2005,3.2,"Stratified","Aeolian"
"lake rotokawau (pouto) at centre",50413,2006,3.3,"Stratified","Aeolian"
"lake rotokawau (pouto) at centre",50413,2007,3.3,"Stratified","Aeolian"
"lake rotokawau (pouto) at centre",50413,2008,3.2,"Stratified","Aeolian"
"lake rotokawau (pouto) at centre",50413,2009,3.6,"Stratified","Aeolian"
"lake rotokawau (pouto) at centre",50413,2010,3.1,"Stratified","Aeolian"
"lake rotokawau (pouto) at centre",50413,2011,3.4,"Stratified","Aeolian"
"lake rotokawau (pouto) at centre",50413,2012,3.4,"Stratified","Aeolian"
"lake rotokawau (pouto) at centre",50413,2013,3.3,"Stratified","Aeolian"
"lake rotokawau (pouto) at centre",50413,2014,3.2,"Stratified","Aeolian"
"lake rotokawau (pouto) at centre",50413,2015,3.5,"Stratified","Aeolian"
"lake rotokawau (pouto) at centre",50413,2016,3.1,"Stratified","Aeolian"
"lake rotokawau (pouto) at centre",50413,2017,3.2,"Stratified","Aeolian"
"lake rotokawau (pouto) at centre",50413,2018,4,"Stratified","Aeolian"
"lake rotokawau (pouto) at centre",50413,2019,3.9,"Stratified","Aeolian"
"lake rotoroa (aupouri) at north end",23681,2004,4.9,"Polymictic","Aeolian"
"lake rotoroa (aupouri) at north end",23681,2005,4.1,"Polymictic","Aeolian"
"lake rotoroa (aupouri) at north end",23681,2006,3.8,"Polymictic","Aeolian"
"lake rotoroa (aupouri) at north end",23681,2007,4.8,"Polymictic","Aeolian"
"lake rotoroa (aupouri) at north end",23681,2008,4.8,"Polymictic","Aeolian"
"lake rotoroa (aupouri) at north end",23681,2009,4.1,"Polymictic","Aeolian"
"lake rotoroa (aupouri) at north end",23681,2010,4.4,"Polymictic","Aeolian"
"lake rotoroa (aupouri) at north end",23681,2011,4.9,"Polymictic","Aeolian"
"lake rotoroa (aupouri) at north end",23681,2012,4.4,"Polymictic","Aeolian"
"lake rotoroa (aupouri) at north end",23681,2013,4.2,"Polymictic","Aeolian"
"lake rotoroa (aupouri) at north end",23681,2014,3.8,"Polymictic","Aeolian"
"lake rotoroa (aupouri) at north end",23681,2015,3.7,"Polymictic","Aeolian"
"lake rotoroa (aupouri) at north end",23681,2016,3.8,"Polymictic","Aeolian"
"lake rotoroa (aupouri) at north end",23681,2017,4.2,"Polymictic","Aeolian"
"lake rotoroa (aupouri) at north end",23681,2018,4.2,"Polymictic","Aeolian"
"lake rotoroa (aupouri) at north end",23681,2019,3.9,"Polymictic","Aeolian"
"lake rototuna at centre",50345,2004,4.5,"Polymictic","Aeolian"
"lake rototuna at centre",50345,2005,4.8,"Polymictic","Aeolian"
"lake rototuna at centre",50345,2006,4.3,"Polymictic","Aeolian"
"lake rototuna at centre",50345,2007,4.4,"Polymictic","Aeolian"
"lake rototuna at centre",50345,2008,4.6,"Polymictic","Aeolian"
"lake rototuna at centre",50345,2009,4.8,"Polymictic","Aeolian"
"lake rototuna at centre",50345,2010,4.8,"Polymictic","Aeolian"
"lake rototuna at centre",50345,2011,5,"Polymictic","Aeolian"
"lake rototuna at centre",50345,2012,5.3,"Polymictic","Aeolian"
"lake rototuna at centre",50345,2013,4.9,"Polymictic","Aeolian"
"lake rototuna at centre",50345,2014,4.8,"Polymictic","Aeolian"
"lake rototuna at centre",50345,2015,4.7,"Polymictic","Aeolian"
"lake rototuna at centre",50345,2016,5.9,"Polymictic","Aeolian"
"lake rototuna at centre",50345,2017,4.5,"Polymictic","Aeolian"
"lake rototuna at centre",50345,2018,4.7,"Polymictic","Aeolian"
"lake rototuna at centre",50345,2019,5.1,"Polymictic","Aeolian"
"lake taharoa at centre",21917,2004,2,"Stratified","Aeolian"
"lake taharoa at centre",21917,2005,2.8,"Stratified","Aeolian"
"lake taharoa at centre",21917,2006,2.6,"Stratified","Aeolian"
"lake taharoa at centre",21917,2007,2.2,"Stratified","Aeolian"
"lake taharoa at centre",21917,2008,2.3,"Stratified","Aeolian"
"lake taharoa at centre",21917,2009,2.1,"Stratified","Aeolian"
"lake taharoa at centre",21917,2010,2.3,"Stratified","Aeolian"
"lake taharoa at centre",21917,2011,2.4,"Stratified","Aeolian"
"lake taharoa at centre",21917,2012,2.1,"Stratified","Aeolian"
"lake taharoa at centre",21917,2013,1.9,"Stratified","Aeolian"
"lake taharoa at centre",21917,2014,2.6,"Stratified","Aeolian"
"lake taharoa at centre",21917,2015,2,"Stratified","Aeolian"
"lake taharoa at centre",21917,2016,2,"Stratified","Aeolian"
"lake taharoa at centre",21917,2017,1.9,"Stratified","Aeolian"
"lake taharoa at centre",21917,2018,2.1,"Stratified","Aeolian"
"lake taharoa at centre",21917,2019,1.7,"Stratified","Aeolian"
"lake te kahika at centre",24633,2004,2.9,"Polymictic","Aeolian"
"lake te kahika at centre",24633,2006,3.3,"Polymictic","Aeolian"
"lake te kahika at centre",24633,2007,3.1,"Polymictic","Aeolian"
"lake te kahika at centre",24633,2008,2.7,"Polymictic","Aeolian"
"lake te kahika at centre",24633,2009,2.5,"Polymictic","Aeolian"
