"CouncilSiteID","Date","Value","Measurement"
"motu river at kotare station bridge","22-Jan-18","109","MCI"
"motu river at kotare station bridge","22-Jan-18","32","TaxaRichness"
"motu river at kotare station bridge","22-Jan-18","40.6","PercentageEPTTaxa"
"motu river at kotare station bridge","25-Jan-19","106","MCI"
"motu river at kotare station bridge","25-Jan-19","31","TaxaRichness"
"motu river at kotare station bridge","25-Jan-19","41.9","PercentageEPTTaxa"
"motu river at matawai conservation area","18-Jan-17","129","MCI"
"motu river at matawai conservation area","18-Jan-17","40","TaxaRichness"
"motu river at matawai conservation area","18-Jan-17","52.5","PercentageEPTTaxa"
"motu river at matawai conservation area","21-Jan-16","132","MCI"
"motu river at matawai conservation area","21-Jan-16","23","TaxaRichness"
"motu river at matawai conservation area","21-Jan-16","56.5","PercentageEPTTaxa"
"motu river at matawai conservation area","22-Jan-18","125","MCI"
"motu river at matawai conservation area","22-Jan-18","30","TaxaRichness"
"motu river at matawai conservation area","22-Jan-18","53.3","PercentageEPTTaxa"
"motu river at matawai conservation area","22-Jan-19","123","MCI"
"motu river at matawai conservation area","22-Jan-19","38","TaxaRichness"
"motu river at matawai conservation area","22-Jan-19","57.9","PercentageEPTTaxa"
"oweka river at sh35 bridge","11-Feb-16","104","MCI"
"oweka river at sh35 bridge","11-Feb-16","24","TaxaRichness"
"oweka river at sh35 bridge","11-Feb-16","37.5","PercentageEPTTaxa"
"oweka river at sh35 bridge","14-Feb-19","116","MCI"
"oweka river at sh35 bridge","14-Feb-19","29","TaxaRichness"
"oweka river at sh35 bridge","14-Feb-19","44.8","PercentageEPTTaxa"
"oweka river at sh35 bridge","24-Jan-17","112","MCI"
"oweka river at sh35 bridge","24-Jan-17","38","TaxaRichness"
"oweka river at sh35 bridge","24-Jan-17","39.5","PercentageEPTTaxa"
"oweka river at sh35 bridge","31-Jan-18","113","MCI"
"oweka river at sh35 bridge","31-Jan-18","24","TaxaRichness"
"oweka river at sh35 bridge","31-Jan-18","45.8","PercentageEPTTaxa"
"pakarae river at pakarae station bridge","18-Jan-18","0","PercentageEPTTaxa"
"pakarae river at pakarae station bridge","18-Jan-18","17","TaxaRichness"
"pakarae river at pakarae station bridge","18-Jan-18","71","MCI"
"pakarae river at pakarae station bridge","19-Jan-17","0","PercentageEPTTaxa"
"pakarae river at pakarae station bridge","19-Jan-17","14","TaxaRichness"
"pakarae river at pakarae station bridge","19-Jan-17","63","MCI"
"pakarae river at pakarae station bridge","25-Jan-16","0","PercentageEPTTaxa"
"pakarae river at pakarae station bridge","25-Jan-16","15","TaxaRichness"
"pakarae river at pakarae station bridge","25-Jan-16","64","MCI"
"pakarae trib at whangara rd","10-Feb-16","22","TaxaRichness"
"pakarae trib at whangara rd","10-Feb-16","76","MCI"
"pakarae trib at whangara rd","10-Feb-16","9.09","PercentageEPTTaxa"
"pakarae trib at whangara rd","17-Jan-18","20.8","PercentageEPTTaxa"
"pakarae trib at whangara rd","17-Jan-18","24","TaxaRichness"
"pakarae trib at whangara rd","17-Jan-18","80","MCI"
"pakarae trib at whangara rd","23-Jan-19","23","TaxaRichness"
"pakarae trib at whangara rd","23-Jan-19","4.04","PercentageEPTTaxa"
"pakarae trib at whangara rd","23-Jan-19","61.9","MCI"
"pakarae trib stevens road","10-Feb-16","25","TaxaRichness"
"pakarae trib stevens road","10-Feb-16","4","PercentageEPTTaxa"
"pakarae trib stevens road","10-Feb-16","75","MCI"
"pakarae trib stevens road","17-Jan-19","28.1","PercentageEPTTaxa"
"pakarae trib stevens road","17-Jan-19","32","TaxaRichness"
"pakarae trib stevens road","17-Jan-19","87.5","MCI"
"pakarae trib stevens road","18-Jan-18","21","TaxaRichness"
"pakarae trib stevens road","18-Jan-18","33.3","PercentageEPTTaxa"
"pakarae trib stevens road","18-Jan-18","96","MCI"
"papokeka str at pehiri","03-Feb-16","110","MCI"
"papokeka str at pehiri","03-Feb-16","33","TaxaRichness"
"papokeka str at pehiri","03-Feb-16","45.5","PercentageEPTTaxa"
"papokeka str at pehiri","14-Feb-17","112","MCI"
"papokeka str at pehiri","14-Feb-17","34","TaxaRichness"
"papokeka str at pehiri","14-Feb-17","47.1","PercentageEPTTaxa"
"papokeka str at pehiri","21-Jan-19","116","MCI"
"papokeka str at pehiri","21-Jan-19","39","TaxaRichness"
"papokeka str at pehiri","21-Jan-19","51.3","PercentageEPTTaxa"
"papokeka str at pehiri","26-Feb-18","123","MCI"
"papokeka str at pehiri","26-Feb-18","26","TaxaRichness"
"papokeka str at pehiri","26-Feb-18","61.5","PercentageEPTTaxa"
"parihihonou str at sh2 overbridge","03-Feb-16","107","MCI"
"parihihonou str at sh2 overbridge","03-Feb-16","33","TaxaRichness"
"parihihonou str at sh2 overbridge","03-Feb-16","39.4","PercentageEPTTaxa"
"parihihonou str at sh2 overbridge","23-Jan-18","110","MCI"
"parihihonou str at sh2 overbridge","23-Jan-18","29","TaxaRichness"
"parihihonou str at sh2 overbridge","23-Jan-18","44.8","PercentageEPTTaxa"
"parihihonou str at sh2 overbridge","25-Jan-19","130","MCI"
"parihihonou str at sh2 overbridge","25-Jan-19","23","TaxaRichness"
"parihihonou str at sh2 overbridge","25-Jan-19","56.5","PercentageEPTTaxa"
"parihihonou str at sh2 overbridge","31-Jan-17","116","MCI"
"parihihonou str at sh2 overbridge","31-Jan-17","30","TaxaRichness"
"parihihonou str at sh2 overbridge","31-Jan-17","50","PercentageEPTTaxa"
"poroporo river at rangitukia rd bridge","11-Feb-16","100","MCI"
"poroporo river at rangitukia rd bridge","11-Feb-16","16.7","PercentageEPTTaxa"
"poroporo river at rangitukia rd bridge","11-Feb-16","6","TaxaRichness"
"poroporo river at rangitukia rd bridge","15-Feb-19","12","TaxaRichness"
"poroporo river at rangitukia rd bridge","15-Feb-19","8.33","PercentageEPTTaxa"
"poroporo river at rangitukia rd bridge","15-Feb-19","93.3","MCI"
"poroporo river at rangitukia rd bridge","24-Jan-17","107","MCI"
"poroporo river at rangitukia rd bridge","24-Jan-17","20","TaxaRichness"
"poroporo river at rangitukia rd bridge","24-Jan-17","45","PercentageEPTTaxa"
"poroporo river at rangitukia rd bridge","31-Jan-18","107","MCI"
"poroporo river at rangitukia rd bridge","31-Jan-18","16.7","PercentageEPTTaxa"
"poroporo river at rangitukia rd bridge","31-Jan-18","18","TaxaRichness"
"taruheru river at tuckers rd bridge","11-Jan-19","0.42","PercentageEPTTaxa"
"taruheru river at tuckers rd bridge","11-Jan-19","63.1","MCI"
"taruheru river at tuckers rd bridge","11-Jan-19","7","TaxaRichness"
"taruheru river at tuckers rd bridge","27-Jan-16","0","PercentageEPTTaxa"
"taruheru river at tuckers rd bridge","27-Jan-16","14","TaxaRichness"
"taruheru river at tuckers rd bridge","27-Jan-16","76","MCI"
"taruheru river at tuckers rd bridge","31-Jan-17","0","PercentageEPTTaxa"
"taruheru river at tuckers rd bridge","31-Jan-17","5","TaxaRichness"
"taruheru river at tuckers rd bridge","31-Jan-17","80","MCI"
"te arai river at dw bush intake above weir","01-Feb-18","120","MCI"
"te arai river at dw bush intake above weir","01-Feb-18","27","TaxaRichness"
"te arai river at dw bush intake above weir","01-Feb-18","51.8","PercentageEPTTaxa"
"te arai river at dw bush intake above weir","23-Jan-17","117","MCI"
"te arai river at dw bush intake above weir","23-Jan-17","35","TaxaRichness"
"te arai river at dw bush intake above weir","23-Jan-17","45.7","PercentageEPTTaxa"
"te arai river at dw bush intake above weir","29-Jan-19","115","MCI"
"te arai river at dw bush intake above weir","29-Jan-19","41","TaxaRichness"
"te arai river at dw bush intake above weir","29-Jan-19","48.8","PercentageEPTTaxa"
"te arai river at pykes weir","10-Jan-19","25","TaxaRichness"
"te arai river at pykes weir","10-Jan-19","32","PercentageEPTTaxa"
"te arai river at pykes weir","10-Jan-19","93.6","MCI"
"te arai river at pykes weir","16-Jan-17","31","TaxaRichness"
"te arai river at pykes weir","16-Jan-17","32.3","PercentageEPTTaxa"
"te arai river at pykes weir","16-Jan-17","85","MCI"
"te arai river at pykes weir","20-Jan-16","100","MCI"
"te arai river at pykes weir","20-Jan-16","27","TaxaRichness"
"te arai river at pykes weir","20-Jan-16","37","PercentageEPTTaxa"
"te arai river at pykes weir","25-Jan-18","29","PercentageEPTTaxa"
"te arai river at pykes weir","25-Jan-18","31","TaxaRichness"
"te arai river at pykes weir","25-Jan-18","88","MCI"
"te arai rv at waingake","01-Feb-18","24","TaxaRichness"
"te arai rv at waingake","01-Feb-18","37.5","PercentageEPTTaxa"
"te arai rv at waingake","01-Feb-18","98","MCI"
"te arai rv at waingake","09-Feb-16","28","TaxaRichness"
"te arai rv at waingake","09-Feb-16","35.7","PercentageEPTTaxa"
"te arai rv at waingake","09-Feb-16","91","MCI"
"te arai rv at waingake","10-Jan-19","103","MCI"
"te arai rv at waingake","10-Jan-19","31","TaxaRichness"
"te arai rv at waingake","10-Jan-19","41.9","PercentageEPTTaxa"
"te arai rv at waingake","23-Jan-17","22","TaxaRichness"
"te arai rv at waingake","23-Jan-17","22.7","PercentageEPTTaxa"
"te arai rv at waingake","23-Jan-17","85","MCI"
"te arai trib at waingake rd","01-Feb-18","27","PercentageEPTTaxa"
"te arai trib at waingake rd","01-Feb-18","37","TaxaRichness"
"te arai trib at waingake rd","01-Feb-18","94","MCI"
"te arai trib at waingake rd","10-Jan-19","101","MCI"
"te arai trib at waingake rd","10-Jan-19","29","TaxaRichness"
"te arai trib at waingake rd","10-Jan-19","37.9","PercentageEPTTaxa"
"te arai trib at waingake rd","13-Feb-17","21.9","PercentageEPTTaxa"
"te arai trib at waingake rd","13-Feb-17","32","TaxaRichness"
"te arai trib at waingake rd","13-Feb-17","88","MCI"
"te arai trib at waingake rd","25-Feb-16","19","TaxaRichness"
"te arai trib at waingake rd","25-Feb-16","31.6","PercentageEPTTaxa"
"te arai trib at waingake rd","25-Feb-16","86","MCI"
"te arai trib at waugh rd","09-Feb-16","12.9","PercentageEPTTaxa"
"te arai trib at waugh rd","09-Feb-16","31","TaxaRichness"
"te arai trib at waugh rd","09-Feb-16","82","MCI"
"te arai trib at waugh rd","10-Jan-19","29","TaxaRichness"
"te arai trib at waugh rd","10-Jan-19","31","PercentageEPTTaxa"
"te arai trib at waugh rd","10-Jan-19","85.5","MCI"
"te arai trib at waugh rd","25-Jan-18","14.3","PercentageEPTTaxa"
"te arai trib at waugh rd","25-Jan-18","21","TaxaRichness"
"te arai trib at waugh rd","25-Jan-18","80","MCI"
"upper motu trib at mangatu","01-Mar-18","134","MCI"
"upper motu trib at mangatu","01-Mar-18","28","TaxaRichness"
"upper motu trib at mangatu","01-Mar-18","50","PercentageEPTTaxa"
"upper motu trib at mangatu","02-Feb-16","110","MCI"
"upper motu trib at mangatu","02-Feb-16","34.1","PercentageEPTTaxa"
"upper motu trib at mangatu","02-Feb-16","44","TaxaRichness"
"upper motu trib at mangatu","15-Feb-17","119","MCI"
"upper motu trib at mangatu","15-Feb-17","32","TaxaRichness"
"upper motu trib at mangatu","15-Feb-17","43.8","PercentageEPTTaxa"
"upper motu trib at mangatu","15-Jan-19","126","MCI"
"upper motu trib at mangatu","15-Jan-19","27","TaxaRichness"
"upper motu trib at mangatu","15-Jan-19","48.1","PercentageEPTTaxa"
"waiapu river at rotokautuku br (sh35)","17-Jan-17","12","TaxaRichness"
"waiapu river at rotokautuku br (sh35)","17-Jan-17","41.7","PercentageEPTTaxa"
"waiapu river at rotokautuku br (sh35)","17-Jan-17","98","MCI"
"waiapu river at rotokautuku br (sh35)","26-Jan-16","106","MCI"
"waiapu river at rotokautuku br (sh35)","26-Jan-16","14","TaxaRichness"
"waiapu river at rotokautuku br (sh35)","26-Jan-16","28.6","PercentageEPTTaxa"
"waiapu river at rotokautuku br (sh35)","30-Jan-19","19","TaxaRichness"
"waiapu river at rotokautuku br (sh35)","30-Jan-19","31.6","PercentageEPTTaxa"
"waiapu river at rotokautuku br (sh35)","30-Jan-19","98.9","MCI"
"waiau river at tauwhareparae","10-Feb-17","20","TaxaRichness"
"waiau river at tauwhareparae","10-Feb-17","25","PercentageEPTTaxa"
"waiau river at tauwhareparae","10-Feb-17","90","MCI"
"waiau river at tauwhareparae","31-Jan-19","107.5","MCI"
"waiau river at tauwhareparae","31-Jan-19","108","MCI"
"waiau river at tauwhareparae","31-Jan-19","5.571429","TaxaRichness"
"waiau river at tauwhareparae","31-Jan-19","50","PercentageEPTTaxa"
"waiau river at tauwhareparae","31-Jan-19","50","PercentageEPTTaxa"
"waiau river at tauwhareparae","31-Jan-19","8","TaxaRichness"
"waihirere str at domain","11-Jan-19","113","MCI"
"waihirere str at domain","11-Jan-19","113.333336","MCI"
"waihirere str at domain","11-Jan-19","21","TaxaRichness"
"waihirere str at domain","11-Jan-19","42.857143","PercentageEPTTaxa"
"waihirere str at domain","11-Jan-19","42.9","PercentageEPTTaxa"
"waihirere str at domain","11-Jan-19","5.022222","TaxaRichness"
"waihirere str at domain","16-Jan-17","118","MCI"
"waihirere str at domain","16-Jan-17","24","TaxaRichness"
"waihirere str at domain","16-Jan-17","54.2","PercentageEPTTaxa"
"waihirere str at domain","23-Jan-18","103","MCI"
"waihirere str at domain","23-Jan-18","31","TaxaRichness"
"waihirere str at domain","23-Jan-18","41.9","PercentageEPTTaxa"
"waihuka at no2 br","04-Feb-16","104","MCI"
"waihuka at no2 br","04-Feb-16","25","TaxaRichness"
"waihuka at no2 br","04-Feb-16","48","PercentageEPTTaxa"
"waihuka at no2 br","22-Jan-19","100.833336","MCI"
"waihuka at no2 br","22-Jan-19","101","MCI"
"waihuka at no2 br","22-Jan-19","24","TaxaRichness"
"waihuka at no2 br","22-Jan-19","41.666668","PercentageEPTTaxa"
"waihuka at no2 br","22-Jan-19","41.7","PercentageEPTTaxa"
"waihuka at no2 br","22-Jan-19","5.5897436","TaxaRichness"
"waihuka at no2 br","28-Feb-18","19","TaxaRichness"
"waihuka at no2 br","28-Feb-18","31.6","PercentageEPTTaxa"
"waihuka at no2 br","28-Feb-18","93","MCI"
"waihuka at no2 br","31-Jan-17","21","TaxaRichness"
"waihuka at no2 br","31-Jan-17","38.1","PercentageEPTTaxa"
"waihuka at no2 br","31-Jan-17","92","MCI"
"waihuka river at no3 br","03-Feb-16","23.3","PercentageEPTTaxa"
"waihuka river at no3 br","03-Feb-16","30","TaxaRichness"
"waihuka river at no3 br","03-Feb-16","85","MCI"
"waihuka river at no3 br","22-Jan-19","20","TaxaRichness"
"waihuka river at no3 br","22-Jan-19","4.138889","TaxaRichness"
"waihuka river at no3 br","22-Jan-19","40","PercentageEPTTaxa"
"waihuka river at no3 br","22-Jan-19","40","PercentageEPTTaxa"
"waihuka river at no3 br","22-Jan-19","97","MCI"
"waihuka river at no3 br","22-Jan-19","97","MCI"
"waihuka river at no3 br","28-Feb-18","15.8","PercentageEPTTaxa"
"waihuka river at no3 br","28-Feb-18","19","TaxaRichness"
"waihuka river at no3 br","28-Feb-18","82","MCI"
"waihuka river at no3 br","31-Jan-17","13","PercentageEPTTaxa"
"waihuka river at no3 br","31-Jan-17","23","TaxaRichness"
"waihuka river at no3 br","31-Jan-17","78","MCI"
"waikakariki trib at quarry","05-Feb-16","21","TaxaRichness"
"waikakariki trib at quarry","05-Feb-16","85","MCI"
"waikakariki trib at quarry","05-Feb-16","9.52","PercentageEPTTaxa"
"waikakariki trib at quarry","23-Apr-18","102","MCI"
"waikakariki trib at quarry","23-Apr-18","19","TaxaRichness"
"waikakariki trib at quarry","23-Apr-18","36.8","PercentageEPTTaxa"
"waikakariki trib at quarry","24-Jan-19","28","TaxaRichness"
"waikakariki trib at quarry","24-Jan-19","3.9965277","TaxaRichness"
"waikakariki trib at quarry","24-Jan-19","35.7","PercentageEPTTaxa"
"waikakariki trib at quarry","24-Jan-19","35.714287","PercentageEPTTaxa"
"waikakariki trib at quarry","24-Jan-19","85.7","MCI"
"waikakariki trib at quarry","24-Jan-19","85.714287","MCI"
"waikohu river at mahaki station","14-Jan-19","114","MCI"
"waikohu river at mahaki station","14-Jan-19","114.117645","MCI"
"waikohu river at mahaki station","14-Jan-19","17","TaxaRichness"
"waikohu river at mahaki station","14-Jan-19","47.058823","PercentageEPTTaxa"
"waikohu river at mahaki station","14-Jan-19","47.1","PercentageEPTTaxa"
"waikohu river at mahaki station","14-Jan-19","5.276753","TaxaRichness"
"waikohu river at mahaki station","21-Jan-16","103","MCI"
"waikohu river at mahaki station","21-Jan-16","30","TaxaRichness"
"waikohu river at mahaki station","21-Jan-16","40","PercentageEPTTaxa"
"waikohu river at mahaki station","26-Jan-17","101","MCI"
"waikohu river at mahaki station","26-Jan-17","16","TaxaRichness"
"waikohu river at mahaki station","26-Jan-17","50","PercentageEPTTaxa"
"waikohu river at mahaki station","27-Feb-18","108","MCI"
"waikohu river at mahaki station","27-Feb-18","19","TaxaRichness"
"waikohu river at mahaki station","27-Feb-18","47.4","PercentageEPTTaxa"
"waikohu river at no3 br","02-Feb-17","15.8","PercentageEPTTaxa"
"waikohu river at no3 br","02-Feb-17","19","TaxaRichness"
"waikohu river at no3 br","02-Feb-17","76","MCI"
"waikohu river at no3 br","04-Feb-16","18.8","PercentageEPTTaxa"
"waikohu river at no3 br","04-Feb-16","32","TaxaRichness"
"waikohu river at no3 br","04-Feb-16","81","MCI"
"waikohu rv at oliver rd","02-Feb-16","118","MCI"
"waikohu rv at oliver rd","02-Feb-16","31","TaxaRichness"
"waikohu rv at oliver rd","02-Feb-16","45.2","PercentageEPTTaxa"
"waikohu rv at oliver rd","23-Jan-18","113","MCI"
"waikohu rv at oliver rd","23-Jan-18","31","TaxaRichness"
"waikohu rv at oliver rd","23-Jan-18","45.2","PercentageEPTTaxa"
"waikohu rv at oliver rd","25-Jan-19","120","MCI"
"waikohu rv at oliver rd","25-Jan-19","120","MCI"
"waikohu rv at oliver rd","25-Jan-19","24","TaxaRichness"
"waikohu rv at oliver rd","25-Jan-19","5.9317074","TaxaRichness"
"waikohu rv at oliver rd","25-Jan-19","50","PercentageEPTTaxa"
"waikohu rv at oliver rd","25-Jan-19","50","PercentageEPTTaxa"
"waikohu rv at oliver rd","31-Jan-17","105","MCI"
"waikohu rv at oliver rd","31-Jan-17","34","TaxaRichness"
"waikohu rv at oliver rd","31-Jan-17","41.2","PercentageEPTTaxa"
"waimata river at goodwins rd bridge","11-Jan-19","18","TaxaRichness"
"waimata river at goodwins rd bridge","11-Jan-19","5.56","PercentageEPTTaxa"
"waimata river at goodwins rd bridge","11-Jan-19","72.2","MCI"
"waimata river at goodwins rd bridge","18-Jan-18","15.4","PercentageEPTTaxa"
"waimata river at goodwins rd bridge","18-Jan-18","26","TaxaRichness"
"waimata river at goodwins rd bridge","18-Jan-18","78","MCI"
"waimata river at goodwins rd bridge","25-Jan-16","25","TaxaRichness"
"waimata river at goodwins rd bridge","25-Jan-16","28","PercentageEPTTaxa"
"waimata river at goodwins rd bridge","25-Jan-16","83","MCI"
"waimata river at goodwins rd bridge","31-Jan-17","26","TaxaRichness"
"waimata river at goodwins rd bridge","31-Jan-17","3.85","PercentageEPTTaxa"
"waimata river at goodwins rd bridge","31-Jan-17","68","MCI"
"waimata river at monowai bridge","14-Jan-19","100","MCI"
"waimata river at monowai bridge","14-Jan-19","100","MCI"
"waimata river at monowai bridge","14-Jan-19","23","TaxaRichness"
"waimata river at monowai bridge","14-Jan-19","4.605932","TaxaRichness"
"waimata river at monowai bridge","14-Jan-19","47.8","PercentageEPTTaxa"
"waimata river at monowai bridge","14-Jan-19","47.826088","PercentageEPTTaxa"
"waimata river at monowai bridge","16-Jan-17","33","TaxaRichness"
"waimata river at monowai bridge","16-Jan-17","36.4","PercentageEPTTaxa"
"waimata river at monowai bridge","16-Jan-17","92","MCI"
"waimata river at monowai bridge","22-Jan-16","34","TaxaRichness"
"waimata river at monowai bridge","22-Jan-16","38.2","PercentageEPTTaxa"
"waimata river at monowai bridge","22-Jan-16","96","MCI"
"waimata river at monowai bridge","27-Feb-18","19","TaxaRichness"
"waimata river at monowai bridge","27-Feb-18","31.6","PercentageEPTTaxa"
"waimata river at monowai bridge","27-Feb-18","89","MCI"
"waingaromia river at terrace station","22-Jan-16","23","TaxaRichness"
"waingaromia river at terrace station","22-Jan-16","26.1","PercentageEPTTaxa"
"waingaromia river at terrace station","22-Jan-16","85","MCI"
"waingaromia river at terrace station","24-Jan-18","16","TaxaRichness"
"waingaromia river at terrace station","24-Jan-18","31.3","PercentageEPTTaxa"
"waingaromia river at terrace station","24-Jan-18","88","MCI"
"waingaromia river at terrace station","24-Jan-19","21","TaxaRichness"
"waingaromia river at terrace station","24-Jan-19","3.7444935","TaxaRichness"
"waingaromia river at terrace station","24-Jan-19","38.095238","PercentageEPTTaxa"
"waingaromia river at terrace station","24-Jan-19","38.1","PercentageEPTTaxa"
"waingaromia river at terrace station","24-Jan-19","97.1","MCI"
"waingaromia river at terrace station","24-Jan-19","97.14286","MCI"
"waingaromia river at terrace station","26-Jan-17","11","TaxaRichness"
"waingaromia river at terrace station","26-Jan-17","76","MCI"
"waingaromia river at terrace station","26-Jan-17","9.09","PercentageEPTTaxa"
"wainui str at heath johnston park","07-Feb-18","11.8","PercentageEPTTaxa"
"wainui str at heath johnston park","07-Feb-18","17","TaxaRichness"
"wainui str at heath johnston park","07-Feb-18","69","MCI"
"wainui str at heath johnston park","11-Jan-19","16","TaxaRichness"
"wainui str at heath johnston park","11-Jan-19","3.93665147","TaxaRichness"
"wainui str at heath johnston park","11-Jan-19","6.25","PercentageEPTTaxa"
"wainui str at heath johnston park","11-Jan-19","6.25","PercentageEPTTaxa"
"wainui str at heath johnston park","11-Jan-19","63.75","MCI"
"wainui str at heath johnston park","11-Jan-19","63.8","MCI"
"wainui str at heath johnston park","13-Feb-17","0","PercentageEPTTaxa"
"wainui str at heath johnston park","13-Feb-17","12","TaxaRichness"
"wainui str at heath johnston park","13-Feb-17","72","MCI"
"wainui str at heath johnston park","14-Apr-16","18","TaxaRichness"
"wainui str at heath johnston park","14-Apr-16","5.56","PercentageEPTTaxa"
"wainui str at heath johnston park","14-Apr-16","83","MCI"
"waiomoko river at sh35 bridge","25-Jan-16","22","TaxaRichness"
"waiomoko river at sh35 bridge","25-Jan-16","75","MCI"
"waiomoko river at sh35 bridge","25-Jan-16","9.09","PercentageEPTTaxa"
"waiomoko river at sh35 bridge","25-Jan-17","18.2","PercentageEPTTaxa"
"waiomoko river at sh35 bridge","25-Jan-17","22","TaxaRichness"
"waiomoko river at sh35 bridge","25-Jan-17","86","MCI"
"waipaoa at armstrong rd","02-Feb-17","100","MCI"
"waipaoa at armstrong rd","02-Feb-17","25","TaxaRichness"
"waipaoa at armstrong rd","02-Feb-17","32","PercentageEPTTaxa"
"waipaoa at armstrong rd","14-Jan-19","10","TaxaRichness"
"waipaoa at armstrong rd","14-Jan-19","4.3636365","TaxaRichness"
"waipaoa at armstrong rd","14-Jan-19","40","PercentageEPTTaxa"
"waipaoa at armstrong rd","14-Jan-19","40","PercentageEPTTaxa"
"waipaoa at armstrong rd","14-Jan-19","96","MCI"
"waipaoa at armstrong rd","14-Jan-19","96","MCI"
"waipaoa at armstrong rd","18-Feb-16","100","MCI"
"waipaoa at armstrong rd","18-Feb-16","13","TaxaRichness"
"waipaoa at armstrong rd","18-Feb-16","23.1","PercentageEPTTaxa"
"waipaoa at armstrong rd","27-Feb-18","12","TaxaRichness"
"waipaoa at armstrong rd","27-Feb-18","25","PercentageEPTTaxa"
"waipaoa at armstrong rd","27-Feb-18","88","MCI"
"waipaoa river at kanakanaia","22-Jan-16","15","TaxaRichness"
"waipaoa river at kanakanaia","22-Jan-16","6.67","PercentageEPTTaxa"
"waipaoa river at kanakanaia","22-Jan-16","81","MCI"
"waipaoa river at kanakanaia","25-Jan-19","0","PercentageEPTTaxa"
"waipaoa river at kanakanaia","25-Jan-19","5","TaxaRichness"
"waipaoa river at kanakanaia","25-Jan-19","68","MCI"
"waipaoa river at kanakanaia","26-Jan-17","21","TaxaRichness"
"waipaoa river at kanakanaia","26-Jan-17","23.8","PercentageEPTTaxa"
"waipaoa river at kanakanaia","26-Jan-17","79","MCI"
"waipaoa river at matawhero bridge","16-Jan-17","10","TaxaRichness"
"waipaoa river at matawhero bridge","16-Jan-17","20","PercentageEPTTaxa"
"waipaoa river at matawhero bridge","16-Jan-17","68","MCI"
"waipaoa river at matawhero bridge","24-Jan-19","0","PercentageEPTTaxa"
"waipaoa river at matawhero bridge","24-Jan-19","0","PercentageEPTTaxa"
"waipaoa river at matawhero bridge","24-Jan-19","2","TaxaRichness"
"waipaoa river at matawhero bridge","24-Jan-19","4.076923","TaxaRichness"
"waipaoa river at matawhero bridge","24-Jan-19","90","MCI"
"waipaoa river at matawhero bridge","24-Jan-19","90","MCI"
"waipaoa river at matawhero bridge","27-Jan-16","15.8","PercentageEPTTaxa"
"waipaoa river at matawhero bridge","27-Jan-16","19","TaxaRichness"
"waipaoa river at matawhero bridge","27-Jan-16","69","MCI"
"waipaoa trib at lavenham-humphrey rd","05-Feb-16","13","PercentageEPTTaxa"
"waipaoa trib at lavenham-humphrey rd","05-Feb-16","23","TaxaRichness"
"waipaoa trib at lavenham-humphrey rd","05-Feb-16","83","MCI"
"waipaoa trib at lavenham-humphrey rd","25-Jan-19","1.2765957","PercentageEPTTaxa"
"waipaoa trib at lavenham-humphrey rd","25-Jan-19","1.28","PercentageEPTTaxa"
"waipaoa trib at lavenham-humphrey rd","25-Jan-19","2.8846807","TaxaRichness"
"waipaoa trib at lavenham-humphrey rd","25-Jan-19","23","TaxaRichness"
"waipaoa trib at lavenham-humphrey rd","25-Jan-19","73.1","MCI"
"waipaoa trib at lavenham-humphrey rd","25-Jan-19","73.13043","MCI"
"waipaoa trib at pipiwhakao road","09-Feb-16","0","PercentageEPTTaxa"
"waipaoa trib at pipiwhakao road","09-Feb-16","14","TaxaRichness"
"waipaoa trib at pipiwhakao road","09-Feb-16","67","MCI"
"waipaoa trib at pipiwhakao road","24-Jan-19","0.568","PercentageEPTTaxa"
"waipaoa trib at pipiwhakao road","24-Jan-19","0.5681818","PercentageEPTTaxa"
"waipaoa trib at pipiwhakao road","24-Jan-19","1.840341","TaxaRichness"
"waipaoa trib at pipiwhakao road","24-Jan-19","11","TaxaRichness"
"waipaoa trib at pipiwhakao road","24-Jan-19","62","MCI"
"waipaoa trib at pipiwhakao road","24-Jan-19","62","MCI"
"waipiro str at te puia","08-Feb-18","14","TaxaRichness"
"waipiro str at te puia","08-Feb-18","14.3","PercentageEPTTaxa"
"waipiro str at te puia","08-Feb-18","86","MCI"
"waipiro str at te puia","10-Feb-16","21.4","PercentageEPTTaxa"
"waipiro str at te puia","10-Feb-16","28","TaxaRichness"
"waipiro str at te puia","10-Feb-16","96","MCI"
"waipiro str at te puia","15-Feb-19","100","MCI"
"waipiro str at te puia","15-Feb-19","100","MCI"
"waipiro str at te puia","15-Feb-19","14","TaxaRichness"
"waipiro str at te puia","15-Feb-19","21.4","PercentageEPTTaxa"
"waipiro str at te puia","15-Feb-19","21.428572","PercentageEPTTaxa"
"waipiro str at te puia","15-Feb-19","4.077922","TaxaRichness"
"waipiro str at te puia","25-Jan-17","11.1","PercentageEPTTaxa"
"waipiro str at te puia","25-Jan-17","27","TaxaRichness"
"waipiro str at te puia","25-Jan-17","76","MCI"
"waitekaha str at tuparoa rd","11-Feb-16","10","TaxaRichness"
"waitekaha str at tuparoa rd","11-Feb-16","118","MCI"
"waitekaha str at tuparoa rd","11-Feb-16","40","PercentageEPTTaxa"
"waitekaha str at tuparoa rd","14-Feb-19","24","TaxaRichness"
"waitekaha str at tuparoa rd","14-Feb-19","29.166666","PercentageEPTTaxa"
"waitekaha str at tuparoa rd","14-Feb-19","29.2","PercentageEPTTaxa"
