"CouncilSiteID","Date","Value","Measurement"
"kahuterawa at johnstons rata","27-Feb-13","36","TaxaRichness"
"kahuterawa at johnstons rata","27-Feb-13","50","PercentageEPTTaxa"
"kahuterawa at keebles farm","07-Dec-17","24","TaxaRichness"
"kahuterawa at keebles farm","07-Dec-17","45.833332","PercentageEPTTaxa"
"kahuterawa at keebles farm","07-Dec-17","98.181816","MCI"
"kahuterawa at keebles farm","12-Feb-14","101","MCI"
"kahuterawa at keebles farm","12-Feb-14","36","TaxaRichness"
"kahuterawa at keebles farm","12-Feb-14","47.22","PercentageEPTTaxa"
"kahuterawa at keebles farm","21-Jan-15","112","MCI"
"kahuterawa at keebles farm","21-Jan-15","19","TaxaRichness"
"kahuterawa at keebles farm","21-Jan-15","42.11","PercentageEPTTaxa"
"kahuterawa at keebles farm","22-Apr-16","108","MCI"
"kahuterawa at keebles farm","22-Apr-16","29","TaxaRichness"
"kahuterawa at keebles farm","22-Apr-16","55.17","PercentageEPTTaxa"
"kahuterawa at keebles farm","26-Apr-17","118","MCI"
"kahuterawa at keebles farm","26-Apr-17","22","TaxaRichness"
"kahuterawa at keebles farm","26-Apr-17","54.55","PercentageEPTTaxa"
"kiwitea at kimbolton rd","01-Jun-06","20","TaxaRichness"
"kiwitea at kimbolton rd","01-Jun-06","30","PercentageEPTTaxa"
"kiwitea at kimbolton rd","01-Jun-06","98","MCI"
"kiwitea at kimbolton rd","08-Jan-15","21","TaxaRichness"
"kiwitea at kimbolton rd","08-Jan-15","47.62","PercentageEPTTaxa"
"kiwitea at kimbolton rd","08-Jan-15","97","MCI"
"kiwitea at kimbolton rd","21-Jan-16","25.81","PercentageEPTTaxa"
"kiwitea at kimbolton rd","21-Jan-16","31","TaxaRichness"
"kiwitea at kimbolton rd","21-Jan-16","89","MCI"
"kiwitea at kimbolton rd","28-Apr-17","15","TaxaRichness"
"kiwitea at kimbolton rd","28-Apr-17","40","PercentageEPTTaxa"
"kiwitea at kimbolton rd","28-Apr-17","99","MCI"
"kiwitea at kimbolton rd","28-Feb-14","21","TaxaRichness"
"kiwitea at kimbolton rd","28-Feb-14","23.81","PercentageEPTTaxa"
"kiwitea at kimbolton rd","28-Feb-14","93","MCI"
"kiwitea at kimbolton rd","29-Jan-18","31","TaxaRichness"
"kiwitea at kimbolton rd","29-Jan-18","32.258064","PercentageEPTTaxa"
"kiwitea at kimbolton rd","29-Jan-18","92","MCI"
"koputaroa at tavistock rd","03-Feb-14","101","MCI"
"koputaroa at tavistock rd","03-Feb-14","24","TaxaRichness"
"koputaroa at tavistock rd","03-Feb-14","50","PercentageEPTTaxa"
"koputaroa at tavistock rd","13-Jan-15","31","TaxaRichness"
"koputaroa at tavistock rd","13-Jan-15","45.16","PercentageEPTTaxa"
"koputaroa at tavistock rd","13-Jan-15","88","MCI"
"koputaroa at tavistock rd","18-Mar-16","35.14","PercentageEPTTaxa"
"koputaroa at tavistock rd","18-Mar-16","37","TaxaRichness"
"koputaroa at tavistock rd","18-Mar-16","85","MCI"
"koputaroa at tavistock rd","28-Feb-17","23","TaxaRichness"
"koputaroa at tavistock rd","28-Feb-17","43.48","PercentageEPTTaxa"
"koputaroa at tavistock rd","28-Feb-17","96","MCI"
"koputaroa at tavistock rd","31-Jan-18","28.571428","PercentageEPTTaxa"
"koputaroa at tavistock rd","31-Jan-18","42","TaxaRichness"
"koputaroa at tavistock rd","31-Jan-18","84.615387","MCI"
"kumeti at te rehunga","04-May-18","115.151512","MCI"
"kumeti at te rehunga","04-May-18","36","TaxaRichness"
"kumeti at te rehunga","04-May-18","47.22222","PercentageEPTTaxa"
"kumeti at te rehunga","13-Feb-12","114","MCI"
"kumeti at te rehunga","13-Feb-12","27","TaxaRichness"
"kumeti at te rehunga","13-Feb-12","51.85","PercentageEPTTaxa"
"kumeti at te rehunga","13-Mar-17","106","MCI"
"kumeti at te rehunga","13-Mar-17","25","TaxaRichness"
"kumeti at te rehunga","13-Mar-17","44","PercentageEPTTaxa"
"kumeti at te rehunga","16-Jan-15","117","MCI"
"kumeti at te rehunga","16-Jan-15","26","TaxaRichness"
"kumeti at te rehunga","16-Jan-15","53.85","PercentageEPTTaxa"
"kumeti at te rehunga","20-Jan-16","114","MCI"
"kumeti at te rehunga","20-Jan-16","35","TaxaRichness"
"kumeti at te rehunga","20-Jan-16","51.43","PercentageEPTTaxa"
"kumeti at te rehunga","31-Jan-13","126","MCI"
"kumeti at te rehunga","31-Jan-13","34","TaxaRichness"
"kumeti at te rehunga","31-Jan-13","61.76","PercentageEPTTaxa"
"kumeti at te rehunga","31-Jan-14","114","MCI"
"kumeti at te rehunga","31-Jan-14","37","TaxaRichness"
"kumeti at te rehunga","31-Jan-14","51.35","PercentageEPTTaxa"
"makakahi at end kaiparoro road","04-Feb-16","140","MCI"
"makakahi at end kaiparoro road","04-Feb-16","26","TaxaRichness"
"makakahi at end kaiparoro road","04-Feb-16","69.23","PercentageEPTTaxa"
"makakahi at end kaiparoro road","07-Mar-14","133","MCI"
"makakahi at end kaiparoro road","07-Mar-14","24","TaxaRichness"
"makakahi at end kaiparoro road","07-Mar-14","62.5","PercentageEPTTaxa"
"makakahi at end kaiparoro road","08-Mar-17","142","MCI"
"makakahi at end kaiparoro road","08-Mar-17","22","TaxaRichness"
"makakahi at end kaiparoro road","08-Mar-17","68.18","PercentageEPTTaxa"
"makakahi at end kaiparoro road","09-Jan-15","138","MCI"
"makakahi at end kaiparoro road","09-Jan-15","30","TaxaRichness"
"makakahi at end kaiparoro road","09-Jan-15","66.67","PercentageEPTTaxa"
"makakahi at end kaiparoro road","30-Apr-18","136.42857","MCI"
"makakahi at end kaiparoro road","30-Apr-18","29","TaxaRichness"
"makakahi at end kaiparoro road","30-Apr-18","68.965515","PercentageEPTTaxa"
"makakahi at hamua","01-Feb-13","101","MCI"
