"LawaSiteID","CouncilSiteID","Date","Measurement","Value","Agency"
"NRWQN-00016","NAT-HV06","20-Jan-2015","PercentageEPTTaxa",58.8235294117647,"niwa"
"NRWQN-00016","NAT-HV06","20-Jan-2015","TaxaRichness",17,"niwa"
"NRWQN-00016","NAT-HV06","19-Jan-1999","MCI",111.111111111111,"niwa"
"NRWQN-00016","NAT-HV06","19-Jan-1999","PercentageEPTTaxa",46.4285714285714,"niwa"
"NRWQN-00016","NAT-HV06","19-Jan-1999","TaxaRichness",28,"niwa"
"NRWQN-00016","NAT-HV06","03-Feb-1992","MCI",125,"niwa"
"NRWQN-00016","NAT-HV06","03-Feb-1992","PercentageEPTTaxa",58.3333333333333,"niwa"
"NRWQN-00016","NAT-HV06","03-Feb-1992","TaxaRichness",12,"niwa"
"NRWQN-00016","NAT-HV06","13-Feb-2013","MCI",116.296296296296,"niwa"
"NRWQN-00016","NAT-HV06","13-Feb-2013","PercentageEPTTaxa",50,"niwa"
"NRWQN-00016","NAT-HV06","13-Feb-2013","TaxaRichness",28,"niwa"
"NRWQN-00016","NAT-HV06","19-Feb-1990","MCI",120.526315789474,"niwa"
"NRWQN-00016","NAT-HV06","19-Feb-1990","PercentageEPTTaxa",52.6315789473684,"niwa"
"NRWQN-00016","NAT-HV06","19-Feb-1990","TaxaRichness",19,"niwa"
"NRWQN-00016","NAT-HV06","09-Jan-2014","MCI",118.333333333333,"niwa"
"NRWQN-00016","NAT-HV06","09-Jan-2014","PercentageEPTTaxa",47.3684210526316,"niwa"
"NRWQN-00016","NAT-HV06","09-Jan-2014","TaxaRichness",19,"niwa"
"NRWQN-00016","NAT-HV06","04-Feb-1997","MCI",129.333333333333,"niwa"
"NRWQN-00016","NAT-HV06","04-Feb-1997","PercentageEPTTaxa",56.25,"niwa"
"NRWQN-00016","NAT-HV06","04-Feb-1997","TaxaRichness",16,"niwa"
"NRWQN-00016","NAT-HV06","02-Aug-2008","MCI",113.913043478261,"niwa"
"NRWQN-00016","NAT-HV06","02-Aug-2008","PercentageEPTTaxa",47.8260869565217,"niwa"
"NRWQN-00016","NAT-HV06","02-Aug-2008","TaxaRichness",23,"niwa"
"NRWQN-00016","NAT-HV06","07-Feb-1995","MCI",118.571428571429,"niwa"
"NRWQN-00016","NAT-HV06","07-Feb-1995","PercentageEPTTaxa",60.7142857142857,"niwa"
"NRWQN-00016","NAT-HV06","07-Feb-1995","TaxaRichness",28,"niwa"
"NRWQN-00016","NAT-HV06","29-Jan-2001","MCI",134.166666666667,"niwa"
"NRWQN-00016","NAT-HV06","29-Jan-2001","PercentageEPTTaxa",66.6666666666667,"niwa"
"NRWQN-00016","NAT-HV06","29-Jan-2001","TaxaRichness",24,"niwa"
"NRWQN-00016","NAT-HV06","14-Jan-2011","MCI",111.2,"niwa"
"NRWQN-00016","NAT-HV06","14-Jan-2011","PercentageEPTTaxa",48,"niwa"
"NRWQN-00016","NAT-HV06","14-Jan-2011","TaxaRichness",25,"niwa"
"NRWQN-00016","NAT-HV06","08-Mar-2010","MCI",117.333333333333,"niwa"
"NRWQN-00016","NAT-HV06","08-Mar-2010","PercentageEPTTaxa",53.3333333333333,"niwa"
"NRWQN-00016","NAT-HV06","08-Mar-2010","TaxaRichness",15,"niwa"
"NRWQN-00016","NAT-HV06","07-Feb-2012","MCI",122.5,"niwa"
"NRWQN-00016","NAT-HV06","07-Feb-2012","PercentageEPTTaxa",50,"niwa"
"NRWQN-00016","NAT-HV06","07-Feb-2012","TaxaRichness",16,"niwa"
"NRWQN-00057","NAT-NN01","09-Feb-1999","MCI",122.857142857143,"niwa"
"NRWQN-00057","NAT-NN01","09-Feb-1999","PercentageEPTTaxa",50,"niwa"
"NRWQN-00057","NAT-NN01","09-Feb-1999","TaxaRichness",22,"niwa"
"NRWQN-00057","NAT-NN01","15-Feb-1994","MCI",125.357142857143,"niwa"
"NRWQN-00057","NAT-NN01","15-Feb-1994","PercentageEPTTaxa",57.1428571428571,"niwa"
"NRWQN-00057","NAT-NN01","15-Feb-1994","TaxaRichness",28,"niwa"
"NRWQN-00057","NAT-NN01","10-Mar-1998","MCI",130,"niwa"
"NRWQN-00057","NAT-NN01","10-Mar-1998","PercentageEPTTaxa",60.7142857142857,"niwa"
"NRWQN-00057","NAT-NN01","10-Mar-1998","TaxaRichness",28,"niwa"
"NRWQN-00057","NAT-NN01","29-Jan-2009","MCI",118.928571428571,"niwa"
"NRWQN-00057","NAT-NN01","29-Jan-2009","PercentageEPTTaxa",64.2857142857143,"niwa"
"NRWQN-00057","NAT-NN01","29-Jan-2009","TaxaRichness",28,"niwa"
"NRWQN-00057","NAT-NN01","02-Apr-1991","MCI",130.909090909091,"niwa"
"NRWQN-00057","NAT-NN01","02-Apr-1991","PercentageEPTTaxa",63.6363636363636,"niwa"
"NRWQN-00057","NAT-NN01","02-Apr-1991","TaxaRichness",22,"niwa"
"NRWQN-00057","NAT-NN01","26-Feb-2002","MCI",113.928571428571,"niwa"
"NRWQN-00057","NAT-NN01","26-Feb-2002","PercentageEPTTaxa",48.2758620689655,"niwa"
"NRWQN-00057","NAT-NN01","26-Feb-2002","TaxaRichness",29,"niwa"
"NRWQN-00057","NAT-NN01","14-Mar-2000","MCI",119.545454545455,"niwa"
"NRWQN-00057","NAT-NN01","14-Mar-2000","PercentageEPTTaxa",54.5454545454545,"niwa"
"NRWQN-00057","NAT-NN01","14-Mar-2000","TaxaRichness",22,"niwa"
"NRWQN-00057","NAT-NN01","16-Feb-2016","MCI",119.090909090909,"niwa"
"NRWQN-00057","NAT-NN01","16-Feb-2016","PercentageEPTTaxa",57.5757575757576,"niwa"
"NRWQN-00057","NAT-NN01","16-Feb-2016","TaxaRichness",33,"niwa"
"NRWQN-00057","NAT-NN01","11-Feb-2003","MCI",121.363636363636,"niwa"
"NRWQN-00057","NAT-NN01","11-Feb-2003","PercentageEPTTaxa",56.5217391304348,"niwa"
"NRWQN-00057","NAT-NN01","11-Feb-2003","TaxaRichness",23,"niwa"
"NRWQN-00057","NAT-NN01","25-Mar-2008","MCI",109.444444444444,"niwa"
"NRWQN-00057","NAT-NN01","25-Mar-2008","PercentageEPTTaxa",44.4444444444444,"niwa"
"NRWQN-00057","NAT-NN01","25-Mar-2008","TaxaRichness",18,"niwa"
"NRWQN-00057","NAT-NN01","13-Feb-2001","MCI",124.615384615385,"niwa"
"NRWQN-00057","NAT-NN01","13-Feb-2001","PercentageEPTTaxa",51.8518518518518,"niwa"
"NRWQN-00057","NAT-NN01","13-Feb-2001","TaxaRichness",27,"niwa"
"NRWQN-00057","NAT-NN01","14-Mar-2006","MCI",104.230769230769,"niwa"
"NRWQN-00057","NAT-NN01","14-Mar-2006","PercentageEPTTaxa",48.1481481481481,"niwa"
"NRWQN-00057","NAT-NN01","14-Mar-2006","TaxaRichness",27,"niwa"
"NRWQN-00057","NAT-NN01","02-Sep-2005","MCI",130,"niwa"
"NRWQN-00057","NAT-NN01","02-Sep-2005","PercentageEPTTaxa",55,"niwa"
"NRWQN-00057","NAT-NN01","02-Sep-2005","TaxaRichness",20,"niwa"
"NRWQN-00057","NAT-NN01","18-Feb-1996","MCI",129.166666666667,"niwa"
"NRWQN-00057","NAT-NN01","18-Feb-1996","PercentageEPTTaxa",52,"niwa"
"NRWQN-00057","NAT-NN01","18-Feb-1996","TaxaRichness",25,"niwa"
"NRWQN-00057","NAT-NN01","12-Feb-2013","MCI",123.181818181818,"niwa"
"NRWQN-00057","NAT-NN01","12-Feb-2013","PercentageEPTTaxa",52.1739130434783,"niwa"
"NRWQN-00057","NAT-NN01","12-Feb-2013","TaxaRichness",23,"niwa"
"NRWQN-00057","NAT-NN01","14-Mar-2007","MCI",111.052631578947,"niwa"
"NRWQN-00057","NAT-NN01","14-Mar-2007","PercentageEPTTaxa",47.3684210526316,"niwa"
"NRWQN-00057","NAT-NN01","14-Mar-2007","TaxaRichness",19,"niwa"
"NRWQN-00057","NAT-NN01","03-Mar-1992","MCI",116.5,"niwa"
"NRWQN-00057","NAT-NN01","03-Mar-1992","PercentageEPTTaxa",50,"niwa"
"NRWQN-00057","NAT-NN01","03-Mar-1992","TaxaRichness",20,"niwa"
"NRWQN-00057","NAT-NN01","26-Jul-2004","MCI",124.48275862069,"niwa"
"NRWQN-00057","NAT-NN01","26-Jul-2004","PercentageEPTTaxa",55.1724137931034,"niwa"
"NRWQN-00057","NAT-NN01","26-Jul-2004","TaxaRichness",29,"niwa"
"NRWQN-00057","NAT-NN01","12-Feb-2019","MCI",110,"niwa"
"NRWQN-00057","NAT-NN01","12-Feb-2019","PercentageEPTTaxa",50,"niwa"
"NRWQN-00057","NAT-NN01","12-Feb-2019","TaxaRichness",30,"niwa"
"NRWQN-00057","NAT-NN01","10-Feb-2015","MCI",108.214285714286,"niwa"
"NRWQN-00057","NAT-NN01","10-Feb-2015","PercentageEPTTaxa",53.5714285714286,"niwa"
"NRWQN-00057","NAT-NN01","10-Feb-2015","TaxaRichness",28,"niwa"
"NRWQN-00057","NAT-NN01","28-Feb-2017","MCI",118,"niwa"
"NRWQN-00057","NAT-NN01","28-Feb-2017","PercentageEPTTaxa",54.2857142857143,"niwa"
"NRWQN-00057","NAT-NN01","28-Feb-2017","TaxaRichness",35,"niwa"
"NRWQN-00057","NAT-NN01","03-Mar-2010","MCI",115,"niwa"
"NRWQN-00057","NAT-NN01","03-Mar-2010","PercentageEPTTaxa",54.8387096774194,"niwa"
"NRWQN-00057","NAT-NN01","03-Mar-2010","TaxaRichness",31,"niwa"
"NRWQN-00057","NAT-NN01","15-Feb-2011","MCI",119.6,"niwa"
"NRWQN-00057","NAT-NN01","15-Feb-2011","PercentageEPTTaxa",56,"niwa"
"NRWQN-00057","NAT-NN01","15-Feb-2011","TaxaRichness",25,"niwa"
"NRWQN-00057","NAT-NN01","29-Mar-1993","MCI",122.592592592593,"niwa"
"NRWQN-00057","NAT-NN01","29-Mar-1993","PercentageEPTTaxa",53.5714285714286,"niwa"
"NRWQN-00057","NAT-NN01","29-Mar-1993","TaxaRichness",28,"niwa"
"NRWQN-00057","NAT-NN01","02-Apr-1997","MCI",132.727272727273,"niwa"
"NRWQN-00057","NAT-NN01","02-Apr-1997","PercentageEPTTaxa",63.6363636363636,"niwa"
"NRWQN-00057","NAT-NN01","02-Apr-1997","TaxaRichness",22,"niwa"
"NRWQN-00057","NAT-NN01","15-Feb-2012","MCI",120.952380952381,"niwa"
"NRWQN-00057","NAT-NN01","15-Feb-2012","PercentageEPTTaxa",66.6666666666667,"niwa"
"NRWQN-00057","NAT-NN01","15-Feb-2012","TaxaRichness",21,"niwa"
"NRWQN-00057","NAT-NN01","18-Apr-1995","MCI",121.6,"niwa"
"NRWQN-00057","NAT-NN01","18-Apr-1995","PercentageEPTTaxa",56,"niwa"
"NRWQN-00057","NAT-NN01","18-Apr-1995","TaxaRichness",25,"niwa"
"NRWQN-00057","NAT-NN01","20-Mar-2018","MCI",120.37037037037,"niwa"
"NRWQN-00057","NAT-NN01","20-Mar-2018","PercentageEPTTaxa",55.5555555555556,"niwa"
"NRWQN-00057","NAT-NN01","20-Mar-2018","TaxaRichness",27,"niwa"
"NRWQN-00057","NAT-NN01","06-Mar-1990","MCI",121.666666666667,"niwa"
"NRWQN-00057","NAT-NN01","06-Mar-1990","PercentageEPTTaxa",62.5,"niwa"
"NRWQN-00057","NAT-NN01","06-Mar-1990","TaxaRichness",24,"niwa"
"NRWQN-00057","NAT-NN01","11-Feb-2014","MCI",123.157894736842,"niwa"
"NRWQN-00057","NAT-NN01","11-Feb-2014","PercentageEPTTaxa",55,"niwa"
"NRWQN-00057","NAT-NN01","11-Feb-2014","TaxaRichness",20,"niwa"
"NRWQN-00056","NAT-NN02","17-Feb-2009","MCI",123.333333333333,"niwa"
"NRWQN-00056","NAT-NN02","17-Feb-2009","PercentageEPTTaxa",59.2592592592593,"niwa"
"NRWQN-00056","NAT-NN02","17-Feb-2009","TaxaRichness",27,"niwa"
"NRWQN-00056","NAT-NN02","15-Feb-2011","MCI",134.117647058824,"niwa"
"NRWQN-00056","NAT-NN02","15-Feb-2011","PercentageEPTTaxa",58.8235294117647,"niwa"
"NRWQN-00056","NAT-NN02","15-Feb-2011","TaxaRichness",17,"niwa"
"NRWQN-00056","NAT-NN02","07-Apr-1998","MCI",136.666666666667,"niwa"
"NRWQN-00056","NAT-NN02","07-Apr-1998","PercentageEPTTaxa",61.1111111111111,"niwa"
"NRWQN-00056","NAT-NN02","07-Apr-1998","TaxaRichness",18,"niwa"
"NRWQN-00056","NAT-NN02","12-Feb-2013","MCI",126.428571428571,"niwa"
"NRWQN-00056","NAT-NN02","12-Feb-2013","PercentageEPTTaxa",57.1428571428571,"niwa"
"NRWQN-00056","NAT-NN02","12-Feb-2013","TaxaRichness",14,"niwa"
"NRWQN-00056","NAT-NN02","09-Feb-1999","MCI",128.8,"niwa"
"NRWQN-00056","NAT-NN02","09-Feb-1999","PercentageEPTTaxa",56,"niwa"
"NRWQN-00056","NAT-NN02","09-Feb-1999","TaxaRichness",25,"niwa"
"NRWQN-00056","NAT-NN02","11-Feb-2003","MCI",125.2,"niwa"
"NRWQN-00056","NAT-NN02","11-Feb-2003","PercentageEPTTaxa",48,"niwa"
"NRWQN-00056","NAT-NN02","11-Feb-2003","TaxaRichness",25,"niwa"
"NRWQN-00056","NAT-NN02","18-Apr-1995","MCI",138,"niwa"
"NRWQN-00056","NAT-NN02","18-Apr-1995","PercentageEPTTaxa",60,"niwa"
"NRWQN-00056","NAT-NN02","18-Apr-1995","TaxaRichness",15,"niwa"
"NRWQN-00056","NAT-NN02","26-Mar-2004","MCI",126.538461538462,"niwa"
"NRWQN-00056","NAT-NN02","26-Mar-2004","PercentageEPTTaxa",55.5555555555556,"niwa"
"NRWQN-00056","NAT-NN02","26-Mar-2004","TaxaRichness",27,"niwa"
"NRWQN-00056","NAT-NN02","25-Feb-2002","MCI",121.2,"niwa"
"NRWQN-00056","NAT-NN02","25-Feb-2002","PercentageEPTTaxa",52,"niwa"
"NRWQN-00056","NAT-NN02","25-Feb-2002","TaxaRichness",25,"niwa"
"NRWQN-00056","NAT-NN02","11-Feb-2014","MCI",134.444444444444,"niwa"
"NRWQN-00056","NAT-NN02","11-Feb-2014","PercentageEPTTaxa",66.6666666666667,"niwa"
"NRWQN-00056","NAT-NN02","11-Feb-2014","TaxaRichness",18,"niwa"
"NRWQN-00056","NAT-NN02","14-Mar-2007","MCI",124.444444444444,"niwa"
"NRWQN-00056","NAT-NN02","14-Mar-2007","PercentageEPTTaxa",50,"niwa"
"NRWQN-00056","NAT-NN02","14-Mar-2007","TaxaRichness",18,"niwa"
"NRWQN-00056","NAT-NN02","13-Feb-2001","MCI",140.909090909091,"niwa"
"NRWQN-00056","NAT-NN02","13-Feb-2001","PercentageEPTTaxa",63.6363636363636,"niwa"
"NRWQN-00056","NAT-NN02","13-Feb-2001","TaxaRichness",22,"niwa"
"NRWQN-00056","NAT-NN02","02-Apr-1997","MCI",138.125,"niwa"
"NRWQN-00056","NAT-NN02","02-Apr-1997","PercentageEPTTaxa",75,"niwa"
"NRWQN-00056","NAT-NN02","02-Apr-1997","TaxaRichness",16,"niwa"
"NRWQN-00056","NAT-NN02","16-Feb-2016","MCI",120.833333333333,"niwa"
"NRWQN-00056","NAT-NN02","16-Feb-2016","PercentageEPTTaxa",58.3333333333333,"niwa"
"NRWQN-00056","NAT-NN02","16-Feb-2016","TaxaRichness",24,"niwa"
"NRWQN-00056","NAT-NN02","02-Apr-1991","MCI",129.259259259259,"niwa"
"NRWQN-00056","NAT-NN02","02-Apr-1991","PercentageEPTTaxa",60.7142857142857,"niwa"
"NRWQN-00056","NAT-NN02","02-Apr-1991","TaxaRichness",28,"niwa"
"NRWQN-00056","NAT-NN02","16-Feb-1994","MCI",138,"niwa"
"NRWQN-00056","NAT-NN02","16-Feb-1994","PercentageEPTTaxa",60,"niwa"
"NRWQN-00056","NAT-NN02","16-Feb-1994","TaxaRichness",25,"niwa"
"NRWQN-00056","NAT-NN02","05-Mar-2019","MCI",125.588235294118,"niwa"
"NRWQN-00056","NAT-NN02","05-Mar-2019","PercentageEPTTaxa",55.8823529411765,"niwa"
"NRWQN-00056","NAT-NN02","05-Mar-2019","TaxaRichness",34,"niwa"
"NRWQN-00056","NAT-NN02","13-Feb-1996","MCI",133.333333333333,"niwa"
"NRWQN-00056","NAT-NN02","13-Feb-1996","PercentageEPTTaxa",58.3333333333333,"niwa"
"NRWQN-00056","NAT-NN02","13-Feb-1996","TaxaRichness",24,"niwa"
"NRWQN-00056","NAT-NN02","15-Feb-2012","MCI",134.761904761905,"niwa"
"NRWQN-00056","NAT-NN02","15-Feb-2012","PercentageEPTTaxa",61.9047619047619,"niwa"
"NRWQN-00056","NAT-NN02","15-Feb-2012","TaxaRichness",21,"niwa"
"NRWQN-00056","NAT-NN02","02-Sep-2005","MCI",125.625,"niwa"
"NRWQN-00056","NAT-NN02","02-Sep-2005","PercentageEPTTaxa",50,"niwa"
"NRWQN-00056","NAT-NN02","02-Sep-2005","TaxaRichness",16,"niwa"
"NRWQN-00056","NAT-NN02","29-Mar-1993","MCI",136,"niwa"
"NRWQN-00056","NAT-NN02","29-Mar-1993","PercentageEPTTaxa",60,"niwa"
"NRWQN-00056","NAT-NN02","29-Mar-1993","TaxaRichness",20,"niwa"
"NRWQN-00056","NAT-NN02","28-Feb-2017","MCI",118.888888888889,"niwa"
"NRWQN-00056","NAT-NN02","28-Feb-2017","PercentageEPTTaxa",52.6315789473684,"niwa"
"NRWQN-00056","NAT-NN02","28-Feb-2017","TaxaRichness",19,"niwa"
"NRWQN-00056","NAT-NN02","14-Mar-2006","MCI",134.210526315789,"niwa"
"NRWQN-00056","NAT-NN02","14-Mar-2006","PercentageEPTTaxa",57.8947368421053,"niwa"
"NRWQN-00056","NAT-NN02","14-Mar-2006","TaxaRichness",19,"niwa"
"NRWQN-00056","NAT-NN02","25-Mar-2008","MCI",130.47619047619,"niwa"
"NRWQN-00056","NAT-NN02","25-Mar-2008","PercentageEPTTaxa",61.9047619047619,"niwa"
"NRWQN-00056","NAT-NN02","25-Mar-2008","TaxaRichness",21,"niwa"
"NRWQN-00056","NAT-NN02","10-Feb-2015","MCI",128.846153846154,"niwa"
"NRWQN-00056","NAT-NN02","10-Feb-2015","PercentageEPTTaxa",53.8461538461538,"niwa"
"NRWQN-00056","NAT-NN02","10-Feb-2015","TaxaRichness",26,"niwa"
"NRWQN-00056","NAT-NN02","20-Mar-2018","MCI",118.5,"niwa"
"NRWQN-00056","NAT-NN02","20-Mar-2018","PercentageEPTTaxa",55,"niwa"
"NRWQN-00056","NAT-NN02","20-Mar-2018","TaxaRichness",20,"niwa"
"NRWQN-00056","NAT-NN02","02-Mar-2010","MCI",121.851851851852,"niwa"
"NRWQN-00056","NAT-NN02","02-Mar-2010","PercentageEPTTaxa",55.5555555555556,"niwa"
"NRWQN-00056","NAT-NN02","02-Mar-2010","TaxaRichness",27,"niwa"
"NRWQN-00056","NAT-NN02","03-Mar-1992","MCI",137.619047619048,"niwa"
"NRWQN-00056","NAT-NN02","03-Mar-1992","PercentageEPTTaxa",66.6666666666667,"niwa"
"NRWQN-00056","NAT-NN02","03-Mar-1992","TaxaRichness",21,"niwa"
"NRWQN-00056","NAT-NN02","06-Mar-1990","MCI",130,"niwa"
"NRWQN-00056","NAT-NN02","06-Mar-1990","PercentageEPTTaxa",63.6363636363636,"niwa"
"NRWQN-00056","NAT-NN02","06-Mar-1990","TaxaRichness",22,"niwa"
"NRWQN-00058","NAT-NN03","25-Mar-2004","MCI",119,"niwa"
"NRWQN-00058","NAT-NN03","25-Mar-2004","PercentageEPTTaxa",51.6129032258064,"niwa"
"NRWQN-00058","NAT-NN03","25-Mar-2004","TaxaRichness",31,"niwa"
"NRWQN-00058","NAT-NN03","05-Mar-1998","MCI",126.666666666667,"niwa"
"NRWQN-00058","NAT-NN03","05-Mar-1998","PercentageEPTTaxa",61.1111111111111,"niwa"
"NRWQN-00058","NAT-NN03","05-Mar-1998","TaxaRichness",18,"niwa"
"NRWQN-00058","NAT-NN03","15-Mar-2000","MCI",134,"niwa"
"NRWQN-00058","NAT-NN03","15-Mar-2000","PercentageEPTTaxa",50,"niwa"
"NRWQN-00058","NAT-NN03","15-Mar-2000","TaxaRichness",20,"niwa"
"NRWQN-00058","NAT-NN03","19-Apr-1995","MCI",119.411764705882,"niwa"
"NRWQN-00058","NAT-NN03","19-Apr-1995","PercentageEPTTaxa",52.9411764705882,"niwa"
"NRWQN-00058","NAT-NN03","19-Apr-1995","TaxaRichness",17,"niwa"
"NRWQN-00058","NAT-NN03","01-Mar-2011","MCI",121.25,"niwa"
"NRWQN-00058","NAT-NN03","01-Mar-2011","PercentageEPTTaxa",50,"niwa"
"NRWQN-00058","NAT-NN03","01-Mar-2011","TaxaRichness",24,"niwa"
"NRWQN-00058","NAT-NN03","14-Feb-2001","MCI",116.538461538462,"niwa"
"NRWQN-00058","NAT-NN03","14-Feb-2001","PercentageEPTTaxa",46.1538461538462,"niwa"
"NRWQN-00058","NAT-NN03","14-Feb-2001","TaxaRichness",26,"niwa"
"NRWQN-00058","NAT-NN03","18-Apr-1997","MCI",132.941176470588,"niwa"
"NRWQN-00058","NAT-NN03","18-Apr-1997","PercentageEPTTaxa",58.8235294117647,"niwa"
"NRWQN-00058","NAT-NN03","18-Apr-1997","TaxaRichness",17,"niwa"
"NRWQN-00058","NAT-NN03","03-Feb-2009","MCI",117.8125,"niwa"
"NRWQN-00058","NAT-NN03","03-Feb-2009","PercentageEPTTaxa",56.25,"niwa"
"NRWQN-00058","NAT-NN03","03-Feb-2009","TaxaRichness",32,"niwa"
"NRWQN-00058","NAT-NN03","15-Mar-2007","MCI",123.461538461538,"niwa"
"NRWQN-00058","NAT-NN03","15-Mar-2007","PercentageEPTTaxa",53.8461538461538,"niwa"
"NRWQN-00058","NAT-NN03","15-Mar-2007","TaxaRichness",26,"niwa"
"NRWQN-00058","NAT-NN03","10-Dec-1999","MCI",119.583333333333,"niwa"
"NRWQN-00058","NAT-NN03","10-Dec-1999","PercentageEPTTaxa",58.3333333333333,"niwa"
"NRWQN-00058","NAT-NN03","10-Dec-1999","TaxaRichness",24,"niwa"
"NRWQN-00058","NAT-NN03","12-Feb-2003","MCI",119.583333333333,"niwa"
"NRWQN-00058","NAT-NN03","12-Feb-2003","PercentageEPTTaxa",48,"niwa"
"NRWQN-00058","NAT-NN03","12-Feb-2003","TaxaRichness",25,"niwa"
"NRWQN-00058","NAT-NN03","13-Feb-2019","MCI",116.285714285714,"niwa"
"NRWQN-00058","NAT-NN03","13-Feb-2019","PercentageEPTTaxa",57.1428571428571,"niwa"
"NRWQN-00058","NAT-NN03","13-Feb-2019","TaxaRichness",35,"niwa"
"NRWQN-00058","NAT-NN03","23-Mar-2005","MCI",123.809523809524,"niwa"
"NRWQN-00058","NAT-NN03","23-Mar-2005","PercentageEPTTaxa",52.3809523809524,"niwa"
"NRWQN-00058","NAT-NN03","23-Mar-2005","TaxaRichness",21,"niwa"
"NRWQN-00058","NAT-NN03","25-Mar-2008","MCI",111.785714285714,"niwa"
"NRWQN-00058","NAT-NN03","25-Mar-2008","PercentageEPTTaxa",42.8571428571429,"niwa"
"NRWQN-00058","NAT-NN03","25-Mar-2008","TaxaRichness",28,"niwa"
"NRWQN-00058","NAT-NN03","21-Mar-2018","MCI",110.416666666667,"niwa"
"NRWQN-00058","NAT-NN03","21-Mar-2018","PercentageEPTTaxa",50,"niwa"
"NRWQN-00058","NAT-NN03","21-Mar-2018","TaxaRichness",24,"niwa"
"NRWQN-00058","NAT-NN03","25-Mar-1993","MCI",122,"niwa"
"NRWQN-00058","NAT-NN03","25-Mar-1993","PercentageEPTTaxa",53.3333333333333,"niwa"
"NRWQN-00058","NAT-NN03","25-Mar-1993","TaxaRichness",15,"niwa"
"NRWQN-00058","NAT-NN03","02-Mar-2010","MCI",112.5,"niwa"
"NRWQN-00058","NAT-NN03","02-Mar-2010","PercentageEPTTaxa",53.5714285714286,"niwa"
"NRWQN-00058","NAT-NN03","02-Mar-2010","TaxaRichness",28,"niwa"
"NRWQN-00058","NAT-NN03","03-Apr-2012","MCI",129.047619047619,"niwa"
"NRWQN-00058","NAT-NN03","03-Apr-2012","PercentageEPTTaxa",57.1428571428571,"niwa"
"NRWQN-00058","NAT-NN03","03-Apr-2012","TaxaRichness",21,"niwa"
"NRWQN-00058","NAT-NN03","15-Feb-1996","MCI",127.333333333333,"niwa"
"NRWQN-00058","NAT-NN03","15-Feb-1996","PercentageEPTTaxa",66.6666666666667,"niwa"
"NRWQN-00058","NAT-NN03","15-Feb-1996","TaxaRichness",15,"niwa"
"NRWQN-00058","NAT-NN03","27-Jan-2015","MCI",112.666666666667,"niwa"
"NRWQN-00058","NAT-NN03","27-Jan-2015","PercentageEPTTaxa",56.6666666666667,"niwa"
"NRWQN-00058","NAT-NN03","27-Jan-2015","TaxaRichness",30,"niwa"
"NRWQN-00058","NAT-NN03","21-Feb-2002","MCI",121.923076923077,"niwa"
"NRWQN-00058","NAT-NN03","21-Feb-2002","PercentageEPTTaxa",50,"niwa"
"NRWQN-00058","NAT-NN03","21-Feb-2002","TaxaRichness",26,"niwa"
"NRWQN-00058","NAT-NN03","08-Mar-1994","MCI",125.294117647059,"niwa"
"NRWQN-00058","NAT-NN03","08-Mar-1994","PercentageEPTTaxa",70.5882352941177,"niwa"
"NRWQN-00058","NAT-NN03","08-Mar-1994","TaxaRichness",17,"niwa"
"NRWQN-00058","NAT-NN03","13-Mar-1991","MCI",120.454545454545,"niwa"
"NRWQN-00058","NAT-NN03","13-Mar-1991","PercentageEPTTaxa",47.8260869565217,"niwa"
"NRWQN-00058","NAT-NN03","13-Mar-1991","TaxaRichness",23,"niwa"
"NRWQN-00058","NAT-NN03","16-Feb-2016","MCI",114.6875,"niwa"
"NRWQN-00058","NAT-NN03","16-Feb-2016","PercentageEPTTaxa",53.125,"niwa"
"NRWQN-00058","NAT-NN03","16-Feb-2016","TaxaRichness",32,"niwa"
"NRWQN-00058","NAT-NN03","22-Mar-1990","MCI",125.625,"niwa"
"NRWQN-00058","NAT-NN03","22-Mar-1990","PercentageEPTTaxa",62.5,"niwa"
"NRWQN-00058","NAT-NN03","22-Mar-1990","TaxaRichness",16,"niwa"
"NRWQN-00058","NAT-NN03","11-Mar-1992","MCI",116.315789473684,"niwa"
"NRWQN-00058","NAT-NN03","11-Mar-1992","PercentageEPTTaxa",50,"niwa"
"NRWQN-00058","NAT-NN03","11-Mar-1992","TaxaRichness",20,"niwa"
"NRWQN-00058","NAT-NN03","01-Mar-2017","MCI",106.8,"niwa"
"NRWQN-00058","NAT-NN03","01-Mar-2017","PercentageEPTTaxa",48,"niwa"
"NRWQN-00058","NAT-NN03","01-Mar-2017","TaxaRichness",25,"niwa"
"NRWQN-00058","NAT-NN03","19-Feb-2013","MCI",118,"niwa"
"NRWQN-00058","NAT-NN03","19-Feb-2013","PercentageEPTTaxa",46.6666666666667,"niwa"
"NRWQN-00058","NAT-NN03","19-Feb-2013","TaxaRichness",15,"niwa"
"NRWQN-00058","NAT-NN03","12-Feb-2014","MCI",160,"niwa"
"NRWQN-00058","NAT-NN03","12-Feb-2014","PercentageEPTTaxa",100,"niwa"
"NRWQN-00058","NAT-NN03","12-Feb-2014","TaxaRichness",1,"niwa"
"NRWQN-00058","NAT-NN03","07-Mar-2006","MCI",108.846153846154,"niwa"
"NRWQN-00058","NAT-NN03","07-Mar-2006","PercentageEPTTaxa",50,"niwa"
"NRWQN-00058","NAT-NN03","07-Mar-2006","TaxaRichness",26,"niwa"
"MDC-00025","NAT-NN04","19-Feb-2009","MCI",106,"niwa"
