"CouncilSiteID","Date","Value","Method","Measurement","Units","Censored","centype","QC"
74701,2018-11-13,0.44,"","TN","milligram per litre",FALSE,"F",10
74701,2019-09-11,0.43,"","TN","milligram per litre",FALSE,"F",10
74701,2019-02-14,0.4,"","TN","milligram per litre",FALSE,"F",10
74701,2013-03-06,0.13,"","TN","milligram per litre",FALSE,"F",10
74701,2013-02-06,0.19,"","TN","milligram per litre",FALSE,"F",10
74701,2015-06-07,0.27,"","TN","milligram per litre",FALSE,"F",10
74701,2017-01-17,0.31,"","TN","milligram per litre",FALSE,"F",10
74701,2013-12-01,0.24,"","TN","milligram per litre",FALSE,"F",10
74701,2015-08-09,0.31,"","TN","milligram per litre",FALSE,"F",10
74701,2015-12-06,0.12,"","TN","milligram per litre",FALSE,"F",10
74701,2014-01-09,0.18,"","TN","milligram per litre",FALSE,"F",10
74701,2015-05-04,0.58,"","TN","milligram per litre",FALSE,"F",10
74701,2016-04-11,0.13,"","TN","milligram per litre",FALSE,"F",10
74701,2014-03-09,0.18,"","TN","milligram per litre",FALSE,"F",10
74701,2017-05-14,0.78,"","TN","milligram per litre",FALSE,"F",10
74701,2014-05-05,0.19,"","TN","milligram per litre",FALSE,"F",10
74701,2016-10-12,0.32,"","TN","milligram per litre",FALSE,"F",10
74701,2019-11-13,0.4,"","TN","milligram per litre",FALSE,"F",10
74701,2019-12-19,0.47,"","TN","milligram per litre",FALSE,"F",10
74701,2020-03-17,0.195,"","TN","milligram per litre",FALSE,"F",10
74701,2015-07-05,0.14,"","TN","milligram per litre",FALSE,"F",10
74701,2016-05-09,0.25,"","TN","milligram per litre",FALSE,"F",10
74701,2013-11-12,0.17,"","TN","milligram per litre",FALSE,"F",10
74701,2016-11-15,0.73,"","TN","milligram per litre",FALSE,"F",10
74701,2016-08-05,0.79,"","TN","milligram per litre",FALSE,"F",10
74701,2016-09-12,0.21,"","TN","milligram per litre",FALSE,"F",10
74701,2014-02-06,0.17,"","TN","milligram per litre",FALSE,"F",10
74701,2017-08-09,0.94,"","TN","milligram per litre",FALSE,"F",10
74701,2019-06-26,0.24,"","TN","milligram per litre",FALSE,"F",10
74701,2018-03-13,0.4,"","TN","milligram per litre",FALSE,"F",10
74701,2017-11-08,0.23,"","TN","milligram per litre",FALSE,"F",10
74701,2017-10-11,0.39,"","TN","milligram per litre",FALSE,"F",10
74701,2018-08-08,0.47,"","TN","milligram per litre",FALSE,"F",10
74701,2017-12-12,0.22,"","TN","milligram per litre",FALSE,"F",10
74701,2019-08-14,0.36,"","TN","milligram per litre",FALSE,"F",10
74701,2013-04-17,0.37,"","TN","milligram per litre",FALSE,"F",10
74701,2014-10-19,0.3,"","TN","milligram per litre",FALSE,"F",10
74701,2016-12-14,0.16,"","TN","milligram per litre",FALSE,"F",10
74701,2015-09-07,0.29,"","TN","milligram per litre",FALSE,"F",10
74701,2015-04-15,0.29,"","TN","milligram per litre",FALSE,"F",10
74701,2016-07-10,0.42,"","TN","milligram per litre",FALSE,"F",10
74701,2013-07-03,0.18,"","TN","milligram per litre",FALSE,"F",10
74701,2017-04-17,0.42,"","TN","milligram per litre",FALSE,"F",10
74701,2014-08-12,0.27,"","TN","milligram per litre",FALSE,"F",10
74701,2017-06-12,0.56,"","TN","milligram per litre",FALSE,"F",10
74701,2019-04-10,0.27,"","TN","milligram per litre",FALSE,"F",10
74701,2018-09-18,0.34,"","TN","milligram per litre",FALSE,"F",10
74701,2019-11-03,0.21,"","TN","milligram per litre",FALSE,"F",10
74701,2019-05-23,0.21,"","TN","milligram per litre",FALSE,"F",10
74701,2020-01-15,0.91,"","TN","milligram per litre",FALSE,"F",43
74701,2020-05-03,0.35,"","TN","milligram per litre",FALSE,"F",10
74701,2016-02-08,0.2,"","TN","milligram per litre",FALSE,"F",10
74701,2015-02-08,0.11,"","TN","milligram per litre",FALSE,"F",10
74701,2015-11-04,0.2,"","TN","milligram per litre",FALSE,"F",10
74701,2015-03-09,0.14,"","TN","milligram per litre",FALSE,"F",10
74701,2013-09-03,0.19,"","TN","milligram per litre",FALSE,"F",10
74701,2016-01-18,0.24,"","TN","milligram per litre",FALSE,"F",10
74701,2014-04-06,0.17,"","TN","milligram per litre",FALSE,"F",10
74701,2017-03-19,0.26,"","TN","milligram per litre",FALSE,"F",10
74701,2017-07-10,0.56,"","TN","milligram per litre",FALSE,"F",10
74701,2014-06-17,0.52,"","TN","milligram per litre",FALSE,"F",10
74701,2018-07-11,0.35,"","TN","milligram per litre",FALSE,"F",10
74701,2018-06-18,0.27,"","TN","milligram per litre",FALSE,"F",10
74701,2018-12-17,0.6,"","TN","milligram per litre",FALSE,"F",10
74701,2018-04-23,0.24,"","TN","milligram per litre",FALSE,"F",10
74701,2018-05-15,0.54,"","TN","milligram per litre",FALSE,"F",10
74701,2018-02-14,0.47,"","TN","milligram per litre",FALSE,"F",10
74701,2020-02-26,0.191,"","TN","milligram per litre",FALSE,"F",10
74701,2013-04-17,0.095,"","TON","milligram per litre",FALSE,"F",10
74701,2013-02-06,0.051,"","TON","milligram per litre",FALSE,"F",10
74701,2014-09-08,0.12,"","TON","milligram per litre",FALSE,"F",10
74701,2017-01-17,0.12,"","TON","milligram per litre",FALSE,"F",10
74701,2013-12-01,0.0042,"","TON","milligram per litre",FALSE,"F",10
74701,2017-02-08,0.066,"","TON","milligram per litre",FALSE,"F",10
74701,2015-12-06,0.083,"","TON","milligram per litre",FALSE,"F",10
74701,2015-01-08,0.066,"","TON","milligram per litre",FALSE,"F",10
74701,2016-11-15,0.35,"","TON","milligram per litre",FALSE,"F",10
74701,2017-04-17,0.15,"","TON","milligram per litre",FALSE,"F",10
74701,2014-03-09,0.066,"","TON","milligram per litre",FALSE,"F",10
74701,2014-02-06,0.071,"","TON","milligram per litre",FALSE,"F",10
74701,2014-06-17,0.14,"","TON","milligram per litre",FALSE,"F",10
74701,2017-08-09,0.153,"","TON","milligram per litre",FALSE,"F",10
74701,2018-07-11,0.193,"","TON","milligram per litre",FALSE,"F",10
74701,2018-10-10,0.17,"","TON","milligram per litre",FALSE,"F",10
74701,2017-09-17,0.178,"","TON","milligram per litre",FALSE,"F",10
74701,2018-09-18,0.198,"","TON","milligram per litre",FALSE,"F",10
74701,2019-09-11,0.12,"","TON","milligram per litre",FALSE,"F",10
74701,2019-11-03,0.126,"","TON","milligram per litre",FALSE,"F",10
74701,2017-10-11,0.157,"","TON","milligram per litre",FALSE,"F",10
74701,2014-07-07,0.03,"","TON","milligram per litre",FALSE,"F",10
74701,2014-10-19,0.13,"","TON","milligram per litre",FALSE,"F",10
74701,2016-03-01,0.085,"","TON","milligram per litre",FALSE,"F",10
74701,2016-12-14,0.11,"","TON","milligram per litre",FALSE,"F",10
74701,2015-03-09,0.062,"","TON","milligram per litre",FALSE,"F",10
74701,2016-05-09,0.13,"","TON","milligram per litre",FALSE,"F",10
74701,2015-10-04,0.14,"","TON","milligram per litre",FALSE,"F",10
74701,2015-08-09,0.11,"","TON","milligram per litre",FALSE,"F",10
74701,2014-01-09,0.032,"","TON","milligram per litre",FALSE,"F",10
74701,2016-04-11,0.12,"","TON","milligram per litre",FALSE,"F",10
74701,2014-08-12,0.076,"","TON","milligram per litre",FALSE,"F",10
74701,2018-06-18,0.157,"","TON","milligram per litre",FALSE,"F",10
74701,2019-07-25,0.171,"","TON","milligram per litre",FALSE,"F",10
74701,2018-11-13,0.144,"","TON","milligram per litre",FALSE,"F",10
74701,2018-04-23,0.114,"","TON","milligram per litre",FALSE,"F",10
74701,2019-11-13,0.29,"","TON","milligram per litre",FALSE,"F",10
74701,2019-05-23,0.138,"","TON","milligram per litre",FALSE,"F",10
74701,2015-07-05,0.095,"","TON","milligram per litre",FALSE,"F",10
74701,2016-02-08,0.055,"","TON","milligram per litre",FALSE,"F",10
74701,2013-08-07,0.051,"","TON","milligram per litre",FALSE,"F",10
74701,2013-10-01,0.11,"","TON","milligram per litre",FALSE,"F",10
74701,2015-09-07,0.13,"","TON","milligram per litre",FALSE,"F",10
74701,2013-11-12,0.077,"","TON","milligram per litre",FALSE,"F",10
74701,2016-07-10,0.19,"","TON","milligram per litre",FALSE,"F",10
74701,2013-07-03,0.1,"","TON","milligram per litre",FALSE,"F",10
74701,2015-05-04,0.25,"","TON","milligram per litre",FALSE,"F",10
74701,2017-03-19,0.12,"","TON","milligram per litre",FALSE,"F",10
74701,2014-05-05,0.085,"","TON","milligram per litre",FALSE,"F",10
74701,2017-06-12,0.16,"","TON","milligram per litre",FALSE,"F",10
74701,2016-10-12,0.15,"","TON","milligram per litre",FALSE,"F",10
74701,2019-04-10,0.21,"","TON","milligram per litre",FALSE,"F",10
74701,2019-06-26,0.152,"","TON","milligram per litre",FALSE,"F",10
74701,2019-03-13,0.142,"","TON","milligram per litre",FALSE,"F",10
74701,2018-03-13,0.163,"","TON","milligram per litre",FALSE,"F",10
74701,2017-12-12,0.12,"","TON","milligram per litre",FALSE,"F",10
74701,2020-02-26,0.0184,"","TON","milligram per litre",FALSE,"F",43
74701,2020-05-03,0.103,"","TON","milligram per litre",FALSE,"F",10
74701,2015-02-08,0.056,"","TON","milligram per litre",FALSE,"F",10
74701,2015-06-07,0.1,"","TON","milligram per litre",FALSE,"F",10
74701,2013-09-03,0.12,"","TON","milligram per litre",FALSE,"F",10
74701,2016-09-12,0.15,"","TON","milligram per litre",FALSE,"F",10
74701,2017-05-14,0.17,"","TON","milligram per litre",FALSE,"F",10
74701,2017-11-08,0.117,"","TON","milligram per litre",FALSE,"F",10
74701,2018-05-15,0.138,"","TON","milligram per litre",FALSE,"F",10
74701,2019-02-14,0.28,"","TON","milligram per litre",FALSE,"F",10
74701,2019-08-14,0.141,"","TON","milligram per litre",FALSE,"F",10
74701,2019-12-19,0.33,"","TON","milligram per litre",FALSE,"F",10
74701,2013-03-06,0.043,"","TON","milligram per litre",FALSE,"F",10
74701,2014-12-07,0.088,"","TON","milligram per litre",FALSE,"F",10
74701,2015-11-04,0.097,"","TON","milligram per litre",FALSE,"F",10
74701,2013-06-13,0.14,"","TON","milligram per litre",FALSE,"F",10
74701,2014-11-10,0.071,"","TON","milligram per litre",FALSE,"F",10
74701,2016-01-18,0.067,"","TON","milligram per litre",FALSE,"F",10
74701,2014-04-06,0.083,"","TON","milligram per litre",FALSE,"F",10
74701,2013-05-27,0.06,"","TON","milligram per litre",FALSE,"F",10
74701,2015-04-15,0.075,"","TON","milligram per litre",FALSE,"F",10
74701,2016-08-05,0.18,"","TON","milligram per litre",FALSE,"F",10
74701,2017-07-10,0.116,"","TON","milligram per litre",FALSE,"F",10
74701,2018-01-14,0.093,"","TON","milligram per litre",FALSE,"F",10
74701,2018-12-17,0.37,"","TON","milligram per litre",FALSE,"F",10
74701,2018-02-14,0.11,"","TON","milligram per litre",FALSE,"F",10
74701,2018-08-08,0.19,"","TON","milligram per litre",FALSE,"F",10
74701,2020-01-15,0.72,"","TON","milligram per litre",FALSE,"F",43
74701,2020-03-17,0.087,"","TON","milligram per litre",FALSE,"F",10
74701,2014-10-19,0.046,"","TP","milligram per litre",FALSE,"F",10
74701,2013-08-07,0.019,"","TP","milligram per litre",FALSE,"F",10
74701,2016-03-01,0.07,"","TP","milligram per litre",FALSE,"F",10
74701,2014-12-07,0.049,"","TP","milligram per litre",FALSE,"F",10
74701,2015-11-04,0.027,"","TP","milligram per litre",FALSE,"F",10
74701,2015-10-04,0.031,"","TP","milligram per litre",FALSE,"F",10
74701,2015-09-07,0.036,"","TP","milligram per litre",FALSE,"F",10
74701,2016-01-18,0.04,"","TP","milligram per litre",FALSE,"F",10
74701,2013-05-27,0.022,"","TP","milligram per litre",FALSE,"F",10
74701,2017-03-19,0.028,"","TP","milligram per litre",FALSE,"F",10
74701,2014-05-05,0.019,"","TP","milligram per litre",FALSE,"F",10
74701,2017-07-10,0.057,"","TP","milligram per litre",FALSE,"F",10
74701,2018-09-18,0.026,"","TP","milligram per litre",FALSE,"F",10
74701,2019-09-11,0.031,"","TP","milligram per litre",FALSE,"F",10
74701,2019-11-03,0.019,"","TP","milligram per litre",FALSE,"F",10
74701,2017-11-08,0.012,"","TP","milligram per litre",FALSE,"F",10
74701,2019-05-23,0.018,"","TP","milligram per litre",FALSE,"F",10
74701,2018-02-14,0.035,"","TP","milligram per litre",FALSE,"F",10
74701,2018-08-08,0.042,"","TP","milligram per litre",FALSE,"F",10
74701,2013-03-06,0.076,"","TP","milligram per litre",FALSE,"F",10
74701,2014-07-07,0.018,"","TP","milligram per litre",FALSE,"F",10
74701,2013-02-06,0.039,"","TP","milligram per litre",FALSE,"F",10
74701,2016-05-09,0.024,"","TP","milligram per litre",FALSE,"F",10
74701,2013-10-01,0.015,"","TP","milligram per litre",FALSE,"F",10
74701,2014-01-09,0.03,"","TP","milligram per litre",FALSE,"F",10
74701,2015-04-15,0.034,"","TP","milligram per litre",FALSE,"F",10
74701,2016-07-10,0.037,"","TP","milligram per litre",FALSE,"F",10
74701,2016-09-12,0.021,"","TP","milligram per litre",FALSE,"F",10
74701,2017-04-17,0.043,"","TP","milligram per litre",FALSE,"F",10
74701,2014-06-17,0.034,"","TP","milligram per litre",FALSE,"F",10
74701,2019-04-10,0.019,"","TP","milligram per litre",FALSE,"F",10
74701,2018-01-14,0.026,"","TP","milligram per litre",FALSE,"F",10
74701,2018-11-13,0.037,"","TP","milligram per litre",FALSE,"F",10
74701,2019-02-14,0.037,"","TP","milligram per litre",FALSE,"F",10
74701,2017-12-12,0.021,"","TP","milligram per litre",FALSE,"F",10
74701,2020-01-15,0.042,"","TP","milligram per litre",FALSE,"F",10
74701,2020-02-26,0.027,"","TP","milligram per litre",FALSE,"F",10
74701,2020-03-17,0.026,"","TP","milligram per litre",FALSE,"F",10
74701,2016-12-14,0.026,"","TP","milligram per litre",FALSE,"F",10
74701,2017-01-17,0.038,"","TP","milligram per litre",FALSE,"F",10
74701,2013-11-12,0.027,"","TP","milligram per litre",FALSE,"F",10
74701,2013-09-03,0.018,"","TP","milligram per litre",FALSE,"F",10
74701,2014-04-06,0.028,"","TP","milligram per litre",FALSE,"F",10
74701,2016-08-05,0.053,"","TP","milligram per litre",FALSE,"F",10
74701,2014-03-09,0.024,"","TP","milligram per litre",FALSE,"F",10
74701,2016-10-12,0.054,"","TP","milligram per litre",FALSE,"F",10
74701,2018-07-11,0.024,"","TP","milligram per litre",FALSE,"F",10
74701,2018-10-10,0.02,"","TP","milligram per litre",FALSE,"F",10
74701,2018-12-17,0.041,"","TP","milligram per litre",FALSE,"F",10
74701,2018-03-13,0.026,"","TP","milligram per litre",FALSE,"F",10
74701,2017-10-11,0.031,"","TP","milligram per litre",FALSE,"F",10
74701,2019-12-19,0.038,"","TP","milligram per litre",FALSE,"F",10
74701,2020-05-03,0.046,"","TP","milligram per litre",FALSE,"F",10
74701,2015-07-05,0.024,"","TP","milligram per litre",FALSE,"F",10
74701,2013-04-17,0.005,"","TP","milligram per litre",TRUE,"Left",10
74701,2014-09-08,0.025,"","TP","milligram per litre",FALSE,"F",10
74701,2014-11-10,0.039,"","TP","milligram per litre",FALSE,"F",10
74701,2015-08-09,0.025,"","TP","milligram per litre",FALSE,"F",10
74701,2015-12-06,0.033,"","TP","milligram per litre",FALSE,"F",10
74701,2015-01-08,0.03,"","TP","milligram per litre",FALSE,"F",10
74701,2013-07-03,0.011,"","TP","milligram per litre",FALSE,"F",10
74701,2016-04-11,0.032,"","TP","milligram per litre",FALSE,"F",10
74701,2019-03-13,0.025,"","TP","milligram per litre",FALSE,"F",10
74701,2019-07-25,0.014,"","TP","milligram per litre",FALSE,"F",10
74701,2018-05-15,0.038,"","TP","milligram per litre",FALSE,"F",10
74701,2019-11-13,0.033,"","TP","milligram per litre",FALSE,"F",10
74701,2016-02-08,0.031,"","TP","milligram per litre",FALSE,"F",10
74701,2015-02-08,0.031,"","TP","milligram per litre",FALSE,"F",10
74701,2015-06-07,0.023,"","TP","milligram per litre",FALSE,"F",10
74701,2013-06-13,0.017,"","TP","milligram per litre",FALSE,"F",10
74701,2015-03-09,0.034,"","TP","milligram per litre",FALSE,"F",10
74701,2013-12-01,0.038,"","TP","milligram per litre",FALSE,"F",10
74701,2017-02-08,0.036,"","TP","milligram per litre",FALSE,"F",10
74701,2016-11-15,0.045,"","TP","milligram per litre",FALSE,"F",10
74701,2015-05-04,0.057,"","TP","milligram per litre",FALSE,"F",10
74701,2014-08-12,0.028,"","TP","milligram per litre",FALSE,"F",10
74701,2017-05-14,0.045,"","TP","milligram per litre",FALSE,"F",10
74701,2017-06-12,0.025,"","TP","milligram per litre",FALSE,"F",10
74701,2014-02-06,0.024,"","TP","milligram per litre",FALSE,"F",10
74701,2017-08-09,0.081,"","TP","milligram per litre",FALSE,"F",10
74701,2017-09-17,0.019,"","TP","milligram per litre",FALSE,"F",10
74701,2018-06-18,0.02,"","TP","milligram per litre",FALSE,"F",10
74701,2019-06-26,0.017,"","TP","milligram per litre",FALSE,"F",10
74701,2018-04-23,0.022,"","TP","milligram per litre",FALSE,"F",10
74701,2019-08-14,0.03,"","TP","milligram per litre",FALSE,"F",10
74701,2013-03-06,6.1,"","TURB","scalar",FALSE,"F",10
74701,2014-10-19,15,"","TURB","scalar",FALSE,"F",10
74701,2017-02-08,4.9,"","TURB","scalar",FALSE,"F",10
74701,2016-01-18,22,"","TURB","scalar",FALSE,"F",10
74701,2016-07-10,16,"","TURB","scalar",FALSE,"F",10
74701,2016-09-12,5.5,"","TURB","scalar",FALSE,"F",10
74701,2014-08-12,27,"","TURB","scalar",FALSE,"F",10
74701,2014-05-05,10,"","TURB","scalar",FALSE,"F",10
74701,2017-06-12,9.5,"","TURB","scalar",FALSE,"F",10
74701,2018-07-11,22,"","TURB","scalar",FALSE,"F",10
74701,2019-04-10,6.3,"","TURB","scalar",FALSE,"F",10
74701,2018-09-18,38,"","TURB","scalar",FALSE,"F",10
74701,2018-03-13,20,"","TURB","scalar",FALSE,"F",10
74701,2017-10-11,26,"","TURB","scalar",FALSE,"F",10
74701,2020-03-17,3.4,"","TURB","scalar",FALSE,"F",43
74701,2020-05-03,66,"","TURB","scalar",FALSE,"F",43
74701,2013-04-17,12,"","TURB","scalar",FALSE,"F",10
74701,2014-07-07,9.1,"","TURB","scalar",FALSE,"F",10
74701,2013-02-06,6,"","TURB","scalar",FALSE,"F",10
74701,2014-09-08,19,"","TURB","scalar",FALSE,"F",10
74701,2017-01-17,5.2,"","TURB","scalar",FALSE,"F",10
74701,2015-01-08,5.8,"","TURB","scalar",FALSE,"F",10
74701,2015-04-15,29,"","TURB","scalar",FALSE,"F",10
74701,2015-05-04,85,"","TURB","scalar",FALSE,"F",10
74701,2017-04-17,30,"","TURB","scalar",FALSE,"F",10
74701,2014-03-09,5,"","TURB","scalar",FALSE,"F",10
74701,2014-02-06,6.6,"","TURB","scalar",FALSE,"F",10
74701,2017-09-17,43,"","TURB","scalar",FALSE,"F",10
74701,2018-01-14,6.4,"","TURB","scalar",FALSE,"F",10
74701,2018-06-18,9.9,"","TURB","scalar",FALSE,"F",10
74701,2018-04-23,6.2,"","TURB","scalar",FALSE,"F",10
74701,2019-11-03,5.3,"","TURB","scalar",FALSE,"F",10
74701,2017-11-08,6.4,"","TURB","scalar",FALSE,"F",10
74701,2019-05-23,4.4,"","TURB","scalar",FALSE,"F",10
74701,2019-02-14,8.6,"","TURB","scalar",FALSE,"F",10
74701,2018-08-08,78,"","TURB","scalar",FALSE,"F",10
74701,2015-07-05,7.7,"","TURB","scalar",FALSE,"F",10
74701,2014-12-07,5.4,"","TURB","scalar",FALSE,"F",10
74701,2014-04-06,4.5,"","TURB","scalar",FALSE,"F",10
74701,2013-05-27,12,"","TURB","scalar",FALSE,"F",10
74701,2017-07-10,86,"","TURB","scalar",FALSE,"F",10
74701,2018-12-17,18.5,"","TURB","scalar",FALSE,"F",10
74701,2017-12-12,8.8,"","TURB","scalar",FALSE,"F",10
74701,2019-08-14,19.5,"","TURB","scalar",FALSE,"F",10
74701,2013-08-07,4.2,"","TURB","scalar",FALSE,"F",10
74701,2016-03-01,45,"","TURB","scalar",FALSE,"F",10
74701,2013-06-13,8.4,"","TURB","scalar",FALSE,"F",10
74701,2016-05-09,6.2,"","TURB","scalar",FALSE,"F",10
74701,2013-10-01,6,"","TURB","scalar",FALSE,"F",10
74701,2014-11-10,8,"","TURB","scalar",FALSE,"F",10
74701,2015-08-09,14,"","TURB","scalar",FALSE,"F",10
74701,2015-09-07,18,"","TURB","scalar",FALSE,"F",10
74701,2013-11-12,6.6,"","TURB","scalar",FALSE,"F",10
74701,2015-12-06,5.4,"","TURB","scalar",FALSE,"F",10
74701,2013-09-03,6.8,"","TURB","scalar",FALSE,"F",10
74701,2016-11-15,29,"","TURB","scalar",FALSE,"F",10
74701,2017-05-14,29,"","TURB","scalar",FALSE,"F",10
74701,2016-10-12,10,"","TURB","scalar",FALSE,"F",10
74701,2019-07-25,8,"","TURB","scalar",FALSE,"F",10
74701,2019-09-11,28,"","TURB","scalar",FALSE,"F",10
74701,2018-05-15,28,"","TURB","scalar",FALSE,"F",10
74701,2019-11-13,5.1,"","TURB","scalar",FALSE,"F",10
74701,2019-12-19,7,"","TURB","scalar",FALSE,"F",10
74701,2020-01-15,5,"","TURB","scalar",FALSE,"F",10
74701,2020-02-26,5.8,"","TURB","scalar",FALSE,"F",10
74701,2016-02-08,5.1,"","TURB","scalar",FALSE,"F",10
74701,2015-02-08,4.6,"","TURB","scalar",FALSE,"F",10
74701,2015-11-04,5.6,"","TURB","scalar",FALSE,"F",10
74701,2015-06-07,9.9,"","TURB","scalar",FALSE,"F",10
74701,2016-12-14,5.6,"","TURB","scalar",FALSE,"F",10
74701,2015-03-09,4.3,"","TURB","scalar",FALSE,"F",10
74701,2013-12-01,12,"","TURB","scalar",FALSE,"F",10
74701,2015-10-04,10,"","TURB","scalar",FALSE,"F",10
74701,2014-01-09,8,"","TURB","scalar",FALSE,"F",10
74701,2016-08-05,45,"","TURB","scalar",FALSE,"F",10
74701,2013-07-03,3.9,"","TURB","scalar",FALSE,"F",10
74701,2016-04-11,10,"","TURB","scalar",FALSE,"F",10
74701,2017-03-19,12,"","TURB","scalar",FALSE,"F",10
74701,2014-06-17,34,"","TURB","scalar",FALSE,"F",10
74701,2017-08-09,94,"","TURB","scalar",FALSE,"F",10
74701,2018-10-10,6,"","TURB","scalar",FALSE,"F",10
74701,2019-06-26,7,"","TURB","scalar",FALSE,"F",10
74701,2019-03-13,8.5,"","TURB","scalar",FALSE,"F",10
74701,2018-11-13,22,"","TURB","scalar",FALSE,"F",10
74701,2018-02-14,24,"","TURB","scalar",FALSE,"F",10
7502,2007-01-04,0.076,"","NH4N","milligram per litre",FALSE,"F",10
7502,2005-12-06,0.031,"","NH4N","milligram per litre",FALSE,"F",10
7502,2004-06-01,0.03,"","NH4N","milligram per litre",FALSE,"F",10
7502,2007-09-05,0.015,"","NH4N","milligram per litre",FALSE,"F",10
7502,2007-12-04,0.03,"","NH4N","milligram per litre",FALSE,"F",10
7502,2008-01-09,0.037,"","NH4N","milligram per litre",FALSE,"F",10
7502,2008-02-06,0.05,"","NH4N","milligram per litre",FALSE,"F",10
7502,2006-02-28,0.028,"","NH4N","milligram per litre",FALSE,"F",10
7502,2010-05-05,0.058,"","NH4N","milligram per litre",FALSE,"F",10
7502,2008-07-02,0.024,"","NH4N","milligram per litre",FALSE,"F",10
7502,2010-11-02,0.035,"","NH4N","milligram per litre",FALSE,"F",10
7502,2009-03-04,0.029,"","NH4N","milligram per litre",FALSE,"F",10
7502,2010-11-29,0.04,"","NH4N","milligram per litre",FALSE,"F",10
7502,2010-01-06,0.231,"","NH4N","milligram per litre",FALSE,"F",10
7502,2008-09-30,0.031,"","NH4N","milligram per litre",FALSE,"F",10
7502,2013-02-04,0.005,"","NH4N","milligram per litre",TRUE,"Left",10
7502,2013-02-28,0.0079,"","NH4N","milligram per litre",FALSE,"F",10
7502,2012-06-05,0.023,"","NH4N","milligram per litre",FALSE,"F",10
7502,2012-08-02,0.032,"","NH4N","milligram per litre",FALSE,"F",10
7502,2013-12-04,0.11,"","NH4N","milligram per litre",FALSE,"F",10
7502,2012-02-01,0.005,"","NH4N","milligram per litre",TRUE,"Left",10
7502,2012-03-01,0.04,"","NH4N","milligram per litre",FALSE,"F",10
7502,2013-01-08,0.055,"","NH4N","milligram per litre",FALSE,"F",10
7502,2014-09-02,0.02,"","NH4N","milligram per litre",FALSE,"F",10
7502,2015-07-15,0.026,"","NH4N","milligram per litre",FALSE,"F",10
7502,2016-08-08,0.029,"","NH4N","milligram per litre",FALSE,"F",10
7502,2016-10-12,0.04,"","NH4N","milligram per litre",FALSE,"F",10
7502,2017-01-18,0.023,"","NH4N","milligram per litre",FALSE,"F",10
7502,2017-02-12,0.35,"","NH4N","milligram per litre",FALSE,"F",10
7502,2015-12-15,0.079,"","NH4N","milligram per litre",FALSE,"F",10
7502,2016-01-26,0.023,"","NH4N","milligram per litre",FALSE,"F",10
7502,2017-07-12,0.033,"","NH4N","milligram per litre",FALSE,"F",10
7502,2017-10-08,0.005,"","NH4N","milligram per litre",TRUE,"Left",10
7502,2019-05-15,0.026,"","NH4N","milligram per litre",FALSE,"F",10
7502,2019-06-09,0.019,"","NH4N","milligram per litre",FALSE,"F",10
7502,2019-07-09,0.028,"","NH4N","milligram per litre",FALSE,"F",10
7502,2018-05-10,0.005,"","NH4N","milligram per litre",TRUE,"Left",10
7502,2019-03-14,0.038,"","NH4N","milligram per litre",FALSE,"F",10
7502,2003-11-30,0.02,"","NH4N","milligram per litre",FALSE,"F",10
7502,2006-05-04,0.03,"","NH4N","milligram per litre",FALSE,"F",10
7502,2006-06-08,0.023,"","NH4N","milligram per litre",FALSE,"F",10
7502,2006-08-01,0.021,"","NH4N","milligram per litre",FALSE,"F",10
7502,2019-12-03,0.019,"","NH4N","milligram per litre",FALSE,"F",10
7502,2020-02-25,0.072,"","NH4N","milligram per litre",FALSE,"F",10
7502,2005-11-08,0.025,"","NH4N","milligram per litre",FALSE,"F",10
7502,2004-08-02,0.03,"","NH4N","milligram per litre",FALSE,"F",10
7502,2007-04-04,0.005,"","NH4N","milligram per litre",TRUE,"Left",10
7502,2007-06-05,0.051,"","NH4N","milligram per litre",FALSE,"F",10
7502,2007-07-03,0.005,"","NH4N","milligram per litre",TRUE,"Left",10
7502,2004-08-31,0.02,"","NH4N","milligram per litre",FALSE,"F",10
7502,2010-02-03,2.75,"","NH4N","milligram per litre",FALSE,"F",10
7502,2008-06-04,0.01,"","NH4N","milligram per litre",FALSE,"F",10
7502,2009-06-05,0.028,"","NH4N","milligram per litre",FALSE,"F",10
7502,2009-01-06,0.033,"","NH4N","milligram per litre",FALSE,"F",10
7502,2009-08-06,0.026,"","NH4N","milligram per litre",FALSE,"F",10
7502,2010-10-04,0.049,"","NH4N","milligram per litre",FALSE,"F",10
7502,2008-09-02,0.029,"","NH4N","milligram per litre",FALSE,"F",10
7502,2009-03-31,0.067,"","NH4N","milligram per litre",FALSE,"F",10
7502,2009-12-06,0.034,"","NH4N","milligram per litre",FALSE,"F",10
7502,2011-12-08,0.021,"","NH4N","milligram per litre",FALSE,"F",10
7502,2013-07-03,0.033,"","NH4N","milligram per litre",FALSE,"F",10
7502,2013-07-31,0.029,"","NH4N","milligram per litre",FALSE,"F",10
7502,2012-01-05,0.026,"","NH4N","milligram per litre",FALSE,"F",10
7502,2014-03-05,0.056,"","NH4N","milligram per litre",FALSE,"F",10
7502,2012-02-01,0.005,"","NH4N","milligram per litre",TRUE,"Left",10
7502,2012-11-01,0.032,"","NH4N","milligram per litre",FALSE,"F",10
7502,2014-08-14,0.0091,"","NH4N","milligram per litre",FALSE,"F",10
7502,2014-10-05,0.013,"","NH4N","milligram per litre",FALSE,"F",10
