"LawaID","CouncilSiteID","Agency","Parameter","Median","StateScore","ComparisonGroup","Altitude","Landuse"
"hrc-00038","owahanga at branscombe bridge","hrc","TON",0.025,1,"site|rural","All","Rural"
"hrc-00038","owahanga at branscombe bridge","hrc","TN",0.465,2,"site|rural","All","Rural"
"hrc-00038","owahanga at branscombe bridge","hrc","DRP",0.0025,1,"site|rural","All","Rural"
"hrc-00038","owahanga at branscombe bridge","hrc","TP",0.038,3,"site|rural","All","Rural"
"hrc-00038","owahanga at branscombe bridge","hrc","ECOLI",185,3,"site|rural","All","Rural"
"hrc-00038","owahanga at branscombe bridge","hrc","BDISC",0.725,4,"site|lowland|rural","Lowland","Rural"
"hrc-00038","owahanga at branscombe bridge","hrc","TURB",14.5,4,"site|lowland|rural","Lowland","Rural"
"hrc-00038","owahanga at branscombe bridge","hrc","NH4",0.005,1,"site|lowland|rural","Lowland","Rural"
"hrc-00038","owahanga at branscombe bridge","hrc","PH",8.25,2,"site|lowland|rural","Lowland","Rural"
"hrc-00038","owahanga at branscombe bridge","hrc","TON",0.025,1,"site|lowland|rural","Lowland","Rural"
"hrc-00038","owahanga at branscombe bridge","hrc","TN",0.465,2,"site|lowland|rural","Lowland","Rural"
"hrc-00038","owahanga at branscombe bridge","hrc","DRP",0.0025,1,"site|lowland|rural","Lowland","Rural"
"hrc-00038","owahanga at branscombe bridge","hrc","TP",0.038,3,"site|lowland|rural","Lowland","Rural"
"hrc-00038","owahanga at branscombe bridge","hrc","ECOLI",185,2,"site|lowland|rural","Lowland","Rural"
"hrc-00039","patiki stream at kawiu road","hrc","TURB",4.49,3,"site|All","All","All"
"hrc-00039","patiki stream at kawiu road","hrc","NH4",0.02,4,"site|All","All","All"
"hrc-00039","patiki stream at kawiu road","hrc","PH",7.16,2,"site|All","All","All"
"hrc-00039","patiki stream at kawiu road","hrc","TON",5.81,4,"site|All","All","All"
"hrc-00039","patiki stream at kawiu road","hrc","TN",6.33,4,"site|All","All","All"
"hrc-00039","patiki stream at kawiu road","hrc","DRP",0.034,4,"site|All","All","All"
"hrc-00039","patiki stream at kawiu road","hrc","TP",0.067,4,"site|All","All","All"
"hrc-00039","patiki stream at kawiu road","hrc","ECOLI",330,4,"site|All","All","All"
"hrc-00039","patiki stream at kawiu road","hrc","TURB",4.49,3,"site|lowland","Lowland","All"
"hrc-00039","patiki stream at kawiu road","hrc","NH4",0.02,4,"site|lowland","Lowland","All"
"hrc-00039","patiki stream at kawiu road","hrc","PH",7.16,2,"site|lowland","Lowland","All"
"hrc-00039","patiki stream at kawiu road","hrc","TON",5.81,4,"site|lowland","Lowland","All"
"hrc-00039","patiki stream at kawiu road","hrc","TN",6.33,4,"site|lowland","Lowland","All"
"hrc-00039","patiki stream at kawiu road","hrc","DRP",0.034,4,"site|lowland","Lowland","All"
"hrc-00039","patiki stream at kawiu road","hrc","TP",0.067,4,"site|lowland","Lowland","All"
"hrc-00039","patiki stream at kawiu road","hrc","ECOLI",330,3,"site|lowland","Lowland","All"
"hrc-00039","patiki stream at kawiu road","hrc","TURB",4.49,3,"site|rural","All","Rural"
"hrc-00039","patiki stream at kawiu road","hrc","NH4",0.02,4,"site|rural","All","Rural"
"hrc-00039","patiki stream at kawiu road","hrc","PH",7.16,2,"site|rural","All","Rural"
"hrc-00039","patiki stream at kawiu road","hrc","TON",5.81,4,"site|rural","All","Rural"
"hrc-00039","patiki stream at kawiu road","hrc","TN",6.33,4,"site|rural","All","Rural"
"hrc-00039","patiki stream at kawiu road","hrc","DRP",0.034,4,"site|rural","All","Rural"
"hrc-00039","patiki stream at kawiu road","hrc","TP",0.067,4,"site|rural","All","Rural"
"hrc-00039","patiki stream at kawiu road","hrc","ECOLI",330,4,"site|rural","All","Rural"
"hrc-00039","patiki stream at kawiu road","hrc","TURB",4.49,3,"site|lowland|rural","Lowland","Rural"
"hrc-00039","patiki stream at kawiu road","hrc","NH4",0.02,4,"site|lowland|rural","Lowland","Rural"
"hrc-00039","patiki stream at kawiu road","hrc","PH",7.16,2,"site|lowland|rural","Lowland","Rural"
"hrc-00039","patiki stream at kawiu road","hrc","TON",5.81,4,"site|lowland|rural","Lowland","Rural"
"hrc-00039","patiki stream at kawiu road","hrc","TN",6.33,4,"site|lowland|rural","Lowland","Rural"
"hrc-00039","patiki stream at kawiu road","hrc","DRP",0.034,4,"site|lowland|rural","Lowland","Rural"
"hrc-00039","patiki stream at kawiu road","hrc","TP",0.067,4,"site|lowland|rural","Lowland","Rural"
"hrc-00039","patiki stream at kawiu road","hrc","ECOLI",330,3,"site|lowland|rural","Lowland","Rural"
"hrc-00040","pohangina at mais reach","hrc","BDISC",2.15,2,"site|All","All","All"
"hrc-00040","pohangina at mais reach","hrc","TURB",3.335,3,"site|All","All","All"
"hrc-00040","pohangina at mais reach","hrc","NH4",0.005,1,"site|All","All","All"
"hrc-00040","pohangina at mais reach","hrc","PH",7.71,1,"site|All","All","All"
"hrc-00040","pohangina at mais reach","hrc","TON",0.05,1,"site|All","All","All"
"hrc-00040","pohangina at mais reach","hrc","TN",0.185,1,"site|All","All","All"
"hrc-00040","pohangina at mais reach","hrc","DRP",0.015,3,"site|All","All","All"
"hrc-00040","pohangina at mais reach","hrc","TP",0.0245,3,"site|All","All","All"
"hrc-00040","pohangina at mais reach","hrc","ECOLI",93,2,"site|All","All","All"
"hrc-00040","pohangina at mais reach","hrc","BDISC",2.15,2,"site|lowland","Lowland","All"
"hrc-00040","pohangina at mais reach","hrc","TURB",3.335,3,"site|lowland","Lowland","All"
"hrc-00040","pohangina at mais reach","hrc","NH4",0.005,1,"site|lowland","Lowland","All"
"hrc-00040","pohangina at mais reach","hrc","PH",7.71,1,"site|lowland","Lowland","All"
"hrc-00040","pohangina at mais reach","hrc","TON",0.05,1,"site|lowland","Lowland","All"
"hrc-00040","pohangina at mais reach","hrc","TN",0.185,1,"site|lowland","Lowland","All"
"hrc-00040","pohangina at mais reach","hrc","DRP",0.015,3,"site|lowland","Lowland","All"
"hrc-00040","pohangina at mais reach","hrc","TP",0.0245,2,"site|lowland","Lowland","All"
"hrc-00040","pohangina at mais reach","hrc","ECOLI",93,2,"site|lowland","Lowland","All"
"hrc-00040","pohangina at mais reach","hrc","BDISC",2.15,2,"site|rural","All","Rural"
"hrc-00040","pohangina at mais reach","hrc","TURB",3.335,3,"site|rural","All","Rural"
"hrc-00040","pohangina at mais reach","hrc","NH4",0.005,1,"site|rural","All","Rural"
"hrc-00040","pohangina at mais reach","hrc","PH",7.71,1,"site|rural","All","Rural"
"hrc-00040","pohangina at mais reach","hrc","TON",0.05,1,"site|rural","All","Rural"
"hrc-00040","pohangina at mais reach","hrc","TN",0.185,1,"site|rural","All","Rural"
"hrc-00040","pohangina at mais reach","hrc","DRP",0.015,3,"site|rural","All","Rural"
"hrc-00040","pohangina at mais reach","hrc","TP",0.0245,2,"site|rural","All","Rural"
"hrc-00040","pohangina at mais reach","hrc","ECOLI",93,2,"site|rural","All","Rural"
"hrc-00040","pohangina at mais reach","hrc","BDISC",2.15,2,"site|lowland|rural","Lowland","Rural"
"hrc-00040","pohangina at mais reach","hrc","TURB",3.335,3,"site|lowland|rural","Lowland","Rural"
"hrc-00040","pohangina at mais reach","hrc","NH4",0.005,1,"site|lowland|rural","Lowland","Rural"
"hrc-00040","pohangina at mais reach","hrc","PH",7.71,1,"site|lowland|rural","Lowland","Rural"
"hrc-00040","pohangina at mais reach","hrc","TON",0.05,1,"site|lowland|rural","Lowland","Rural"
"hrc-00040","pohangina at mais reach","hrc","TN",0.185,1,"site|lowland|rural","Lowland","Rural"
"hrc-00040","pohangina at mais reach","hrc","DRP",0.015,3,"site|lowland|rural","Lowland","Rural"
"hrc-00040","pohangina at mais reach","hrc","TP",0.0245,2,"site|lowland|rural","Lowland","Rural"
"hrc-00040","pohangina at mais reach","hrc","ECOLI",93,2,"site|lowland|rural","Lowland","Rural"
"hrc-00041","pohangina at piripiri","hrc","BDISC",2.6,2,"site|All","All","All"
"hrc-00041","pohangina at piripiri","hrc","TURB",2.405,3,"site|All","All","All"
"hrc-00041","pohangina at piripiri","hrc","NH4",0.005,1,"site|All","All","All"
"hrc-00041","pohangina at piripiri","hrc","PH",7.675,1,"site|All","All","All"
"hrc-00041","pohangina at piripiri","hrc","TON",0.04,1,"site|All","All","All"
"hrc-00041","pohangina at piripiri","hrc","TN",0.11,1,"site|All","All","All"
"hrc-00041","pohangina at piripiri","hrc","DRP",0.006,2,"site|All","All","All"
"hrc-00041","pohangina at piripiri","hrc","TP",0.01,1,"site|All","All","All"
"hrc-00041","pohangina at piripiri","hrc","ECOLI",30,1,"site|All","All","All"
"hrc-00041","pohangina at piripiri","hrc","BDISC",2.6,2,"site|upland","Upland","All"
"hrc-00041","pohangina at piripiri","hrc","TURB",2.405,3,"site|upland","Upland","All"
"hrc-00041","pohangina at piripiri","hrc","NH4",0.005,1,"site|upland","Upland","All"
"hrc-00041","pohangina at piripiri","hrc","PH",7.675,1,"site|upland","Upland","All"
"hrc-00041","pohangina at piripiri","hrc","TON",0.04,2,"site|upland","Upland","All"
"hrc-00041","pohangina at piripiri","hrc","TN",0.11,1,"site|upland","Upland","All"
"hrc-00041","pohangina at piripiri","hrc","DRP",0.006,2,"site|upland","Upland","All"
"hrc-00041","pohangina at piripiri","hrc","TP",0.01,2,"site|upland","Upland","All"
"hrc-00041","pohangina at piripiri","hrc","ECOLI",30,2,"site|upland","Upland","All"
"hrc-00041","pohangina at piripiri","hrc","BDISC",2.6,2,"site|forest","All","Forest"
"hrc-00041","pohangina at piripiri","hrc","TURB",2.405,3,"site|forest","All","Forest"
"hrc-00041","pohangina at piripiri","hrc","NH4",0.005,3,"site|forest","All","Forest"
"hrc-00041","pohangina at piripiri","hrc","PH",7.675,1,"site|forest","All","Forest"
"hrc-00041","pohangina at piripiri","hrc","TON",0.04,2,"site|forest","All","Forest"
"hrc-00041","pohangina at piripiri","hrc","TN",0.11,1,"site|forest","All","Forest"
"hrc-00041","pohangina at piripiri","hrc","DRP",0.006,2,"site|forest","All","Forest"
"hrc-00041","pohangina at piripiri","hrc","TP",0.01,2,"site|forest","All","Forest"
"hrc-00041","pohangina at piripiri","hrc","ECOLI",30,2,"site|forest","All","Forest"
"hrc-00041","pohangina at piripiri","hrc","BDISC",2.6,3,"site|upland|forest","Upland","Forest"
"hrc-00041","pohangina at piripiri","hrc","TURB",2.405,4,"site|upland|forest","Upland","Forest"
"hrc-00041","pohangina at piripiri","hrc","NH4",0.005,3,"site|upland|forest","Upland","Forest"
"hrc-00041","pohangina at piripiri","hrc","PH",7.675,1,"site|upland|forest","Upland","Forest"
"hrc-00041","pohangina at piripiri","hrc","TON",0.04,2,"site|upland|forest","Upland","Forest"
"hrc-00041","pohangina at piripiri","hrc","TN",0.11,2,"site|upland|forest","Upland","Forest"
"hrc-00041","pohangina at piripiri","hrc","DRP",0.006,2,"site|upland|forest","Upland","Forest"
"hrc-00041","pohangina at piripiri","hrc","TP",0.01,2,"site|upland|forest","Upland","Forest"
"hrc-00041","pohangina at piripiri","hrc","ECOLI",30,3,"site|upland|forest","Upland","Forest"
"hrc-00042","porewa at onepuhi road","hrc","TURB",1.64,2,"site|All","All","All"
"hrc-00042","porewa at onepuhi road","hrc","NH4",0.005,1,"site|All","All","All"
"hrc-00042","porewa at onepuhi road","hrc","PH",8.25,2,"site|All","All","All"
"hrc-00042","porewa at onepuhi road","hrc","TON",0.04,1,"site|All","All","All"
"hrc-00042","porewa at onepuhi road","hrc","TN",0.495,2,"site|All","All","All"
"hrc-00042","porewa at onepuhi road","hrc","DRP",0.0235,4,"site|All","All","All"
"hrc-00042","porewa at onepuhi road","hrc","TP",0.043,3,"site|All","All","All"
"hrc-00042","porewa at onepuhi road","hrc","ECOLI",230,3,"site|All","All","All"
"hrc-00042","porewa at onepuhi road","hrc","TURB",1.64,2,"site|lowland","Lowland","All"
"hrc-00042","porewa at onepuhi road","hrc","NH4",0.005,1,"site|lowland","Lowland","All"
"hrc-00042","porewa at onepuhi road","hrc","PH",8.25,2,"site|lowland","Lowland","All"
"hrc-00042","porewa at onepuhi road","hrc","TON",0.04,1,"site|lowland","Lowland","All"
"hrc-00042","porewa at onepuhi road","hrc","TN",0.495,2,"site|lowland","Lowland","All"
"hrc-00042","porewa at onepuhi road","hrc","DRP",0.0235,4,"site|lowland","Lowland","All"
"hrc-00042","porewa at onepuhi road","hrc","TP",0.043,3,"site|lowland","Lowland","All"
"hrc-00042","porewa at onepuhi road","hrc","ECOLI",230,3,"site|lowland","Lowland","All"
"hrc-00042","porewa at onepuhi road","hrc","TURB",1.64,2,"site|rural","All","Rural"
"hrc-00042","porewa at onepuhi road","hrc","NH4",0.005,1,"site|rural","All","Rural"
"hrc-00042","porewa at onepuhi road","hrc","PH",8.25,2,"site|rural","All","Rural"
"hrc-00042","porewa at onepuhi road","hrc","TON",0.04,1,"site|rural","All","Rural"
"hrc-00042","porewa at onepuhi road","hrc","TN",0.495,2,"site|rural","All","Rural"
"hrc-00042","porewa at onepuhi road","hrc","DRP",0.0235,4,"site|rural","All","Rural"
"hrc-00042","porewa at onepuhi road","hrc","TP",0.043,3,"site|rural","All","Rural"
"hrc-00042","porewa at onepuhi road","hrc","ECOLI",230,3,"site|rural","All","Rural"
"hrc-00042","porewa at onepuhi road","hrc","TURB",1.64,2,"site|lowland|rural","Lowland","Rural"
"hrc-00042","porewa at onepuhi road","hrc","NH4",0.005,1,"site|lowland|rural","Lowland","Rural"
"hrc-00042","porewa at onepuhi road","hrc","PH",8.25,2,"site|lowland|rural","Lowland","Rural"
"hrc-00042","porewa at onepuhi road","hrc","TON",0.04,1,"site|lowland|rural","Lowland","Rural"
"hrc-00042","porewa at onepuhi road","hrc","TN",0.495,2,"site|lowland|rural","Lowland","Rural"
"hrc-00042","porewa at onepuhi road","hrc","DRP",0.0235,4,"site|lowland|rural","Lowland","Rural"
"hrc-00042","porewa at onepuhi road","hrc","TP",0.043,3,"site|lowland|rural","Lowland","Rural"
"hrc-00042","porewa at onepuhi road","hrc","ECOLI",230,3,"site|lowland|rural","Lowland","Rural"
"hrc-00043","rangitikei at mckelvies","hrc","TURB",8.83,4,"site|All","All","All"
"hrc-00043","rangitikei at mckelvies","hrc","NH4",0.005,1,"site|All","All","All"
"hrc-00043","rangitikei at mckelvies","hrc","PH",8.08,2,"site|All","All","All"
"hrc-00043","rangitikei at mckelvies","hrc","TON",0.12,2,"site|All","All","All"
"hrc-00043","rangitikei at mckelvies","hrc","TN",0.26,2,"site|All","All","All"
"hrc-00043","rangitikei at mckelvies","hrc","DRP",0.014,3,"site|All","All","All"
"hrc-00043","rangitikei at mckelvies","hrc","TP",0.036,3,"site|All","All","All"
"hrc-00043","rangitikei at mckelvies","hrc","ECOLI",75,2,"site|All","All","All"
"hrc-00043","rangitikei at mckelvies","hrc","TURB",8.83,4,"site|lowland","Lowland","All"
"hrc-00043","rangitikei at mckelvies","hrc","NH4",0.005,1,"site|lowland","Lowland","All"
"hrc-00043","rangitikei at mckelvies","hrc","PH",8.08,2,"site|lowland","Lowland","All"
"hrc-00043","rangitikei at mckelvies","hrc","TON",0.12,1,"site|lowland","Lowland","All"
"hrc-00043","rangitikei at mckelvies","hrc","TN",0.26,1,"site|lowland","Lowland","All"
"hrc-00043","rangitikei at mckelvies","hrc","DRP",0.014,3,"site|lowland","Lowland","All"
"hrc-00043","rangitikei at mckelvies","hrc","TP",0.036,3,"site|lowland","Lowland","All"
"hrc-00043","rangitikei at mckelvies","hrc","ECOLI",75,1,"site|lowland","Lowland","All"
"hrc-00043","rangitikei at mckelvies","hrc","TURB",8.83,4,"site|rural","All","Rural"
"hrc-00043","rangitikei at mckelvies","hrc","NH4",0.005,1,"site|rural","All","Rural"
"hrc-00043","rangitikei at mckelvies","hrc","PH",8.08,2,"site|rural","All","Rural"
"hrc-00043","rangitikei at mckelvies","hrc","TON",0.12,2,"site|rural","All","Rural"
"hrc-00043","rangitikei at mckelvies","hrc","TN",0.26,1,"site|rural","All","Rural"
"hrc-00043","rangitikei at mckelvies","hrc","DRP",0.014,3,"site|rural","All","Rural"
"hrc-00043","rangitikei at mckelvies","hrc","TP",0.036,3,"site|rural","All","Rural"
"hrc-00043","rangitikei at mckelvies","hrc","ECOLI",75,2,"site|rural","All","Rural"
"hrc-00043","rangitikei at mckelvies","hrc","TURB",8.83,4,"site|lowland|rural","Lowland","Rural"
"hrc-00043","rangitikei at mckelvies","hrc","NH4",0.005,1,"site|lowland|rural","Lowland","Rural"
"hrc-00043","rangitikei at mckelvies","hrc","PH",8.08,2,"site|lowland|rural","Lowland","Rural"
"hrc-00043","rangitikei at mckelvies","hrc","TON",0.12,1,"site|lowland|rural","Lowland","Rural"
"hrc-00043","rangitikei at mckelvies","hrc","TN",0.26,1,"site|lowland|rural","Lowland","Rural"
"hrc-00043","rangitikei at mckelvies","hrc","DRP",0.014,3,"site|lowland|rural","Lowland","Rural"
"hrc-00043","rangitikei at mckelvies","hrc","TP",0.036,3,"site|lowland|rural","Lowland","Rural"
"hrc-00043","rangitikei at mckelvies","hrc","ECOLI",75,1,"site|lowland|rural","Lowland","Rural"
"hrc-00044","rangitikei at onepuhi","hrc","TURB",7.105,4,"site|All","All","All"
"hrc-00044","rangitikei at onepuhi","hrc","NH4",0.005,1,"site|All","All","All"
"hrc-00044","rangitikei at onepuhi","hrc","PH",7.865,2,"site|All","All","All"
"hrc-00044","rangitikei at onepuhi","hrc","TON",0.11,2,"site|All","All","All"
"hrc-00044","rangitikei at onepuhi","hrc","TN",0.235,1,"site|All","All","All"
"hrc-00044","rangitikei at onepuhi","hrc","DRP",0.011,3,"site|All","All","All"
"hrc-00044","rangitikei at onepuhi","hrc","TP",0.029,3,"site|All","All","All"
"hrc-00044","rangitikei at onepuhi","hrc","ECOLI",79,2,"site|All","All","All"
"hrc-00044","rangitikei at onepuhi","hrc","TURB",7.105,4,"site|lowland","Lowland","All"
"hrc-00044","rangitikei at onepuhi","hrc","NH4",0.005,1,"site|lowland","Lowland","All"
"hrc-00044","rangitikei at onepuhi","hrc","PH",7.865,2,"site|lowland","Lowland","All"
"hrc-00044","rangitikei at onepuhi","hrc","TON",0.11,1,"site|lowland","Lowland","All"
"hrc-00044","rangitikei at onepuhi","hrc","TN",0.235,1,"site|lowland","Lowland","All"
"hrc-00044","rangitikei at onepuhi","hrc","DRP",0.011,2,"site|lowland","Lowland","All"
"hrc-00044","rangitikei at onepuhi","hrc","TP",0.029,3,"site|lowland","Lowland","All"
"hrc-00044","rangitikei at onepuhi","hrc","ECOLI",79,1,"site|lowland","Lowland","All"
"hrc-00044","rangitikei at onepuhi","hrc","TURB",7.105,4,"site|rural","All","Rural"
"hrc-00044","rangitikei at onepuhi","hrc","NH4",0.005,1,"site|rural","All","Rural"
"hrc-00044","rangitikei at onepuhi","hrc","PH",7.865,2,"site|rural","All","Rural"
"hrc-00044","rangitikei at onepuhi","hrc","TON",0.11,1,"site|rural","All","Rural"
"hrc-00044","rangitikei at onepuhi","hrc","TN",0.235,1,"site|rural","All","Rural"
"hrc-00044","rangitikei at onepuhi","hrc","DRP",0.011,3,"site|rural","All","Rural"
"hrc-00044","rangitikei at onepuhi","hrc","TP",0.029,3,"site|rural","All","Rural"
"hrc-00044","rangitikei at onepuhi","hrc","ECOLI",79,2,"site|rural","All","Rural"
"hrc-00044","rangitikei at onepuhi","hrc","TURB",7.105,4,"site|lowland|rural","Lowland","Rural"
"hrc-00044","rangitikei at onepuhi","hrc","NH4",0.005,1,"site|lowland|rural","Lowland","Rural"
"hrc-00044","rangitikei at onepuhi","hrc","PH",7.865,2,"site|lowland|rural","Lowland","Rural"
"hrc-00044","rangitikei at onepuhi","hrc","TON",0.11,1,"site|lowland|rural","Lowland","Rural"
"hrc-00044","rangitikei at onepuhi","hrc","TN",0.235,1,"site|lowland|rural","Lowland","Rural"
"hrc-00044","rangitikei at onepuhi","hrc","DRP",0.011,2,"site|lowland|rural","Lowland","Rural"
"hrc-00044","rangitikei at onepuhi","hrc","TP",0.029,2,"site|lowland|rural","Lowland","Rural"
"hrc-00044","rangitikei at onepuhi","hrc","ECOLI",79,1,"site|lowland|rural","Lowland","Rural"
"hrc-00045","rangitikei at mangaweka","hrc","BDISC",0.9,4,"site|All","All","All"
"hrc-00045","rangitikei at mangaweka","hrc","TURB",5.9525,4,"site|All","All","All"
"hrc-00045","rangitikei at mangaweka","hrc","NH4",0.005,1,"site|All","All","All"
"hrc-00045","rangitikei at mangaweka","hrc","PH",8.24,2,"site|All","All","All"
"hrc-00045","rangitikei at mangaweka","hrc","TON",0.07,1,"site|All","All","All"
"hrc-00045","rangitikei at mangaweka","hrc","TN",0.193,1,"site|All","All","All"
"hrc-00045","rangitikei at mangaweka","hrc","DRP",0.006525,2,"site|All","All","All"
"hrc-00045","rangitikei at mangaweka","hrc","TP",0.01925,2,"site|All","All","All"
"hrc-00045","rangitikei at mangaweka","hrc","ECOLI",47.3,2,"site|All","All","All"
"hrc-00045","rangitikei at mangaweka","hrc","BDISC",0.9,4,"site|upland","Upland","All"
"hrc-00045","rangitikei at mangaweka","hrc","TURB",5.9525,4,"site|upland","Upland","All"
"hrc-00045","rangitikei at mangaweka","hrc","NH4",0.005,1,"site|upland","Upland","All"
"hrc-00045","rangitikei at mangaweka","hrc","PH",8.24,2,"site|upland","Upland","All"
"hrc-00045","rangitikei at mangaweka","hrc","TON",0.07,2,"site|upland","Upland","All"
"hrc-00045","rangitikei at mangaweka","hrc","TN",0.193,2,"site|upland","Upland","All"
"hrc-00045","rangitikei at mangaweka","hrc","DRP",0.006525,2,"site|upland","Upland","All"
"hrc-00045","rangitikei at mangaweka","hrc","TP",0.01925,3,"site|upland","Upland","All"
"hrc-00045","rangitikei at mangaweka","hrc","ECOLI",47.3,2,"site|upland","Upland","All"
"hrc-00045","rangitikei at mangaweka","hrc","BDISC",0.9,4,"site|rural","All","Rural"
"hrc-00045","rangitikei at mangaweka","hrc","TURB",5.9525,4,"site|rural","All","Rural"
"hrc-00045","rangitikei at mangaweka","hrc","NH4",0.005,1,"site|rural","All","Rural"
"hrc-00045","rangitikei at mangaweka","hrc","PH",8.24,2,"site|rural","All","Rural"
"hrc-00045","rangitikei at mangaweka","hrc","TON",0.07,1,"site|rural","All","Rural"
"hrc-00045","rangitikei at mangaweka","hrc","TN",0.193,1,"site|rural","All","Rural"
"hrc-00045","rangitikei at mangaweka","hrc","DRP",0.006525,2,"site|rural","All","Rural"
"hrc-00045","rangitikei at mangaweka","hrc","TP",0.01925,2,"site|rural","All","Rural"
"hrc-00045","rangitikei at mangaweka","hrc","ECOLI",47.3,1,"site|rural","All","Rural"
"hrc-00045","rangitikei at mangaweka","hrc","BDISC",0.9,4,"site|upland|rural","Upland","Rural"
"hrc-00045","rangitikei at mangaweka","hrc","TURB",5.9525,4,"site|upland|rural","Upland","Rural"
"hrc-00045","rangitikei at mangaweka","hrc","NH4",0.005,1,"site|upland|rural","Upland","Rural"
"hrc-00045","rangitikei at mangaweka","hrc","PH",8.24,2,"site|upland|rural","Upland","Rural"
"hrc-00045","rangitikei at mangaweka","hrc","TON",0.07,2,"site|upland|rural","Upland","Rural"
"hrc-00045","rangitikei at mangaweka","hrc","TN",0.193,2,"site|upland|rural","Upland","Rural"
"hrc-00045","rangitikei at mangaweka","hrc","DRP",0.006525,2,"site|upland|rural","Upland","Rural"
"hrc-00045","rangitikei at mangaweka","hrc","TP",0.01925,2,"site|upland|rural","Upland","Rural"
"hrc-00045","rangitikei at mangaweka","hrc","ECOLI",47.3,2,"site|upland|rural","Upland","Rural"
"hrc-00046","rangitikei at pukeokahu","hrc","BDISC",2.6435,2,"site|All","All","All"
"hrc-00046","rangitikei at pukeokahu","hrc","TURB",1.21,2,"site|All","All","All"
"hrc-00046","rangitikei at pukeokahu","hrc","NH4",0.005,1,"site|All","All","All"
"hrc-00046","rangitikei at pukeokahu","hrc","PH",7.97,2,"site|All","All","All"
"hrc-00046","rangitikei at pukeokahu","hrc","TON",0.02,1,"site|All","All","All"
"hrc-00046","rangitikei at pukeokahu","hrc","TN",0.09,1,"site|All","All","All"
"hrc-00046","rangitikei at pukeokahu","hrc","DRP",0.008,2,"site|All","All","All"
"hrc-00046","rangitikei at pukeokahu","hrc","TP",0.012,1,"site|All","All","All"
"hrc-00046","rangitikei at pukeokahu","hrc","ECOLI",25,1,"site|All","All","All"
"hrc-00046","rangitikei at pukeokahu","hrc","BDISC",2.6435,2,"site|upland","Upland","All"
"hrc-00046","rangitikei at pukeokahu","hrc","TURB",1.21,2,"site|upland","Upland","All"
"hrc-00046","rangitikei at pukeokahu","hrc","NH4",0.005,1,"site|upland","Upland","All"
"hrc-00046","rangitikei at pukeokahu","hrc","PH",7.97,2,"site|upland","Upland","All"
"hrc-00046","rangitikei at pukeokahu","hrc","TON",0.02,1,"site|upland","Upland","All"
"hrc-00046","rangitikei at pukeokahu","hrc","TN",0.09,1,"site|upland","Upland","All"
"hrc-00046","rangitikei at pukeokahu","hrc","DRP",0.008,3,"site|upland","Upland","All"
"hrc-00046","rangitikei at pukeokahu","hrc","TP",0.012,2,"site|upland","Upland","All"
"hrc-00046","rangitikei at pukeokahu","hrc","ECOLI",25,2,"site|upland","Upland","All"
"hrc-00046","rangitikei at pukeokahu","hrc","BDISC",2.6435,2,"site|forest","All","Forest"
"hrc-00046","rangitikei at pukeokahu","hrc","TURB",1.21,2,"site|forest","All","Forest"
"hrc-00046","rangitikei at pukeokahu","hrc","NH4",0.005,3,"site|forest","All","Forest"
"hrc-00046","rangitikei at pukeokahu","hrc","PH",7.97,2,"site|forest","All","Forest"
"hrc-00046","rangitikei at pukeokahu","hrc","TON",0.02,1,"site|forest","All","Forest"
"hrc-00046","rangitikei at pukeokahu","hrc","TN",0.09,1,"site|forest","All","Forest"
"hrc-00046","rangitikei at pukeokahu","hrc","DRP",0.008,3,"site|forest","All","Forest"
"hrc-00046","rangitikei at pukeokahu","hrc","TP",0.012,2,"site|forest","All","Forest"
"hrc-00046","rangitikei at pukeokahu","hrc","ECOLI",25,2,"site|forest","All","Forest"
"hrc-00046","rangitikei at pukeokahu","hrc","BDISC",2.6435,2,"site|upland|forest","Upland","Forest"
"hrc-00046","rangitikei at pukeokahu","hrc","TURB",1.21,2,"site|upland|forest","Upland","Forest"
"hrc-00046","rangitikei at pukeokahu","hrc","NH4",0.005,3,"site|upland|forest","Upland","Forest"
"hrc-00046","rangitikei at pukeokahu","hrc","PH",7.97,2,"site|upland|forest","Upland","Forest"
"hrc-00046","rangitikei at pukeokahu","hrc","TON",0.02,1,"site|upland|forest","Upland","Forest"
"hrc-00046","rangitikei at pukeokahu","hrc","TN",0.09,2,"site|upland|forest","Upland","Forest"
"hrc-00046","rangitikei at pukeokahu","hrc","DRP",0.008,3,"site|upland|forest","Upland","Forest"
"hrc-00046","rangitikei at pukeokahu","hrc","TP",0.012,2,"site|upland|forest","Upland","Forest"
"hrc-00046","rangitikei at pukeokahu","hrc","ECOLI",25,3,"site|upland|forest","Upland","Forest"
"hrc-00047","raparapawai at jackson rd","hrc","BDISC",1.72,3,"site|All","All","All"
"hrc-00047","raparapawai at jackson rd","hrc","TURB",2.51,3,"site|All","All","All"
"hrc-00047","raparapawai at jackson rd","hrc","NH4",0.005,1,"site|All","All","All"
"hrc-00047","raparapawai at jackson rd","hrc","PH",7.615,1,"site|All","All","All"
"hrc-00047","raparapawai at jackson rd","hrc","TON",0.3,2,"site|All","All","All"
"hrc-00047","raparapawai at jackson rd","hrc","TN",0.65,3,"site|All","All","All"
"hrc-00047","raparapawai at jackson rd","hrc","DRP",0.014,3,"site|All","All","All"
"hrc-00047","raparapawai at jackson rd","hrc","TP",0.029,3,"site|All","All","All"
