"CouncilSiteID","Date","Value","Measurement","Units","Censored","CenType","QC","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Catchment","Lat","Long","accessDate","Landcover","Altitude","AltitudeCl"
"hohonu rv @ mitchells-kumara rd br","21-Mar-18","0.0087","TON","",FALSE,"FALSE","0","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","Forest","grey river",-42.64485315,171.35324867,"21-Aug-2020","Forest",308,"Upland"
"hohonu rv @ mitchells-kumara rd br","26-Apr-18","0.0124","TON","",FALSE,"FALSE","0","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","Forest","grey river",-42.64485315,171.35324867,"21-Aug-2020","Forest",308,"Upland"
"hohonu rv @ mitchells-kumara rd br","15-May-18","0.0167","TON","",FALSE,"FALSE","0","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","Forest","grey river",-42.64485315,171.35324867,"21-Aug-2020","Forest",308,"Upland"
"hohonu rv @ mitchells-kumara rd br","19-Jun-18","0.0141","TON","",FALSE,"FALSE","0","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","Forest","grey river",-42.64485315,171.35324867,"21-Aug-2020","Forest",308,"Upland"
"hohonu rv @ mitchells-kumara rd br","25-Jul-18","0.0152","TON","",FALSE,"FALSE","0","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","Forest","grey river",-42.64485315,171.35324867,"21-Aug-2020","Forest",308,"Upland"
"hohonu rv @ mitchells-kumara rd br","21-Aug-18","0.0061","TON","",FALSE,"FALSE","0","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","Forest","grey river",-42.64485315,171.35324867,"21-Aug-2020","Forest",308,"Upland"
"hohonu rv @ mitchells-kumara rd br","18-Sep-18","0.0105","TON","",FALSE,"FALSE","0","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","Forest","grey river",-42.64485315,171.35324867,"21-Aug-2020","Forest",308,"Upland"
"hohonu rv @ mitchells-kumara rd br","16-Oct-18","0.0119","TON","",FALSE,"FALSE","0","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","Forest","grey river",-42.64485315,171.35324867,"21-Aug-2020","Forest",308,"Upland"
"hohonu rv @ mitchells-kumara rd br","20-Nov-18","0.0054","TON","",FALSE,"FALSE","0","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","Forest","grey river",-42.64485315,171.35324867,"21-Aug-2020","Forest",308,"Upland"
"hohonu rv @ mitchells-kumara rd br","18-Dec-18","0.11","TON","",FALSE,"FALSE","0","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","Forest","grey river",-42.64485315,171.35324867,"21-Aug-2020","Forest",308,"Upland"
"hohonu rv @ mitchells-kumara rd br","14-Jan-19","0.0043","TON","",FALSE,"FALSE","0","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","Forest","grey river",-42.64485315,171.35324867,"21-Aug-2020","Forest",308,"Upland"
"hohonu rv @ mitchells-kumara rd br","19-Feb-19","0.011","TON","",FALSE,"FALSE","0","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","Forest","grey river",-42.64485315,171.35324867,"21-Aug-2020","Forest",308,"Upland"
"hohonu rv @ mitchells-kumara rd br","21-Mar-19","0.0166","TON","",FALSE,"FALSE","0","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","Forest","grey river",-42.64485315,171.35324867,"21-Aug-2020","Forest",308,"Upland"
"hohonu rv @ mitchells-kumara rd br","29-Apr-19","0.0054","TON","",FALSE,"FALSE","0","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","Forest","grey river",-42.64485315,171.35324867,"21-Aug-2020","Forest",308,"Upland"
"hohonu rv @ mitchells-kumara rd br","21-May-19","0.0104","TON","",FALSE,"FALSE","0","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","Forest","grey river",-42.64485315,171.35324867,"21-Aug-2020","Forest",308,"Upland"
"hohonu rv @ mitchells-kumara rd br","19-Jun-19","0.02","TON","",FALSE,"FALSE","0","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","Forest","grey river",-42.64485315,171.35324867,"21-Aug-2020","Forest",308,"Upland"
"hohonu rv @ mitchells-kumara rd br","16-Jul-19","0.0038","TON","",FALSE,"FALSE","0","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","Forest","grey river",-42.64485315,171.35324867,"21-Aug-2020","Forest",308,"Upland"
"hohonu rv @ mitchells-kumara rd br","20-Aug-19","0.0137","TON","",FALSE,"FALSE","0","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","Forest","grey river",-42.64485315,171.35324867,"21-Aug-2020","Forest",308,"Upland"
"hohonu rv @ mitchells-kumara rd br","26-Sep-19","0.0061","TON","",FALSE,"FALSE","0","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","Forest","grey river",-42.64485315,171.35324867,"21-Aug-2020","Forest",308,"Upland"
"hohonu rv @ mitchells-kumara rd br","15-Oct-19","0.0133","TON","",FALSE,"FALSE","0","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","Forest","grey river",-42.64485315,171.35324867,"21-Aug-2020","Forest",308,"Upland"
"hohonu rv @ mitchells-kumara rd br","21-Nov-19","0.0155","TON","",FALSE,"FALSE","0","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","Forest","grey river",-42.64485315,171.35324867,"21-Aug-2020","Forest",308,"Upland"
"hohonu rv @ mitchells-kumara rd br","18-Dec-19","0.0083","TON","",FALSE,"FALSE","0","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","Forest","grey river",-42.64485315,171.35324867,"21-Aug-2020","Forest",308,"Upland"
"arnold rv @ kotuku fishing access","05-Apr-05","0.15","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","21-Jul-05","0.17","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","13-Feb-06","0.3","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","08-May-06","0.17","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","02-Aug-06","0.2","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","06-Dec-06","0.17","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","19-Feb-07","0.13","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","22-May-07","0.17","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","14-Aug-07","0.2","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","15-Nov-07","0.23","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","18-Feb-08","0.13","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","10-Apr-08","0.14","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","16-Apr-08","0.15","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","30-Jun-08","0.22","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","21-Oct-08","0.19","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","03-Feb-09","0.14","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","25-Apr-09","0.14","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","17-Jun-09","0.16","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","24-Aug-09","0.19","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","21-Oct-09","0.1","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","08-Dec-09","0.18","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","25-Feb-10","0.16","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","06-May-10","0.2","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","15-Jun-10","0.2","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","24-Aug-10","0.21","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","28-Oct-10","0.23","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","15-Dec-10","0.89","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","24-Feb-11","0.23","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","14-Apr-11","0.18","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","28-Jun-11","0.19","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","25-Aug-11","0.2","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","20-Oct-11","0.18","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","19-Dec-11","0.18","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","21-Feb-12","0.11","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","24-Apr-12","0.13","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","29-Jun-12","0.2","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","30-Aug-12","0.23","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","24-Oct-12","0.21","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","12-Dec-12","0.17","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","25-Feb-13","0.23","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","18-Apr-13","0.12","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","12-Jun-13","0.19","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","12-Aug-13","0.39","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","20-Nov-13","0.21","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","28-Nov-13","0.21","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","12-Dec-13","0.19","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","25-Feb-14","0.16","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","29-Apr-14","0.2","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","09-Jul-14","0.21","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","25-Nov-14","0.27","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","07-Jan-15","0.16","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","20-Apr-15","0.19","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","17-Jun-15","0.23","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","14-Oct-15","0.22","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","10-Dec-15","0.22","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","27-Apr-16","0.18","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","29-Jun-16","0.23","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","27-Sep-16","0.23","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","24-Nov-16","0.22","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","14-Dec-16","0.22","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","28-Feb-17","0.22","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","21-Apr-17","0.2","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","26-Apr-17","0.18","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","08-May-17","0.21","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","02-Jun-17","0.22","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","05-Jul-17","0.22","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","08-Aug-17","0.35","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","11-Sep-17","0.23","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","20-Oct-17","0.26","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","28-Nov-17","0.18","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","12-Dec-17","0.28","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","09-Jan-18","0.23","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","13-Feb-18","0.2","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","13-Mar-18","0.19","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","10-Apr-18","0.24","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","08-May-18","0.25","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","12-Jun-18","0.45","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","10-Jul-18","0.24","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
"arnold rv @ kotuku fishing access","14-Aug-18","0.24","TN","g/m3",FALSE,"FALSE","0","arnold rv @ kotuku fishing access","wcrc-00032",12030196,"west coast","wcrc","lowland","Forest","grey river",-42.55666403,171.45947445,"21-Aug-2020","Forest",92,"Lowland"
