"LawaSiteID","CouncilSiteID","SiteID","Year","NitrateMed","NitrateMed_Band","Nitrate95","Nitrate95_Band","Nitrate_Toxicity_Band","NitrateAnalysisNote","AmmoniacalMed","AmmoniacalMed_Band","Ammoniacal95","Ammoniacal95_Band","Ammonia_Toxicity_Band","AmmoniaAnalysisNote","EcoliPeriod","EcoliMed","EcoliMed_Band","Ecoli95","Ecoli95_Band","EcoliRecHealth540","EcoliRecHealth540_Band","EcoliRecHealth260","EcoliRecHealth260_Band","EcoliAnalysisNote","EcoliSummaryband","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Catchment","Lat","Long","accessDate","Landcover","Altitude","AltitudeCl"
"orc-00105","Catlins at Houipapa","catlins river at houipapa","2010to2014",0.44,"A",0.757,"A","A","",0.00306748466257669,"A",0.0163439805535417,"A","A","",NA,58,"ABC",58,"ABC",13.7254901960784,"C",33.3333333333333,"C"," Need 60 values for 5yr, have  51","C",14072850,"otago","orc","lowland","Rural","unstated",-46.46115241,169.55050121,"21-Aug-2020","Rural",23,"Lowland"
"orc-00105","Catlins at Houipapa","catlins river at houipapa","2011to2015",0.4845,"A",0.76,"A","A","",0.0032083834796137,"A",0.0186788349183334,"A","A","",NA,150,"D",1135,"C",13.0434782608696,"C",34.7826086956522,"D"," Need 60 values for 5yr, have  46","D",14072850,"otago","orc","lowland","Rural","unstated",-46.46115241,169.55050121,"21-Aug-2020","Rural",23,"Lowland"
"orc-00105","Catlins at Houipapa","catlins river at houipapa","2012to2016",0.44,"A",0.76,"A","A","",0.00612244897959184,"A",0.0173322956202823,"A","A","",NA,58,"ABC",58,"ABC",9.43396226415094,"B",30.188679245283,"C"," Need 60 values for 5yr, have  53","C",14072850,"otago","orc","lowland","Rural","unstated",-46.46115241,169.55050121,"21-Aug-2020","Rural",23,"Lowland"
"orc-00105","Catlins at Houipapa","catlins river at houipapa","2013to2017",0.43,"A",0.76,"A","A","",0.00613496932515337,"A",0.019484839438782,"A","A","",NA,150,"D",675,"BC",7.01754385964912,"B",22.8070175438596,"BC"," Need 60 values for 5yr, have  57","D",14072850,"otago","orc","lowland","Rural","unstated",-46.46115241,169.55050121,"21-Aug-2020","Rural",23,"Lowland"
"orc-00105","Catlins at Houipapa","catlins river at houipapa","2014to2018",0.43,"A",0.735,"A","A","",0.00582196068611494,"A",0.0192161712652992,"A","A","",5,140,"D",850,"BC",8.33333333333333,"B",21.6666666666667,"BC","","D",14072850,"otago","orc","lowland","Rural","unstated",-46.46115241,169.55050121,"21-Aug-2020","Rural",23,"Lowland"
"orc-00105","Catlins at Houipapa","catlins river at houipapa","2015to2019",0.405,"A",0.7,"A","A","",0.00438187613531206,"A",0.0168043321794564,"A","A","",5,120,"ABC",1050,"C",10,"BC",20,"BC","","C",14072850,"otago","orc","lowland","Rural","unstated",-46.46115241,169.55050121,"21-Aug-2020","Rural",23,"Lowland"
"orc-00107","Dart at The Hillocks","dart river at the hillocks","2014to2018",0.0245,"A",0.054,"A","A","",0.00340136054421769,"A",0.0161117078410311,"A","A","",NA,9,"ABC",425,"ABC",5.35714285714286,"B",12.5,"A"," Need 60 values for 5yr, have  56","B",14017708,"otago","orc","upland","Forest","unstated",-44.77397608,168.32442871,"21-Aug-2020","Rural",404.6,"Upland"
"orc-00107","Dart at The Hillocks","dart river at the hillocks","2015to2019",0.026,"A",0.05375,"A","A","",0.00340136054421769,"A",0.0160848549946294,"A","A","",NA,8.1,"ABC",504.199999999999,"ABC",5.26315789473684,"B",14.0350877192982,"A"," Need 60 values for 5yr, have  57","B",14017708,"otago","orc","upland","Forest","unstated",-44.77397608,168.32442871,"21-Aug-2020","Rural",404.6,"Upland"
"orc-00107","Dart at The Hillocks","dart river at the hillocks","2013to2017",0.023,"A",0.0495,"A","A","",0.00381679389312977,"A",0.0161922663802363,"A","A","",NA,8,"ABC",345,"ABC",3.7037037037037,"A",11.1111111111111,"A"," Need 60 values for 5yr, have  54","A",14017708,"otago","orc","upland","Forest","unstated",-44.77397608,168.32442871,"21-Aug-2020","Rural",404.6,"Upland"
"orc-00107","Dart at The Hillocks","dart river at the hillocks","2005to2009",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have19",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have10",NA,18,"ABC",18,"ABC",0,"A",0,"A"," Need 60 values for 5yr, have  18","A",14017708,"otago","orc","upland","Forest","unstated",-44.77397608,168.32442871,"21-Aug-2020","Rural",404.6,"Upland"
"orc-00107","Dart at The Hillocks","dart river at the hillocks","2009to2013",0.019,"A",0.0317,"A","A","",0.00381679389312977,"A",0.00613496932515337,"A","A","",NA,38,"ABC",38,"ABC",0,"A",0,"A"," Need 60 values for 5yr, have  33","A",14017708,"otago","orc","upland","Forest","unstated",-44.77397608,168.32442871,"21-Aug-2020","Rural",404.6,"Upland"
"orc-00107","Dart at The Hillocks","dart river at the hillocks","2006to2010",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have25",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have16",NA,24,"ABC",24,"ABC",0,"A",0,"A"," Need 60 values for 5yr, have  24","A",14017708,"otago","orc","upland","Forest","unstated",-44.77397608,168.32442871,"21-Aug-2020","Rural",404.6,"Upland"
"orc-00107","Dart at The Hillocks","dart river at the hillocks","2007to2011",0.018,"A",0.034,"A","A","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have22",NA,30,"ABC",30,"ABC",0,"A",0,"A"," Need 60 values for 5yr, have  29","A",14017708,"otago","orc","upland","Forest","unstated",-44.77397608,168.32442871,"21-Aug-2020","Rural",404.6,"Upland"
"orc-00107","Dart at The Hillocks","dart river at the hillocks","2008to2012",0.0175,"A",0.029,"A","A","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have23",NA,35,"ABC",35,"ABC",0,"A",0,"A"," Need 60 values for 5yr, have  29","A",14017708,"otago","orc","upland","Forest","unstated",-44.77397608,168.32442871,"21-Aug-2020","Rural",404.6,"Upland"
"orc-00107","Dart at The Hillocks","dart river at the hillocks","2010to2014",0.019,"A",0.032,"A","A","",0.00381679389312977,"A",0.00613496932515337,"A","A","",NA,44,"ABC",44,"ABC",0,"A",0,"A"," Need 60 values for 5yr, have  38","A",14017708,"otago","orc","upland","Forest","unstated",-44.77397608,168.32442871,"21-Aug-2020","Rural",404.6,"Upland"
"orc-00107","Dart at The Hillocks","dart river at the hillocks","2011to2015",0.021,"A",0.05275,"A","A","",0.00381679389312977,"A",0.015733066232628,"A","A","",NA,48,"ABC",48,"ABC",0,"A",0,"A"," Need 60 values for 5yr, have  42","A",14017708,"otago","orc","upland","Forest","unstated",-44.77397608,168.32442871,"21-Aug-2020","Rural",404.6,"Upland"
"orc-00107","Dart at The Hillocks","dart river at the hillocks","2012to2016",0.023,"A",0.05125,"A","A","",0.00381679389312977,"A",0.0172789115646258,"A","A","",NA,54,"ABC",54,"ABC",2.08333333333333,"A",6.25,"A"," Need 60 values for 5yr, have  48","A",14017708,"otago","orc","upland","Forest","unstated",-44.77397608,168.32442871,"21-Aug-2020","Rural",404.6,"Upland"
"orc-00115","Kakanui at Clifton Falls Bridge","kakanui river at clifton falls br","2005to2009",0.013,"A",0.064,"A","A","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have19",5,95,"ABC",2070,"DE",14.5833333333333,"C",25,"BC","","D",14026079,"otago","orc","lowland","Rural","unstated",-45.03179169,170.75220051,"21-Aug-2020","Rural",103,"Lowland"
"orc-00115","Kakanui at Clifton Falls Bridge","kakanui river at clifton falls br","2009to2013",0.017,"A",0.0942,"A","A","",0.00306748466257669,"A",0.0043859649122807,"A","A","",5,144,"D",2126,"DE",23.9669421487603,"D",38.8429752066116,"D","","D",14026079,"otago","orc","lowland","Rural","unstated",-45.03179169,170.75220051,"21-Aug-2020","Rural",103,"Lowland"
"orc-00115","Kakanui at Clifton Falls Bridge","kakanui river at clifton falls br","2006to2010",0.015,"A",0.112,"A","A","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have24",5,94,"ABC",1848,"DE",12.8440366972477,"C",22.0183486238532,"BC","","D",14026079,"otago","orc","lowland","Rural","unstated",-45.03179169,170.75220051,"21-Aug-2020","Rural",103,"Lowland"
"orc-00115","Kakanui at Clifton Falls Bridge","kakanui river at clifton falls br","2007to2011",0.0145,"A",0.0975999999999998,"A","A","",0.00323442260339719,"A",0.00602147239263804,"A","A","",5,96,"ABC",1992,"DE",17.1171171171171,"C",27.9279279279279,"BC","","D",14026079,"otago","orc","lowland","Rural","unstated",-45.03179169,170.75220051,"21-Aug-2020","Rural",103,"Lowland"
"orc-00115","Kakanui at Clifton Falls Bridge","kakanui river at clifton falls br","2008to2012",0.015,"A",0.0957,"A","A","",0.00306748466257669,"A",0.005170245398773,"A","A","",5,110,"ABC",1565,"DE",17.9487179487179,"C",32.4786324786325,"C","","D",14026079,"otago","orc","lowland","Rural","unstated",-45.03179169,170.75220051,"21-Aug-2020","Rural",103,"Lowland"
"orc-00115","Kakanui at Clifton Falls Bridge","kakanui river at clifton falls br","2013to2017",0.017,"A",0.126,"A","A","",0.00340136054421769,"A",0.0129614035087719,"A","A","",5,150,"D",2042.14999999999,"DE",17.3553719008264,"C",34.7107438016529,"D","","D",14026079,"otago","orc","lowland","Rural","unstated",-45.03179169,170.75220051,"21-Aug-2020","Rural",103,"Lowland"
"orc-00115","Kakanui at Clifton Falls Bridge","kakanui river at clifton falls br","2010to2014",0.017,"A",0.1068,"A","A","",0.00306748466257669,"A",0.00701485308362932,"A","A","",5,170,"D",2413,"DE",23.6641221374046,"D",39.6946564885496,"D","","D",14026079,"otago","orc","lowland","Rural","unstated",-45.03179169,170.75220051,"21-Aug-2020","Rural",103,"Lowland"
"orc-00115","Kakanui at Clifton Falls Bridge","kakanui river at clifton falls br","2011to2015",0.015,"A",0.0912,"A","A","",0.00306748466257669,"A",0.00999999999999999,"A","A","",5,199,"D",2371,"DE",23.3576642335766,"D",42.3357664233577,"D","","D",14026079,"otago","orc","lowland","Rural","unstated",-45.03179169,170.75220051,"21-Aug-2020","Rural",103,"Lowland"
"orc-00115","Kakanui at Clifton Falls Bridge","kakanui river at clifton falls br","2012to2016",0.016,"A",0.122,"A","A","",0.00340136054421769,"A",0.0119228070175438,"A","A","",5,165,"D",1651.45,"DE",17.5182481751825,"C",37.2262773722628,"D","","D",14026079,"otago","orc","lowland","Rural","unstated",-45.03179169,170.75220051,"21-Aug-2020","Rural",103,"Lowland"
"orc-00115","Kakanui at Clifton Falls Bridge","kakanui river at clifton falls br","2014to2018",0.016,"A",0.152,"A","A","",0.00340136054421769,"A",0.0179759776536313,"A","A","",5,115,"ABC",1023,"C",12.5,"C",27.8846153846154,"BC","","C",14026079,"otago","orc","lowland","Rural","unstated",-45.03179169,170.75220051,"21-Aug-2020","Rural",103,"Lowland"
"orc-00115","Kakanui at Clifton Falls Bridge","kakanui river at clifton falls br","2015to2019",0.017,"A",0.12,"A","A","",0.00340136054421769,"A",0.0118245614035088,"A","A","",5,135,"D",1102,"C",14.7727272727273,"C",30.6818181818182,"C","","D",14026079,"otago","orc","lowland","Rural","unstated",-45.03179169,170.75220051,"21-Aug-2020","Rural",103,"Lowland"
"orc-00117","Kauru at Ewings","kauru at ewings","2006to2010",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have26",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have22",NA,26,"ABC",26,"ABC",0,"A",11.5384615384615,"A"," Need 60 values for 5yr, have  26","A",14030211,"otago","orc","upland","Rural","unstated",-45.11102763,170.73635297,"21-Aug-2020","Rural",172,"Upland"
"orc-00117","Kauru at Ewings","kauru at ewings","2007to2011",0.017,"A",0.057,"A","A","",0.00340136054421769,"A",0.0055572625698324,"A","A","",NA,38,"ABC",38,"ABC",8.57142857142857,"B",20,"BC"," Need 60 values for 5yr, have  35","B",14030211,"otago","orc","upland","Rural","unstated",-45.11102763,170.73635297,"21-Aug-2020","Rural",172,"Upland"
"orc-00117","Kauru at Ewings","kauru at ewings","2008to2012",0.0145,"A",0.1028,"A","A","",0.00306748466257669,"A",0.00567877094972066,"A","A","",NA,53,"ABC",53,"ABC",6.25,"B",14.5833333333333,"A"," Need 60 values for 5yr, have  48","B",14030211,"otago","orc","upland","Rural","unstated",-45.11102763,170.73635297,"21-Aug-2020","Rural",172,"Upland"
"orc-00117","Kauru at Ewings","kauru at ewings","2009to2013",0.015,"A",0.10115,"A","A","",0.00306748466257669,"A",0.00498923444976077,"A","A","",NA,57,"ABC",57,"ABC",9.80392156862745,"B",17.6470588235294,"A"," Need 60 values for 5yr, have  51","B",14030211,"otago","orc","upland","Rural","unstated",-45.11102763,170.73635297,"21-Aug-2020","Rural",172,"Upland"
"orc-00117","Kauru at Ewings","kauru at ewings","2010to2014",0.0135,"A",0.1114,"A","A","",0.00306748466257669,"A",0.00850877192982456,"A","A","",NA,42,"ABC",692,"BC",8.92857142857143,"B",19.6428571428571,"A"," Need 60 values for 5yr, have  56","B",14030211,"otago","orc","upland","Rural","unstated",-45.11102763,170.73635297,"21-Aug-2020","Rural",172,"Upland"
"orc-00117","Kauru at Ewings","kauru at ewings","2011to2015",0.013,"A",0.1108,"A","A","",0.00306748466257669,"A",0.00966315789473684,"A","A","",5,53,"ABC",692,"BC",8.06451612903226,"B",17.741935483871,"A","","B",14030211,"otago","orc","upland","Rural","unstated",-45.11102763,170.73635297,"21-Aug-2020","Rural",172,"Upland"
"orc-00117","Kauru at Ewings","kauru at ewings","2012to2016",0.0105,"A",0.1192,"A","A","",0.00306748466257669,"A",0.0126961832061069,"A","A","",5,41.5,"ABC",424,"ABC",3.2258064516129,"A",11.2903225806452,"A","","A",14030211,"otago","orc","upland","Rural","unstated",-45.11102763,170.73635297,"21-Aug-2020","Rural",172,"Upland"
"orc-00117","Kauru at Ewings","kauru at ewings","2013to2017",0.0135,"A",0.1114,"A","A","",0.00323442260339719,"A",0.0117,"A","A","",NA,42,"ABC",392,"ABC",3.57142857142857,"A",10.7142857142857,"A"," Need 60 values for 5yr, have  56","A",14030211,"otago","orc","upland","Rural","unstated",-45.11102763,170.73635297,"21-Aug-2020","Rural",172,"Upland"
"orc-00117","Kauru at Ewings","kauru at ewings","2014to2018",0.013,"A",0.1219,"A","A","",0.00340136054421769,"A",0.01155,"A","A","",NA,60,"ABC",734.3,"BC",3.38983050847458,"A",11.864406779661,"A"," Need 60 values for 5yr, have  59","B",14030211,"otago","orc","upland","Rural","unstated",-45.11102763,170.73635297,"21-Aug-2020","Rural",172,"Upland"
"orc-00117","Kauru at Ewings","kauru at ewings","2015to2019",0.01155,"A",0.095,"A","A","",0.00340136054421769,"A",0.00992176870748299,"A","A","",5,78,"ABC",727,"BC",6.66666666666667,"B",16.6666666666667,"A","","B",14030211,"otago","orc","upland","Rural","unstated",-45.11102763,170.73635297,"21-Aug-2020","Rural",172,"Upland"
"orc-00117","Kauru at Ewings","kauru at ewings","2005to2009",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have16",NA,20,"ABC",20,"ABC",0,"A",15,"A"," Need 60 values for 5yr, have  20","A",14030211,"otago","orc","upland","Rural","unstated",-45.11102763,170.73635297,"21-Aug-2020","Rural",172,"Upland"
"orc-00119","Lindsays Creek at North Road Bridge","lindsays creek at north rd bridge","2006to2010",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have17",NA,21,"ABC",21,"ABC",30,"D",45,"D"," Need 60 values for 5yr, have  20","D",14060534,"otago","orc","lowland","Rural","unstated",-45.85174277,170.52383408,"21-Aug-2020","Urban",85.5,"Lowland"
"orc-00119","Lindsays Creek at North Road Bridge","lindsays creek at north rd bridge","2005to2009",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have15",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have13",NA,15,"ABC",15,"ABC",33.3333333333333,"E",46.6666666666667,"D"," Need 60 values for 5yr, have  15","E",14060534,"otago","orc","lowland","Rural","unstated",-45.85174277,170.52383408,"21-Aug-2020","Urban",85.5,"Lowland"
"orc-00119","Lindsays Creek at North Road Bridge","lindsays creek at north rd bridge","2010to2014",0.75,"A",1.3815,"A","A","",0.00684931506849315,"A",0.0196555023923445,"A","A","",NA,45,"ABC",45,"ABC",46.1538461538462,"E",71.7948717948718,"DE"," Need 60 values for 5yr, have  39","E",14060534,"otago","orc","lowland","Rural","unstated",-45.85174277,170.52383408,"21-Aug-2020","Urban",85.5,"Lowland"
"orc-00119","Lindsays Creek at North Road Bridge","lindsays creek at north rd bridge","2007to2011",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have25",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have23",NA,27,"ABC",27,"ABC",32,"E",52,"DE"," Need 60 values for 5yr, have  25","E",14060534,"otago","orc","lowland","Rural","unstated",-45.85174277,170.52383408,"21-Aug-2020","Urban",85.5,"Lowland"
"orc-00119","Lindsays Creek at North Road Bridge","lindsays creek at north rd bridge","2008to2012",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have28",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have26",NA,31,"ABC",31,"ABC",35.7142857142857,"E",57.1428571428571,"DE"," Need 60 values for 5yr, have  28","E",14060534,"otago","orc","lowland","Rural","unstated",-45.85174277,170.52383408,"21-Aug-2020","Urban",85.5,"Lowland"
"orc-00119","Lindsays Creek at North Road Bridge","lindsays creek at north rd bridge","2009to2013",0.74,"A",1.414,"A","A","",0.00684931506849315,"A",0.0176177456628584,"A","A","",NA,37,"ABC",37,"ABC",41.1764705882353,"E",64.7058823529412,"DE"," Need 60 values for 5yr, have  34","E",14060534,"otago","orc","lowland","Rural","unstated",-45.85174277,170.52383408,"21-Aug-2020","Urban",85.5,"Lowland"
"orc-00119","Lindsays Creek at North Road Bridge","lindsays creek at north rd bridge","2014to2018",0.72,"A",1.264,"A","A","",0.00964912280701754,"A",0.0332661290322581,"A","A","",NA,420,"DE",2800,"DE",39.6551724137931,"E",68.9655172413793,"DE"," Need 60 values for 5yr, have  58","E",14060534,"otago","orc","lowland","Rural","unstated",-45.85174277,170.52383408,"21-Aug-2020","Urban",85.5,"Lowland"
"orc-00119","Lindsays Creek at North Road Bridge","lindsays creek at north rd bridge","2011to2015",0.74,"A",1.3325,"A","A","",0.00804597701149425,"A",0.032716275659824,"A","A","",NA,51,"ABC",51,"ABC",46.6666666666667,"E",77.7777777777778,"DE"," Need 60 values for 5yr, have  45","E",14060534,"otago","orc","lowland","Rural","unstated",-45.85174277,170.52383408,"21-Aug-2020","Urban",85.5,"Lowland"
"orc-00119","Lindsays Creek at North Road Bridge","lindsays creek at north rd bridge","2012to2016",0.725,"A",1.31,"A","A","",0.0102249899558055,"A",0.0340909090909091,"A","A","",NA,57,"ABC",57,"ABC",48,"E",80,"DE"," Need 60 values for 5yr, have  50","E",14060534,"otago","orc","lowland","Rural","unstated",-45.85174277,170.52383408,"21-Aug-2020","Urban",85.5,"Lowland"
"orc-00119","Lindsays Creek at North Road Bridge","lindsays creek at north rd bridge","2013to2017",0.725,"A",1.37,"A","A","",0.0102249899558055,"A",0.0335410557184751,"A","A","",NA,430,"DE",2800,"DE",41.8181818181818,"E",74.5454545454545,"DE"," Need 60 values for 5yr, have  55","E",14060534,"otago","orc","lowland","Rural","unstated",-45.85174277,170.52383408,"21-Aug-2020","Urban",85.5,"Lowland"
"orc-00119","Lindsays Creek at North Road Bridge","lindsays creek at north rd bridge","2015to2019",0.635,"A",1.25,"A","A","",0.00896611758403643,"A",0.0331744868035191,"A","A","",NA,425,"DE",2800,"DE",40.6779661016949,"E",71.1864406779661,"DE"," Need 60 values for 5yr, have  59","E",14060534,"otago","orc","lowland","Rural","unstated",-45.85174277,170.52383408,"21-Aug-2020","Urban",85.5,"Lowland"
"orc-00130","Pomahaka at Burkes Ford","pomahaka river at burkes ford","2005to2009",0.4895,"A",1.26,"A","A","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have25",NA,52,"ABC",52,"ABC",17.3076923076923,"C",25,"BC"," Need 60 values for 5yr, have  52","C",14066561,"otago","orc","lowland","Rural","unstated",-46.05896356,169.40166119,"21-Aug-2020","Rural",39,"Lowland"
"orc-00130","Pomahaka at Burkes Ford","pomahaka river at burkes ford","2006to2010",0.516,"A",1.26,"A","A","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have24",NA,56,"ABC",56,"ABC",18,"C",24,"BC"," Need 60 values for 5yr, have  50","C",14066561,"otago","orc","lowland","Rural","unstated",-46.05896356,169.40166119,"21-Aug-2020","Rural",39,"Lowland"
"orc-00130","Pomahaka at Burkes Ford","pomahaka river at burkes ford","2007to2011",0.491,"A",1.26,"A","A","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have25",NA,55,"ABC",55,"ABC",12.2448979591837,"C",20.4081632653061,"BC"," Need 60 values for 5yr, have  49","C",14066561,"otago","orc","lowland","Rural","unstated",-46.05896356,169.40166119,"21-Aug-2020","Rural",39,"Lowland"
"orc-00130","Pomahaka at Burkes Ford","pomahaka river at burkes ford","2010to2014",0.655,"A",1.556,"B","B","",0.00323442260339719,"A",0.0172013972466023,"A","A","",NA,99,"ABC",4880,"DE",23.8095238095238,"D",35.7142857142857,"D"," Need 60 values for 5yr, have  42","D",14066561,"otago","orc","lowland","Rural","unstated",-46.05896356,169.40166119,"21-Aug-2020","Rural",39,"Lowland"
"orc-00130","Pomahaka at Burkes Ford","pomahaka river at burkes ford","2011to2015",0.62,"A",1.52,"B","B","",0.00502392344497608,"A",0.0214723926380368,"A","A","",NA,54,"ABC",54,"ABC",20,"CD",32,"C"," Need 60 values for 5yr, have  50","C",14066561,"otago","orc","lowland","Rural","unstated",-46.05896356,169.40166119,"21-Aug-2020","Rural",39,"Lowland"
"orc-00130","Pomahaka at Burkes Ford","pomahaka river at burkes ford","2008to2012",0.549,"A",1.54,"B","B","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have28",NA,58,"ABC",58,"ABC",9.43396226415094,"B",20.7547169811321,"BC"," Need 60 values for 5yr, have  53","B",14066561,"otago","orc","lowland","Rural","unstated",-46.05896356,169.40166119,"21-Aug-2020","Rural",39,"Lowland"
"orc-00130","Pomahaka at Burkes Ford","pomahaka river at burkes ford","2009to2013",0.56,"A",1.592,"B","B","",0.00323442260339719,"A",0.0223474572090958,"A","A","",NA,100,"ABC",1605,"DE",14.8148148148148,"C",27.7777777777778,"BC"," Need 60 values for 5yr, have  54","D",14066561,"otago","orc","lowland","Rural","unstated",-46.05896356,169.40166119,"21-Aug-2020","Rural",39,"Lowland"
"orc-00130","Pomahaka at Burkes Ford","pomahaka river at burkes ford","2014to2018",0.53,"A",2.035,"B","B","",0.00876375227062412,"A",0.0242448979591837,"A","A","",NA,110,"ABC",4570.00000000001,"DE",16.9491525423729,"C",28.8135593220339,"BC"," Need 60 values for 5yr, have  59","D",14066561,"otago","orc","lowland","Rural","unstated",-46.05896356,169.40166119,"21-Aug-2020","Rural",39,"Lowland"
"orc-00130","Pomahaka at Burkes Ford","pomahaka river at burkes ford","2015to2019",0.55,"A",2.035,"B","B","",0.00726256983240223,"A",0.0242448979591837,"A","A","",NA,102,"ABC",4564.30000000001,"DE",15.2542372881356,"C",27.1186440677966,"BC"," Need 60 values for 5yr, have  59","D",14066561,"otago","orc","lowland","Rural","unstated",-46.05896356,169.40166119,"21-Aug-2020","Rural",39,"Lowland"
"orc-00130","Pomahaka at Burkes Ford","pomahaka river at burkes ford","2012to2016",0.56,"A",1.513,"B","B","",0.0076555023923445,"A",0.0239333333333333,"A","A","",NA,96,"ABC",5120,"DE",15.7894736842105,"C",26.3157894736842,"BC"," Need 60 values for 5yr, have  57","D",14066561,"otago","orc","lowland","Rural","unstated",-46.05896356,169.40166119,"21-Aug-2020","Rural",39,"Lowland"
"orc-00130","Pomahaka at Burkes Ford","pomahaka river at burkes ford","2013to2017",0.53,"A",1.51,"B","B","",0.00860069862330114,"A",0.0242448979591837,"A","A","",NA,96,"ABC",4880,"DE",18.6440677966102,"C",25.4237288135593,"BC"," Need 60 values for 5yr, have  59","D",14066561,"otago","orc","lowland","Rural","unstated",-46.05896356,169.40166119,"21-Aug-2020","Rural",39,"Lowland"
"orc-00131","Pomahaka at Glenken","pomahaka river at glenken","2008to2012",0.036,"A",0.2252,"A","A","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have27",5,156.5,"D",2614,"DE",14.2857142857143,"C",23.8095238095238,"BC","","D",14062213,"otago","orc","upland","Rural","unstated",-45.86593043,169.14033686,"21-Aug-2020","Rural",186,"Upland"
"orc-00131","Pomahaka at Glenken","pomahaka river at glenken","2009to2013",0.028,"A",0.326399999999999,"A","A","",0.00279329608938547,"A",0.00556499452859529,"A","A","",5,163,"D",1847,"DE",14.2857142857143,"C",27.4725274725275,"BC","","D",14062213,"otago","orc","upland","Rural","unstated",-45.86593043,169.14033686,"21-Aug-2020","Rural",186,"Upland"
"orc-00131","Pomahaka at Glenken","pomahaka river at glenken","2010to2014",0.078,"A",0.42,"A","A","",0.00279329608938547,"A",0.00614525139664804,"A","A","",5,197.5,"D",2471.99999999999,"DE",19.2307692307692,"C",39.7435897435897,"D","","D",14062213,"otago","orc","upland","Rural","unstated",-45.86593043,169.14033686,"21-Aug-2020","Rural",186,"Upland"
"orc-00131","Pomahaka at Glenken","pomahaka river at glenken","2011to2015",0.0785,"A",0.42,"A","A","",0.00279329608938547,"A",0.0129476362662381,"A","A","",5,194,"D",1717,"DE",18.5185185185185,"C",39.5061728395062,"D","","D",14062213,"otago","orc","upland","Rural","unstated",-45.86593043,169.14033686,"21-Aug-2020","Rural",186,"Upland"
"orc-00131","Pomahaka at Glenken","pomahaka river at glenken","2012to2016",0.054,"A",0.4195,"A","A","",0.00306748466257669,"A",0.0143926610419178,"A","A","",5,203,"D",2420,"DE",17.5675675675676,"C",40.5405405405405,"D","","D",14062213,"otago","orc","upland","Rural","unstated",-45.86593043,169.14033686,"21-Aug-2020","Rural",186,"Upland"
"orc-00131","Pomahaka at Glenken","pomahaka river at glenken","2013to2017",0.035,"A",0.4165,"A","A","",0.00360824742268041,"A",0.0137257265300656,"A","A","",5,210,"D",1789.99999999999,"DE",19.1176470588235,"C",41.1764705882353,"D","","D",14062213,"otago","orc","upland","Rural","unstated",-45.86593043,169.14033686,"21-Aug-2020","Rural",186,"Upland"
"orc-00131","Pomahaka at Glenken","pomahaka river at glenken","2014to2018",0.054,"A",0.385,"A","A","",0.00348010136497149,"A",0.0133922592741395,"A","A","",NA,210,"D",1650,"DE",16.9491525423729,"C",44.0677966101695,"D"," Need 60 values for 5yr, have  59","D",14062213,"otago","orc","upland","Rural","unstated",-45.86593043,169.14033686,"21-Aug-2020","Rural",186,"Upland"
"orc-00131","Pomahaka at Glenken","pomahaka river at glenken","2015to2019",0.057,"A",0.385,"A","A","",0.00306748466257669,"A",0.0133922592741395,"A","A","",NA,220,"D",1680,"DE",13.5593220338983,"C",37.2881355932203,"D"," Need 60 values for 5yr, have  59","D",14062213,"otago","orc","upland","Rural","unstated",-45.86593043,169.14033686,"21-Aug-2020","Rural",186,"Upland"
"orc-00131","Pomahaka at Glenken","pomahaka river at glenken","2005to2009",0.0385,"A",0.2992,"A","A","",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have26",5,125,"ABC",2150,"DE",15,"C",21.6666666666667,"BC","","D",14062213,"otago","orc","upland","Rural","unstated",-45.86593043,169.14033686,"21-Aug-2020","Rural",186,"Upland"
