"CouncilSiteID","Date","Value","Method","Measurement","Censored","centype","QC"
"lake onoke 1","20-Jan-15",0.015,"","TP",FALSE,"FALSE",""
"lake onoke 1","20-Jan-15",0.2,"","TN",FALSE,"FALSE",""
"lake onoke 1","20-Jan-15",1.04,"","Secchi",TRUE,"Right",""
"lake onoke 1","20-Jan-15",3,"","CHLA",TRUE,"Left",""
"lake onoke 1","20-Jan-15",8.08,"","pH",FALSE,"FALSE",""
"lake onoke 1","20-Nov-09",0.01,"","NH4N",TRUE,"Left",""
"lake onoke 1","20-Nov-09",0.024,"","TP",FALSE,"FALSE",""
"lake onoke 1","20-Nov-09",0.36,"","TN",FALSE,"FALSE",""
"lake onoke 1","20-Nov-09",0.515,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","20-Nov-09",17,"","CHLA",FALSE,"FALSE",""
"lake onoke 1","20-Nov-09",8.56,"","pH",FALSE,"FALSE",""
"lake onoke 1","20-Nov-09",90,"","ECOLI",FALSE,"FALSE",""
"lake onoke 1","20-Sep-10",0.038,"","NH4N",FALSE,"FALSE",""
"lake onoke 1","20-Sep-10",0.11,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","20-Sep-10",0.25,"","TP",FALSE,"FALSE",""
"lake onoke 1","20-Sep-10",1.14,"","TN",FALSE,"FALSE",""
"lake onoke 1","20-Sep-10",1600,"","ECOLI",FALSE,"FALSE",""
"lake onoke 1","20-Sep-10",7.33,"","pH",FALSE,"FALSE",""
"lake onoke 1","20-Sep-10",8,"","CHLA",TRUE,"Left",""
"lake onoke 1","21-Apr-16",0.008,"","TP",FALSE,"FALSE",""
"lake onoke 1","21-Apr-16",0.01,"","NH4N",TRUE,"Left",""
"lake onoke 1","21-Apr-16",0.3,"","TN",TRUE,"Left",""
"lake onoke 1","21-Apr-16",1,"","Secchi",TRUE,"Right",""
"lake onoke 1","21-Apr-16",3,"","CHLA",TRUE,"Left",""
"lake onoke 1","21-Apr-16",7.92,"","pH",FALSE,"FALSE",""
"lake onoke 1","21-Aug-17",0.067,"","NH4N",FALSE,"FALSE",""
"lake onoke 1","21-Aug-17",0.1,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","21-Aug-17",0.31,"","TP",FALSE,"FALSE",""
"lake onoke 1","21-Aug-17",1.75,"","TN",FALSE,"FALSE",""
"lake onoke 1","21-Aug-17",30,"","CHLA",TRUE,"Left",""
"lake onoke 1","21-Dec-11",0.011,"","NH4N",FALSE,"FALSE",""
"lake onoke 1","21-Dec-11",0.032,"","TP",FALSE,"FALSE",""
"lake onoke 1","21-Dec-11",0.4,"","TN",FALSE,"FALSE",""
