"CouncilSiteID","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Catchment","Lat","Long","accessDate","Landcover","Altitude","Order","StreamOrder","AltitudeCl"
"Kakanui at Clifton Falls Bridge","kakanui river at clifton falls br","orc-00115",14026079,"otago","orc","lowland","rural","unstated",-45.03179169,170.75220051,"25-Jun-2020","Rural",103,"5","5","Lowland"
"Lindsays Creek at North Road Bridge","lindsays creek at north rd bridge","orc-00119",14060534,"otago","orc","lowland","rural","unstated",-45.85174277,170.52383408,"25-Jun-2020","Urban",85.5,"3","1&3","Lowland"
"Kye Burn at SH85 Bridge","kye burn at sh85 bridge","orc-00098",14032836,"otago","orc","upland","rural","unstated",-45.15003543,170.26123708,"25-Jun-2020","Rural",383,"5","5&1","Upland"
"Tokomairiro at West Branch Bridge","tokomairiro river at west branch br","orc-00159",14066851,"otago","orc","lowland","rural","unstated",-46.08198102,169.85232574,"25-Jun-2020","Rural",161,"5","5","Upland"
"Manuherikia at Ophir","manuherikia river at ophir","orc-00047",14031628,"otago","orc","upland","rural","unstated",-45.11085125,169.59158896,"25-Jun-2020","Rural",321,"7","7","Upland"
"Mill Creek at Fish Trap","mill creek at fish trap.","orc-00049",14025453,"otago","orc","upland","rural","unstated",-44.96747122,168.81436833,"25-Jun-2020","Rural",332.3899993895,"4","4&2","Upland"
"Waitahuna at Tweeds Bridge","waitahuna river at tweeds bridge","orc-00163",14065709,"otago","orc","lowland","rural","unstated",-46.02484629,169.69722631,"25-Jun-2020","Rural",93,"5","5","Lowland"
"Pomahaka at Glenken","pomahaka river at glenken","orc-00131",14062213,"otago","orc","upland","rural","unstated",-45.86593043,169.14033686,"25-Jun-2020","Rural",186,"6","6","Upland"
"Silverstream at Taieri Depot","silverstream at taieri depot","orc-00066",14061357,"otago","orc","lowland","rural","unstated",-45.87270712,170.32208411,"25-Jun-2020","Rural",8.07506370544,"4","1&4","Lowland"
"Kauru at Ewings","kauru at ewings","orc-00117",14030211,"otago","orc","upland","rural","unstated",-45.11102763,170.73635297,"25-Jun-2020","Rural",172,"5","5","Upland"
"Catlins at Houipapa","catlins river at houipapa","orc-00105",14072850,"otago","orc","lowland","rural","unstated",-46.46115241,169.55050121,"25-Jun-2020","Rural",23,"4","4","Lowland"
"Shag at Craig Road","shag river at craig rd","orc-00133",14045797,"otago","orc","lowland","rural","unstated",-45.42550192,170.66332312,"25-Jun-2020","Rural",162,"5","5","Upland"
"Waipahi at Waipahi","waipahi river at waipahi","orc-00162",14067757,"otago","orc","lowland","rural","unstated",-46.10746729,169.25167828,"25-Jun-2020","Rural",128,"5","5","Lowland"
"Dunstan Creek at Beattie Road","dunstan creek at beattie road","orc-00012",14022310,"otago","orc","upland","rural","unstated",-44.93943275,169.76486579,"25-Jun-2020","Forest",437,"5","5","Upland"
"Shag at Goodwood Pump","shag river at goodwood pump","orc-00061",14047587,"otago","orc","lowland","rural","unstated",-45.47478249,170.7547475,"25-Jun-2020","Rural",19,"5","5","Lowland"
"Kakanui at McCones","kakanui river at mccones","orc-00025",14032923,"otago","orc","lowland","rural","unstated",-45.17720505,170.881087,"25-Jun-2020","Rural",20.25,"6","1&6&5","Lowland"
"Waianakarua at Browns","waianakarua river at browns","orc-00081",14037549,"otago","orc","lowland","rural","unstated",-45.25300894,170.84127241,"25-Jun-2020","Rural",45,"5","5","Lowland"
"Lindis at Ardgour Road","lindis river at ardgour road","orc-00041",14020507,"otago","orc","upland","rural","unstated",-44.88495626,169.38427631,"25-Jun-2020","Forest",333,"6","6","Upland"
"Waiareka Creek at Taipo Road","waiareka creek at taipo road","orc-00082",14032092,"otago","orc","lowland","rural","unstated",-45.15381604,170.88191613,"25-Jun-2020","Rural",27,"5","5","Lowland"
"Luggate Creek at SH6 Bridge","luggate creek at sh6 bridge","orc-00043",14015273,"otago","orc","upland","rural","unstated",-44.7484624,169.26871836,"25-Jun-2020","Forest",301,"5","5","Upland"
"Heriot Burn at Park Hill Road","heriot burn at park hill road","orc-00017",14062378,"otago","orc","upland","rural","unstated",-45.87150623,169.21244457,"25-Jun-2020","Rural",158,"5","4&5","Upland"
"Wairuna at Millar Road","wairuna stream at millar road","orc-00097",14067543,"otago","orc","lowland","rural","unstated",-46.10268447,169.32073747,"25-Jun-2020","Rural",96,"5","5","Lowland"
"Waikouaiti at Confluence d/s","waikouaiti river d/s of confluence","orc-00085",14052287,"otago","orc","lowland","rural","unstated",-45.6160923,170.59646631,"25-Jun-2020","Rural",68,"5","5","Lowland"
"Waiwera at Maws Farm","waiwera river at maws farm","orc-00094",14068771,"otago","orc","lowland","rural","unstated",-46.16708793,169.55625484,"25-Jun-2020","Rural",40,"5","5","Lowland"
"Kaikorai Stream at Brighton Road","kaikorai stream at brighton road","orc-00021",14062358,"otago","orc","lowland","urban","unstated",-45.90427956,170.42170867,"25-Jun-2020","Urban",28,"3","1&3","Lowland"
"Trotters Creek at Mathesons","trotters creek at mathesons","orc-00079",14044144,"otago","orc","lowland","rural","unstated",-45.39218711,170.8387501,"25-Jun-2020","Rural",16.5,"3","1&3","Lowland"
"Waipahi at Cairns Peak","waipahi river at cairns peak","orc-00088",14071110,"otago","orc","upland","rural","unstated",-46.28964035,169.23105996,"25-Jun-2020","Rural",243,"2","2","Upland"
"Waipori at Waipori Falls Reserve","waipori river at waipori falls reserve","orc-00089",14063178,"otago","orc","lowland","rural","unstated",-45.9305015,170.0660589,"25-Jun-2020","Forest",41,"5","5","Lowland"
"Leith at Dundas Street Bridge","water of leith at dundas street bridge","orc-00095",14060534,"otago","orc","lowland","urban","unstated",-45.86223451,170.51746769,"25-Jun-2020","Urban",85.5,"3","1&3","Lowland"
"Cardrona at Mt Barker","cardrona river at mt barker","orc-00103",14015751,"otago","orc","upland","rural","unstated",-44.75005579,169.11690806,"25-Jun-2020","Forest",445,"5","5&2","Upland"
"HY Wangapeka at Walter Peak","wangapeka at walter peak","tdc-00017",10013104,"tasman","tdc","lowland","rural","wangapeka",-41.33998227,172.7653103,"25-Jun-2020","Forest",406,"5","1","Upland"
"HY Motupiko at Christies","motupiko at christies","tdc-00008",10021946,"tasman","tdc","upland","rural","motupiko",-41.61900492,172.80792179,"25-Jun-2020","Rural",369,"4","4","Upland"
"HY Wairoa at Irvines","wairoa at irvines","tdc-00016",10015053,"tasman","tdc","lowland","rural","waimea",-41.40327287,173.13078612,"25-Jun-2020","Forest",182.5,"6","1&6","Upland"
"HY Takaka at Kotinga","takaka at kotinga","tdc-00014",10002734,"tasman","tdc","lowland","rural","takaka",-40.87045465,172.80908077,"25-Jun-2020","Forest",46,"5","5","Lowland"
"RW Aorere @ Le Comte","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","rural","aorere",-40.66933395,172.64390894,"25-Jun-2020","Forest",2,"6","6","Lowland"
"RW Graham @ Kikiwa","graham at kikiwa","tdc-00033",10022825,"tasman","tdc","upland","rural","motupiko",-41.65388116,172.83725437,"25-Jun-2020","Rural",546,"2","2","Upland"
"RW Hunters @ Kikiwa","hunters at kikiwa","tdc-00032",10023488,"tasman","tdc","upland","rural","motueka",-41.67616535,172.86541913,"25-Jun-2020","Forest",474,"3","2","Upland"
"RW Kaituna @ Sollys Rd","kaituna at sollys road","tdc-00004",10000787,"tasman","tdc","lowland","rural","kaituna",-40.7144525,172.61401095,"25-Jun-2020","Forest",12,"5","1","Lowland"
"RW Lee @ Meads Br","lee at meads br","tdc-00020",10015334,"tasman","tdc","lowland","rural","waimea",-41.40767821,173.15891132,"25-Jun-2020","Forest",306,"4","2&4","Upland"
"RW Matakitaki @ SH6 Murchison","matakitaki at sh6 murchison","tdc-00022",12011297,"tasman","tdc","lowland","rural","buller",-41.79958182,172.31978935,"25-Jun-2020","Forest",272.5,"6","6&1","Upland"
"RW Motupipi @ Reillys Br","motupipi at reillys br","tdc-00038",10002660,"tasman","tdc","lowland","rural","motupipi",-40.85596829,172.83172442,"25-Jun-2020","Rural",10.5,"2","2&3","Lowland"
"RW Murchison Ck @ 20m u-s SH6","murchison creek at 20m u-s sh6","tdc-00023",12011115,"tasman","tdc","upland","rural","buller",-41.79984114,172.32251901,"25-Jun-2020","Rural",159,"3","3","Upland"
"RW Onekaka @ Shambala Br","onekaka at shambala br","tdc-00046",10001222,"tasman","tdc","lowland","rural","onekaka",-40.7584504,172.70563171,"25-Jun-2020","Rural",19,"4","4&3","Lowland"
"RW Reservoir Ck @ 20m d-s Salisbury Rd","reservoir creek at 20m d-s salisbury rd","tdc-00019",10012892,"tasman","tdc","lowland","urban","reservoir",-41.3342452,173.20093156,"25-Jun-2020","Rural",16,"2","2&1","Lowland"
"RW Riwaka @ Hickmotts","riwaka at hickmotts","tdc-00010",10006369,"tasman","tdc","lowland","rural","unstated",-41.06504653,172.98449157,"25-Jun-2020","Forest",87.5,"4","1&4","Lowland"
"RW Sherry @ Blue Rock","sherry at blue rock","tdc-00035",10014407,"tasman","tdc","upland","rural","wangapeka",-41.38086745,172.73593439,"25-Jun-2020","Rural",192,"4","4","Upland"
"RW Takaka @ Kotinga","takaka at kotinga","tdc-00014",10002734,"tasman","tdc","lowland","rural","unstated",-40.86370741,172.80376047,"25-Jun-2020","Forest",46,"5","5","Lowland"
"RW Wangapeka @ 5km u-s Dart","wangapeka at 5km u-s dart","tdc-00036",10016609,"tasman","tdc","upland","rural","wangapeka",-41.44334463,172.5964473,"25-Jun-2020","Forest",482,"5","2","Upland"
"RW Motupiko @ 250m u-s Motueka Rv","motupiko at 250m u-s motueka rv","lawa-102296",10016710,"tasman","tdc","lowland","rural","unstated",-41.45087506,172.83233928,"25-Jun-2020","Forest",180,"5","5","Upland"
"RW Powell @ 40m u-s Motupipi Rv","powell at 40m u-s motupipi rv","tdc-00040",10002678,"tasman","tdc","lowland","rural","motupipi",-40.85631073,172.8318066,"25-Jun-2020","Rural",14,"3","3","Lowland"
"RW Tasman @ u-s Jesters Hse","tasman valley at u-s jesters house","tdc-00028",10009235,"tasman","tdc","lowland","rural","tasman",-41.19648733,173.05774509,"25-Jun-2020","Rural",61,"2","1","Lowland"
"RW Waimea @ SH60 Appleby","waimea at sh60 appleby","tdc-00015",10011762,"tasman","tdc","lowland","rural","waimea",-41.30970201,173.13000163,"25-Jun-2020","Forest",11,"6","6","Lowland"
"RW Borck @ 400m ds Queen St","borck at 400m d-s queen st","lawa-102294",10012612,"tasman","tdc","lowland","urban","unstated",-41.32547773,173.17517766,"25-Jun-2020","Rural",3.5,"4","4&1","Lowland"
"RW Moutere @ Riverside","moutere at riverside","lawa-102297",10008294,"tasman","tdc","lowland","rural","unstated",-41.16312712,172.99311034,"25-Jun-2020","Rural",29.5,"5","2&5","Lowland"
"RW Kaituna @ Track start","kaituna at track start","tdc-00048",10000810,"tasman","tdc","upland","forest","unstated",-40.71567356,172.57685119,"25-Jun-2020","Forest",124,"4","4","Lowland"
"HRK000085","herekawe stream at centennial drive","trc-00060",6002989,"taranaki","trc","lowland","rural","herekawe",-39.0698903519265,174.020524795399,"25-Jun-2020","Rural",23,"1","1","Lowland"
"HTK000350","huatoki stream at end of hadley road","trc-00061",6003432,"taranaki","trc","lowland","rural","huatoki",-39.1007707481375,174.079555469023,"25-Jun-2020","Rural",112.666666666667,"3","3&1","Lowland"
"HTK000425","huatoki stream at huatoki domain entrance","trc-00062",6003121,"taranaki","trc","lowland","urban","huatoki",-39.0835232182609,174.075731531014,"25-Jun-2020","Rural",76.3333333333333,"3","3&1","Lowland"
"HTK000745","huatoki stream at molesworth street","trc-00063",6002667,"taranaki","trc","lowland","urban","huatoki",-39.0563396992739,174.072533630699,"25-Jun-2020","Urban",8,"3","3","Lowland"
"KPA000250","kapoaiaia stream at wiremu road","trc-00064",6006498,"taranaki","trc","upland","rural","kapoaiaia stream",-39.2776208408886,173.904419997079,"25-Jun-2020","Rural",214.5,"1","1&3","Upland"
"KPA000700","kapoaiaia stream at wataroa road bridge","trc-00065",6006498,"taranaki","trc","lowland","rural","kapoaiaia stream",-39.2758538936748,173.843300454763,"25-Jun-2020","Rural",214.5,"1","1&3","Upland"
"WMK000100","waimoku stream at lucys gully.","trc-00102",6004069,"taranaki","trc","upland","forest","waimoku",-39.1492416134745,173.941137267296,"25-Jun-2020","Rural",205,"1","1","Upland"
"WMK000298","waimoku stream at oakura beach","trc-00103",6003683,"taranaki","trc","lowland","urban","waimoku",-39.1166692244406,173.945342189527,"25-Jun-2020","Rural",25,"3","3","Lowland"
"WTR000850","waitara river approx 1200 m u/strm petralgas","trc-00104",6002186,"taranaki","trc","lowland","rural","waitara river",-39.0336883202074,174.252239724283,"25-Jun-2020","Rural",44,"6","6&2","Lowland"
"WKH000500","waiwhakaiho river at s.h.3","trc-00011",6004135,"taranaki","trc","upland","rural","waiwhakaiho river",-39.1416070338834,174.137432765365,"25-Jun-2020","Rural",187,"4","4","Upland"
"WKH000920","waiwhakaiho river at constance street","trc-00099",6002391,"taranaki","trc","lowland","rural","waiwhakaiho river",-39.0483816264908,174.10739290851,"25-Jun-2020","Rural",43.3333333333333,"5","4&1","Lowland"
"WKH000950","waiwhakaiho at rotomanu","trc-10015",6002409,"taranaki","trc","lowland","rural","waiwhakaiho river",-39.0387027146873,174.116023049842,"25-Jun-2020","Rural",19,"3","3","Lowland"
"WKR000500","waiokura stream at skeet road.","trc-00100",6010946,"taranaki","trc","lowland","rural","waiokura stream",-39.483902783136,174.148919145199,"25-Jun-2020","Rural",181,"1","1","Upland"
"WKR000700","waiokura stream at manaia golf course pumphouse.","trc-00101",6011902,"taranaki","trc","lowland","forest","waiokura stream",-39.5459538827154,174.136313822127,"25-Jun-2020","Rural",112,"2","2","Lowland"
"WGG000500","waingongoro river at eltham rd bridge","trc-00009",6010234,"taranaki","trc","upland","rural","waingongoro river",-39.4290325603954,174.284754654696,"25-Jun-2020","Rural",198.5,"4","1&4","Upland"
"WGG000665","waingongoro river at stuart road.","trc-00096",6010529,"taranaki","trc","upland","rural","waingongoro river",-39.4541322238555,174.276010892636,"25-Jun-2020","Rural",213,"5","1","Upland"
"WGG000895","waingongoro river 150m upstream of sh45","trc-00097",6013024,"taranaki","trc","lowland","forest","waingongoro river",-39.5753975652682,174.211378685615,"25-Jun-2020","Rural",69.5,"5","5&1","Lowland"
"WGG000900","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","rural","waingongoro river",-39.5762833937108,174.210241450866,"25-Jun-2020","Rural",69.5,"5","5&1","Lowland"
"WGG000995","waingongoro river 250m u/s of mouth at ohawe beach","trc-10012",6013136,"taranaki","trc","lowland","rural","waingongoro river",-39.5849754705835,174.193950696372,"25-Jun-2020","Rural",52.3333333333333,"5","1&5&2","Lowland"
"WKH000100","waiwhakaiho river at waiwhakaiho track, n.pk.","trc-00098",6005479,"taranaki","trc","upland","forest","waiwhakaiho river",-39.2188108565172,174.113181844301,"25-Jun-2020","Forest",431.5,"3","1&3","Upland"
"WAI000110","waiau stream at inland north rd.","trc-00091",6001934,"taranaki","trc","lowland","rural","waiau",-39.0213746126308,174.323675212605,"25-Jun-2020","Rural",58,"4","4","Lowland"
"WGA000260","waiongana stream at s.h.3a bridge.","trc-00092",6003280,"taranaki","trc","lowland","rural","mangaoraka stream",-39.1180700304384,174.216058091938,"25-Jun-2020","Rural",138.6,"2","1&2&4","Lowland"
"WGA000450","waiongana stream ~40m u/s sh3","trc-00093",6002061,"taranaki","trc","lowland","forest","mangaoraka stream",-39.0194202360801,174.202075897574,"25-Jun-2020","Rural",20,"4","4","Lowland"
"WGG000115","waingongoro river 900m d/s national park boundary.","trc-00094",6007951,"taranaki","trc","upland","rural","waingongoro river",-39.3377783718651,174.170054776193,"25-Jun-2020","Forest",579.333333333333,"2","2&1","Upland"
"WGG000150","waingongoro river at opunake road","trc-00095",6008199,"taranaki","trc","upland","forest","waingongoro river",-39.3602876524549,174.226805652252,"25-Jun-2020","Rural",471,"1","1&2","Upland"
"TMR000375","timaru stream at s.h. 45","trc-00087",6004239,"taranaki","trc","lowland","forest","timaru stream",-39.1555901536629,173.920215899681,"25-Jun-2020","Rural",102,"3","3","Lowland"
"TNH000090","tangahoe river 150m u/s of patete s. confluence.","trc-00088",6011647,"taranaki","trc","lowland","forest","tangahoe",-39.5055860330689,174.457883960774,"25-Jun-2020","Rural",148.5,"3","3","Lowland"
"TNH000200","tangahoe river at tangahoe valley rd. bridge","trc-00089",6012247,"taranaki","trc","lowland","rural","tangahoe",-39.5372768556211,174.386239005756,"25-Jun-2020","Rural",145,"5","5&1","Lowland"
"TNH000515","tangahoe river 90m d/s of railbridge.","trc-00090",6014041,"taranaki","trc","lowland","rural","tangahoe",-39.6297187544024,174.348757541684,"25-Jun-2020","Rural",21,"2","6","Lowland"
"STY000300","stony river at mangatete road","trc-00008",6005935,"taranaki","trc","upland","forest","hangatahua (stony) river",-39.2250290649146,173.896921086552,"25-Jun-2020","Forest",311,"3","4","Upland"
"STY000400","stony river at s.h.45.","trc-00085",6005021,"taranaki","trc","lowland","rural","hangatahua (stony) river",-39.192026352358,173.864217634829,"25-Jun-2020","Rural",90,"2","2&1","Lowland"
"TMR000150","timaru stream at carrington rd.","trc-00086",6004975,"taranaki","trc","upland","forest","timaru stream",-39.2084650265499,173.977820441037,"25-Jun-2020","Forest",417,"2","2","Upland"
"PNH000900","punehu stream at s.h. 45","trc-00007",6010817,"taranaki","trc","lowland","rural","punehu stream",-39.4960109396189,173.906510937029,"25-Jun-2020","Rural",69.5,"4","3","Lowland"
"PAT000200","patea river at barclay road bridge","trc-00004",6007694,"taranaki","trc","upland","forest","patea river",-39.3239468868425,174.190532112583,"25-Jun-2020","Forest",598,"3","1&3","Upland"
"PAT000315","patea river at swansea road bridge.","trc-00084",6008287,"taranaki","trc","upland","urban","patea river",-39.342771831106,174.297388693819,"25-Jun-2020","Urban",296,"1","1","Upland"
"PAT000360","patea river at skinner road bridge","trc-00005",6008066,"taranaki","trc","upland","rural","patea river",-39.339535909765,174.345112058216,"25-Jun-2020","Rural",237,"4","5","Upland"
"PNH000200","punehu stream at wiremu rd.","trc-00006",6008582,"taranaki","trc","upland","forest","punehu stream",-39.4119183245758,174.014342055553,"25-Jun-2020","Forest",441.5,"3","3&2","Upland"
"MKW000200","maketawa stream opp. derby rd.","trc-00081",6005984,"taranaki","trc","upland","rural","waitara river",-39.236556289261,174.184094493201,"25-Jun-2020","Forest",380,"3","2","Upland"
"MKW000300","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","rural","waitara river",-39.1553326474269,174.259022657298,"25-Jun-2020","Rural",150,"3","3","Lowland"
"MRK000420","mangaoraka stream at corbett rd. (recorder site).","trc-00003",6002693,"taranaki","trc","lowland","rural","mangaoraka stream",-39.0561874531992,174.185074587009,"25-Jun-2020","Rural",57,"4","4","Lowland"
"MWH000380","mangawhero stream u/s eltham ox.pond d/chge.","trc-00082",6010305,"taranaki","trc","upland","rural","waingongoro river",-39.4413354071166,174.307047833027,"25-Jun-2020","Rural",207,"4","3&1","Upland"
"MWH000490","mangawhero stream 200m d/s of railbridge.","trc-00083",6010393,"taranaki","trc","upland","rural","waingongoro river",-39.4477959475865,174.287644547244,"25-Jun-2020","Rural",199,"4","4","Upland"
"MGH000950","mangaehu river at raupuha rd bridge","trc-00001",6009244,"taranaki","trc","lowland","rural","patea river",-39.388696695389,174.46659514071,"25-Jun-2020","Rural",169,"2","1","Upland"
"MGN000195","manganui river u/s of railbridge","trc-00077",6006851,"taranaki","trc","upland","rural","waitara river",-39.2809859494515,174.262277983914,"25-Jun-2020","Rural",333,"4","4&1","Upland"
"MGN000427","manganui river at bristol road","trc-00078",6004136,"taranaki","trc","lowland","rural","waitara river",-39.1310984466112,174.286657942938,"25-Jun-2020","Rural",130,"1","1","Lowland"
"MGT000488","mangati stream 200m d/s railbridge","trc-00079",6002443,"taranaki","trc","lowland","rural","mangati",-39.0409476501083,174.15659202136,"25-Jun-2020","Rural",31,"1","2","Lowland"
"MGT000520","mangati stream adjacent to te rima place footbridge","trc-00080",6002121,"taranaki","trc","lowland","urban","mangati",-39.0314786502325,174.148234968316,"25-Jun-2020","Urban",35.5,"2","2&1","Lowland"
"MGE000970","mangorei stream at sh 3 bridge u/s waiwakaiho r","trc-00076",6003414,"taranaki","trc","lowland","forest","waiwhakaiho river",-39.100346371664,174.111293163093,"25-Jun-2020","Rural",74,"4","4","Lowland"
"KRP000300","kurapete stream u/s inglewood oxp discharge","trc-00072",6004736,"taranaki","trc","upland","rural","waitara river",-39.1527162395502,174.21778839721,"25-Jun-2020","Rural",237,"1","1","Upland"
"KRP000660","kurapete stream 6 km d/s inglewood ox pond discharge","trc-00073",6004085,"taranaki","trc","lowland","rural","waitara river",-39.1350055435633,174.263924833751,"25-Jun-2020","Rural",202,"2","2","Upland"
"KTK000150","katikara stream at carrington road","trc-00074",6005790,"taranaki","trc","upland","forest","katikara stream",-39.2245762258786,173.968115777429,"25-Jun-2020","Forest",1060,"1","1","Upland"
"KTK000248","katikara stream 400 m u/s of mouth","trc-00075",6003995,"taranaki","trc","lowland","rural","katikara stream",-39.140079362605,173.885717485043,"25-Jun-2020","Rural",38,"3","3","Lowland"
"KPA000950","kapoaiaia stream lower reaches 900 m from coast","trc-00066",6006779,"taranaki","trc","lowland","rural","kapoaiaia stream",-39.2747952123949,173.761567346605,"25-Jun-2020","Rural",120,"1","1","Lowland"
"KPK000250","kaupokonui river at opunake road","trc-00067",6008771,"taranaki","trc","upland","rural","kaupokonui river",-39.390842154234,174.139042103323,"25-Jun-2020","Forest",382,"3","3","Upland"
"KPK000500","kaupokonui river 250 m u/s kaponga oxidation pond discharge","trc-00068",6009745,"taranaki","trc","upland","forest","kaupokonui river",-39.4340976252539,174.145799912837,"25-Jun-2020","Rural",309,"3","4","Upland"
"KPK000660","kaupokonui river u/s of railway bridge","trc-00069",6011360,"taranaki","trc","upland","rural","kaupokonui river",-39.4759401770987,174.134906343435,"25-Jun-2020","Rural",133,"1","1","Lowland"
"KPK000880","kaupokonui river at upper glenn road","trc-00070",6011561,"taranaki","trc","lowland","rural","kaupokonui river",-39.5402858824212,174.082574587118,"25-Jun-2020","Rural",119,"3","4","Lowland"
"KPK000990","kaupokonui river 200 m u/s kaupokonui beach footbridge","trc-00071",6012655,"taranaki","trc","lowland","rural","kaupokonui river",-39.5625229631906,174.06010432959,"25-Jun-2020","Rural",43,"5","2","Lowland"
"WTR000540","waitara at autawa road","lawa-100578",6004706,"taranaki","trc","lowland","rural","waitara river",-39.167829909107,174.397395530163,"25-Jun-2020","Rural",186,"3","6","Upland"
"WNR000450","whenuakura at nicholson road","trc-00050",6015635,"taranaki","trc","lowland","rural","whenuakura",-39.7542575926025,174.549643012479,"25-Jun-2020","Rural",39,"5","5","Lowland"
"Seven Mile Ck @ u/s Tillers Mine Ck","seven mile ck @ u/s tillers mine ck","wcrc-00011",12026720,"west coast","wcrc","upland","forest","seven mile creek",-42.38660338,171.28399442,"25-Jun-2020","Forest",345,"4","1","Upland"
"Orangipuku Rv @ Mouth","orangipuku rv @ mouth","wcrc-00037",12031867,"west coast","wcrc","lowland","rural","grey river",-42.65262754,171.43501385,"25-Jun-2020","Rural",84.6666666666667,"4","1&5","Lowland"
"Sawyers Ck @ Bush Fringe","sawyers ck @ bush fringe","wcrc-00008",12028930,"west coast","wcrc","lowland","forest","grey river",-42.49104989,171.2149949,"25-Jun-2020","Forest",44.5,"3","3&1","Lowland"
"Hohonu Rv @ Mitchells-Kumara Rd Br","hohonu rv @ mitchells-kumara rd br","wcrc-00036",12031547,"west coast","wcrc","upland","forest","grey river",-42.64485315,171.35324867,"25-Jun-2020","Forest",308,"3","1&3","Upland"
"Hohonu Rv @ Mouth","hohonu rv @ mouth","wcrc-00040",12031252,"west coast","wcrc","lowland","forest","grey river",-42.61157882,171.41325576,"25-Jun-2020","Forest",93,"4","1","Lowland"
"Deep Ck @ Arnold Vly Rd Br","deep ck @ arnold vly rd br","wcrc-00001",12029932,"west coast","wcrc","lowland","rural","grey river",-42.5525352,171.45514239,"25-Jun-2020","Rural",120,"4","4","Lowland"
"Mawheraiti Rv @ Atarau Br","mawheraiti river at atarau bridge","lawa-102196",12023961,"west coast","wcrc","lowland","rural","grey river",-42.27079969,171.67144481,"25-Jun-2020","Forest",102,"6","6","Lowland"
"Seven Mile Ck @ Dunollie 400m u/s Ox Pd","seven mile ck @ dunollie 400m u/s ox pd","wcrc-00009",12026816,"west coast","wcrc","lowland","forest","seven mile creek",-42.38985385,171.25591537,"25-Jun-2020","Forest",20,"4","4","Lowland"
"Page Stm @ Chasm Ck Walkway","page stm @ chasm ck walkway","wcrc-00029",12006181,"west coast","wcrc","lowland","rural","mokihinui river",-41.54556872,171.97948291,"25-Jun-2020","Rural",23,"2","6","Lowland"
"Seven Mile Ck @ 300m d/s Raleigh Ck","seven mile ck @ 300m d/s raleigh ck","wcrc-00010",12026677,"west coast","wcrc","lowland","forest","seven mile creek",-42.38618464,171.25152223,"25-Jun-2020","Forest",45,"4","4","Lowland"
"Bradshaws Ck @ Bradshaw Rd","bradshaws ck @ bradshaw rd","wcrc-00016",12010385,"west coast","wcrc","lowland","rural","bradshaws creek",-41.76023604,171.54501704,"25-Jun-2020","Rural",31,"3","4","Lowland"
"Mawheraiti Rv @ SH7 Maimai","mawheraiti rv @ sh7 maimai","wcrc-00006",12022404,"west coast","wcrc","lowland","forest","grey river",-42.1988594,171.71895519,"25-Jun-2020","Forest",141.5,"5","5","Lowland"
"Ellis Ck @ 50m d/s Ferry Rd Br","ellis ck @ 50m d/s ferry rd br","wcrc-00020",12037749,"west coast","wcrc","lowland","rural","waitaha",-42.98688033,170.703026,"25-Jun-2020","Rural",9.66666666666667,"3","1&3&2","Lowland"
"Okutua Ck @ New Rd Br-Okarito Forest","okutua ck @ new rd br-okarito forest","wcrc-00024",12041401,"west coast","wcrc","lowland","forest","okarito",-43.20416114,170.26646791,"25-Jun-2020","Forest",97.8,"2","2&1","Lowland"
"Poerua Rv @ Station Rd end","poerua rv @ rail br","wcrc-00038",12031872,"west coast","wcrc","upland","forest","grey river",-42.6494887,171.53400374,"25-Jun-2020","Forest",193,"4","4","Upland"
"Ford Ck @ Blackball-Taylorville Rd","ford ck @ blackball-taylorville rd","wcrc-00004",12026540,"west coast","wcrc","lowland","forest","grey river",-42.37775303,171.41290187,"25-Jun-2020","Forest",72,"4","3&7","Lowland"
"Murray Ck @ Ford Rd S","murray ck @ ford rd s","wcrc-00015",12035723,"west coast","wcrc","lowland","rural","hokitika river",-42.85921478,171.02968164,"25-Jun-2020","Rural",39.5,"2","1&2","Lowland"
"Baker Ck @ Baker Ck Rd","baker ck @ baker ck rd","wcrc-00027",12003098,"west coast","wcrc","lowland","forest","baker creek",-41.24401316,172.14600626,"25-Jun-2020","Forest",48,"3","3","Lowland"
"Baker Ck @ Oparara Rd","baker ck @ oparara rd","wcrc-00028",12003074,"west coast","wcrc","lowland","rural","baker creek",-41.24605607,172.13011843,"25-Jun-2020","Rural",10,"3","2","Lowland"
"Crooked Rv @ Rotomanu-Bell Hill Rd","crooked rv @ rotomanu-bell hill rd","wcrc-00033",12031538,"west coast","wcrc","lowland","forest","grey river",-42.63002914,171.59664514,"25-Jun-2020","Forest",120.333333333333,"4","1&5","Lowland"
"Duck Ck @ Kokatahi-Kowhitirangi Rd Br","duck ck @ kokatahi-kowhitirangi rd br","wcrc-00013",12035323,"west coast","wcrc","lowland","rural","hokitika river",-42.83256048,171.03231518,"25-Jun-2020","Rural",26,"3","3&1","Lowland"
"Harris Ck @ Mulvaney Rd","harris ck @ mulvaney rd","wcrc-00014",12035613,"west coast","wcrc","lowland","rural","hokitika river",-42.8525437,171.0115477,"25-Jun-2020","Rural",15.5,"3","3","Lowland"
