"CouncilSiteID","Date","Value","Measurement","Censored","CenType","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Lat","Long","accessDate","Landcover","Altitude","AltitudeCl"
"mkw000300","14-May-08","3.3","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","11-Jun-08","3","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","09-Jul-08","8.9","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","13-Aug-08","7.9","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","10-Sep-08","2.3","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","08-Oct-08","7.4","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","12-Nov-08","2.6","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","10-Dec-08","3","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","14-Jan-09","0.62","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","11-Feb-09","2.4","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","11-Mar-09","1.2","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","08-Apr-09","9","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","13-May-09","1.5","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","10-Jun-09","2","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","08-Jul-09","6.6","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","12-Aug-09","1","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","09-Sep-09","1.3","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","14-Oct-09","1.3","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","11-Nov-09","0.62","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","09-Dec-09","1.4","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","13-Jan-10","1.8","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","10-Feb-10","5.5","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","10-Mar-10","0.7","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","14-Apr-10","20","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","12-May-10","0.66","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","10-Jun-10","1.9","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","14-Jul-10","0.71","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","11-Aug-10","1.3","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","08-Sep-10","1.1","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","13-Oct-10","0.56","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","10-Nov-10","0.66","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","08-Dec-10","0.82","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","12-Jan-11","0.88","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","09-Feb-11","1.4","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","09-Mar-11","1.7","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","14-Apr-11","0.82","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","13-May-11","5.7","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","08-Jun-11","10","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","13-Jul-11","3.7","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","10-Aug-11","0.88","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","14-Sep-11","19","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","12-Oct-11","1.9","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","08-Nov-11","0.84","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","14-Dec-11","13","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","11-Jan-12","1.5","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","08-Feb-12","0.44","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","14-Mar-12","0.72","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","11-Apr-12","0.49","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","09-May-12","1","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","13-Jun-12","0.68","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","11-Jul-12","0.94","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","08-Aug-12","4.7","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","12-Sep-12","1.3","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","10-Oct-12","3.9","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","14-Nov-12","0.62","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","12-Dec-12","0.65","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","09-Jan-13","0.58","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","13-Feb-13","0.36","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","13-Mar-13","0.43","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","10-Apr-13","0.68","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","08-May-13","1.1","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","12-Jun-13","1.3","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","10-Jul-13","12","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","14-Aug-13","3.2","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","10-Sep-13","0.9","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","10-Oct-13","2","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","13-Nov-13","0.57","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","11-Dec-13","0.88","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","08-Jan-14","1.1","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","12-Feb-14","0.49","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","12-Mar-14","0.82","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","09-Apr-14","1.9","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","14-May-14","0.87","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","11-Jun-14","4.4","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","09-Jul-14","0.84","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","13-Aug-14","0.91","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","10-Sep-14","0.62","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","08-Oct-14","0.98","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","12-Nov-14","1.6","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","10-Dec-14","1.2","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","14-Jan-15","0.52","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","11-Feb-15","0.43","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","11-Mar-15","0.78","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","08-Apr-15","1.2","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","13-May-15","2","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","10-Jun-15","1.6","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","08-Jul-15","1.6","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","12-Aug-15","0.76","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","09-Sep-15","0.8","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","14-Oct-15","1.3","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","11-Nov-15","0.91","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","09-Dec-15","0.9","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","13-Jan-16","0.5","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","10-Feb-16","0.5","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","10-Mar-16","0.36","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","13-Apr-16","2.4","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","11-May-16","0.75","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","08-Jun-16","0.82","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","13-Jul-16","0.98","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","10-Aug-16","0.89","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","14-Sep-16","1.7","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","12-Oct-16","1.3","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","09-Nov-16","0.85","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","14-Dec-16","0.72","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","11-Jan-17","0.76","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","08-Feb-17","0.86","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","08-Mar-17","1.8","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","13-Apr-17","2.5","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","10-May-17","0.88","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","14-Jun-17","3.9","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","12-Jul-17","1.5","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","09-Aug-17","75","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","13-Sep-17","0.92","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","11-Oct-17","2.1","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","08-Nov-17","40","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","10-Jan-18","0.59","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","14-Feb-18","0.92","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","14-Mar-18","0.44","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","11-Apr-18","14","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","09-May-18","1.4","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mkw000300","13-Jun-18","1.8","TURB",FALSE,"FALSE","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","Rural",-39.1553326474269,174.259022657298,"23-Jun-2020","Rural",150,"Lowland"
"mgh000950","12-Jan-05","0.005","DRP",FALSE,"FALSE","mangaehu river at raupuha rd bridge","trc-00001",6009244,"taranaki","trc","lowland","Rural",-39.388696695389,174.46659514071,"23-Jun-2020","Rural",169,"Upland"
