"LawaSiteID","Year","Measurement","Value","LFENZID","SiteID","Agency","Region","Long","Lat","LType","GeomorphicLType"
"gw-00263",2018,"TLI",5.17704518779607,1708,"lake wairarapa middle","gwrc","wellington",175.21447038,-41.2266738,"Polymictic","Riverine"
"gw-00263",2019,"TLI",5.41020815846755,1708,"lake wairarapa middle","gwrc","wellington",175.21447038,-41.2266738,"Polymictic","Riverine"
"hbrc-00170",2008,"TLI",3.66148221209186,32478,"5625","hbrc","hawkes bay",176.835081990947,-39.1472928779335,"Stratified","Landslide"
"hbrc-00170",2009,"TLI",3.7323228649701,32478,"5625","hbrc","hawkes bay",176.835081990947,-39.1472928779335,"Stratified","Landslide"
"hbrc-00170",2010,"TLI",3.6986029005483,32478,"5625","hbrc","hawkes bay",176.835081990947,-39.1472928779335,"Stratified","Landslide"
"hbrc-00170",2011,"TLI",3.71413650033917,32478,"5625","hbrc","hawkes bay",176.835081990947,-39.1472928779335,"Stratified","Landslide"
"hbrc-00170",2012,"TLI",3.5018379635826,32478,"5625","hbrc","hawkes bay",176.835081990947,-39.1472928779335,"Stratified","Landslide"
"hbrc-00170",2013,"TLI",3.35205566202685,32478,"5625","hbrc","hawkes bay",176.835081990947,-39.1472928779335,"Stratified","Landslide"
"hbrc-00170",2014,"TLI",3.61593969924962,32478,"5625","hbrc","hawkes bay",176.835081990947,-39.1472928779335,"Stratified","Landslide"
"hbrc-00170",2015,"TLI",3.64117020341052,32478,"5625","hbrc","hawkes bay",176.835081990947,-39.1472928779335,"Stratified","Landslide"
"hbrc-00170",2016,"TLI",4.12929471534087,32478,"5625","hbrc","hawkes bay",176.835081990947,-39.1472928779335,"Stratified","Landslide"
"hbrc-00170",2017,"TLI",4.11434351893342,32478,"5625","hbrc","hawkes bay",176.835081990947,-39.1472928779335,"Stratified","Landslide"
"hbrc-00170",2018,"TLI",4.82202562794396,32478,"5625","hbrc","hawkes bay",176.835081990947,-39.1472928779335,"Stratified","Landslide"
"hbrc-00170",2019,"TLI",4.70155270910685,32478,"5625","hbrc","hawkes bay",176.835081990947,-39.1472928779335,"Stratified","Landslide"
"hbrc-00171",2008,"TLI",4.90203923447489,36980,"5628","hbrc","hawkes bay",176.893826659276,-39.2354251740846,"Stratified","Landslide"
"hbrc-00171",2009,"TLI",4.31875415070957,36980,"5628","hbrc","hawkes bay",176.893826659276,-39.2354251740846,"Stratified","Landslide"
"hbrc-00171",2010,"TLI",4.23191790444199,36980,"5628","hbrc","hawkes bay",176.893826659276,-39.2354251740846,"Stratified","Landslide"
"hbrc-00171",2011,"TLI",4.39955796713443,36980,"5628","hbrc","hawkes bay",176.893826659276,-39.2354251740846,"Stratified","Landslide"
"hbrc-00171",2012,"TLI",4.92476637304683,36980,"5628","hbrc","hawkes bay",176.893826659276,-39.2354251740846,"Stratified","Landslide"
"hbrc-00171",2013,"TLI",4.59509468149823,36980,"5628","hbrc","hawkes bay",176.893826659276,-39.2354251740846,"Stratified","Landslide"
"hbrc-00171",2014,"TLI",4.64359884942411,36980,"5628","hbrc","hawkes bay",176.893826659276,-39.2354251740846,"Stratified","Landslide"
"hbrc-00171",2015,"TLI",4.40360083561488,36980,"5628","hbrc","hawkes bay",176.893826659276,-39.2354251740846,"Stratified","Landslide"
"hbrc-00171",2016,"TLI",5.34087282784729,36980,"5628","hbrc","hawkes bay",176.893826659276,-39.2354251740846,"Stratified","Landslide"
"hbrc-00171",2017,"TLI",5.64124973688936,36980,"5628","hbrc","hawkes bay",176.893826659276,-39.2354251740846,"Stratified","Landslide"
"hbrc-00171",2018,"TLI",4.7875532628695,36980,"5628","hbrc","hawkes bay",176.893826659276,-39.2354251740846,"Stratified","Landslide"
"hbrc-00171",2019,"TLI",4.83545401140343,36980,"5628","hbrc","hawkes bay",176.893826659276,-39.2354251740846,"Stratified","Landslide"
"hbrc-00176",2008,"TLI",4.14161402873921,36981,"5627","hbrc","hawkes bay",176.89262849435,-39.2305969054787,"Stratified","Landslide"
"hbrc-00176",2009,"TLI",3.98318331464425,36981,"5627","hbrc","hawkes bay",176.89262849435,-39.2305969054787,"Stratified","Landslide"
"hbrc-00176",2010,"TLI",3.76513136849499,36981,"5627","hbrc","hawkes bay",176.89262849435,-39.2305969054787,"Stratified","Landslide"
"hbrc-00176",2011,"TLI",4.3558501213211,36981,"5627","hbrc","hawkes bay",176.89262849435,-39.2305969054787,"Stratified","Landslide"
"hbrc-00176",2012,"TLI",4.28538776176103,36981,"5627","hbrc","hawkes bay",176.89262849435,-39.2305969054787,"Stratified","Landslide"
"hbrc-00176",2013,"TLI",3.8186704821804,36981,"5627","hbrc","hawkes bay",176.89262849435,-39.2305969054787,"Stratified","Landslide"
"hbrc-00176",2014,"TLI",3.78111829162955,36981,"5627","hbrc","hawkes bay",176.89262849435,-39.2305969054787,"Stratified","Landslide"
"hbrc-00176",2015,"TLI",4.27179231186156,36981,"5627","hbrc","hawkes bay",176.89262849435,-39.2305969054787,"Stratified","Landslide"
"hbrc-00176",2016,"TLI",5.15126461621602,36981,"5627","hbrc","hawkes bay",176.89262849435,-39.2305969054787,"Stratified","Landslide"
"hbrc-00176",2017,"TLI",4.82384222724065,36981,"5627","hbrc","hawkes bay",176.89262849435,-39.2305969054787,"Stratified","Landslide"
"hbrc-00176",2018,"TLI",3.9393145779983,36981,"5627","hbrc","hawkes bay",176.89262849435,-39.2305969054787,"Stratified","Landslide"
"hbrc-00176",2019,"TLI",3.88316765588871,36981,"5627","hbrc","hawkes bay",176.89262849435,-39.2305969054787,"Stratified","Landslide"
"hrc-00329",2016,"TLI",5.63199916985313,18951,"lake westmere (composite)","hrc","manawatu-whanganui",175.2806986,-40.10135804,"Polymictic","Aeolian"
"hrc-00329",2017,"TLI",5.81138273370613,18951,"lake westmere (composite)","hrc","manawatu-whanganui",175.2806986,-40.10135804,"Polymictic","Aeolian"
"hrc-00329",2018,"TLI",5.67520949586309,18951,"lake westmere (composite)","hrc","manawatu-whanganui",175.2806986,-40.10135804,"Polymictic","Aeolian"
"hrc-00329",2019,"TLI",6.65849746334354,18951,"lake westmere (composite)","hrc","manawatu-whanganui",175.2806986,-40.10135804,"Polymictic","Aeolian"
"hrc-00331",2014,"TLI",5.49016559656148,13447,"lake dudding (composite)","hrc","manawatu-whanganui",175.27992,-40.10004,"Stratified","Aeolian"
"hrc-00331",2015,"TLI",5.49887910224606,13447,"lake dudding (composite)","hrc","manawatu-whanganui",175.27992,-40.10004,"Stratified","Aeolian"
"hrc-00331",2016,"TLI",5.75478878244116,13447,"lake dudding (composite)","hrc","manawatu-whanganui",175.27992,-40.10004,"Stratified","Aeolian"
"hrc-00331",2017,"TLI",5.6241587190818,13447,"lake dudding (composite)","hrc","manawatu-whanganui",175.27992,-40.10004,"Stratified","Aeolian"
"hrc-00331",2018,"TLI",6.03055887371092,13447,"lake dudding (composite)","hrc","manawatu-whanganui",175.27992,-40.10004,"Stratified","Aeolian"
"hrc-00331",2019,"TLI",5.62930732800225,13447,"lake dudding (composite)","hrc","manawatu-whanganui",175.27992,-40.10004,"Stratified","Aeolian"
"hrc-00332",2014,"TLI",6.1720346463984,13446,"lake heaton (composite)","hrc","manawatu-whanganui",175.28882,-40.1067399999999,"Polymictic","Aeolian"
"hrc-00332",2015,"TLI",6.96212923353575,13446,"lake heaton (composite)","hrc","manawatu-whanganui",175.28882,-40.1067399999999,"Polymictic","Aeolian"
"hrc-00332",2016,"TLI",6.61831382037054,13446,"lake heaton (composite)","hrc","manawatu-whanganui",175.28882,-40.1067399999999,"Polymictic","Aeolian"
"hrc-00332",2017,"TLI",7.18366928721583,13446,"lake heaton (composite)","hrc","manawatu-whanganui",175.28882,-40.1067399999999,"Polymictic","Aeolian"
"hrc-00332",2018,"TLI",6.23428731337182,13446,"lake heaton (composite)","hrc","manawatu-whanganui",175.28882,-40.1067399999999,"Polymictic","Aeolian"
"hrc-00332",2019,"TLI",7.08058335606324,13446,"lake heaton (composite)","hrc","manawatu-whanganui",175.28882,-40.1067399999999,"Polymictic","Aeolian"
"hrc-00333",2013,"TLI",5.69790290356305,4345,"lake horowhenua composite","hrc","manawatu-whanganui",175.25502,-40.60968,"Polymictic","Aeolian"
"hrc-00333",2014,"TLI",6.46238742461903,4345,"lake horowhenua composite","hrc","manawatu-whanganui",175.25502,-40.60968,"Polymictic","Aeolian"
"hrc-00333",2015,"TLI",6.68786445528334,4345,"lake horowhenua composite","hrc","manawatu-whanganui",175.25502,-40.60968,"Polymictic","Aeolian"
"hrc-00333",2016,"TLI",7.30487241266524,4345,"lake horowhenua composite","hrc","manawatu-whanganui",175.25502,-40.60968,"Polymictic","Aeolian"
"hrc-00333",2017,"TLI",6.56871546333836,4345,"lake horowhenua composite","hrc","manawatu-whanganui",175.25502,-40.60968,"Polymictic","Aeolian"
"hrc-00333",2018,"TLI",6.75248442920727,4345,"lake horowhenua composite","hrc","manawatu-whanganui",175.25502,-40.60968,"Polymictic","Aeolian"
"hrc-00333",2019,"TLI",6.73991814732429,4345,"lake horowhenua composite","hrc","manawatu-whanganui",175.25502,-40.60968,"Polymictic","Aeolian"
"hrc-00335",2014,"TLI",4.94015140010368,18933,"lake pauri composite","hrc","manawatu-whanganui",175.10087,-39.97833,"Stratified","Aeolian"
"hrc-00335",2015,"TLI",4.92395331715337,18933,"lake pauri composite","hrc","manawatu-whanganui",175.10087,-39.97833,"Stratified","Aeolian"
"hrc-00335",2016,"TLI",5.37205737911817,18933,"lake pauri composite","hrc","manawatu-whanganui",175.10087,-39.97833,"Stratified","Aeolian"
"hrc-00335",2017,"TLI",5.40579762985961,18933,"lake pauri composite","hrc","manawatu-whanganui",175.10087,-39.97833,"Stratified","Aeolian"
"hrc-00335",2018,"TLI",5.91184816142715,18933,"lake pauri composite","hrc","manawatu-whanganui",175.10087,-39.97833,"Stratified","Aeolian"
"hrc-00335",2019,"TLI",5.55377488766128,18933,"lake pauri composite","hrc","manawatu-whanganui",175.10087,-39.97833,"Stratified","Aeolian"
"hrc-00337",2014,"TLI",5.77124786232816,18934,"lake wiritoa composite","hrc","manawatu-whanganui",175.08997,-39.9736599999999,"Stratified","Aeolian"
"hrc-00337",2015,"TLI",5.0151892463254,18934,"lake wiritoa composite","hrc","manawatu-whanganui",175.08997,-39.9736599999999,"Stratified","Aeolian"
"hrc-00337",2016,"TLI",5.9326754943685,18934,"lake wiritoa composite","hrc","manawatu-whanganui",175.08997,-39.9736599999999,"Stratified","Aeolian"
"hrc-00337",2017,"TLI",5.21544694463221,18934,"lake wiritoa composite","hrc","manawatu-whanganui",175.08997,-39.9736599999999,"Stratified","Aeolian"
"hrc-00337",2018,"TLI",5.5189669540891,18934,"lake wiritoa composite","hrc","manawatu-whanganui",175.08997,-39.9736599999999,"Stratified","Aeolian"
"hrc-00337",2019,"TLI",4.89663676103615,18934,"lake wiritoa composite","hrc","manawatu-whanganui",175.08997,-39.9736599999999,"Stratified","Aeolian"
"hrc-00339",2015,"TLI",5.38735984206495,17363,"lake herbert (composite)","hrc","manawatu-whanganui",175.29685,-40.1361899999999,"Polymictic","Aeolian"
"hrc-00339",2016,"TLI",5.36810028306359,17363,"lake herbert (composite)","hrc","manawatu-whanganui",175.29685,-40.1361899999999,"Polymictic","Aeolian"
"hrc-00339",2017,"TLI",5.26778759550224,17363,"lake herbert (composite)","hrc","manawatu-whanganui",175.29685,-40.1361899999999,"Polymictic","Aeolian"
"hrc-00339",2018,"TLI",5.4416231594406,17363,"lake herbert (composite)","hrc","manawatu-whanganui",175.29685,-40.1361899999999,"Polymictic","Aeolian"
"hrc-00339",2019,"TLI",6.23974879033491,17363,"lake herbert (composite)","hrc","manawatu-whanganui",175.29685,-40.1361899999999,"Polymictic","Aeolian"
"hrc-00341",2014,"TLI",7.66565828112883,5008,"lake koputara (composite)","hrc","manawatu-whanganui",175.26226,-40.3999699999999,"Polymictic","Aeolian"
"hrc-00341",2015,"TLI",7.65562317809999,5008,"lake koputara (composite)","hrc","manawatu-whanganui",175.26226,-40.3999699999999,"Polymictic","Aeolian"
"hrc-00341",2016,"TLI",6.5170116111625,5008,"lake koputara (composite)","hrc","manawatu-whanganui",175.26226,-40.3999699999999,"Polymictic","Aeolian"
"hrc-00341",2017,"TLI",6.84091190272944,5008,"lake koputara (composite)","hrc","manawatu-whanganui",175.26226,-40.3999699999999,"Polymictic","Aeolian"
"hrc-00341",2018,"TLI",7.04550421423386,5008,"lake koputara (composite)","hrc","manawatu-whanganui",175.26226,-40.3999699999999,"Polymictic","Aeolian"
"hrc-00341",2019,"TLI",7.95751722801759,5008,"lake koputara (composite)","hrc","manawatu-whanganui",175.26226,-40.3999699999999,"Polymictic","Aeolian"
"hrc-00342",2014,"TLI",5.5277329945316,5306,"omanuka lagoon composite","hrc","manawatu-whanganui",175.3245683,-40.32755192,"Polymictic","Aeolian"
"hrc-00342",2015,"TLI",7.01453719618224,5306,"omanuka lagoon composite","hrc","manawatu-whanganui",175.3245683,-40.32755192,"Polymictic","Aeolian"
"hrc-00342",2016,"TLI",6.43120509777465,5306,"omanuka lagoon composite","hrc","manawatu-whanganui",175.3245683,-40.32755192,"Polymictic","Aeolian"
"hrc-00342",2017,"TLI",6.54201353117506,5306,"omanuka lagoon composite","hrc","manawatu-whanganui",175.3245683,-40.32755192,"Polymictic","Aeolian"
"hrc-00342",2018,"TLI",6.88062997369137,5306,"omanuka lagoon composite","hrc","manawatu-whanganui",175.3245683,-40.32755192,"Polymictic","Aeolian"
"hrc-00342",2019,"TLI",5.72321263439749,5306,"omanuka lagoon composite","hrc","manawatu-whanganui",175.3245683,-40.32755192,"Polymictic","Aeolian"
"lawa-100207",2013,"TLI",4.80972634634284,43668,"the reservoir west","es","southland",169.053072648876,-46.6618409966669,"Polymictic","Unknown"
"lawa-100207",2015,"TLI",4.96014526731024,43668,"the reservoir west","es","southland",169.053072648876,-46.6618409966669,"Polymictic","Unknown"
"lawa-100207",2016,"TLI",4.71789820627554,43668,"the reservoir west","es","southland",169.053072648876,-46.6618409966669,"Polymictic","Unknown"
"lawa-100207",2017,"TLI",4.58035036635562,43668,"the reservoir west","es","southland",169.053072648876,-46.6618409966669,"Polymictic","Unknown"
"lawa-100207",2018,"TLI",4.6815482177284,43668,"the reservoir west","es","southland",169.053072648876,-46.6618409966669,"Polymictic","Unknown"
"lawa-100207",2019,"TLI",4.71380374454755,43668,"the reservoir west","es","southland",169.053072648876,-46.6618409966669,"Polymictic","Unknown"
"lawa-100208",2013,"TLI",4.9893141021007,43668,"the reservoir centre","es","southland",169.061400282069,-46.6611203493517,"Polymictic","Unknown"
"lawa-100208",2015,"TLI",4.99625717597083,43668,"the reservoir centre","es","southland",169.061400282069,-46.6611203493517,"Polymictic","Unknown"
"lawa-100208",2016,"TLI",4.775798257083,43668,"the reservoir centre","es","southland",169.061400282069,-46.6611203493517,"Polymictic","Unknown"
"lawa-100208",2017,"TLI",4.62817574338087,43668,"the reservoir centre","es","southland",169.061400282069,-46.6611203493517,"Polymictic","Unknown"
"lawa-100208",2018,"TLI",4.63198391956885,43668,"the reservoir centre","es","southland",169.061400282069,-46.6611203493517,"Polymictic","Unknown"
"lawa-100208",2019,"TLI",4.71833414949424,43668,"the reservoir centre","es","southland",169.061400282069,-46.6611203493517,"Polymictic","Unknown"
"lawa-100209",2013,"TLI",4.42839319904675,43649,"lake vincent north","es","southland",168.826169422456,-46.5933716650854,"Polymictic","Unknown"
"lawa-100209",2015,"TLI",4.46414867130431,43649,"lake vincent north","es","southland",168.826169422456,-46.5933716650854,"Polymictic","Unknown"
"lawa-100209",2016,"TLI",4.39543865961041,43649,"lake vincent north","es","southland",168.826169422456,-46.5933716650854,"Polymictic","Unknown"
"lawa-100209",2017,"TLI",4.09150322763538,43649,"lake vincent north","es","southland",168.826169422456,-46.5933716650854,"Polymictic","Unknown"
"lawa-100209",2018,"TLI",4.11689776555021,43649,"lake vincent north","es","southland",168.826169422456,-46.5933716650854,"Polymictic","Unknown"
"lawa-100209",2019,"TLI",4.20149713800138,43649,"lake vincent north","es","southland",168.826169422456,-46.5933716650854,"Polymictic","Unknown"
"lawa-100210",2013,"TLI",4.88164281040978,43649,"lake vincent centre","es","southland",168.830783295523,-46.5965374410277,"Polymictic","Unknown"
"lawa-100210",2015,"TLI",4.67617028934679,43649,"lake vincent centre","es","southland",168.830783295523,-46.5965374410277,"Polymictic","Unknown"
"lawa-100210",2016,"TLI",4.55205019957953,43649,"lake vincent centre","es","southland",168.830783295523,-46.5965374410277,"Polymictic","Unknown"
"lawa-100210",2017,"TLI",4.26512051064818,43649,"lake vincent centre","es","southland",168.830783295523,-46.5965374410277,"Polymictic","Unknown"
"lawa-100210",2018,"TLI",4.2367990247084,43649,"lake vincent centre","es","southland",168.830783295523,-46.5965374410277,"Polymictic","Unknown"
"lawa-100210",2019,"TLI",4.33847196039852,43649,"lake vincent centre","es","southland",168.830783295523,-46.5965374410277,"Polymictic","Unknown"
"lawa-100211",2006,"TLI",2.67050273492683,54735,"lake manapouri at stony point top","es","southland",167.584522621502,-45.5417050810108,"Stratified","Glacial"
"lawa-100211",2007,"TLI",2.52078380084314,54735,"lake manapouri at stony point top","es","southland",167.584522621502,-45.5417050810108,"Stratified","Glacial"
"lawa-100211",2008,"TLI",2.61581833632094,54735,"lake manapouri at stony point top","es","southland",167.584522621502,-45.5417050810108,"Stratified","Glacial"
"lawa-100211",2009,"TLI",2.66060996422287,54735,"lake manapouri at stony point top","es","southland",167.584522621502,-45.5417050810108,"Stratified","Glacial"
"lawa-100211",2010,"TLI",2.69560197134034,54735,"lake manapouri at stony point top","es","southland",167.584522621502,-45.5417050810108,"Stratified","Glacial"
"lawa-100211",2011,"TLI",2.57967831209362,54735,"lake manapouri at stony point top","es","southland",167.584522621502,-45.5417050810108,"Stratified","Glacial"
"lawa-100211",2012,"TLI",2.50260750807334,54735,"lake manapouri at stony point top","es","southland",167.584522621502,-45.5417050810108,"Stratified","Glacial"
"lawa-100211",2013,"TLI",2.18104863144471,54735,"lake manapouri at stony point top","es","southland",167.584522621502,-45.5417050810108,"Stratified","Glacial"
"lawa-100211",2014,"TLI",1.79391600537396,54735,"lake manapouri at stony point top","es","southland",167.584522621502,-45.5417050810108,"Stratified","Glacial"
"lawa-100211",2015,"TLI",2.0152184022247,54735,"lake manapouri at stony point top","es","southland",167.584522621502,-45.5417050810108,"Stratified","Glacial"
"lawa-100211",2017,"TLI",1.48822546016632,54735,"lake manapouri at stony point top","es","southland",167.584522621502,-45.5417050810108,"Stratified","Glacial"
"lawa-100211",2018,"TLI",1.62202637018852,54735,"lake manapouri at stony point top","es","southland",167.584522621502,-45.5417050810108,"Stratified","Glacial"
"lawa-100211",2019,"TLI",1.77447167146502,54735,"lake manapouri at stony point top","es","southland",167.584522621502,-45.5417050810108,"Stratified","Glacial"
"lawa-100213",2006,"TLI",2.72983148858894,54735,"lake manapouri at pomona island top","es","southland",167.48453713052,-45.5270856329789,"Stratified","Glacial"
"lawa-100213",2007,"TLI",2.52761447395097,54735,"lake manapouri at pomona island top","es","southland",167.48453713052,-45.5270856329789,"Stratified","Glacial"
"lawa-100213",2008,"TLI",2.65241953736953,54735,"lake manapouri at pomona island top","es","southland",167.48453713052,-45.5270856329789,"Stratified","Glacial"
"lawa-100213",2009,"TLI",2.66896014667765,54735,"lake manapouri at pomona island top","es","southland",167.48453713052,-45.5270856329789,"Stratified","Glacial"
"lawa-100213",2010,"TLI",2.97843491272483,54735,"lake manapouri at pomona island top","es","southland",167.48453713052,-45.5270856329789,"Stratified","Glacial"
"lawa-100213",2011,"TLI",2.55906654281781,54735,"lake manapouri at pomona island top","es","southland",167.48453713052,-45.5270856329789,"Stratified","Glacial"
"lawa-100213",2012,"TLI",2.57109077921658,54735,"lake manapouri at pomona island top","es","southland",167.48453713052,-45.5270856329789,"Stratified","Glacial"
"lawa-100213",2013,"TLI",2.06375552449027,54735,"lake manapouri at pomona island top","es","southland",167.48453713052,-45.5270856329789,"Stratified","Glacial"
"lawa-100213",2014,"TLI",2.05484880753921,54735,"lake manapouri at pomona island top","es","southland",167.48453713052,-45.5270856329789,"Stratified","Glacial"
"lawa-100213",2015,"TLI",2.16488487557698,54735,"lake manapouri at pomona island top","es","southland",167.48453713052,-45.5270856329789,"Stratified","Glacial"
"lawa-100213",2017,"TLI",1.47104719736379,54735,"lake manapouri at pomona island top","es","southland",167.48453713052,-45.5270856329789,"Stratified","Glacial"
"lawa-100213",2018,"TLI",1.56643694774381,54735,"lake manapouri at pomona island top","es","southland",167.48453713052,-45.5270856329789,"Stratified","Glacial"
"lawa-100213",2019,"TLI",1.81714871468811,54735,"lake manapouri at pomona island top","es","southland",167.48453713052,-45.5270856329789,"Stratified","Glacial"
"lawa-100215",2012,"TLI",5.75087474301803,28543,"lake george sw","es","southland",167.858900890844,-46.3619112634276,"Polymictic","Unknown"
"lawa-100215",2013,"TLI",4.31639251099873,28543,"lake george sw","es","southland",167.858900890844,-46.3619112634276,"Polymictic","Unknown"
"lawa-100215",2015,"TLI",4.82485954712275,28543,"lake george sw","es","southland",167.858900890844,-46.3619112634276,"Polymictic","Unknown"
"lawa-100215",2016,"TLI",NA,28543,"lake george sw","es","southland",167.858900890844,-46.3619112634276,"Polymictic","Unknown"
"lawa-100215",2017,"TLI",4.39223794376041,28543,"lake george sw","es","southland",167.858900890844,-46.3619112634276,"Polymictic","Unknown"
"lawa-100215",2018,"TLI",5.18402437427653,28543,"lake george sw","es","southland",167.858900890844,-46.3619112634276,"Polymictic","Unknown"
"lawa-100215",2019,"TLI",5.25169297315882,28543,"lake george sw","es","southland",167.858900890844,-46.3619112634276,"Polymictic","Unknown"
"lawa-100243",2015,"TLI",7.59019905074893,34665,"5631","hbrc","hawkes bay",177.562923528718,-39.046629075388,"Icoll","Shoreline"
"lawa-100243",2016,"TLI",7.19258439802257,34665,"5631","hbrc","hawkes bay",177.562923528718,-39.046629075388,"Icoll","Shoreline"
"lawa-100243",2017,"TLI",7.90187904040106,34665,"5631","hbrc","hawkes bay",177.562923528718,-39.046629075388,"Icoll","Shoreline"
"lawa-100243",2018,"TLI",7.66160425416115,34665,"5631","hbrc","hawkes bay",177.562923528718,-39.046629075388,"Icoll","Shoreline"
"lawa-100243",2019,"TLI",7.58476520281921,34665,"5631","hbrc","hawkes bay",177.562923528718,-39.046629075388,"Icoll","Shoreline"
"lawa-100250",2014,"TLI",4.76148641409443,13456,"lake alice (composite)","hrc","manawatu-whanganui",175.33197,-40.1340999999999,"Polymictic","Aeolian"
"lawa-100250",2015,"TLI",5.70815306825638,13456,"lake alice (composite)","hrc","manawatu-whanganui",175.33197,-40.1340999999999,"Polymictic","Aeolian"
"lawa-100250",2016,"TLI",6.07184232963728,13456,"lake alice (composite)","hrc","manawatu-whanganui",175.33197,-40.1340999999999,"Polymictic","Aeolian"
"lawa-100250",2017,"TLI",5.1998764975208,13456,"lake alice (composite)","hrc","manawatu-whanganui",175.33197,-40.1340999999999,"Polymictic","Aeolian"
"lawa-100250",2018,"TLI",6.39756734998539,13456,"lake alice (composite)","hrc","manawatu-whanganui",175.33197,-40.1340999999999,"Polymictic","Aeolian"
"lawa-100250",2019,"TLI",5.84817311021872,13456,"lake alice (composite)","hrc","manawatu-whanganui",175.33197,-40.1340999999999,"Polymictic","Aeolian"
"lawa-100263",2006,"TLI",3.15180307083414,52566,"lake te anau at south fiord top","es","southland",167.668640568176,-45.3453130111552,"Stratified","Glacial"
"lawa-100263",2007,"TLI",2.47377148887872,52566,"lake te anau at south fiord top","es","southland",167.668640568176,-45.3453130111552,"Stratified","Glacial"
"lawa-100263",2008,"TLI",2.64548034527879,52566,"lake te anau at south fiord top","es","southland",167.668640568176,-45.3453130111552,"Stratified","Glacial"
"lawa-100263",2009,"TLI",2.62386688291839,52566,"lake te anau at south fiord top","es","southland",167.668640568176,-45.3453130111552,"Stratified","Glacial"
"lawa-100263",2010,"TLI",2.70089926107988,52566,"lake te anau at south fiord top","es","southland",167.668640568176,-45.3453130111552,"Stratified","Glacial"
"lawa-100263",2011,"TLI",2.62334581929901,52566,"lake te anau at south fiord top","es","southland",167.668640568176,-45.3453130111552,"Stratified","Glacial"
"lawa-100263",2012,"TLI",2.47531743824587,52566,"lake te anau at south fiord top","es","southland",167.668640568176,-45.3453130111552,"Stratified","Glacial"
"lawa-100263",2013,"TLI",2.03331955340756,52566,"lake te anau at south fiord top","es","southland",167.668640568176,-45.3453130111552,"Stratified","Glacial"
"lawa-100263",2014,"TLI",1.88224598596639,52566,"lake te anau at south fiord top","es","southland",167.668640568176,-45.3453130111552,"Stratified","Glacial"
"lawa-100263",2015,"TLI",2.05393912077862,52566,"lake te anau at south fiord top","es","southland",167.668640568176,-45.3453130111552,"Stratified","Glacial"
"lawa-100263",2017,"TLI",1.58782421778892,52566,"lake te anau at south fiord top","es","southland",167.668640568176,-45.3453130111552,"Stratified","Glacial"
"lawa-100263",2018,"TLI",1.56859459967586,52566,"lake te anau at south fiord top","es","southland",167.668640568176,-45.3453130111552,"Stratified","Glacial"
"lawa-100263",2019,"TLI",1.84336469139239,52566,"lake te anau at south fiord top","es","southland",167.668640568176,-45.3453130111552,"Stratified","Glacial"
"lawa-100264",2006,"TLI",3.44478222980506,54735,"lake manapouri near frazers beach top","es","southland",167.621338908739,-45.5611292944049,"Stratified","Glacial"
"lawa-100264",2007,"TLI",2.57413613495264,54735,"lake manapouri near frazers beach top","es","southland",167.621338908739,-45.5611292944049,"Stratified","Glacial"
"lawa-100264",2008,"TLI",2.63601258110718,54735,"lake manapouri near frazers beach top","es","southland",167.621338908739,-45.5611292944049,"Stratified","Glacial"
"lawa-100264",2009,"TLI",2.69816534211145,54735,"lake manapouri near frazers beach top","es","southland",167.621338908739,-45.5611292944049,"Stratified","Glacial"
"lawa-100264",2010,"TLI",2.72326361786454,54735,"lake manapouri near frazers beach top","es","southland",167.621338908739,-45.5611292944049,"Stratified","Glacial"
"lawa-100264",2011,"TLI",2.5842150413648,54735,"lake manapouri near frazers beach top","es","southland",167.621338908739,-45.5611292944049,"Stratified","Glacial"
"lawa-100264",2012,"TLI",2.51462445090423,54735,"lake manapouri near frazers beach top","es","southland",167.621338908739,-45.5611292944049,"Stratified","Glacial"
"lawa-100264",2013,"TLI",2.3043665721518,54735,"lake manapouri near frazers beach top","es","southland",167.621338908739,-45.5611292944049,"Stratified","Glacial"
"lawa-100264",2014,"TLI",1.89071828641219,54735,"lake manapouri near frazers beach top","es","southland",167.621338908739,-45.5611292944049,"Stratified","Glacial"
"lawa-100264",2015,"TLI",2.12704191229939,54735,"lake manapouri near frazers beach top","es","southland",167.621338908739,-45.5611292944049,"Stratified","Glacial"
"lawa-100264",2017,"TLI",1.51745154644709,54735,"lake manapouri near frazers beach top","es","southland",167.621338908739,-45.5611292944049,"Stratified","Glacial"
"lawa-100264",2018,"TLI",1.73559592994697,54735,"lake manapouri near frazers beach top","es","southland",167.621338908739,-45.5611292944049,"Stratified","Glacial"
"lawa-100264",2019,"TLI",1.84188694150242,54735,"lake manapouri near frazers beach top","es","southland",167.621338908739,-45.5611292944049,"Stratified","Glacial"
"lawa-100266",2006,"TLI",2.63239818133112,52566,"lake te anau at blue gum point top","es","southland",167.695670735333,-45.4079561586162,"Stratified","Glacial"
"lawa-100266",2007,"TLI",2.48501390729804,52566,"lake te anau at blue gum point top","es","southland",167.695670735333,-45.4079561586162,"Stratified","Glacial"
"lawa-100266",2008,"TLI",2.56269247559665,52566,"lake te anau at blue gum point top","es","southland",167.695670735333,-45.4079561586162,"Stratified","Glacial"
"lawa-100266",2009,"TLI",2.65711872380864,52566,"lake te anau at blue gum point top","es","southland",167.695670735333,-45.4079561586162,"Stratified","Glacial"
