"CouncilSiteID","Date","Value","Measurement"
"dunstan creek at beattie road","06-Apr-17","23","TaxaRichness"
"dunstan creek at beattie road","06-Apr-17","56.5","PercentageEPTTaxa"
"dunstan creek at beattie road","13-Feb-14","116","MCI"
"dunstan creek at beattie road","13-Feb-14","20","TaxaRichness"
"dunstan creek at beattie road","13-Feb-14","60","PercentageEPTTaxa"
"dunstan creek at beattie road","13-Mar-13","14","TaxaRichness"
"dunstan creek at beattie road","13-Mar-13","50","PercentageEPTTaxa"
"dunstan creek at beattie road","13-Mar-13","93","MCI"
"dunstan creek at beattie road","14-Jan-15","126","MCI"
"dunstan creek at beattie road","14-Jan-15","18","TaxaRichness"
"dunstan creek at beattie road","14-Jan-15","61.1","PercentageEPTTaxa"
"dunstan creek at beattie road","20-Mar-20","121","MCI"
"dunstan creek at beattie road","24-Jan-18","118","MCI"
"dunstan creek at beattie road","24-Jan-18","18","TaxaRichness"
"dunstan creek at beattie road","24-Jan-18","61.1","PercentageEPTTaxa"
"dunstan creek at beattie road","25-Jan-18","117.78","MCI"
"heriot burn at park hill road","03-Apr-08","100","MCI"
"heriot burn at park hill road","03-Apr-08","17","TaxaRichness"
"heriot burn at park hill road","03-Apr-08","58.8","PercentageEPTTaxa"
"heriot burn at park hill road","04-Feb-10","112.5","MCI"
"heriot burn at park hill road","04-Feb-10","16","TaxaRichness"
"heriot burn at park hill road","04-Feb-10","50","PercentageEPTTaxa"
"heriot burn at park hill road","06-Feb-04","19","TaxaRichness"
"heriot burn at park hill road","06-Feb-04","42.1","PercentageEPTTaxa"
"heriot burn at park hill road","06-Feb-04","93","MCI"
"heriot burn at park hill road","07-Apr-09","111","MCI"
"heriot burn at park hill road","07-Apr-09","20","TaxaRichness"
"heriot burn at park hill road","07-Apr-09","50","PercentageEPTTaxa"
"heriot burn at park hill road","08-Feb-12","105","MCI"
"heriot burn at park hill road","08-Feb-12","13","TaxaRichness"
"heriot burn at park hill road","08-Feb-12","53.8","PercentageEPTTaxa"
"heriot burn at park hill road","11-Apr-17","105","MCI"
"heriot burn at park hill road","11-Apr-17","19","TaxaRichness"
"heriot burn at park hill road","11-Apr-17","47.4","PercentageEPTTaxa"
"heriot burn at park hill road","12-Apr-11","16","TaxaRichness"
"heriot burn at park hill road","12-Apr-11","43.8","PercentageEPTTaxa"
"heriot burn at park hill road","12-Apr-11","95","MCI"
"heriot burn at park hill road","12-Feb-14","17","TaxaRichness"
"heriot burn at park hill road","12-Feb-14","41.2","PercentageEPTTaxa"
"heriot burn at park hill road","12-Feb-14","91","MCI"
"heriot burn at park hill road","13-Mar-13","14","TaxaRichness"
"heriot burn at park hill road","13-Mar-13","50","PercentageEPTTaxa"
"heriot burn at park hill road","13-Mar-13","92.9","MCI"
"heriot burn at park hill road","14-Jan-16","20","TaxaRichness"
"heriot burn at park hill road","14-Jan-16","30","PercentageEPTTaxa"
"heriot burn at park hill road","14-Jan-16","90","MCI"
"heriot burn at park hill road","15-Jan-15","21","TaxaRichness"
"heriot burn at park hill road","15-Jan-15","47.6","PercentageEPTTaxa"
"heriot burn at park hill road","15-Jan-15","99","MCI"
"heriot burn at park hill road","18-Feb-13","12","TaxaRichness"
"heriot burn at park hill road","18-Feb-13","25","PercentageEPTTaxa"
"heriot burn at park hill road","18-Feb-13","68","MCI"
"heriot burn at park hill road","22-Feb-07","109","MCI"
"heriot burn at park hill road","22-Feb-07","14","TaxaRichness"
"heriot burn at park hill road","22-Feb-07","71.4","PercentageEPTTaxa"
"heriot burn at park hill road","26-Jan-18","103","MCI"
"heriot burn at park hill road","26-Jan-18","25","TaxaRichness"
"heriot burn at park hill road","26-Jan-18","36","PercentageEPTTaxa"
"kaikorai stream at brighton road","01-Jul-19","75.24","MCI"
"kaikorai stream at brighton road","04-Feb-10","0","PercentageEPTTaxa"
"kaikorai stream at brighton road","04-Feb-10","11","TaxaRichness"
"kaikorai stream at brighton road","04-Feb-10","63.6","MCI"
"kaikorai stream at brighton road","05-Apr-18","10","PercentageEPTTaxa"
"kaikorai stream at brighton road","05-Apr-18","20","TaxaRichness"
"kaikorai stream at brighton road","05-Apr-18","68","MCI"
"kaikorai stream at brighton road","05-Feb-14","22.2","PercentageEPTTaxa"
"kaikorai stream at brighton road","05-Feb-14","73","MCI"
"kaikorai stream at brighton road","05-Feb-14","9","TaxaRichness"
"kaikorai stream at brighton road","05-Jan-07","0","PercentageEPTTaxa"
"kaikorai stream at brighton road","05-Jan-07","73","MCI"
"kaikorai stream at brighton road","05-Jan-07","8","TaxaRichness"
"kaikorai stream at brighton road","06-Feb-04","0","PercentageEPTTaxa"
"kaikorai stream at brighton road","06-Feb-04","54","MCI"
"kaikorai stream at brighton road","06-Feb-04","7","TaxaRichness"
"kaikorai stream at brighton road","08-Jan-15","14.3","PercentageEPTTaxa"
"kaikorai stream at brighton road","08-Jan-15","51","MCI"
"kaikorai stream at brighton road","08-Jan-15","7","TaxaRichness"
"kaikorai stream at brighton road","08-Jan-16","11","TaxaRichness"
"kaikorai stream at brighton road","08-Jan-16","18.2","PercentageEPTTaxa"
"kaikorai stream at brighton road","08-Jan-16","64","MCI"
"kaikorai stream at brighton road","11-Jan-12","12","TaxaRichness"
"kaikorai stream at brighton road","11-Jan-12","25","PercentageEPTTaxa"
"kaikorai stream at brighton road","11-Jan-12","72","MCI"
"kaikorai stream at brighton road","18-Feb-13","12","TaxaRichness"
"kaikorai stream at brighton road","18-Feb-13","17","PercentageEPTTaxa"
"kaikorai stream at brighton road","18-Feb-13","68.3","MCI"
"kaikorai stream at brighton road","23-Mar-17","13.3","PercentageEPTTaxa"
"kaikorai stream at brighton road","23-Mar-17","15","TaxaRichness"
"kaikorai stream at brighton road","23-Mar-17","72","MCI"
"kaikorai stream at brighton road","24-Apr-06","22.2","PercentageEPTTaxa"
"kaikorai stream at brighton road","24-Apr-06","62","MCI"
"kaikorai stream at brighton road","24-Apr-06","9","TaxaRichness"
"kaikorai stream at brighton road","24-Mar-11","13.3","PercentageEPTTaxa"
"kaikorai stream at brighton road","24-Mar-11","15","TaxaRichness"
"kaikorai stream at brighton road","24-Mar-11","75","MCI"
"kaikorai stream at brighton road","25-Mar-20","63.64","MCI"
"kaikorai stream at brighton road","29-Feb-08","11.1","PercentageEPTTaxa"
"kaikorai stream at brighton road","29-Feb-08","73","MCI"
"kaikorai stream at brighton road","29-Feb-08","9","TaxaRichness"
"kaikorai stream at brighton road","30-Mar-09","12.5","PercentageEPTTaxa"
"kaikorai stream at brighton road","30-Mar-09","63","MCI"
"kaikorai stream at brighton road","30-Mar-09","8","TaxaRichness"
"kakanui at clifton falls bridge","04-Apr-11","110","MCI"
"kakanui at clifton falls bridge","04-Apr-11","21","TaxaRichness"
"kakanui at clifton falls bridge","04-Apr-11","57.1","PercentageEPTTaxa"
"kakanui at clifton falls bridge","04-Feb-10","100.8","MCI"
"kakanui at clifton falls bridge","04-Feb-10","24","TaxaRichness"
"kakanui at clifton falls bridge","04-Feb-10","45.8","PercentageEPTTaxa"
"kakanui at clifton falls bridge","06-Feb-04","22","TaxaRichness"
"kakanui at clifton falls bridge","06-Feb-04","50","PercentageEPTTaxa"
"kakanui at clifton falls bridge","06-Feb-04","99","MCI"
"kakanui at clifton falls bridge","06-Jan-12","109","MCI"
"kakanui at clifton falls bridge","06-Jan-12","11","TaxaRichness"
"kakanui at clifton falls bridge","06-Jan-12","54.5","PercentageEPTTaxa"
"kakanui at clifton falls bridge","08-Apr-09","21","TaxaRichness"
"kakanui at clifton falls bridge","08-Apr-09","47.6","PercentageEPTTaxa"
"kakanui at clifton falls bridge","08-Apr-09","94","MCI"
"kakanui at clifton falls bridge","09-Jan-15","114","MCI"
"kakanui at clifton falls bridge","09-Jan-15","23","TaxaRichness"
"kakanui at clifton falls bridge","09-Jan-15","52.2","PercentageEPTTaxa"
"kakanui at clifton falls bridge","14-Mar-14","116","MCI"
"kakanui at clifton falls bridge","14-Mar-14","28","TaxaRichness"
"kakanui at clifton falls bridge","14-Mar-14","60.7","PercentageEPTTaxa"
"kakanui at clifton falls bridge","18-Jan-07","110","MCI"
"kakanui at clifton falls bridge","18-Jan-07","16","TaxaRichness"
"kakanui at clifton falls bridge","18-Jan-07","50","PercentageEPTTaxa"
"kakanui at clifton falls bridge","22-Feb-13","110","MCI"
"kakanui at clifton falls bridge","22-Feb-13","24","TaxaRichness"
"kakanui at clifton falls bridge","22-Feb-13","54.2","PercentageEPTTaxa"
"kakanui at clifton falls bridge","26-Jan-16","103","MCI"
"kakanui at clifton falls bridge","26-Jan-16","26","TaxaRichness"
"kakanui at clifton falls bridge","26-Jan-16","46.2","PercentageEPTTaxa"
"kakanui at clifton falls bridge","28-Mar-08","106","MCI"
"kakanui at clifton falls bridge","28-Mar-08","19","TaxaRichness"
"kakanui at clifton falls bridge","28-Mar-08","52.6","PercentageEPTTaxa"
"kakanui at clifton falls bridge","30-Mar-17","116","MCI"
"kakanui at clifton falls bridge","30-Mar-17","27","TaxaRichness"
"kakanui at clifton falls bridge","30-Mar-17","48.1","PercentageEPTTaxa"
"kakanui at clifton falls bridge","31-Jan-18","104","MCI"
"kakanui at clifton falls bridge","31-Jan-18","25","TaxaRichness"
"kakanui at clifton falls bridge","31-Jan-18","48","PercentageEPTTaxa"
"kakanui at mccones","01-Jul-19","94.81","MCI"
"kakanui at mccones","04-Apr-11","24","TaxaRichness"
"kakanui at mccones","04-Apr-11","33.3","PercentageEPTTaxa"
"kakanui at mccones","04-Apr-11","78","MCI"
"kakanui at mccones","04-Feb-10","26","TaxaRichness"
"kakanui at mccones","04-Feb-10","34.6","PercentageEPTTaxa"
"kakanui at mccones","04-Feb-10","90","MCI"
"kakanui at mccones","06-Jan-12","25","TaxaRichness"
"kakanui at mccones","06-Jan-12","40","PercentageEPTTaxa"
"kakanui at mccones","06-Jan-12","88","MCI"
"kakanui at mccones","08-Apr-09","19","TaxaRichness"
"kakanui at mccones","08-Apr-09","42.1","PercentageEPTTaxa"
"kakanui at mccones","08-Apr-09","82","MCI"
"kakanui at mccones","09-Jan-15","28","TaxaRichness"
"kakanui at mccones","09-Jan-15","42.9","PercentageEPTTaxa"
"kakanui at mccones","09-Jan-15","90","MCI"
"kakanui at mccones","14-Mar-14","25","TaxaRichness"
"kakanui at mccones","14-Mar-14","44","PercentageEPTTaxa"
"kakanui at mccones","14-Mar-14","92","MCI"
"kakanui at mccones","18-Jan-07","17","TaxaRichness"
"kakanui at mccones","18-Jan-07","52.9","PercentageEPTTaxa"
"kakanui at mccones","18-Jan-07","88","MCI"
"kakanui at mccones","22-Feb-13","19","TaxaRichness"
"kakanui at mccones","22-Feb-13","47.4","PercentageEPTTaxa"
"kakanui at mccones","22-Feb-13","95","MCI"
"kakanui at mccones","24-Mar-20","83.33","MCI"
"kakanui at mccones","26-Jan-16","24","TaxaRichness"
"kakanui at mccones","26-Jan-16","45.8","PercentageEPTTaxa"
"kakanui at mccones","26-Jan-16","89","MCI"
"kakanui at mccones","28-Mar-08","18","TaxaRichness"
"kakanui at mccones","28-Mar-08","44.4","PercentageEPTTaxa"
"kakanui at mccones","28-Mar-08","88","MCI"
"kakanui at mccones","30-Mar-17","25","TaxaRichness"
"kakanui at mccones","30-Mar-17","44","PercentageEPTTaxa"
"kakanui at mccones","30-Mar-17","90","MCI"
"kakanui at mccones","31-Jan-18","26","TaxaRichness"
"kakanui at mccones","31-Jan-18","38.5","PercentageEPTTaxa"
"kakanui at mccones","31-Jan-18","88","MCI"
"kauru at ewings","04-Apr-11","109","MCI"
"kauru at ewings","04-Apr-11","20","TaxaRichness"
"kauru at ewings","04-Apr-11","50","PercentageEPTTaxa"
"kauru at ewings","04-Feb-10","107.5","MCI"
"kauru at ewings","04-Feb-10","16","TaxaRichness"
"kauru at ewings","04-Feb-10","31.3","PercentageEPTTaxa"
"kauru at ewings","06-Jan-12","118","MCI"
"kauru at ewings","06-Jan-12","22","TaxaRichness"
"kauru at ewings","06-Jan-12","50","PercentageEPTTaxa"
"kauru at ewings","08-Apr-09","109","MCI"
"kauru at ewings","08-Apr-09","18","TaxaRichness"
"kauru at ewings","08-Apr-09","61.1","PercentageEPTTaxa"
"kauru at ewings","09-Jan-15","126","MCI"
"kauru at ewings","09-Jan-15","21","TaxaRichness"
"kauru at ewings","09-Jan-15","61.9","PercentageEPTTaxa"
"kauru at ewings","14-Mar-14","119","MCI"
"kauru at ewings","14-Mar-14","25","TaxaRichness"
"kauru at ewings","14-Mar-14","60","PercentageEPTTaxa"
"kauru at ewings","18-Jan-07","106","MCI"
"kauru at ewings","18-Jan-07","17","TaxaRichness"
"kauru at ewings","18-Jan-07","47.1","PercentageEPTTaxa"
"kauru at ewings","22-Feb-13","118","MCI"
"kauru at ewings","22-Feb-13","20","TaxaRichness"
"kauru at ewings","22-Feb-13","60","PercentageEPTTaxa"
"kauru at ewings","26-Jan-16","19","TaxaRichness"
"kauru at ewings","26-Jan-16","47.4","PercentageEPTTaxa"
"kauru at ewings","26-Jan-16","94","MCI"
"kauru at ewings","28-Apr-17","110","MCI"
"kauru at ewings","28-Apr-17","21","TaxaRichness"
"kauru at ewings","28-Apr-17","47.6","PercentageEPTTaxa"
"kauru at ewings","28-Mar-08","15","TaxaRichness"
"kauru at ewings","28-Mar-08","53.3","PercentageEPTTaxa"
"kauru at ewings","28-Mar-08","99","MCI"
"kauru at ewings","31-Jan-18","123","MCI"
"kauru at ewings","31-Jan-18","24","TaxaRichness"
"kauru at ewings","31-Jan-18","54.2","PercentageEPTTaxa"
"kauru at ewings","31-Mar-06","112","MCI"
"kauru at ewings","31-Mar-06","20","TaxaRichness"
"kauru at ewings","31-Mar-06","60","PercentageEPTTaxa"
"kye burn at sh85 bridge","01-Feb-16","110","MCI"
"kye burn at sh85 bridge","01-Feb-16","14","TaxaRichness"
"kye burn at sh85 bridge","01-Feb-16","57.1","PercentageEPTTaxa"
"kye burn at sh85 bridge","01-Jul-19","98.26","MCI"
"kye burn at sh85 bridge","04-Feb-10","103.6","MCI"
"kye burn at sh85 bridge","04-Feb-10","22","TaxaRichness"
"kye burn at sh85 bridge","04-Feb-10","40.9","PercentageEPTTaxa"
"kye burn at sh85 bridge","06-Feb-04","104","MCI"
"kye burn at sh85 bridge","06-Feb-04","18","TaxaRichness"
"kye burn at sh85 bridge","06-Feb-04","38.9","PercentageEPTTaxa"
"kye burn at sh85 bridge","09-Feb-12","11","TaxaRichness"
"kye burn at sh85 bridge","09-Feb-12","113","MCI"
"kye burn at sh85 bridge","09-Feb-12","63.6","PercentageEPTTaxa"
"kye burn at sh85 bridge","11-Apr-11","15","TaxaRichness"
"kye burn at sh85 bridge","11-Apr-11","46.7","PercentageEPTTaxa"
"kye burn at sh85 bridge","11-Apr-11","93","MCI"
"kye burn at sh85 bridge","11-Mar-08","12","TaxaRichness"
"kye burn at sh85 bridge","11-Mar-08","135","MCI"
"kye burn at sh85 bridge","11-Mar-08","66.7","PercentageEPTTaxa"
"kye burn at sh85 bridge","13-Feb-14","104","MCI"
"kye burn at sh85 bridge","13-Feb-14","16","TaxaRichness"
"kye burn at sh85 bridge","13-Feb-14","50","PercentageEPTTaxa"
"kye burn at sh85 bridge","14-Mar-13","115","MCI"
"kye burn at sh85 bridge","14-Mar-13","27","TaxaRichness"
"kye burn at sh85 bridge","14-Mar-13","59.3","PercentageEPTTaxa"
"kye burn at sh85 bridge","19-Jan-15","100","MCI"
"kye burn at sh85 bridge","19-Jan-15","19","TaxaRichness"
"kye burn at sh85 bridge","19-Jan-15","52.6","PercentageEPTTaxa"
"kye burn at sh85 bridge","20-Mar-20","116.36","MCI"
"kye burn at sh85 bridge","24-Jan-18","103","MCI"
"kye burn at sh85 bridge","24-Jan-18","22","TaxaRichness"
"kye burn at sh85 bridge","24-Jan-18","40.9","PercentageEPTTaxa"
"kye burn at sh85 bridge","25-Jan-18","102.73","MCI"
"kye burn at sh85 bridge","27-Apr-17","105","MCI"
"kye burn at sh85 bridge","27-Apr-17","20","TaxaRichness"
"kye burn at sh85 bridge","27-Apr-17","40","PercentageEPTTaxa"
"leith at dundas street bridge","02-Apr-08","18","TaxaRichness"
"leith at dundas street bridge","02-Apr-08","44.4","PercentageEPTTaxa"
"leith at dundas street bridge","02-Apr-08","98","MCI"
"leith at dundas street bridge","04-Feb-10","16","TaxaRichness"
"leith at dundas street bridge","04-Feb-10","31.3","PercentageEPTTaxa"
"leith at dundas street bridge","04-Feb-10","97.5","MCI"
"leith at dundas street bridge","05-Apr-18","26","TaxaRichness"
"leith at dundas street bridge","05-Apr-18","38.5","PercentageEPTTaxa"
"leith at dundas street bridge","05-Apr-18","94","MCI"
"leith at dundas street bridge","05-Feb-14","27","TaxaRichness"
"leith at dundas street bridge","05-Feb-14","40.7","PercentageEPTTaxa"
"leith at dundas street bridge","05-Feb-14","96","MCI"
"leith at dundas street bridge","05-Jan-07","18","TaxaRichness"
"leith at dundas street bridge","05-Jan-07","50","PercentageEPTTaxa"
"leith at dundas street bridge","05-Jan-07","99","MCI"
"leith at dundas street bridge","06-Feb-04","17","TaxaRichness"
"leith at dundas street bridge","06-Feb-04","47.1","PercentageEPTTaxa"
"leith at dundas street bridge","06-Feb-04","89","MCI"
"leith at dundas street bridge","08-Jan-15","19","TaxaRichness"
"leith at dundas street bridge","08-Jan-15","42.1","PercentageEPTTaxa"
"leith at dundas street bridge","08-Jan-15","98","MCI"
"leith at dundas street bridge","08-Jan-16","20","TaxaRichness"
"leith at dundas street bridge","08-Jan-16","35","PercentageEPTTaxa"
"leith at dundas street bridge","08-Jan-16","90","MCI"
"leith at dundas street bridge","10-May-06","112","MCI"
"leith at dundas street bridge","10-May-06","19","TaxaRichness"
"leith at dundas street bridge","10-May-06","57.9","PercentageEPTTaxa"
"leith at dundas street bridge","11-Jan-12","103","MCI"
"leith at dundas street bridge","11-Jan-12","13","TaxaRichness"
"leith at dundas street bridge","11-Jan-12","46.2","PercentageEPTTaxa"
"leith at dundas street bridge","18-Feb-13","20","TaxaRichness"
"leith at dundas street bridge","18-Feb-13","35","PercentageEPTTaxa"
"leith at dundas street bridge","18-Feb-13","88","MCI"
"leith at dundas street bridge","22-Apr-09","16","TaxaRichness"
"leith at dundas street bridge","22-Apr-09","43.8","PercentageEPTTaxa"
"leith at dundas street bridge","22-Apr-09","89","MCI"
"leith at dundas street bridge","22-Mar-17","23","TaxaRichness"
"leith at dundas street bridge","22-Mar-17","30.4","PercentageEPTTaxa"
"leith at dundas street bridge","22-Mar-17","85","MCI"
"leith at dundas street bridge","24-Mar-11","24","TaxaRichness"
"leith at dundas street bridge","24-Mar-11","37.5","PercentageEPTTaxa"
"leith at dundas street bridge","24-Mar-11","92","MCI"
"lindis at ardgour road","01-Jul-19","102","MCI"
"lindis at ardgour road","02-Apr-09","19","TaxaRichness"
"lindis at ardgour road","02-Apr-09","57.9","PercentageEPTTaxa"
"lindis at ardgour road","02-Apr-09","96","MCI"
"lindis at ardgour road","02-Feb-16","101","MCI"
"lindis at ardgour road","02-Feb-16","18","TaxaRichness"
"lindis at ardgour road","02-Feb-16","44.4","PercentageEPTTaxa"
"lindis at ardgour road","03-Feb-06","104","MCI"
"lindis at ardgour road","03-Feb-06","15","TaxaRichness"
"lindis at ardgour road","03-Feb-06","40","PercentageEPTTaxa"
"lindis at ardgour road","07-Apr-17","18","TaxaRichness"
"lindis at ardgour road","07-Apr-17","44.4","PercentageEPTTaxa"
"lindis at ardgour road","07-Apr-17","96","MCI"
"lindis at ardgour road","09-Feb-12","115","MCI"
"lindis at ardgour road","09-Feb-12","16","TaxaRichness"
"lindis at ardgour road","09-Feb-12","50","PercentageEPTTaxa"
"lindis at ardgour road","13-Feb-14","106","MCI"
"lindis at ardgour road","13-Feb-14","24","TaxaRichness"
"lindis at ardgour road","13-Feb-14","50","PercentageEPTTaxa"
"lindis at ardgour road","14-Jan-15","103","MCI"
"lindis at ardgour road","14-Jan-15","20","TaxaRichness"
"lindis at ardgour road","14-Jan-15","55","PercentageEPTTaxa"
"lindis at ardgour road","14-Mar-13","109","MCI"
"lindis at ardgour road","14-Mar-13","16","TaxaRichness"
"lindis at ardgour road","14-Mar-13","50","PercentageEPTTaxa"
"lindis at ardgour road","15-Mar-11","113","MCI"
"lindis at ardgour road","15-Mar-11","12","TaxaRichness"
"lindis at ardgour road","15-Mar-11","58.3","PercentageEPTTaxa"
"lindis at ardgour road","17-Jan-07","22","TaxaRichness"
"lindis at ardgour road","17-Jan-07","45.5","PercentageEPTTaxa"
"lindis at ardgour road","17-Jan-07","96","MCI"
"lindis at ardgour road","18-Apr-08","104","MCI"
"lindis at ardgour road","18-Apr-08","19","TaxaRichness"
"lindis at ardgour road","18-Apr-08","52.6","PercentageEPTTaxa"
"lindis at ardgour road","20-Mar-20","110.91","MCI"
"lindis at ardgour road","25-Jan-18","101","MCI"
"lindis at ardgour road","25-Jan-18","16","TaxaRichness"
"lindis at ardgour road","25-Jan-18","56.3","PercentageEPTTaxa"
"lindsays creek at north road bridge","02-Apr-08","16","TaxaRichness"
"lindsays creek at north road bridge","02-Apr-08","37.5","PercentageEPTTaxa"
"lindsays creek at north road bridge","02-Apr-08","83","MCI"
"lindsays creek at north road bridge","04-Feb-10","21","TaxaRichness"
"lindsays creek at north road bridge","04-Feb-10","23.8","PercentageEPTTaxa"
"lindsays creek at north road bridge","04-Feb-10","89.5","MCI"
"lindsays creek at north road bridge","05-Apr-18","22","TaxaRichness"
"lindsays creek at north road bridge","05-Apr-18","31.8","PercentageEPTTaxa"
"lindsays creek at north road bridge","05-Apr-18","89","MCI"
"lindsays creek at north road bridge","05-Feb-14","18","TaxaRichness"
"lindsays creek at north road bridge","05-Feb-14","22.2","PercentageEPTTaxa"
"lindsays creek at north road bridge","05-Feb-14","79","MCI"
"lindsays creek at north road bridge","05-Jan-07","15","TaxaRichness"
"lindsays creek at north road bridge","05-Jan-07","46.7","PercentageEPTTaxa"
"lindsays creek at north road bridge","05-Jan-07","95","MCI"
"lindsays creek at north road bridge","08-Jan-15","24","TaxaRichness"
"lindsays creek at north road bridge","08-Jan-15","33.3","PercentageEPTTaxa"
