"CouncilSiteID","Date","Value","Measurement"
"huangarua river at ponatahi bridge","09-Jan-15","22","TaxaRichness"
"huangarua river at ponatahi bridge","09-Jan-15","36.363636","PercentageEPTTaxa"
"huangarua river at ponatahi bridge","09-Mar-11","21.73913","PercentageEPTTaxa"
"huangarua river at ponatahi bridge","09-Mar-11","23","TaxaRichness"
"huangarua river at ponatahi bridge","09-Mar-11","86.95652","MCI"
"huangarua river at ponatahi bridge","12-Feb-13","20","TaxaRichness"
"huangarua river at ponatahi bridge","12-Feb-13","35","PercentageEPTTaxa"
"huangarua river at ponatahi bridge","12-Feb-13","97","MCI"
"huangarua river at ponatahi bridge","21-Jan-16","24","TaxaRichness"
"huangarua river at ponatahi bridge","21-Jan-16","29","PercentageEPTTaxa"
"huangarua river at ponatahi bridge","21-Jan-16","95.65","MCI"
"huangarua river at ponatahi bridge","24-Jan-18","20","PercentageEPTTaxa"
"huangarua river at ponatahi bridge","24-Jan-18","25","TaxaRichness"
"huangarua river at ponatahi bridge","24-Jan-18","85.6","MCI"
"huangarua river at ponatahi bridge","30-Jan-19","21","TaxaRichness"
"huangarua river at ponatahi bridge","30-Jan-19","28.6","PercentageEPTTaxa"
"huangarua river at ponatahi bridge","30-Jan-19","87","MCI"
"huangarua river at ponatahi bridge","31-Jan-14","103.809525","MCI"
"huangarua river at ponatahi bridge","31-Jan-14","21","TaxaRichness"
"huangarua river at ponatahi bridge","31-Jan-14","38.095238","PercentageEPTTaxa"
"hutt river at boulcott","01-Feb-07","90.730766","MCI"
"hutt river at boulcott","01-Jan-10","123.63636","MCI"
"hutt river at boulcott","01-Jan-12","22","TaxaRichness"
"hutt river at boulcott","01-Jan-12","31.818182","PercentageEPTTaxa"
"hutt river at boulcott","01-Jan-12","97.272728","MCI"
"hutt river at boulcott","01-Mar-06","105.034966","MCI"
"hutt river at boulcott","01-Mar-08","94.629631","MCI"
"hutt river at boulcott","01-Mar-09","128.333328","MCI"
"hutt river at boulcott","01-May-05","122.85548","MCI"
"hutt river at boulcott","07-Mar-17","104.7619","MCI"
"hutt river at boulcott","07-Mar-17","22","TaxaRichness"
"hutt river at boulcott","07-Mar-17","36.4","PercentageEPTTaxa"
"hutt river at boulcott","15-Dec-17","117.391304","MCI"
"hutt river at boulcott","15-Dec-17","23","TaxaRichness"
"hutt river at boulcott","15-Dec-17","47.8","PercentageEPTTaxa"
"hutt river at boulcott","22-Jan-15","109.090912","MCI"
"hutt river at boulcott","22-Jan-15","22","TaxaRichness"
"hutt river at boulcott","22-Jan-15","40.909092","PercentageEPTTaxa"
"hutt river at boulcott","23-Mar-11","102.5","MCI"
"hutt river at boulcott","23-Mar-11","16","TaxaRichness"
"hutt river at boulcott","23-Mar-11","37.5","PercentageEPTTaxa"
"hutt river at boulcott","27-Feb-13","107.272728","MCI"
"hutt river at boulcott","27-Feb-13","22","TaxaRichness"
"hutt river at boulcott","27-Feb-13","45.454544","PercentageEPTTaxa"
"hutt river at boulcott","28-Feb-14","111","MCI"
"hutt river at boulcott","28-Feb-14","20","TaxaRichness"
"hutt river at boulcott","28-Feb-14","40","PercentageEPTTaxa"
"hutt river at boulcott","29-Jan-16","113.04","MCI"
"hutt river at boulcott","29-Jan-16","23","TaxaRichness"
"hutt river at boulcott","29-Jan-16","43","PercentageEPTTaxa"
"hutt river at boulcott","29-Jan-19","110.77","MCI"
"hutt river at boulcott","29-Jan-19","27","TaxaRichness"
"hutt river at boulcott","29-Jan-19","44.4","PercentageEPTTaxa"
"hutt river at te marua intake site","01-Feb-07","138.11111","MCI"
"hutt river at te marua intake site","01-Jan-10","137.777771","MCI"
"hutt river at te marua intake site","01-Jan-12","135.38461","MCI"
"hutt river at te marua intake site","01-Jan-12","26","TaxaRichness"
"hutt river at te marua intake site","01-Jan-12","61.53846","PercentageEPTTaxa"
"hutt river at te marua intake site","01-Mar-05","138.11966","MCI"
"hutt river at te marua intake site","01-Mar-06","130.5","MCI"
"hutt river at te marua intake site","01-Mar-08","128.833328","MCI"
"hutt river at te marua intake site","01-Mar-09","138.833328","MCI"
"hutt river at te marua intake site","07-Mar-17","138","MCI"
"hutt river at te marua intake site","07-Mar-17","20","TaxaRichness"
"hutt river at te marua intake site","07-Mar-17","65","PercentageEPTTaxa"
"hutt river at te marua intake site","15-Dec-17","125.217392","MCI"
"hutt river at te marua intake site","15-Dec-17","23","TaxaRichness"
"hutt river at te marua intake site","15-Dec-17","56.5","PercentageEPTTaxa"
"hutt river at te marua intake site","22-Jan-15","138.26086","MCI"
"hutt river at te marua intake site","22-Jan-15","23","TaxaRichness"
"hutt river at te marua intake site","22-Jan-15","65.21739","PercentageEPTTaxa"
"hutt river at te marua intake site","23-Mar-11","130.833328","MCI"
"hutt river at te marua intake site","23-Mar-11","24","TaxaRichness"
"hutt river at te marua intake site","23-Mar-11","62.5","PercentageEPTTaxa"
"hutt river at te marua intake site","27-Feb-13","140","MCI"
"hutt river at te marua intake site","27-Feb-13","26","TaxaRichness"
"hutt river at te marua intake site","27-Feb-13","69.23077","PercentageEPTTaxa"
"hutt river at te marua intake site","28-Feb-14","128","MCI"
"hutt river at te marua intake site","28-Feb-14","25","TaxaRichness"
"hutt river at te marua intake site","28-Feb-14","56","PercentageEPTTaxa"
"hutt river at te marua intake site","29-Jan-16","138.18","MCI"
"hutt river at te marua intake site","29-Jan-16","22","TaxaRichness"
"hutt river at te marua intake site","29-Jan-16","68","PercentageEPTTaxa"
"hutt river at te marua intake site","29-Jan-19","131.2","MCI"
"hutt river at te marua intake site","29-Jan-19","26","TaxaRichness"
"hutt river at te marua intake site","29-Jan-19","61.5","PercentageEPTTaxa"
"hutt river opposite manor park golf club","01-Feb-07","100.7094040","MCI"
"hutt river opposite manor park golf club","01-Jan-10","114.666664","MCI"
"hutt river opposite manor park golf club","01-Jan-12","110.476189","MCI"
"hutt river opposite manor park golf club","01-Jan-12","21","TaxaRichness"
"hutt river opposite manor park golf club","01-Jan-12","42.857143","PercentageEPTTaxa"
"hutt river opposite manor park golf club","01-Mar-06","95.31746","MCI"
"hutt river opposite manor park golf club","01-Mar-08","120.55556","MCI"
"hutt river opposite manor park golf club","01-Mar-09","119.6633","MCI"
"hutt river opposite manor park golf club","01-May-05","136.11111","MCI"
"hutt river opposite manor park golf club","07-Mar-17","120","MCI"
"hutt river opposite manor park golf club","07-Mar-17","29","TaxaRichness"
"hutt river opposite manor park golf club","07-Mar-17","51.7","PercentageEPTTaxa"
"hutt river opposite manor park golf club","15-Dec-17","131.11111","MCI"
"hutt river opposite manor park golf club","15-Dec-17","27","TaxaRichness"
"hutt river opposite manor park golf club","15-Dec-17","59.3","PercentageEPTTaxa"
"hutt river opposite manor park golf club","22-Jan-15","126","MCI"
"hutt river opposite manor park golf club","22-Jan-15","30","TaxaRichness"
"hutt river opposite manor park golf club","22-Jan-15","56.666668","PercentageEPTTaxa"
"hutt river opposite manor park golf club","23-Mar-11","106.08696","MCI"
"hutt river opposite manor park golf club","23-Mar-11","23","TaxaRichness"
"hutt river opposite manor park golf club","23-Mar-11","34.782608","PercentageEPTTaxa"
"hutt river opposite manor park golf club","27-Feb-13","126.666664","MCI"
"hutt river opposite manor park golf club","27-Feb-13","24","TaxaRichness"
"hutt river opposite manor park golf club","27-Feb-13","50","PercentageEPTTaxa"
"hutt river opposite manor park golf club","28-Feb-14","127.692307","MCI"
"hutt river opposite manor park golf club","28-Feb-14","26","TaxaRichness"
"hutt river opposite manor park golf club","28-Feb-14","53.846153","PercentageEPTTaxa"
"hutt river opposite manor park golf club","29-Jan-16","121.74","MCI"
"hutt river opposite manor park golf club","29-Jan-16","23","TaxaRichness"
"hutt river opposite manor park golf club","29-Jan-16","52","PercentageEPTTaxa"
"hutt river opposite manor park golf club","29-Jan-19","111.25","MCI"
"hutt river opposite manor park golf club","29-Jan-19","33","TaxaRichness"
"hutt river opposite manor park golf club","29-Jan-19","45.5","PercentageEPTTaxa"
"kaiwharawhara stream at ngaio gorge","01-Apr-07","86.51852","MCI"
"kaiwharawhara stream at ngaio gorge","01-Dec-17","29","TaxaRichness"
"kaiwharawhara stream at ngaio gorge","01-Dec-17","31","PercentageEPTTaxa"
"kaiwharawhara stream at ngaio gorge","01-Dec-17","93.793106","MCI"
"kaiwharawhara stream at ngaio gorge","01-Jan-10","76.666664","MCI"
"kaiwharawhara stream at ngaio gorge","01-Jan-12","21","TaxaRichness"
"kaiwharawhara stream at ngaio gorge","01-Jan-12","23.809525","PercentageEPTTaxa"
"kaiwharawhara stream at ngaio gorge","01-Jan-12","86.666664","MCI"
"kaiwharawhara stream at ngaio gorge","01-Mar-06","80.5873","MCI"
"kaiwharawhara stream at ngaio gorge","01-Mar-08","76.25","MCI"
"kaiwharawhara stream at ngaio gorge","01-Mar-09","85.85784","MCI"
"kaiwharawhara stream at ngaio gorge","01-May-05","87.63158","MCI"
"kaiwharawhara stream at ngaio gorge","04-Feb-13","15.789474","PercentageEPTTaxa"
"kaiwharawhara stream at ngaio gorge","04-Feb-13","19","TaxaRichness"
"kaiwharawhara stream at ngaio gorge","04-Feb-13","81.052635","MCI"
"kaiwharawhara stream at ngaio gorge","04-Feb-16","21","TaxaRichness"
"kaiwharawhara stream at ngaio gorge","04-Feb-16","5","PercentageEPTTaxa"
"kaiwharawhara stream at ngaio gorge","04-Feb-16","71.43","MCI"
"kaiwharawhara stream at ngaio gorge","07-Mar-17","29","TaxaRichness"
"kaiwharawhara stream at ngaio gorge","07-Mar-17","31","PercentageEPTTaxa"
"kaiwharawhara stream at ngaio gorge","07-Mar-17","98.571426","MCI"
"kaiwharawhara stream at ngaio gorge","08-Jan-19","22","TaxaRichness"
"kaiwharawhara stream at ngaio gorge","08-Jan-19","36.4","PercentageEPTTaxa"
"kaiwharawhara stream at ngaio gorge","08-Jan-19","92.38","MCI"
"kaiwharawhara stream at ngaio gorge","15-Apr-11","21","TaxaRichness"
"kaiwharawhara stream at ngaio gorge","15-Apr-11","23.809525","PercentageEPTTaxa"
"kaiwharawhara stream at ngaio gorge","15-Apr-11","86.666664","MCI"
"kaiwharawhara stream at ngaio gorge","15-Jan-15","19.047619","PercentageEPTTaxa"
"kaiwharawhara stream at ngaio gorge","15-Jan-15","21","TaxaRichness"
"kaiwharawhara stream at ngaio gorge","15-Jan-15","81.90476","MCI"
"kaiwharawhara stream at ngaio gorge","28-Feb-14","23","TaxaRichness"
"kaiwharawhara stream at ngaio gorge","28-Feb-14","30.434782","PercentageEPTTaxa"
"kaiwharawhara stream at ngaio gorge","28-Feb-14","95.652176","MCI"
"karori stream at makara peak mountain bike park","01-Apr-07","83.004326","MCI"
"karori stream at makara peak mountain bike park","01-Dec-17","26","TaxaRichness"
"karori stream at makara peak mountain bike park","01-Dec-17","26.9","PercentageEPTTaxa"
"karori stream at makara peak mountain bike park","01-Dec-17","97.6","MCI"
"karori stream at makara peak mountain bike park","01-Jan-10","76.25","MCI"
"karori stream at makara peak mountain bike park","01-Jan-12","22","TaxaRichness"
"karori stream at makara peak mountain bike park","01-Jan-12","27.272728","PercentageEPTTaxa"
"karori stream at makara peak mountain bike park","01-Jan-12","95.454544","MCI"
"karori stream at makara peak mountain bike park","01-Mar-06","77.41311","MCI"
"karori stream at makara peak mountain bike park","01-Mar-08","87.84314","MCI"
"karori stream at makara peak mountain bike park","01-Mar-09","94.559525","MCI"
"karori stream at makara peak mountain bike park","01-May-05","109.26328","MCI"
"karori stream at makara peak mountain bike park","04-Feb-16","22","PercentageEPTTaxa"
"karori stream at makara peak mountain bike park","04-Feb-16","23","TaxaRichness"
"karori stream at makara peak mountain bike park","04-Feb-16","85.22","MCI"
"karori stream at makara peak mountain bike park","07-Mar-17","26","TaxaRichness"
"karori stream at makara peak mountain bike park","07-Mar-17","26.9","PercentageEPTTaxa"
"karori stream at makara peak mountain bike park","07-Mar-17","93.07692","MCI"
"karori stream at makara peak mountain bike park","08-Jan-19","19","PercentageEPTTaxa"
"karori stream at makara peak mountain bike park","08-Jan-19","21","TaxaRichness"
"karori stream at makara peak mountain bike park","08-Jan-19","82.86","MCI"
"karori stream at makara peak mountain bike park","15-Apr-11","11.538462","PercentageEPTTaxa"
"karori stream at makara peak mountain bike park","15-Apr-11","26","TaxaRichness"
"karori stream at makara peak mountain bike park","15-Apr-11","79.23077","MCI"
"karori stream at makara peak mountain bike park","15-Jan-15","16","PercentageEPTTaxa"
"karori stream at makara peak mountain bike park","15-Jan-15","25","TaxaRichness"
"karori stream at makara peak mountain bike park","15-Jan-15","84.8","MCI"
"karori stream at makara peak mountain bike park","26-Feb-13","100.833336","MCI"
"karori stream at makara peak mountain bike park","26-Feb-13","24","TaxaRichness"
"karori stream at makara peak mountain bike park","26-Feb-13","25","PercentageEPTTaxa"
"karori stream at makara peak mountain bike park","28-Feb-14","22","TaxaRichness"
"karori stream at makara peak mountain bike park","28-Feb-14","22.727272","PercentageEPTTaxa"
"karori stream at makara peak mountain bike park","28-Feb-14","91.818184","MCI"
"kopuaranga river at stuarts","01-Feb-07","111.751633","MCI"
"kopuaranga river at stuarts","01-Feb-18","29","TaxaRichness"
"kopuaranga river at stuarts","01-Feb-18","31","PercentageEPTTaxa"
"kopuaranga river at stuarts","01-Feb-18","90.370369","MCI"
"kopuaranga river at stuarts","01-Jan-10","95","MCI"
