"CouncilSiteID","Date","Value","Method","Measurement","Censored","centype"
"lake hawea outflow at dam","19-Apr-18",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","19-Apr-18",0.005,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","19-Apr-18",0.021,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","19-Apr-18",0.4,"","CHLA",FALSE,"FALSE"
"lake hawea outflow at dam","19-Apr-18",1,"","ECOLI",FALSE,"FALSE"
"lake hawea outflow at dam","19-Apr-18",7.9,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","19-Jul-18",3e-04,"","CHLA",FALSE,"FALSE"
"lake hawea outflow at dam","19-Jul-18",0.004,"","TP",FALSE,"FALSE"
"lake hawea outflow at dam","19-Jul-18",0.005,"","NH4N",FALSE,"FALSE"
"lake hawea outflow at dam","19-Jul-18",0.025,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","19-Jul-18",1,"","ECOLI",FALSE,"FALSE"
"lake hawea outflow at dam","19-Jul-18",7.6,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","19-Jun-07",0.005,"","TP",FALSE,"FALSE"
"lake hawea outflow at dam","19-Jun-07",0.01,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","19-Jun-07",0.05,"","TN",TRUE,"Left"
"lake hawea outflow at dam","19-Jun-07",1.9,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","19-Jun-07",2,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","19-May-17",0.004,"","TP",FALSE,"FALSE"
"lake hawea outflow at dam","19-May-17",0.005,"","NH4N",FALSE,"FALSE"
"lake hawea outflow at dam","19-May-17",0.028,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","19-May-17",0.6,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","19-May-17",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","19-May-17",7.7,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","19-Nov-14",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","19-Nov-14",0.008,"","NH4N",FALSE,"FALSE"
"lake hawea outflow at dam","19-Nov-14",0.038,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","19-Nov-14",0.6,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","19-Nov-14",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","19-Nov-14",7.8,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","19-Sep-14",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","19-Sep-14",0.005,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","19-Sep-14",0.038,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","19-Sep-14",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","19-Sep-14",2,"","CHLA",FALSE,"FALSE"
"lake hawea outflow at dam","19-Sep-14",7.8,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","19-Sep-17",4e-04,"","CHLA",FALSE,"FALSE"
"lake hawea outflow at dam","19-Sep-17",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","19-Sep-17",0.005,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","19-Sep-17",0.035,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","19-Sep-17",1,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","19-Sep-17",7.5,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","20-Dec-16",0.004,"","TP",FALSE,"FALSE"
"lake hawea outflow at dam","20-Dec-16",0.005,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","20-Dec-16",0.025,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","20-Dec-16",0.6,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","20-Dec-16",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","20-Dec-16",7.9,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","20-Oct-08",0.01,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","20-Oct-08",0.011,"","TP",FALSE,"FALSE"
"lake hawea outflow at dam","20-Oct-08",0.05,"","TN",TRUE,"Left"
"lake hawea outflow at dam","20-Oct-08",1,"","ECOLI",FALSE,"FALSE"
"lake hawea outflow at dam","20-Oct-08",1.9,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","21-Aug-07",0.005,"","TP",TRUE,"Left"
"lake hawea outflow at dam","21-Aug-07",0.01,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","21-Aug-07",0.05,"","TN",TRUE,"Left"
"lake hawea outflow at dam","21-Aug-07",1.9,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","21-Aug-07",2,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","21-Aug-07",7.6,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","21-May-18",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","21-May-18",0.005,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","21-May-18",0.02,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","21-May-18",0.5,"","CHLA",FALSE,"FALSE"
"lake hawea outflow at dam","21-May-18",10,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","21-May-18",7.5,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","21-Sep-15",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","21-Sep-15",0.005,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","21-Sep-15",0.059,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","21-Sep-15",0.68,"","CHLA",FALSE,"FALSE"
"lake hawea outflow at dam","21-Sep-15",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","21-Sep-15",7.7,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","21-Sep-16",0.005,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","21-Sep-16",0.009,"","TP",FALSE,"FALSE"
"lake hawea outflow at dam","21-Sep-16",0.051,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","21-Sep-16",0.6,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","21-Sep-16",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","21-Sep-16",7.6,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","22-Apr-16",0.01,"","TP",FALSE,"FALSE"
"lake hawea outflow at dam","22-Apr-16",0.011,"","NH4N",FALSE,"FALSE"
"lake hawea outflow at dam","22-Apr-16",0.033,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","22-Apr-16",0.68,"","CHLA",FALSE,"FALSE"
"lake hawea outflow at dam","22-Apr-16",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","22-Apr-16",7.8,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","22-Aug-16",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","22-Aug-16",0.005,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","22-Aug-16",0.023,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","22-Aug-16",0.6,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","22-Aug-16",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","22-Aug-16",7.6,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","22-Dec-17",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","22-Dec-17",0.005,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","22-Dec-17",0.029,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","22-Dec-17",0.2,"","CHLA",FALSE,"FALSE"
"lake hawea outflow at dam","22-Dec-17",1,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","22-Dec-17",7.6,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","22-Jul-15",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","22-Jul-15",0.005,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","22-Jul-15",0.061,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","22-Jul-15",0.78,"","CHLA",FALSE,"FALSE"
"lake hawea outflow at dam","22-Jul-15",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","22-Jul-15",7.7,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","22-Jul-16",0.006,"","NH4N",FALSE,"FALSE"
"lake hawea outflow at dam","22-Jul-16",0.006,"","TP",FALSE,"FALSE"
"lake hawea outflow at dam","22-Jul-16",0.07,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","22-Jul-16",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","22-Jul-16",7.6,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","22-Mar-18",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","22-Mar-18",0.005,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","22-Mar-18",0.028,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","22-Mar-18",0.3,"","CHLA",FALSE,"FALSE"
"lake hawea outflow at dam","22-Mar-18",1,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","22-Mar-18",7.6,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","22-May-15",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","22-May-15",0.005,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","22-May-15",0.025,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","22-May-15",0.6,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","22-May-15",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","22-May-15",7.8,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","22-Oct-15",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","22-Oct-15",0.005,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","22-Oct-15",0.078,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","22-Oct-15",0.6,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","22-Oct-15",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","22-Oct-15",7.8,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","23-Aug-12",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","23-Aug-12",0.01,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","23-Aug-12",0.11,"","TN",TRUE,"Left"
"lake hawea outflow at dam","23-Aug-12",1,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","23-Aug-12",3,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","23-Aug-12",7.6,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","23-Feb-16",0.005,"","TP",FALSE,"FALSE"
"lake hawea outflow at dam","23-Feb-16",0.007,"","NH4N",FALSE,"FALSE"
"lake hawea outflow at dam","23-Feb-16",0.01,"","TN",TRUE,"Left"
"lake hawea outflow at dam","23-Feb-16",0.98,"","CHLA",FALSE,"FALSE"
"lake hawea outflow at dam","23-Feb-16",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","23-Feb-16",8.1,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","23-Feb-18",0.004,"","TP",FALSE,"FALSE"
"lake hawea outflow at dam","23-Feb-18",0.005,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","23-Feb-18",0.3,"","CHLA",FALSE,"FALSE"
"lake hawea outflow at dam","23-Feb-18",1,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","23-Feb-18",7.4,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","23-Jun-04",0.005,"","TP",TRUE,"Left"
"lake hawea outflow at dam","23-Jun-04",0.01,"","NH4N",FALSE,"FALSE"
"lake hawea outflow at dam","23-Jun-04",0.05,"","TN",TRUE,"Left"
"lake hawea outflow at dam","23-Jun-04",1,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","23-Jun-04",1.9,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","23-Jun-04",7.57,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","23-May-14",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","23-May-14",0.01,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","23-May-14",0.11,"","TN",TRUE,"Left"
"lake hawea outflow at dam","23-May-14",1,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","23-May-14",3,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","23-May-14",7.5,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","23-Oct-14",0.005,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","23-Oct-14",0.01,"","TN",TRUE,"Left"
"lake hawea outflow at dam","23-Oct-14",0.015,"","TP",FALSE,"FALSE"
"lake hawea outflow at dam","23-Oct-14",0.78,"","CHLA",FALSE,"FALSE"
"lake hawea outflow at dam","23-Oct-14",1.6,"","ECOLI",FALSE,"FALSE"
"lake hawea outflow at dam","23-Oct-14",7.9,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","24-Aug-09",0.006,"","TP",FALSE,"FALSE"
"lake hawea outflow at dam","24-Aug-09",0.01,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","24-Aug-09",0.05,"","TN",TRUE,"Left"
"lake hawea outflow at dam","24-Aug-09",1,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","24-Aug-09",2,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","24-Aug-09",7.6,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","24-Oct-17",0.004,"","TP",FALSE,"FALSE"
"lake hawea outflow at dam","24-Oct-17",0.005,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","24-Oct-17",0.049,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","24-Oct-17",0.2,"","CHLA",FALSE,"FALSE"
"lake hawea outflow at dam","24-Oct-17",10,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","24-Oct-17",7.5,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","25-Aug-11",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","25-Aug-11",0.01,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","25-Aug-11",0.11,"","TN",TRUE,"Left"
"lake hawea outflow at dam","25-Aug-11",1,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","25-Aug-11",3,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","25-Aug-11",7.3,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","25-Nov-15",0.005,"","NH4N",FALSE,"FALSE"
"lake hawea outflow at dam","25-Nov-15",0.007,"","TP",FALSE,"FALSE"
"lake hawea outflow at dam","25-Nov-15",0.01,"","TN",TRUE,"Left"
"lake hawea outflow at dam","25-Nov-15",0.78,"","CHLA",FALSE,"FALSE"
"lake hawea outflow at dam","25-Nov-15",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","25-Nov-15",7.9,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","26-Apr-12",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","26-Apr-12",0.01,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","26-Apr-12",0.11,"","TN",TRUE,"Left"
"lake hawea outflow at dam","26-Apr-12",1,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","26-Apr-12",3,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","26-Apr-12",7.7,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","26-Aug-10",0.005,"","TP",TRUE,"Left"
"lake hawea outflow at dam","26-Aug-10",0.01,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","26-Aug-10",0.05,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","26-Aug-10",1.9,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","26-Aug-10",2,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","26-Aug-10",7.4,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","26-Feb-15",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","26-Feb-15",0.005,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","26-Feb-15",0.033,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","26-Feb-15",0.6,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","26-Feb-15",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","26-Feb-15",7.9,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","26-Jan-16",0.004,"","TP",FALSE,"FALSE"
"lake hawea outflow at dam","26-Jan-16",0.005,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","26-Jan-16",0.028,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","26-Jan-16",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","26-Jan-16",1.7,"","CHLA",FALSE,"FALSE"
"lake hawea outflow at dam","26-Jan-16",7.9,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","26-Jul-13",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","26-Jul-13",0.01,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","26-Jul-13",0.11,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","26-Jul-13",1,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","26-Jul-13",3,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","26-Jul-13",7.5,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","26-Jun-13",0.005,"","TP",FALSE,"FALSE"
"lake hawea outflow at dam","26-Jun-13",0.01,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","26-Jun-13",0.11,"","TN",TRUE,"Left"
"lake hawea outflow at dam","26-Jun-13",1,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","26-Jun-13",3,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","26-Jun-13",7.3,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","26-May-16",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","26-May-16",0.005,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","26-May-16",0.015,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","26-May-16",0.6,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","26-May-16",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","26-May-16",7.6,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","27-Apr-05",0.005,"","TP",TRUE,"Left"
"lake hawea outflow at dam","27-Apr-05",0.01,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","27-Apr-05",0.05,"","TN",TRUE,"Left"
"lake hawea outflow at dam","27-Apr-05",1,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","27-Apr-05",1.9,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","27-Apr-11",0.005,"","TP",TRUE,"Left"
"lake hawea outflow at dam","27-Apr-11",0.01,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","27-Apr-11",0.05,"","TN",TRUE,"Left"
"lake hawea outflow at dam","27-Apr-11",1,"","ECOLI",FALSE,"FALSE"
"lake hawea outflow at dam","27-Apr-11",2,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","27-Apr-11",7.7,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","27-Apr-17",0.005,"","TP",FALSE,"FALSE"
"lake hawea outflow at dam","27-Apr-17",0.018,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","27-Apr-17",0.027,"","NH4N",FALSE,"FALSE"
"lake hawea outflow at dam","27-Apr-17",1.3,"","CHLA",FALSE,"FALSE"
"lake hawea outflow at dam","27-Apr-17",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","27-Apr-17",7.7,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","27-Jul-17",0.011,"","TP",FALSE,"FALSE"
"lake hawea outflow at dam","27-Jul-17",0.023,"","NH4N",FALSE,"FALSE"
"lake hawea outflow at dam","27-Jul-17",0.17,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","27-Jul-17",1.2,"","CHLA",FALSE,"FALSE"
"lake hawea outflow at dam","27-Jul-17",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","27-Jul-17",7.6,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","27-Nov-17",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","27-Nov-17",0.005,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","27-Nov-17",0.036,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","27-Nov-17",0.2,"","CHLA",FALSE,"FALSE"
"lake hawea outflow at dam","27-Nov-17",1,"","ECOLI",FALSE,"FALSE"
"lake hawea outflow at dam","27-Nov-17",7.6,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","28-Aug-17",4e-04,"","CHLA",FALSE,"FALSE"
"lake hawea outflow at dam","28-Aug-17",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","28-Aug-17",0.005,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","28-Aug-17",0.05,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","28-Aug-17",1,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","28-Aug-17",7.4,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","28-Feb-17",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","28-Feb-17",0.008,"","NH4N",FALSE,"FALSE"
"lake hawea outflow at dam","28-Feb-17",0.12,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","28-Feb-17",0.6,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","28-Feb-17",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","28-Feb-17",7.9,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","28-Jun-17",0.005,"","TP",FALSE,"FALSE"
"lake hawea outflow at dam","28-Jun-17",0.019,"","NH4N",FALSE,"FALSE"
"lake hawea outflow at dam","28-Jun-17",0.17,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","28-Jun-17",0.88,"","CHLA",FALSE,"FALSE"
"lake hawea outflow at dam","28-Jun-17",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","28-Jun-17",7.8,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","29-Apr-08",0.01,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","29-Apr-08",0.05,"","TN",TRUE,"Left"
"lake hawea outflow at dam","29-Apr-08",0.05,"","TP",TRUE,"Left"
"lake hawea outflow at dam","29-Apr-08",2,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","29-Apr-08",2.2,"","CHLA",FALSE,"FALSE"
"lake hawea outflow at dam","29-Jun-16",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","29-Jun-16",0.005,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","29-Jun-16",0.068,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","29-Jun-16",0.6,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","29-Jun-16",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","29-Jun-16",7.8,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","29-Jun-18",0.004,"","TP",FALSE,"FALSE"
"lake hawea outflow at dam","29-Jun-18",0.005,"","NH4N",FALSE,"FALSE"
"lake hawea outflow at dam","29-Jun-18",0.034,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","29-Jun-18",0.4,"","CHLA",FALSE,"FALSE"
"lake hawea outflow at dam","29-Jun-18",2,"","ECOLI",FALSE,"FALSE"
"lake hawea outflow at dam","29-Jun-18",7.5,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","29-Nov-16",0.004,"","TP",FALSE,"FALSE"
"lake hawea outflow at dam","29-Nov-16",0.008,"","NH4N",FALSE,"FALSE"
"lake hawea outflow at dam","29-Nov-16",0.052,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","29-Nov-16",0.6,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","29-Nov-16",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","29-Nov-16",7.8,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","30-Dec-15",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","30-Dec-15",0.01,"","NH4N",FALSE,"FALSE"
"lake hawea outflow at dam","30-Dec-15",0.01,"","TN",TRUE,"Left"
"lake hawea outflow at dam","30-Dec-15",0.6,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","30-Dec-15",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","30-Dec-15",7.9,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","30-Mar-17",0.004,"","TP",FALSE,"FALSE"
"lake hawea outflow at dam","30-Mar-17",0.005,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","30-Mar-17",0.03,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","30-Mar-17",0.6,"","CHLA",TRUE,"Left"
"lake hawea outflow at dam","30-Mar-17",1.6,"","ECOLI",TRUE,"Left"
"lake hawea outflow at dam","30-Mar-17",7.8,"","pH",FALSE,"FALSE"
"lake hawea outflow at dam","31-Mar-15",0.004,"","TP",TRUE,"Left"
"lake hawea outflow at dam","31-Mar-15",0.005,"","NH4N",TRUE,"Left"
"lake hawea outflow at dam","31-Mar-15",0.042,"","TN",FALSE,"FALSE"
"lake hawea outflow at dam","31-Mar-15",0.98,"","CHLA",FALSE,"FALSE"
"lake hawea outflow at dam","31-Mar-15",4.9,"","ECOLI",FALSE,"FALSE"
"lake hawea outflow at dam","31-Mar-15",7.9,"","pH",FALSE,"FALSE"
"lake hayes at bendemeer bay","02-Aug-05",0.05,"","NH4N",FALSE,"FALSE"
"lake hayes at bendemeer bay","02-Aug-05",0.05,"","TP",FALSE,"FALSE"
"lake hayes at bendemeer bay","02-Aug-05",0.41,"","TN",FALSE,"FALSE"
"lake hayes at bendemeer bay","02-Aug-05",2,"","ECOLI",FALSE,"FALSE"
"lake hayes at bendemeer bay","02-Aug-05",5.1,"","CHLA",FALSE,"FALSE"
"lake hayes at bendemeer bay","03-Jul-13",0.058,"","TP",FALSE,"FALSE"
"lake hayes at bendemeer bay","03-Jul-13",0.078,"","NH4N",FALSE,"FALSE"
"lake hayes at bendemeer bay","03-Jul-13",0.32,"","TN",FALSE,"FALSE"
"lake hayes at bendemeer bay","03-Jul-13",14,"","CHLA",FALSE,"FALSE"
"lake hayes at bendemeer bay","03-Jul-13",7.8,"","pH",FALSE,"FALSE"
"lake hayes at bendemeer bay","03-Jul-13",80,"","ECOLI",FALSE,"FALSE"
"lake hayes at bendemeer bay","08-Dec-11",0.01,"","NH4N",TRUE,"Left"
"lake hayes at bendemeer bay","08-Dec-11",0.027,"","TP",FALSE,"FALSE"
"lake hayes at bendemeer bay","08-Dec-11",0.3,"","TN",FALSE,"FALSE"
"lake hayes at bendemeer bay","08-Dec-11",18,"","ECOLI",FALSE,"FALSE"
"lake hayes at bendemeer bay","08-Dec-11",6,"","CHLA",FALSE,"FALSE"
"lake hayes at bendemeer bay","08-Dec-11",9.6,"","pH",FALSE,"FALSE"
"lake hayes at bendemeer bay","11-Dec-12",0.01,"","NH4N",TRUE,"Left"
"lake hayes at bendemeer bay","11-Dec-12",0.054,"","TP",FALSE,"FALSE"
"lake hayes at bendemeer bay","11-Dec-12",0.14,"","TN",FALSE,"FALSE"
"lake hayes at bendemeer bay","11-Dec-12",3,"","ECOLI",FALSE,"FALSE"
