"CouncilSiteID","Date","Value","Method","Measurement","Censored","centype"
"l brunner @ gyb cashmere bay - 4m","09-Jun-15",5.86,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","10-Dec-15",5.89,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","10-Jul-13",5.72,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","10-Oct-13",0.007,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","10-Oct-13",0.011,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","10-Oct-13",0.235,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","10-Oct-13",1.8,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","10-Oct-13",4.76,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","11-May-04",0.0116844,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","11-May-04",0.03939,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","11-May-04",0.247013,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","11-May-04",2,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","11-May-04",6.16723,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","12-Aug-13",0.006,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","12-Aug-13",0.014,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","12-Aug-13",0.239,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","12-Aug-13",1,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","12-Aug-13",3.73,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","12-Dec-12",0.021,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","12-Dec-12",0.029,"","TP",FALSE,"FALSE"
