"LAWAID","SiteName","Year","Parameter","Value","Band"
"lawa-100348","Mata River at Pouturu Br","2015to2019","EcoliMed",100,NA
"lawa-100394","Enaki Stream D/S site for Riparian","2015to2019","EcoliMed",100,NA
"lawa-100395","ML715056","2015to2019","EcoliMed",60,NA
"lawa-100396","JI148319","2015to2019","EcoliMed",41,NA
"lawa-100475","SQ32943","2015to2019","EcoliMed",216,NA
"lawa-100476","SQ21255","2015to2019","EcoliMed",387,NA
"lawa-100545","Hautapu at Papakai Road Bridge","2015to2019","EcoliMed",125,NA
"lawa-100557","Manganui o te Ao at Ruatiti Domain","2015to2019","EcoliMed",48,NA
"lawa-100578","WTR000540","2015to2019","EcoliMed",53,NA
"lawa-100648","Kahahakuri Stream U/S Tukituki Confl","2015to2019","EcoliMed",100,NA
"lawa-100668","110603","2015to2019","EcoliMed",310.5,NA
"lawa-101795","Mahiaruhe Stream at Tutira Outlet S.H.2","2015to2019","EcoliMed",36,NA
"lawa-101796","Ohara Stream at Big Hill Road","2015to2019","EcoliMed",50,NA
"lawa-101797","Ohiwia Stream at Broughtons Br.","2015to2019","EcoliMed",100,NA
"lawa-101798","Poporangi Stream at Ohara Stn.","2015to2019","EcoliMed",28,NA
"lawa-101799","Te Ngarue Stream D/S Kotomangengi","2015to2019","EcoliMed",56,NA
"lawa-101800","Waihua River at Waihua Valley Road","2015to2019","EcoliMed",45,NA
"lawa-101801","Waikoau River at Waikoau Road","2015to2019","EcoliMed",46,NA
"lawa-101919","Hautapu at d/s Taihape STP","2015to2019","EcoliMed",317.5,NA
"lawa-101921","L Horowhenua Inflow at culv d/s Queen St","2015to2019","EcoliMed",50,NA
"lawa-101922","L Horowhenua Inflow at Hokio Sand Rd","2015to2019","EcoliMed",29,NA
"lawa-101923","L Horowhenua Inflow at Lindsay Road","2015to2019","EcoliMed",315,NA
"lawa-101925","Makakahi at d/s Eketahuna STP","2015to2019","EcoliMed",320,NA
"lawa-101927","Makomako Road Drain at L Horowhenua","2015to2019","EcoliMed",13,NA
"lawa-101929","Makotuku at d/s Raetihi STP","2015to2019","EcoliMed",190,NA
"lawa-101931","Manawatu at d/s PNCC STP","2015to2019","EcoliMed",290,NA
"lawa-101932","Manawatu at ds Fonterra Longburn","2015to2019","EcoliMed",212,NA
"lawa-101933","Mangaatua at d/s Woodville STP","2015to2019","EcoliMed",520,NA
"lawa-101934","Mangaehuehu at d/s Rangataua STP","2015to2019","EcoliMed",34,NA
"lawa-101936","Mangaore at d/s Shannon STP","2015to2019","EcoliMed",120,NA
"lawa-101937","Mangarangiora at d/s Ormondville STP","2015to2019","EcoliMed",270,NA
"lawa-101938","Mangarangiora at u/s Ormondville STP","2015to2019","EcoliMed",210,NA
"lawa-101939","Mangarangiora trib at ds Norsewood STP","2015to2019","EcoliMed",580,NA
"lawa-101940","Mangatainoka at d/s DB Breweries","2015to2019","EcoliMed",50,NA
"lawa-101941","Mangatainoka at d/s Pahiatua STP","2015to2019","EcoliMed",140,NA
"lawa-101942","Mangatera at d/s Dannevirke STP","2015to2019","EcoliMed",710,NA
"lawa-101943","Mangatera at u/s T.D.C. Ox Ponds","2015to2019","EcoliMed",790,NA
"lawa-101944","Mangawhero at d/s Ohakune STP","2015to2019","EcoliMed",81,NA
"lawa-101948","Oroua at d/s AFFCO Feilding","2015to2019","EcoliMed",235,NA
"lawa-101949","Oroua at d/s Feilding STP","2015to2019","EcoliMed",180,NA
"lawa-101950","Oroua tributary at d/s Kimbolton STP","2015to2019","EcoliMed",1000,NA
"lawa-101951","Oruakeretaki at d/s PPCS Oringi STP","2015to2019","EcoliMed",195,NA
"lawa-101952","Piakatutu at d/s Sanson STP","2015to2019","EcoliMed",2600,NA
"lawa-101953","Pongaroa at d/s Pongaroa STP","2015to2019","EcoliMed",390,NA
"lawa-101954","Porewa at d/s Hunterville STP site A","2015to2019","EcoliMed",630,NA
"lawa-101955","Queen Street Drain at L Horowhenua","2015to2019","EcoliMed",41,NA
"lawa-101956","Rangitawa Stream at ds Halcombe oxpond","2015to2019","EcoliMed",890,NA
"lawa-101957","Rangitikei at d/s Riverlands","2015to2019","EcoliMed",140,NA
"lawa-101958","Rangitikei at us Riverlands STP","2015to2019","EcoliMed",105,NA
"lawa-101959","Tutaenui Stream at d/s Marton STP","2015to2019","EcoliMed",740,NA
"lawa-101960","Unnamed Trib of Waipu at ds Ratana STP","2015to2019","EcoliMed",1100,NA
"lawa-101962","Waitangi at d/s Waiouru STP","2015to2019","EcoliMed",21,NA
"lawa-101963","Whangaehu at d/s Winstone Pulp","2015to2019","EcoliMed",5,NA
"lawa-102196","Mawheraiti Rv @ Atarau Br","2015to2019","EcoliMed",25,NA
"lawa-102225","SQ20497","2015to2019","EcoliMed",4,NA
"lawa-102226","SQ20236","2015to2019","EcoliMed",24,NA
"lawa-102227","SQ34420","2015to2019","EcoliMed",21,NA
"lawa-102234","Awapuni Drain Site 6 U/S Of Rayonier at Fenceline","2015to2019","EcoliMed",55,NA
"lawa-102239","1043837","2015to2019","EcoliMed",640,NA
"lawa-102294","RW Borck @ 400m ds Queen St","2015to2019","EcoliMed",52,NA
"lawa-102296","RW Motupiko @ 250m u-s Motueka Rv","2015to2019","EcoliMed",52,NA
"lawa-102297","RW Moutere @ Riverside","2015to2019","EcoliMed",52,NA
"lawa-102298","RW Neimann Ck @ 600m us Lansdowne Rd","2015to2019","EcoliMed",52,NA
"lawa-102299","RW Takaka @ Lindsays Br","2015to2019","EcoliMed",41,NA
"lawa-102300","RW Mangles @ 5km u-s Buller","2015to2019","EcoliMed",43,NA
"lawa-102301","RW Wairoa @ SH6","2015to2019","EcoliMed",42,NA
"lawa-102302","RW Wai-iti @ 400m d-s Waimea W Rd","2015to2019","EcoliMed",42,NA
"lawa-102380","SQ10852","2015to2019","EcoliMed",24,NA
"lawa-102381","SQ35962","2015to2019","EcoliMed",2,NA
"lawa-102382","SQ20544","2015to2019","EcoliMed",24,NA
"lawa-102690","Ruahapia Stream at Show Grounds","2015to2019","EcoliMed",15,NA
"lawa-102691","Poukawa Stream at Te Mahanga Road","2015to2019","EcoliMed",21,NA
"lawa-102692","Mangamahaki Stream at Tamumu","2015to2019","EcoliMed",33,NA
"lawa-102693","Makara Stream at St Lawrence Road","2015to2019","EcoliMed",34,NA
"lawa-102694","Porangahau Strm US Maharakeke Strm","2015to2019","EcoliMed",34,NA
"lawa-102695","Makaretu Stream at Speedy Rd Bridge Gw8","2015to2019","EcoliMed",33,NA
"lawa-102696","Maharakeke Stream at State Highway 2 Br","2015to2019","EcoliMed",37,NA
"lawa-102697","Tukituki River at Waipuk Onga Road","2015to2019","EcoliMed",36,NA
"lawa-102698","Tukipo River U/S Makaretu Confluence","2015to2019","EcoliMed",39,NA
"lawa-102699","Nuhaka River at Nuhaka Valley Road","2015to2019","EcoliMed",54,NA
"lawa-102700","Waikatuku Strm off Harrison Rd","2015to2019","EcoliMed",31,NA
"lawa-102701","Tuhara Stream D/S Confluence","2015to2019","EcoliMed",15,NA
"lawa-102702","Ngahape Stream at Arlington Road","2015to2019","EcoliMed",16,NA
"lawa-102703","Kioreau Stream at Porangahau Road","2015to2019","EcoliMed",16,NA
"mdc-00001","Are Are Creek at Kaituna Tuamarina Track","2015to2019","EcoliMed",17,NA
"mdc-00002","Awatere River at River Mouth","2015to2019","EcoliMed",17,NA
"mdc-00003","Awatere River at Awapiri","2015to2019","EcoliMed",17,NA
"mdc-00004","Black Birch Stream at Awatere Intake","2015to2019","EcoliMed",16,NA
"mdc-00005","Branch River at Weir Intake","2015to2019","EcoliMed",17,NA
"mdc-00006","Cullen Creek at Road Bridge","2015to2019","EcoliMed",17,NA
"mdc-00007","Duncan Stream at Outlet","2015to2019","EcoliMed",17,NA
"mdc-00008","Doctors Creek Upstream Taylor","2015to2019","EcoliMed",17,NA
"mdc-00009","Flaxbourne River at Quarry","2015to2019","EcoliMed",15,NA
"mdc-00010","Graham River at Road Bridge","2015to2019","EcoliMed",17,NA
"mdc-00011","Kenepuru Stream at Kenepuru Head","2015to2019","EcoliMed",16,NA
"mdc-00012","Kaituna River at Higgins Bridge","2015to2019","EcoliMed",17,NA
"mdc-00013","Mill Creek at Ormonds","2015to2019","EcoliMed",17,NA
"mdc-00014","Murphys Creek at Nelson Street","2015to2019","EcoliMed",17,NA
"mdc-00015","Omaka River at Hawkesbury Road Bridge","2015to2019","EcoliMed",17,NA
"mdc-00016","Onamalutu River at Northbank Road","2015to2019","EcoliMed",17,NA
"mdc-00017","Opouri River at Tunakino Valley Road","2015to2019","EcoliMed",17,NA
"mdc-00018","Opawa River at Swamp Road","2015to2019","EcoliMed",17,NA
"mdc-00019","Opawa River at Hammerichs Road","2015to2019","EcoliMed",17,NA
"mdc-00020","Pelorus River at Fishermans Flat","2015to2019","EcoliMed",17,NA
"mdc-00021","Pelorus River at Kahikatea Flat","2015to2019","EcoliMed",17,NA
"mdc-00022","Rai River at Rai Falls","2015to2019","EcoliMed",17,NA
"mdc-00023","Ronga River at Upstream Rai River","2015to2019","EcoliMed",17,NA
"mdc-00024","Spring Creek at Wairau River Floodgates","2015to2019","EcoliMed",17,NA
"mdc-00025","Tuamarina River at State Highway One","2015to2019","EcoliMed",17,NA
"mdc-00026","Taylor River at Rail Bridge","2015to2019","EcoliMed",17,NA
"mdc-00027","Waima (Ure) River at SH1 Bridge","2015to2019","EcoliMed",15,NA
"mdc-00028","Wairau Diversion at Neals Road Bridge","2015to2019","EcoliMed",17,NA
"mdc-00029","Waihopai River at SH63 Bridge","2015to2019","EcoliMed",17,NA
"mdc-00030","Waihopai River at Craiglochart","2015to2019","EcoliMed",17,NA
"mdc-00031","Wakamarina River at SH6","2015to2019","EcoliMed",17,NA
"mdc-00034","Waitohi River at State Highway One","2015to2019","EcoliMed",17,NA
"ncc-00002","Orphanage at Saxton Rd East","2015to2019","EcoliMed",135,NA
"ncc-00004","Poorman at Seaview Rd","2015to2019","EcoliMed",100,NA
"ncc-00005","Poorman at Barnicoat Walkway","2015to2019","EcoliMed",10,NA
"ncc-00006","Jenkins at Pascoe St","2015to2019","EcoliMed",360,NA
"ncc-00009","York at Waimea Rd","2015to2019","EcoliMed",605,NA
"ncc-00010","Brook at Manuka St","2015to2019","EcoliMed",80,NA
"ncc-00011","Brook at Burn Pl","2015to2019","EcoliMed",36,NA
"ncc-00012","Brook at Motor Camp","2015to2019","EcoliMed",4.5,NA
"ncc-00013","Maitai at Riverside","2015to2019","EcoliMed",55,NA
"ncc-00015","Maitai at Groom Rd","2015to2019","EcoliMed",9.8,NA
"ncc-00016","Maitai South Branch at Intake","2015to2019","EcoliMed",9,NA
"ncc-00017","Sharland at Maitai Confluence","2015to2019","EcoliMed",25,NA
"ncc-00018","Groom at Maitai Confluence","2015to2019","EcoliMed",44,NA
"ncc-00021","Todds at SH6","2015to2019","EcoliMed",480,NA
"ncc-00025","Wakapuaka at Maori Pa Rd","2015to2019","EcoliMed",150,NA
"ncc-00027","Wakapuaka at Hira","2015to2019","EcoliMed",70,NA
"ncc-00028","Wakapuaka at Duckpond Rd","2015to2019","EcoliMed",59,NA
"ncc-00029","Lud at SH6","2015to2019","EcoliMed",200,NA
"ncc-00030","Lud at 4.7km","2015to2019","EcoliMed",110,NA
"ncc-00032","Teal at 1.9km","2015to2019","EcoliMed",26,NA
"ncc-00034","Whangamoa at Kokorua Bridge","2015to2019","EcoliMed",32,NA
"ncc-00036","Whangamoa at Hippolite Rd","2015to2019","EcoliMed",30,NA
"ncc-00038","Collins at SH6","2015to2019","EcoliMed",50,NA
"ncc-00039","Dencker at Kokorua Rd","2015to2019","EcoliMed",51,NA
"ncc-00040","Hillwood at Glen Rd","2015to2019","EcoliMed",945,NA
"nrc-00001","101625","2015to2019","EcoliMed",650,NA
"nrc-00002","102257","2015to2019","EcoliMed",120,NA
"nrc-00004","108359","2015to2019","EcoliMed",456,NA
"nrc-00005","105231","2015to2019","EcoliMed",369,NA
"nrc-00006","102256","2015to2019","EcoliMed",173,NA
"nrc-00007","103304","2015to2019","EcoliMed",64,NA
"nrc-00008","102258","2015to2019","EcoliMed",158,NA
"nrc-00009","109096","2015to2019","EcoliMed",150,NA
"nrc-00010","103178","2015to2019","EcoliMed",278.5,NA
"nrc-00011","102249","2015to2019","EcoliMed",275.5,NA
"nrc-00012","102248","2015to2019","EcoliMed",350,NA
"nrc-00013","100237","2015to2019","EcoliMed",452.5,NA
"nrc-00014","100281","2015to2019","EcoliMed",310,NA
"nrc-00015","105532","2015to2019","EcoliMed",158,NA
"nrc-00016","100363","2015to2019","EcoliMed",282.5,NA
"nrc-00017","100370","2015to2019","EcoliMed",270,NA
"nrc-00018","109021","2015to2019","EcoliMed",134,NA
"nrc-00019","100194","2015to2019","EcoliMed",345,NA
"nrc-00020","102674","2015to2019","EcoliMed",403.5,NA
"nrc-00021","101530","2015to2019","EcoliMed",355,NA
"nrc-00022","108978","2015to2019","EcoliMed",345,NA
"nrc-00024","108979","2015to2019","EcoliMed",277,NA
"nrc-00026","105008","2015to2019","EcoliMed",495,NA
"nrc-00027","109020","2015to2019","EcoliMed",24,NA
"nrc-00028","100007","2015to2019","EcoliMed",53,NA
"nrc-00029","109098","2015to2019","EcoliMed",282.5,NA
"nrc-00030","108941","2015to2019","EcoliMed",663,NA
"nrc-00031","101524","2015to2019","EcoliMed",189.5,NA
"nrc-00045","110431","2015to2019","EcoliMed",550,NA
"nrwqn-00001","7805","2015to2019","EcoliMed",42,NA
"nrwqn-00002","AK1","2015to2019","EcoliMed",116.9,NA
"nrwqn-00003","TK6","2015to2019","EcoliMed",59.9,NA
"nrwqn-00004","TK5","2015to2019","EcoliMed",30,NA
"nrwqn-00005","TK4","2015to2019","EcoliMed",3.1,NA
"nrwqn-00006","TK1","2015to2019","EcoliMed",38.3,NA
"nrwqn-00008","TK3","2015to2019","EcoliMed",53.5,NA
"nrwqn-00011","GS2","2015to2019","EcoliMed",488.2,NA
"nrwqn-00012","GS3","2015to2019","EcoliMed",148.35,NA
"nrwqn-00013","HV1","2015to2019","EcoliMed",37,NA
"nrwqn-00014","HV3","2015to2019","EcoliMed",17.75,NA
"nrwqn-00016","HV6","2015to2019","EcoliMed",53,NA
"nrwqn-00017","HV5","2015to2019","EcoliMed",42,NA
"nrwqn-00018","WA6","2015to2019","EcoliMed",21,NA
"nrwqn-00019","WA4","2015to2019","EcoliMed",150.75,NA
"nrwqn-00020","NN4","2015to2019","EcoliMed",42,NA
"nrwqn-00021","101038","2015to2019","EcoliMed",41,NA
"nrwqn-00022","101753","2015to2019","EcoliMed",40,NA
"nrwqn-00023","WH2","2015to2019","EcoliMed",152.4,NA
"nrwqn-00024","WH1","2015to2019","EcoliMed",87.45,NA
"nrwqn-00025","DN4","2015to2019","EcoliMed",40,NA
"nrwqn-00026","DN3","2015to2019","EcoliMed",25,NA
"nrwqn-00027","AX4","2015to2019","EcoliMed",10.8,NA
"nrwqn-00028","DN2","2015to2019","EcoliMed",20,NA
"nrwqn-00029","DN1","2015to2019","EcoliMed",25,NA
"nrwqn-00030","AX2","2015to2019","EcoliMed",18,NA
"nrwqn-00031","AX3","2015to2019","EcoliMed",4.1,NA
"nrwqn-00032","AX1","2015to2019","EcoliMed",1.5,NA
"nrwqn-00034","DN10","2015to2019","EcoliMed",38,NA
"nrwqn-00035","WA2","2015to2019","EcoliMed",76.85,NA
"nrwqn-00036","WA1","2015to2019","EcoliMed",328.9,NA
"nrwqn-00037","NN5","2015to2019","EcoliMed",32.7,NA
"nrwqn-00038","TU2","2015to2019","EcoliMed",19.9,NA
"nrwqn-00039","RO6","2015to2019","EcoliMed",4.05,NA
"nrwqn-00040","HM1","2015to2019","EcoliMed",266.65,NA
"nrwqn-00041","HM2","2015to2019","EcoliMed",387.8,NA
"nrwqn-00043","HM5","2015to2019","EcoliMed",44,NA
"nrwqn-00044","HM4","2015to2019","EcoliMed",25,NA
"nrwqn-00045","HM6","2015to2019","EcoliMed",43.05,NA
"nrwqn-00046","Ruamahanga River at Waihenga Bridge","2015to2019","EcoliMed",42,NA
"nrwqn-00047","Hutt River at Kaitoke","2015to2019","EcoliMed",2.5,NA
"nrwqn-00048","Ruamahanga River at Wardells","2015to2019","EcoliMed",21,NA
"nrwqn-00049","WN5","2015to2019","EcoliMed",15.4,NA
"nrwqn-00050","GY4","2015to2019","EcoliMed",3.1,NA
"nrwqn-00051","GY2","2015to2019","EcoliMed",30.55,NA
"nrwqn-00052","GY3","2015to2019","EcoliMed",12.7,NA
"nrwqn-00053","GY1","2015to2019","EcoliMed",20.6,NA
"nrwqn-00055","CH3","2015to2019","EcoliMed",103.25,NA
"nrwqn-00056","NN2","2015to2019","EcoliMed",3.1,NA
"nrwqn-00057","NN1","2015to2019","EcoliMed",23,NA
"nrwqn-00058","NN3","2015to2019","EcoliMed",5.75,NA
"nrwqn-00059","CH2","2015to2019","EcoliMed",123.3,NA
"orc-00012","Dunstan Creek at Beattie Road","2015to2019","EcoliMed",35,NA
"orc-00013","Fraser at Marshall Road","2015to2019","EcoliMed",55,NA
"orc-00015","Hawea at Camphill Bridge","2015to2019","EcoliMed",1.6,NA
"orc-00017","Heriot Burn at Park Hill Road","2015to2019","EcoliMed",500,NA
"orc-00021","Kaikorai Stream at Brighton Road","2015to2019","EcoliMed",500,NA
"orc-00025","Kakanui at McCones","2015to2019","EcoliMed",110,NA
"orc-00031","Lake Hayes at Bendemeer Bay","2015to2019","EcoliMed",54,NA
"orc-00040","Lindis at Lindis Peak","2015to2019","EcoliMed",21.5,NA
"orc-00041","Lindis at Ardgour Road","2015to2019","EcoliMed",26.5,NA
"orc-00043","Luggate Creek at SH6 Bridge","2015to2019","EcoliMed",30,NA
"orc-00044","Main Drain at Waipori Pump","2015to2019","EcoliMed",75.5,NA
"orc-00046","Manuherikia at Galloway","2015to2019","EcoliMed",47.5,NA
"orc-00047","Manuherikia at Ophir","2015to2019","EcoliMed",98.5,NA
"orc-00048","Matukituki at West Wanaka","2015to2019","EcoliMed",26.5,NA
"orc-00049","Mill Creek at Fish Trap","2015to2019","EcoliMed",130,NA
"orc-00061","Shag at Goodwood Pump","2015to2019","EcoliMed",70,NA
"orc-00066","Silverstream at Taieri Depot","2015to2019","EcoliMed",137.5,NA
"orc-00070","Taieri at Allanton Bridge","2015to2019","EcoliMed",110,NA
"orc-00071","Taieri at Stonehenge","2015to2019","EcoliMed",42,NA
"orc-00074","Taieri at Linnburn Runs Road","2015to2019","EcoliMed",61,NA
"orc-00079","Trotters Creek at Mathesons","2015to2019","EcoliMed",82,NA
"orc-00081","Waianakarua at Browns","2015to2019","EcoliMed",50,NA
"orc-00082","Waiareka Creek at Taipo Road","2015to2019","EcoliMed",265,NA
"orc-00085","Waikouaiti at Confluence d/s","2015to2019","EcoliMed",53,NA
"orc-00088","Waipahi at Cairns Peak","2015to2019","EcoliMed",210,NA
"orc-00089","Waipori at Waipori Falls Reserve","2015to2019","EcoliMed",10.5,NA
"orc-00094","Waiwera at Maws Farm","2015to2019","EcoliMed",170,NA
"orc-00095","Leith at Dundas Street Bridge","2015to2019","EcoliMed",484,NA
"orc-00096","Crookston Burn at Kelso Road","2015to2019","EcoliMed",490,NA
"orc-00097","Wairuna at Millar Road","2015to2019","EcoliMed",502.5,NA
"orc-00098","Kye Burn at SH85 Bridge","2015to2019","EcoliMed",31,NA
"orc-00103","Cardrona at Mt Barker","2015to2019","EcoliMed",36,NA
"orc-00105","Catlins at Houipapa","2015to2019","EcoliMed",140,NA
"orc-00107","Dart at The Hillocks","2015to2019","EcoliMed",8,NA
"orc-00115","Kakanui at Clifton Falls Bridge","2015to2019","EcoliMed",135,NA
"orc-00117","Kauru at Ewings","2015to2019","EcoliMed",70,NA
"orc-00119","Lindsays Creek at North Road Bridge","2015to2019","EcoliMed",430,NA
"orc-00130","Pomahaka at Burkes Ford","2015to2019","EcoliMed",106,NA
"orc-00131","Pomahaka at Glenken","2015to2019","EcoliMed",225,NA
"orc-00133","Shag at Craig Road","2015to2019","EcoliMed",54,NA
"orc-00153","Taieri at Outram","2015to2019","EcoliMed",43,NA
"orc-00154","Taieri at Sutton","2015to2019","EcoliMed",110,NA
"orc-00155","Taieri at Tiroiti","2015to2019","EcoliMed",80,NA
"orc-00156","Taieri at Waipiata","2015to2019","EcoliMed",90.5,NA
"orc-00159","Tokomairiro at West Branch Bridge","2015to2019","EcoliMed",140,NA
"orc-00162","Waipahi at Waipahi","2015to2019","EcoliMed",120,NA
"orc-00163","Waitahuna at Tweeds Bridge","2015to2019","EcoliMed",318,NA
"tdc-00002","RW Aorere @ Le Comte","2015to2019","EcoliMed",40,NA
"tdc-00004","RW Kaituna @ Sollys Rd","2015to2019","EcoliMed",51,NA
"tdc-00010","RW Riwaka @ Hickmotts","2015to2019","EcoliMed",51,NA
"tdc-00014","RW Takaka @ Kotinga","2015to2019","EcoliMed",11,NA
"tdc-00015","RW Waimea @ SH60 Appleby","2015to2019","EcoliMed",20,NA
"tdc-00019","RW Reservoir Ck @ 20m d-s Salisbury Rd","2015to2019","EcoliMed",51,NA
"tdc-00020","RW Lee @ Meads Br","2015to2019","EcoliMed",50,NA
"tdc-00022","RW Matakitaki @ SH6 Murchison","2015to2019","EcoliMed",53,NA
"tdc-00023","RW Murchison Ck @ 20m u-s SH6","2015to2019","EcoliMed",54,NA
"tdc-00028","RW Tasman @ u-s Jesters Hse","2015to2019","EcoliMed",55,NA
"tdc-00032","RW Hunters @ Kikiwa","2015to2019","EcoliMed",49,NA
"tdc-00035","RW Sherry @ Blue Rock","2015to2019","EcoliMed",190,NA
"tdc-00036","RW Wangapeka @ 5km u-s Dart","2015to2019","EcoliMed",49,NA
"tdc-00038","RW Motupipi @ Reillys Br","2015to2019","EcoliMed",50,NA
"tdc-00040","RW Powell @ 40m u-s Motupipi Rv","2015to2019","EcoliMed",50,NA
"tdc-00046","RW Onekaka @ Shambala Br","2015to2019","EcoliMed",48,NA
"tdc-00048","RW Kaituna @ Track start","2015to2019","EcoliMed",41,NA
"tdc-10019","RW Motueka @ SH60 bridge","2015to2019","EcoliMed",29.5,NA
"trc-00001","Mangaehu at Bridge","2015to2019","EcoliMed",170,NA
"trc-00002","MKW000300","2015to2019","EcoliMed",355,NA
"trc-00003","Mangaoraka at Corbett Rd","2015to2019","EcoliMed",885,NA
"trc-00004","PAT000200","2015to2019","EcoliMed",28,NA
"trc-00005","PAT000360","2015to2019","EcoliMed",250,NA
"trc-00006","PNH000200","2015to2019","EcoliMed",80,NA
"trc-00007","PNH000900","2015to2019","EcoliMed",585,NA
"trc-00008","Stony at Mangatete Bridge","2015to2019","EcoliMed",10,NA
"trc-00009","Waingongoro at Eltham Rd","2015to2019","EcoliMed",255,NA
"trc-00010","WA3","2015to2019","EcoliMed",230,NA
"trc-00011","Waiwhakaiho at Egmont Village","2015to2019","EcoliMed",270,NA
"trc-00050","Whenuakura at Nicholson Rd","2015to2019","EcoliMed",54,NA
"wcrc-00001","Deep Ck @ Arnold Vly Rd Br","2015to2019","EcoliMed",48,NA
"wcrc-00002","Molloy Ck @ Rail Line","2015to2019","EcoliMed",48,NA
"wcrc-00003","Nelson Ck @ Swimming Hole Reserve","2015to2019","EcoliMed",70,NA
"wcrc-00004","Ford Ck @ Blackball-Taylorville Rd","2015to2019","EcoliMed",48,NA
"wcrc-00005","Burkes Ck @ SH69","2015to2019","EcoliMed",48,NA
"wcrc-00006","Mawheraiti Rv @ SH7 Maimai","2015to2019","EcoliMed",48,NA
"wcrc-00007","Sawyers Ck @ Dixon Pk","2015to2019","EcoliMed",44,NA
"wcrc-00008","Sawyers Ck @ Bush Fringe","2015to2019","EcoliMed",45,NA
"wcrc-00009","Seven Mile Ck @ Dunollie 400m u/s Ox Pd","2015to2019","EcoliMed",24,NA
"wcrc-00010","Seven Mile Ck @ 300m d/s Raleigh Ck","2015to2019","EcoliMed",24,NA
"wcrc-00011","Seven Mile Ck @ u/s Tillers Mine Ck","2015to2019","EcoliMed",12,NA
"wcrc-00012","Seven Mile Ck @ SH6 Rapahoe","2015to2019","EcoliMed",170,NA
"wcrc-00013","Duck Ck @ Kokatahi-Kowhitirangi Rd Br","2015to2019","EcoliMed",48,NA
"wcrc-00014","Harris Ck @ Mulvaney Rd","2015to2019","EcoliMed",48,NA
"wcrc-00015","Murray Ck @ Ford Rd S","2015to2019","EcoliMed",48,NA
"wcrc-00016","Bradshaws Ck @ Bradshaw Rd","2015to2019","EcoliMed",43,NA
"wcrc-00018","Orowaiti Rv @ Excelsior Rd","2015to2019","EcoliMed",43,NA
"wcrc-00019","Orowaiti Rv @ Keoghans Rd","2015to2019","EcoliMed",43,NA
"wcrc-00020","Ellis Ck @ 50m d/s Ferry Rd Br","2015to2019","EcoliMed",24,NA
"wcrc-00021","Berry Ck @ N Brch Wanganui Flat Rd","2015to2019","EcoliMed",24,NA
"wcrc-00022","La Fontaine Stm @ Airstrip Fishing Access","2015to2019","EcoliMed",24,NA
"wcrc-00023","La Fontaine Stm @ Herepo Fishing Access","2015to2019","EcoliMed",24,NA
"wcrc-00024","Okutua Ck @ New Rd Br-Okarito Forest","2015to2019","EcoliMed",24,NA
"wcrc-00025","Unnamed Ck @ Adamson Rd Whataroa","2015to2019","EcoliMed",24,NA
"wcrc-00026","Vickers Ck @ Whataroa N Base","2015to2019","EcoliMed",24,NA
"wcrc-00027","Baker Ck @ Baker Ck Rd","2015to2019","EcoliMed",43,NA
"wcrc-00028","Baker Ck @ Oparara Rd","2015to2019","EcoliMed",43,NA
"wcrc-00029","Page Stm @ Chasm Ck Walkway","2015to2019","EcoliMed",31,NA
"wcrc-00030","Blackwater Ck @ Farm 846","2015to2019","EcoliMed",43,NA
"wcrc-00031","Arnold Rv @ Blairs Rd No. 2 Br","2015to2019","EcoliMed",50,NA
"wcrc-00032","Arnold Rv @ Kotuku Fishing Access","2015to2019","EcoliMed",49,NA
"wcrc-00033","Crooked Rv @ Rotomanu-Bell Hill Rd","2015to2019","EcoliMed",59,NA
"wcrc-00036","Hohonu Rv @ Mitchells-Kumara Rd Br","2015to2019","EcoliMed",5,NA
"wcrc-00037","Orangipuku Rv @ Mouth","2015to2019","EcoliMed",58,NA
"wcrc-00038","Poerua Rv @ Station Rd end","2015to2019","EcoliMed",50,NA
"wcrc-00039","Crooked Rv @ Te Kinga","2015to2019","EcoliMed",59,NA
"wcrc-00040","Hohonu Rv @ Mouth","2015to2019","EcoliMed",59,NA
"arc-00001","44603","2015to2019","EcoliMed_Band",NA,"ABC"
"arc-00003","45313","2015to2019","EcoliMed_Band",NA,"DE"
"arc-00004","7830","2015to2019","EcoliMed_Band",NA,"DE"
"arc-00005","6811","2015to2019","EcoliMed_Band",NA,"ABC"
"arc-00006","6804","2015to2019","EcoliMed_Band",NA,"D"
"arc-00008","6604","2015to2019","EcoliMed_Band",NA,"D"
"arc-00009","43829","2015to2019","EcoliMed_Band",NA,"D"
"arc-00010","8110","2015to2019","EcoliMed_Band",NA,"DE"
"arc-00013","7904","2015to2019","EcoliMed_Band",NA,"DE"
"arc-00014","8219","2015to2019","EcoliMed_Band",NA,"ABC"
"arc-00015","8214","2015to2019","EcoliMed_Band",NA,"DE"
"arc-00016","8205","2015to2019","EcoliMed_Band",NA,"DE"
"arc-00018","8217","2015to2019","EcoliMed_Band",NA,"DE"
"arc-00019","8215","2015to2019","EcoliMed_Band",NA,"DE"
"arc-00021","43856","2015to2019","EcoliMed_Band",NA,"DE"
"arc-00022","43807","2015to2019","EcoliMed_Band",NA,"DE"
"arc-00024","7506","2015to2019","EcoliMed_Band",NA,"DE"
"arc-00026","7104","2015to2019","EcoliMed_Band",NA,"D"
"arc-00027","7206","2015to2019","EcoliMed_Band",NA,"ABC"
