"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-101135","GND3006","Nitrate nitrogen","2018-06-26","2019-12-19","7","2.5","3.3"
"LAWA-101135","GND3006","Water Level","2018-06-26","2019-12-19","7","2.05","3.576"
"LAWA-102250","GND3011","Ammoniacal nitrogen","2018-09-21","2019-12-19","6","0.019","0.049"
"LAWA-102250","GND3011","Chloride","2018-09-21","2019-12-19","6","65","70"
"LAWA-102250","GND3011","Dissolved reactive phosphorus","2018-09-21","2019-12-19","6","0.002","0.023"
"LAWA-102250","GND3011","E.coli","2018-09-21","2019-12-19","6","0.5","1"
"LAWA-102250","GND3011","Electrical conductivity/salinity","2018-09-21","2019-12-19","7","56.1","561"
"LAWA-102250","GND3011","Nitrate nitrogen","2018-09-21","2019-12-19","6","0.001","0.17"
"LAWA-102250","GND3011","Water Level","2018-09-21","2019-12-19","6","5.219","7.072"
"LAWA-102251","GND3012","Ammoniacal nitrogen","2018-09-20","2019-12-19","6","0.38","0.66"
"LAWA-102251","GND3012","Chloride","2018-09-20","2019-12-19","6","39","45"
"LAWA-102251","GND3012","Dissolved reactive phosphorus","2018-09-20","2019-12-19","6","0.014","0.096"
"LAWA-102251","GND3012","E.coli","2018-09-20","2019-12-19","6","0.5","21"
"LAWA-102251","GND3012","Electrical conductivity/salinity","2018-09-20","2019-12-19","7","45.1","452"
"LAWA-102251","GND3012","Nitrate nitrogen","2018-09-20","2019-12-19","6","0.001","0.066"
"LAWA-102251","GND3012","Water Level","2018-09-20","2019-12-19","6","1.834","2.825"
"LAWA-102252","GND3014","Ammoniacal nitrogen","2018-09-21","2019-12-19","6","0.005","0.005"
"LAWA-102252","GND3014","Chloride","2018-09-21","2019-12-19","6","16.7","23"
"LAWA-102252","GND3014","Dissolved reactive phosphorus","2018-09-21","2019-12-19","6","0.002","0.007"
"LAWA-102252","GND3014","E.coli","2018-09-21","2019-12-19","6","0.5","0.5"
"LAWA-102252","GND3014","Electrical conductivity/salinity","2018-09-21","2019-12-19","7","15.1","156"
"LAWA-102252","GND3014","Nitrate nitrogen","2018-09-21","2019-12-19","6","1.64","2.3"
"LAWA-102252","GND3014","Water Level","2018-09-21","2019-12-19","6","8.668","11.066"
"LAWA-102429","GND3027","Ammoniacal nitrogen","2018-12-11","2019-12-12","5","0.005","0.011"
"LAWA-102429","GND3027","Chloride","2018-12-11","2019-12-12","5","5.4","6.5"
"LAWA-102429","GND3027","Dissolved reactive phosphorus","2018-12-11","2019-12-12","5","0.002","0.008"
"LAWA-102429","GND3027","E.coli","2018-12-11","2019-12-12","5","0.5","0.5"
"LAWA-102429","GND3027","Electrical conductivity/salinity","2018-12-11","2019-12-12","6","9.6","96"
"LAWA-102429","GND3027","Nitrate nitrogen","2018-12-11","2019-12-12","5","0.27","0.45"
"LAWA-102429","GND3027","Water Level","2018-12-11","2019-12-12","5","5.14","6.46"
"TRC-00029","GND0213","Ammoniacal nitrogen",NA,NA,"0","Inf","-Inf"
"TRC-00029","GND0213","Chloride","2017-03-09","2019-12-04","12","17.3","19"
"TRC-00029","GND0213","Dissolved reactive phosphorus","2017-03-09","2019-03-12","3","0.02","0.04"
"TRC-00029","GND0213","E.coli",NA,NA,"0","Inf","-Inf"
"TRC-00029","GND0213","Electrical conductivity/salinity","2017-03-09","2019-03-12","3","146","153"
"TRC-00029","GND0213","Nitrate nitrogen","2017-03-09","2019-12-04","12","0.68","1.9"
"TRC-00029","GND0213","Water Level","2017-03-14","2018-06-19","2","6.17","7.733"
"LAWA-101103","GND0430","Ammoniacal nitrogen",NA,NA,"0","Inf","-Inf"
"LAWA-101103","GND0430","Chloride","2017-03-08","2019-12-04","12","23","25"
"LAWA-101103","GND0430","Dissolved reactive phosphorus","2017-03-08","2019-03-12","3","0.07","0.08"
"LAWA-101103","GND0430","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101103","GND0430","Electrical conductivity/salinity","2017-03-08","2019-03-12","3","342","355"
"LAWA-101103","GND0430","Nitrate nitrogen","2017-03-08","2019-12-04","12","0.0015","0.45"
"LAWA-101103","GND0430","Water Level",NA,NA,"0","Inf","-Inf"
"LAWA-101106","GND0563","Ammoniacal nitrogen",NA,NA,"0","Inf","-Inf"
"LAWA-101106","GND0563","Chloride","2017-03-08","2019-12-04","7","8.8","10.4"
"LAWA-101106","GND0563","Dissolved reactive phosphorus","2017-03-08","2017-03-08","1","0.03","0.03"
"LAWA-101106","GND0563","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101106","GND0563","Electrical conductivity/salinity","2017-03-08","2017-03-08","1","311","311"
"LAWA-101106","GND0563","Nitrate nitrogen","2017-03-08","2019-12-04","7","0.0015","0.03"
"LAWA-101106","GND0563","Water Level",NA,NA,"0","Inf","-Inf"
