"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-101096","R27/1180","Nitrate nitrogen","2015-03-04","2019-12-09","18","0.76","1.09"
"LAWA-101096","R27/1180","Nitrogen - Other","2015-03-04","2019-12-09","36","0.001","1.09"
"LAWA-101096","R27/1180","Water Level","2015-03-04","2019-12-09","10","Inf","-Inf"
"LAWA-101095","R27/1182","Ammoniacal nitrogen","2015-02-27","2019-12-09","19","0.005","0.1326594"
"LAWA-101095","R27/1182","Chloride","2015-02-27","2019-12-09","19","17.5173","21.959053"
"LAWA-101095","R27/1182","Dissolved reactive phosphorus","2015-02-27","2019-12-09","19","0.002","0.0482472"
"LAWA-101095","R27/1182","E.coli","2017-06-15","2017-06-15","1","0.5","0.5"
"LAWA-101095","R27/1182","Electrical conductivity/salinity","2015-02-27","2019-12-09","19","207","240"
"LAWA-101095","R27/1182","Nitrate nitrogen","2015-02-27","2019-12-09","19","0.01","0.74"
"LAWA-101095","R27/1182","Nitrogen - Other","2015-02-27","2019-12-09","38","0.008","0.75"
"LAWA-101095","R27/1182","Water Level","2015-02-27","2019-12-09","11","Inf","-Inf"
"LAWA-101099","R27/1183","Ammoniacal nitrogen","2015-03-04","2019-12-09","20","0.005","0.02"
"LAWA-101099","R27/1183","Chloride","2015-03-04","2019-12-09","20","12.3","14.9"
"LAWA-101099","R27/1183","Dissolved reactive phosphorus","2015-03-04","2019-12-09","20","0.0069562","0.016"
"LAWA-101099","R27/1183","E.coli","2015-03-04","2019-12-09","20","0.5","1"
"LAWA-101099","R27/1183","Electrical conductivity/salinity","2015-03-04","2019-12-09","20","88.110451","107"
"LAWA-101099","R27/1183","Nitrate nitrogen","2015-03-04","2019-12-09","20","0.2108637","0.44"
"LAWA-101099","R27/1183","Nitrogen - Other","2015-03-04","2019-12-09","40","0.001","0.44"
"LAWA-101099","R27/1183","Water Level","2015-03-04","2019-12-09","11","Inf","-Inf"
"GW-00108","R27/1265","Ammoniacal nitrogen","2015-02-27","2019-12-09","18","0.005","0.036"
"GW-00108","R27/1265","Chloride","2015-02-27","2019-12-09","18","13.8","16"
"GW-00108","R27/1265","Dissolved reactive phosphorus","2015-02-27","2019-12-09","18","0.002","0.053"
"GW-00108","R27/1265","E.coli","2017-06-15","2017-06-15","1","0.5","0.5"
"GW-00108","R27/1265","Electrical conductivity/salinity","2015-02-27","2019-12-09","18","119.067795","138"
"GW-00108","R27/1265","Nitrate nitrogen","2015-02-27","2019-12-09","18","0.017","0.1325555"
"GW-00108","R27/1265","Nitrogen - Other","2015-02-27","2019-12-09","36","0.001","0.1328196"
"GW-00108","R27/1265","Water Level","2015-02-27","2019-12-09","11","2760","3095"
"LAWA-101097","R27/6418","Ammoniacal nitrogen","2015-03-04","2019-12-13","20","0.005","0.011"
"LAWA-101097","R27/6418","Chloride","2015-03-04","2019-12-13","20","24.6502","45"
"LAWA-101097","R27/6418","Dissolved reactive phosphorus","2015-03-04","2019-12-13","20","0.01","0.021306"
"LAWA-101097","R27/6418","E.coli","2015-03-04","2019-12-13","20","0.5","100"
"LAWA-101097","R27/6418","Electrical conductivity/salinity","2015-03-04","2019-12-13","20","158.7681","254"
"LAWA-101097","R27/6418","Nitrate nitrogen","2015-03-04","2019-12-13","20","0.829762","2.7"
"LAWA-101097","R27/6418","Nitrogen - Other","2015-03-04","2019-12-13","40","0.001","2.7"
"LAWA-101097","R27/6418","Water Level","2015-03-04","2019-12-13","11","Inf","-Inf"
"LAWA-101098","R27/6833","Ammoniacal nitrogen","2015-03-04","2019-12-09","20","0.005","0.118"
"LAWA-101098","R27/6833","Chloride","2015-03-04","2019-12-09","20","11","12.9029474"
"LAWA-101098","R27/6833","Dissolved reactive phosphorus","2015-03-04","2019-12-09","20","0.0405456","0.0549507"
"LAWA-101098","R27/6833","E.coli","2015-03-04","2019-12-09","20","0.5","0.5"
"LAWA-101098","R27/6833","Electrical conductivity/salinity","2015-03-04","2019-12-09","20","170.96846","189.6"
"LAWA-101098","R27/6833","Nitrate nitrogen","2015-03-04","2019-12-09","20","0.22","1.92"
"LAWA-101098","R27/6833","Nitrogen - Other","2015-03-04","2019-12-09","40","0.001","1.93"
"LAWA-101098","R27/6833","Water Level","2015-03-04","2019-12-09","17","-20340","-1202"
"LAWA-101088","S25/5125","Ammoniacal nitrogen","2015-03-02","2019-12-04","20","0.005","0.043"
"LAWA-101088","S25/5125","Chloride","2015-03-02","2019-12-04","20","10.0731","32"
"LAWA-101088","S25/5125","Dissolved reactive phosphorus","2015-03-02","2019-12-04","20","0.0137935","0.022"
"LAWA-101088","S25/5125","E.coli","2015-03-02","2019-12-04","20","0.5","6"
"LAWA-101088","S25/5125","Electrical conductivity/salinity","2015-03-02","2019-12-04","20","97.3","201"
"LAWA-101088","S25/5125","Nitrate nitrogen","2015-03-02","2019-12-04","20","0.8975767","4.6"
"LAWA-101088","S25/5125","Nitrogen - Other","2015-03-02","2019-12-04","40","0.001","4.6"
"LAWA-101088","S25/5125","Water Level","2015-03-02","2019-12-04","11","Inf","-Inf"
"GW-00073","S25/5200","Ammoniacal nitrogen","2015-03-02","2019-12-02","20","0.016","0.064"
"GW-00073","S25/5200","Chloride","2015-03-02","2019-12-02","20","36.4756","39.990314"
"GW-00073","S25/5200","Dissolved reactive phosphorus","2015-03-02","2019-12-02","20","0.036","0.16"
"GW-00073","S25/5200","E.coli","2015-03-02","2019-12-02","20","0.5","0.5"
"GW-00073","S25/5200","Electrical conductivity/salinity","2015-03-02","2019-12-02","20","276.4764","288"
"GW-00073","S25/5200","Nitrate nitrogen","2015-03-02","2019-12-02","20","0.001","0.0139266"
"GW-00073","S25/5200","Nitrogen - Other","2015-03-02","2019-12-02","40","0.001","0.0139266"
"GW-00073","S25/5200","Water Level","2015-03-02","2019-12-02","13","-7820","-6230"
"GW-00166","S25/5256","Ammoniacal nitrogen","2019-03-05","2019-12-04","5","0.005","0.005"
"GW-00166","S25/5256","Chloride","2019-03-05","2019-12-04","5","21.2358","21.7885"
