"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-101601","H44/0007","Dissolved reactive phosphorus","2015-03-17","2019-11-04","17","0.002","0.045"
"LAWA-101601","H44/0007","E.coli","2015-03-17","2019-11-04","17","0.5","124"
"LAWA-101601","H44/0007","Electrical conductivity/salinity","2015-03-17","2019-11-04","17","234","247"
"LAWA-101601","H44/0007","Nitrate nitrogen","2018-03-07","2019-11-04","8","0.21","0.26"
"LAWA-101601","H44/0007","Nitrogen - Other","2018-03-07","2019-11-04","24","5e-04","0.24"
"LAWA-101603","H45/0314","Ammoniacal nitrogen","2015-03-19","2019-12-02","17","0.035","0.088"
"LAWA-101603","H45/0314","Chloride","2015-03-19","2019-12-02","17","24","30"
"LAWA-101603","H45/0314","Dissolved reactive phosphorus","2015-03-19","2019-12-02","17","0.001","0.17"
"LAWA-101603","H45/0314","E.coli","2015-03-19","2019-12-02","17","0.5","0.8"
"LAWA-101603","H45/0314","Electrical conductivity/salinity","2015-03-19","2019-12-02","17","261","304"
"LAWA-101603","H45/0314","Nitrate nitrogen","2017-09-19","2019-12-02","9","0.068","0.122"
"LAWA-101603","H45/0314","Nitrogen - Other","2017-09-19","2019-12-02","27","5e-04","0.053"
"LAWA-101605","H46/0118","Ammoniacal nitrogen","2015-03-19","2019-12-02","17","0.0025","0.014"
"LAWA-101605","H46/0118","Chloride","2015-03-19","2019-12-02","17","111","195"
"LAWA-101605","H46/0118","Dissolved reactive phosphorus","2015-03-19","2019-12-02","17","0.017","0.27"
"LAWA-101605","H46/0118","E.coli","2015-03-19","2019-12-02","10","0.5","0.8"
"LAWA-101605","H46/0118","Electrical conductivity/salinity","2015-03-19","2019-12-02","17","668","953"
"LAWA-101605","H46/0118","Nitrate nitrogen","2017-09-19","2019-12-02","9","0.22","1.63"
"LAWA-101605","H46/0118","Nitrogen - Other","2017-09-19","2019-12-02","27","5e-04","1.53"
"LAWA-101606","H46/0144","Ammoniacal nitrogen","2015-01-06","2019-12-02","19","1.8","2.2"
"LAWA-101606","H46/0144","Chloride","2015-01-06","2019-12-02","19","38","55"
"LAWA-101606","H46/0144","Dissolved reactive phosphorus","2015-01-06","2019-12-02","19","0.002","0.67"
"LAWA-101606","H46/0144","E.coli","2015-03-19","2019-12-02","10","0.5","0.8"
"LAWA-101606","H46/0144","Electrical conductivity/salinity","2015-01-06","2019-12-02","19","328","393"
"LAWA-101606","H46/0144","Nitrate nitrogen","2017-09-19","2019-12-02","9","1.74","1.99"
"LAWA-101606","H46/0144","Nitrogen - Other","2017-09-19","2019-12-02","27","5e-04","0.15"
"LAWA-101608","I44/0495","Ammoniacal nitrogen","2015-03-17","2019-11-04","20","0.007","0.168"
"LAWA-101608","I44/0495","Chloride","2015-03-17","2019-11-04","20","0.7","18.8"
"LAWA-101608","I44/0495","Dissolved reactive phosphorus","2015-03-17","2019-11-04","20","5e-04","0.036"
"LAWA-101608","I44/0495","E.coli","2015-03-17","2019-11-04","20","0.5","22"
"LAWA-101608","I44/0495","Electrical conductivity/salinity","2015-03-17","2019-11-04","20","139","199"
"LAWA-101608","I44/0495","Nitrate nitrogen","2017-09-07","2019-11-04","10","0.005","0.31"
"LAWA-101608","I44/0495","Nitrogen - Other","2017-09-07","2019-11-04","30","5e-04","0.24"
"LAWA-101609","I44/0519","Ammoniacal nitrogen","2015-03-17","2019-11-04","20","0.0025","0.26"
"LAWA-101609","I44/0519","Chloride","2015-03-17","2019-11-04","20","23","31"
"LAWA-101609","I44/0519","Dissolved reactive phosphorus","2015-03-17","2019-11-04","20","0.0013","0.011"
"LAWA-101609","I44/0519","E.coli","2015-03-17","2019-11-04","20","0.5","60"
"LAWA-101609","I44/0519","Electrical conductivity/salinity","2015-03-17","2019-11-04","20","144","189"
"LAWA-101609","I44/0519","Nitrate nitrogen","2017-09-07","2019-11-04","10","1.82","3.5"
"LAWA-101609","I44/0519","Nitrogen - Other","2017-09-07","2019-11-04","30","0.001","3.7"
"LAWA-101610","I44/0821","Ammoniacal nitrogen","2015-03-17","2019-11-04","20","0.0025","0.024"
"LAWA-101610","I44/0821","Chloride","2015-03-17","2019-11-04","20","31","38"
"LAWA-101610","I44/0821","Dissolved reactive phosphorus","2015-03-17","2019-11-04","20","0.006","0.022"
"LAWA-101610","I44/0821","E.coli","2017-09-07","2019-11-04","10","0.5","0.5"
