"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-102630","J38/0889","Electrical conductivity/salinity","2015-10-28","2019-10-30","5","197","199"
"LAWA-102630","J38/0889","Nitrate nitrogen","2015-10-28","2019-10-30","5","0.17","0.28"
"LAWA-102630","J38/0889","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102631","J39/0009","Ammoniacal nitrogen","2015-10-13","2019-12-13","5","0.011","0.021"
"LAWA-102631","J39/0009","Chloride","2015-10-13","2019-12-13","5","58","64"
"LAWA-102631","J39/0009","Dissolved reactive phosphorus","2015-10-13","2019-12-13","5","0.025","0.033"
"LAWA-102631","J39/0009","E.coli","2015-10-13","2019-12-13","5","0.5","0.5"
"LAWA-102631","J39/0009","Electrical conductivity/salinity","2015-10-13","2019-12-13","5","478","508"
"LAWA-102631","J39/0009","Nitrate nitrogen","2015-10-13","2019-12-13","5","0.025","0.05"
"LAWA-102631","J39/0009","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102632","J39/0090","Ammoniacal nitrogen","2015-09-29","2017-12-05","3","0.005","0.005"
"LAWA-102632","J39/0090","Chloride","2015-09-29","2017-12-05","3","33","53"
"LAWA-102632","J39/0090","Dissolved reactive phosphorus","2015-09-29","2017-12-05","3","0.0071","0.0098"
"LAWA-102632","J39/0090","E.coli","2015-09-29","2017-12-05","3","0.5","0.5"
"LAWA-102632","J39/0090","Electrical conductivity/salinity","2015-09-29","2017-12-05","3","391","549"
"LAWA-102632","J39/0090","Nitrate nitrogen","2015-09-29","2017-12-05","3","3.7","9"
"LAWA-102632","J39/0090","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102633","J39/0091","Ammoniacal nitrogen","2015-10-21","2019-12-03","3","0.005","0.005"
"LAWA-102633","J39/0091","Chloride","2015-10-21","2019-12-03","3","11.3","66"
"LAWA-102633","J39/0091","Dissolved reactive phosphorus","2015-10-21","2019-12-03","3","0.029","0.039"
"LAWA-102633","J39/0091","E.coli","2015-10-21","2019-12-03","3","0.5","0.5"
"LAWA-102633","J39/0091","Electrical conductivity/salinity","2015-10-21","2019-12-03","3","185","462"
"LAWA-102633","J39/0091","Nitrate nitrogen","2015-10-21","2019-12-03","3","0.025","0.25"
"LAWA-102633","J39/0091","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102634","J39/0109","Ammoniacal nitrogen","2015-03-02","2019-09-09","13","0.0015","0.008"
"LAWA-102634","J39/0109","Chloride","2015-03-02","2019-12-03","17","31","37"
"LAWA-102634","J39/0109","Dissolved reactive phosphorus","2015-03-02","2019-09-09","6","0.008","0.0137"
"LAWA-102634","J39/0109","E.coli","2015-09-03","2019-12-03","9","0.5","13"
"LAWA-102634","J39/0109","Electrical conductivity/salinity","2015-09-03","2019-12-03","9","495","536"
"LAWA-102634","J39/0109","Nitrate nitrogen","2015-03-02","2019-12-03","17","4.4","5.5"
"LAWA-102634","J39/0109","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102112","J39/0111","Ammoniacal nitrogen","2015-10-02","2019-10-01","5","0.005","0.005"
"LAWA-102112","J39/0111","Chloride","2015-01-14","2019-10-01","20","3.9","8.3"
"LAWA-102112","J39/0111","Dissolved reactive phosphorus","2015-10-02","2019-10-01","5","0.0034","0.0068"
"LAWA-102112","J39/0111","E.coli","2015-01-14","2019-10-01","20","0.5","238"
"LAWA-102112","J39/0111","Electrical conductivity/salinity","2015-01-14","2019-10-01","20","89","146"
"LAWA-102112","J39/0111","Nitrate nitrogen","2015-01-14","2019-10-01","20","0.14","2.5"
"LAWA-102112","J39/0111","Nitrogen - Other","2018-07-26","2019-01-23","3","0.001","0.05"
"LAWA-102113","J39/0135","Ammoniacal nitrogen","2015-10-02","2019-10-09","6","0.005","0.005"
"LAWA-102113","J39/0135","Chloride","2015-01-14","2019-10-09","21","10.1","22"
"LAWA-102113","J39/0135","Dissolved reactive phosphorus","2015-10-02","2019-10-09","6","0.013","0.0166"
"LAWA-102113","J39/0135","E.coli","2015-01-14","2019-10-09","20","0.5","190"
"LAWA-102113","J39/0135","Electrical conductivity/salinity","2015-01-14","2019-10-09","21","196","285"
"LAWA-102113","J39/0135","Nitrate nitrogen","2015-01-14","2019-10-09","21","0.62","3.6"
"LAWA-102113","J39/0135","Nitrogen - Other","2018-07-10","2019-01-25","3","0.001","0.19"
"LAWA-102635","J39/0259","Ammoniacal nitrogen","2015-10-28","2019-09-26","5","0.005","0.022"
"LAWA-102635","J39/0259","Chloride","2015-10-28","2019-09-26","5","127","160"
"LAWA-102635","J39/0259","Dissolved reactive phosphorus","2015-10-28","2019-09-26","5","0.062","0.082"
"LAWA-102635","J39/0259","E.coli","2015-10-28","2019-09-26","4","0.5","0.5"
"LAWA-102635","J39/0259","Electrical conductivity/salinity","2015-10-28","2019-09-26","5","800","875"
"LAWA-102635","J39/0259","Nitrate nitrogen","2015-10-28","2019-09-26","5","0.025","0.07"
"LAWA-102635","J39/0259","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102636","J39/0261","Ammoniacal nitrogen","2015-09-29","2019-09-12","5","0.005","0.005"
"LAWA-102636","J39/0261","Chloride","2015-09-29","2019-09-12","5","181","200"
"LAWA-102636","J39/0261","Dissolved reactive phosphorus","2015-09-29","2019-09-12","5","0.027","0.03"
"LAWA-102636","J39/0261","E.coli","2015-09-29","2019-09-12","5","0.5","0.5"
"LAWA-102636","J39/0261","Electrical conductivity/salinity","2015-09-29","2019-09-12","5","945","1071"
"LAWA-102636","J39/0261","Nitrate nitrogen","2015-09-29","2019-09-12","5","3.7","3.9"
"LAWA-102636","J39/0261","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102637","J39/0378","Ammoniacal nitrogen","2015-10-07","2019-10-17","5","0.005","0.005"
"LAWA-102637","J39/0378","Chloride","2015-01-14","2019-10-17","12","8.8","9.8"
"LAWA-102637","J39/0378","Dissolved reactive phosphorus","2015-10-07","2019-10-17","5","0.0082","0.01"
"LAWA-102637","J39/0378","E.coli","2015-01-14","2019-10-17","12","0.5","3"
"LAWA-102637","J39/0378","Electrical conductivity/salinity","2015-01-14","2019-10-17","12","196","204"
"LAWA-102637","J39/0378","Nitrate nitrogen","2015-01-14","2019-10-17","12","0.35","0.45"
"LAWA-102637","J39/0378","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102638","J39/0396","Ammoniacal nitrogen","2015-10-27","2015-10-27","1","0.04","0.04"
"LAWA-102638","J39/0396","Chloride","2015-10-27","2015-10-27","1","55","55"
"LAWA-102638","J39/0396","Dissolved reactive phosphorus","2015-10-27","2015-10-27","1","0.027","0.027"
"LAWA-102638","J39/0396","E.coli","2015-10-27","2015-10-27","1","0.5","0.5"
"LAWA-102638","J39/0396","Electrical conductivity/salinity","2015-10-27","2015-10-27","1","498","498"
"LAWA-102638","J39/0396","Nitrate nitrogen","2015-10-27","2015-10-27","1","0.025","0.025"
"LAWA-102638","J39/0396","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102639","J39/0412","Ammoniacal nitrogen","2015-10-27","2019-11-26","4","0.005","0.005"
"LAWA-102639","J39/0412","Chloride","2015-10-27","2019-11-26","4","41","49"
"LAWA-102639","J39/0412","Dissolved reactive phosphorus","2015-10-27","2019-11-26","4","0.0049","0.0065"
"LAWA-102639","J39/0412","E.coli","2015-10-27","2019-11-26","4","0.5","0.5"
"LAWA-102639","J39/0412","Electrical conductivity/salinity","2015-10-27","2019-11-26","4","442","469"
"LAWA-102639","J39/0412","Nitrate nitrogen","2015-10-27","2019-11-26","4","0.98","1.01"
"LAWA-102639","J39/0412","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102640","J39/0532","Ammoniacal nitrogen","2015-03-30","2019-11-26","9","0.005","0.005"
"LAWA-102640","J39/0532","Chloride","2015-03-30","2019-11-26","9","188","230"
"LAWA-102640","J39/0532","Dissolved reactive phosphorus","2015-10-27","2019-11-26","5","0.0026","0.0066"
"LAWA-102640","J39/0532","E.coli","2015-10-27","2019-11-26","5","0.5","0.5"
"LAWA-102640","J39/0532","Electrical conductivity/salinity","2015-03-30","2019-11-26","9","920","1035"
"LAWA-102640","J39/0532","Nitrate nitrogen","2015-03-30","2019-11-26","9","0.13","0.24"
"LAWA-102640","J39/0532","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102641","J39/0555","Ammoniacal nitrogen","2015-10-07","2019-10-17","5","0.005","0.005"
"LAWA-102641","J39/0555","Chloride","2015-01-14","2019-10-17","11","57","67"
"LAWA-102641","J39/0555","Dissolved reactive phosphorus","2015-10-07","2019-10-17","5","0.0132","0.025"
"LAWA-102641","J39/0555","E.coli","2015-01-14","2019-10-17","11","0.5","0.5"
"LAWA-102641","J39/0555","Electrical conductivity/salinity","2015-01-14","2019-10-17","11","462","500"
"LAWA-102641","J39/0555","Nitrate nitrogen","2015-01-14","2019-10-17","11","0.025","0.025"
"LAWA-102641","J39/0555","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102642","J39/0661","Ammoniacal nitrogen","2015-03-30","2019-10-31","7","0.005","0.005"
"LAWA-102642","J39/0661","Chloride","2015-03-30","2019-10-31","7","120","138"
"LAWA-102642","J39/0661","Dissolved reactive phosphorus","2015-09-30","2019-10-31","4","0.0153","0.022"
"LAWA-102642","J39/0661","E.coli","2015-09-30","2019-10-31","4","0.5","0.5"
"LAWA-102642","J39/0661","Electrical conductivity/salinity","2015-03-30","2019-10-31","7","708","749"
"LAWA-102642","J39/0661","Nitrate nitrogen","2015-03-30","2019-10-31","7","0.025","0.05"
"LAWA-102642","J39/0661","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102643","J39/0716","Ammoniacal nitrogen","2015-10-07","2019-10-31","5","0.005","0.019"
"LAWA-102643","J39/0716","Chloride","2015-01-14","2019-10-31","12","53","57"
"LAWA-102643","J39/0716","Dissolved reactive phosphorus","2015-10-07","2019-10-31","5","0.0013","0.05"
"LAWA-102643","J39/0716","E.coli","2015-01-14","2019-10-31","12","0.5","0.5"
"LAWA-102643","J39/0716","Electrical conductivity/salinity","2015-01-14","2019-10-31","12","443","475"
"LAWA-102643","J39/0716","Nitrate nitrogen","2015-01-14","2019-10-31","12","0.025","0.025"
"LAWA-102643","J39/0716","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102644","J40/0011","Ammoniacal nitrogen","2015-10-12","2019-12-02","5","0.005","0.005"
"LAWA-102644","J40/0011","Chloride","2015-10-12","2019-12-02","5","39","41"
"LAWA-102644","J40/0011","Dissolved reactive phosphorus","2015-10-12","2019-12-02","5","0.0159","0.022"
"LAWA-102644","J40/0011","E.coli","2015-10-12","2019-12-02","4","0.5","0.5"
"LAWA-102644","J40/0011","Electrical conductivity/salinity","2015-10-12","2019-12-02","5","289","309"
"LAWA-102644","J40/0011","Nitrate nitrogen","2015-10-12","2019-12-02","5","0.58","0.63"
"LAWA-102644","J40/0011","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102645","J40/0019","Ammoniacal nitrogen","2015-10-12","2019-12-02","5","0.131","0.146"
"LAWA-102645","J40/0019","Chloride","2015-10-12","2019-12-02","5","19.7","20"
"LAWA-102645","J40/0019","Dissolved reactive phosphorus","2015-10-12","2019-12-02","5","0.56","0.6"
"LAWA-102645","J40/0019","E.coli","2015-10-12","2019-12-02","5","0.5","0.5"
"LAWA-102645","J40/0019","Electrical conductivity/salinity","2015-10-12","2019-12-02","5","238","245"
"LAWA-102645","J40/0019","Nitrate nitrogen","2015-10-12","2019-12-02","5","0.025","0.07"
"LAWA-102645","J40/0019","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102646","J40/0022","Ammoniacal nitrogen","2015-09-29","2017-11-24","3","0.005","0.005"
"LAWA-102646","J40/0022","Chloride","2015-09-29","2017-11-24","3","25","27"
"LAWA-102646","J40/0022","Dissolved reactive phosphorus","2015-09-29","2017-11-24","3","0.021","0.022"
"LAWA-102646","J40/0022","E.coli","2015-09-29","2017-11-24","3","0.5","0.5"
"LAWA-102646","J40/0022","Electrical conductivity/salinity","2015-09-29","2017-11-24","3","224","236"
"LAWA-102646","J40/0022","Nitrate nitrogen","2015-09-29","2017-11-24","3","0.36","0.39"
"LAWA-102646","J40/0022","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102647","J40/0053","Ammoniacal nitrogen","2015-10-12","2019-10-30","5","0.005","0.005"
"LAWA-102647","J40/0053","Chloride","2015-10-12","2019-10-30","5","9.7","16.2"
"LAWA-102647","J40/0053","Dissolved reactive phosphorus","2015-10-12","2019-10-30","5","0.0038","0.0046"
"LAWA-102647","J40/0053","E.coli","2015-10-12","2019-10-30","5","0.5","0.5"
"LAWA-102647","J40/0053","Electrical conductivity/salinity","2015-10-12","2019-10-30","5","233","303"
"LAWA-102647","J40/0053","Nitrate nitrogen","2015-10-12","2019-10-30","5","7.8","11.6"
"LAWA-102647","J40/0053","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102648","J40/0080","Ammoniacal nitrogen","2015-09-29","2019-10-17","5","0.042","0.084"
"LAWA-102648","J40/0080","Chloride","2015-09-29","2019-10-17","5","30","31"
"LAWA-102648","J40/0080","Dissolved reactive phosphorus","2015-09-29","2019-10-17","5","0.002","0.0075"
"LAWA-102648","J40/0080","E.coli","2015-09-29","2019-10-17","5","0.5","3"
"LAWA-102648","J40/0080","Electrical conductivity/salinity","2015-09-29","2019-10-17","5","317","325"
"LAWA-102648","J40/0080","Nitrate nitrogen","2015-09-29","2019-10-17","5","10.2","11.2"
"LAWA-102648","J40/0080","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102649","J40/0081","Ammoniacal nitrogen","2015-09-30","2019-10-17","5","0.005","0.005"
"LAWA-102649","J40/0081","Chloride","2015-09-30","2019-10-17","5","9.7","13.2"
"LAWA-102649","J40/0081","Dissolved reactive phosphorus","2015-09-30","2019-10-17","5","0.0071","0.0114"
"LAWA-102649","J40/0081","E.coli","2015-09-30","2019-10-17","5","0.5","1"
"LAWA-102649","J40/0081","Electrical conductivity/salinity","2015-09-30","2019-10-17","5","120","145"
"LAWA-102649","J40/0081","Nitrate nitrogen","2015-09-30","2019-10-17","5","1.27","2.9"
"LAWA-102649","J40/0081","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102650","J40/0085","Ammoniacal nitrogen","2015-10-28","2019-12-02","4","0.005","0.005"
"LAWA-102650","J40/0085","Chloride","2015-10-28","2019-12-02","4","36","40"
"LAWA-102650","J40/0085","Dissolved reactive phosphorus","2015-10-28","2019-12-02","4","0.0093","0.0142"
"LAWA-102650","J40/0085","E.coli","2015-10-28","2019-12-02","4","0.5","0.5"
"LAWA-102650","J40/0085","Electrical conductivity/salinity","2015-10-28","2019-12-02","4","290","301"
"LAWA-102650","J40/0085","Nitrate nitrogen","2015-10-28","2019-12-02","4","0.3","0.35"
"LAWA-102650","J40/0085","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102114","J40/0097","Ammoniacal nitrogen","2015-10-05","2019-10-10","5","0.005","0.005"
"LAWA-102114","J40/0097","Chloride","2015-01-12","2019-10-10","20","8.6","13.5"
"LAWA-102114","J40/0097","Dissolved reactive phosphorus","2015-10-05","2019-10-10","5","0.0028","0.004"
"LAWA-102114","J40/0097","E.coli","2015-01-12","2019-10-10","20","0.5","2"
"LAWA-102114","J40/0097","Electrical conductivity/salinity","2015-01-12","2019-10-10","20","191","227"
"LAWA-102114","J40/0097","Nitrate nitrogen","2015-01-12","2019-10-10","20","4","5.8"
"LAWA-102114","J40/0097","Nitrogen - Other","2018-01-23","2019-01-29","4","0.001","0.27"
"LAWA-102651","J40/0106","Ammoniacal nitrogen","2015-09-30","2019-10-23","6","0.005","0.005"
"LAWA-102651","J40/0106","Chloride","2015-09-30","2019-10-23","6","4.5","5.8"
"LAWA-102651","J40/0106","Dissolved reactive phosphorus","2015-09-30","2019-10-23","6","5e-04","0.004"
"LAWA-102651","J40/0106","E.coli","2015-09-30","2019-10-23","6","0.5","3"
"LAWA-102651","J40/0106","Electrical conductivity/salinity","2015-09-30","2019-10-23","6","168","187"
"LAWA-102651","J40/0106","Nitrate nitrogen","2015-09-30","2019-10-23","6","4.3","5.4"
"LAWA-102651","J40/0106","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102652","J40/0118","Ammoniacal nitrogen","2015-09-30","2019-10-30","6","0.005","0.005"
"LAWA-102652","J40/0118","Chloride","2015-09-30","2019-10-30","6","6.6","7.6"
"LAWA-102652","J40/0118","Dissolved reactive phosphorus","2015-09-30","2019-10-30","6","0.002","0.0029"
"LAWA-102652","J40/0118","E.coli","2015-09-30","2019-10-30","6","0.5","3"
"LAWA-102652","J40/0118","Electrical conductivity/salinity","2015-09-30","2019-10-30","6","197","217"
"LAWA-102652","J40/0118","Nitrate nitrogen","2015-09-30","2019-10-30","6","3.8","5.3"
"LAWA-102652","J40/0118","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102115","J40/0163","Ammoniacal nitrogen","2015-10-05","2019-10-10","7","0.005","0.005"
"LAWA-102115","J40/0163","Chloride","2015-01-12","2019-10-10","23","7.9","18.1"
"LAWA-102115","J40/0163","Dissolved reactive phosphorus","2015-10-05","2019-10-10","7","0.0056","0.0083"
"LAWA-102115","J40/0163","E.coli","2015-01-12","2019-10-10","23","0.5","45"
"LAWA-102115","J40/0163","Electrical conductivity/salinity","2015-01-12","2019-10-10","23","189","314"
"LAWA-102115","J40/0163","Nitrate nitrogen","2015-01-12","2019-10-10","23","4.3","15.6"
"LAWA-102115","J40/0163","Nitrogen - Other","2016-03-02","2019-01-29","9","0.001","16"
"LAWA-102116","J40/0217","Ammoniacal nitrogen","2015-10-05","2019-10-09","5","0.005","0.053"
"LAWA-102116","J40/0217","Chloride","2015-01-13","2019-10-09","20","9.4","15.9"
"LAWA-102116","J40/0217","Dissolved reactive phosphorus","2015-10-05","2019-10-09","5","0.0036","0.0106"
"LAWA-102116","J40/0217","E.coli","2015-01-13","2019-10-09","20","0.5","119"
"LAWA-102116","J40/0217","Electrical conductivity/salinity","2015-01-13","2019-10-09","20","193","270"
"LAWA-102116","J40/0217","Nitrate nitrogen","2015-01-13","2019-10-09","20","1.43","4.5"
"LAWA-102116","J40/0217","Nitrogen - Other","2018-01-24","2019-01-25","4","0.004","0.22"
"LAWA-102117","J40/0256","Ammoniacal nitrogen","2015-10-07","2019-10-10","5","0.005","0.005"
"LAWA-102117","J40/0256","Chloride","2015-01-13","2019-10-10","20","11.8","18.2"
"LAWA-102117","J40/0256","Dissolved reactive phosphorus","2015-10-07","2019-10-10","5","0.063","0.078"
"LAWA-102117","J40/0256","E.coli","2015-01-13","2019-10-10","20","0.5","1553"
"LAWA-102117","J40/0256","Electrical conductivity/salinity","2015-01-13","2019-10-10","20","143","236"
"LAWA-102117","J40/0256","Nitrate nitrogen","2015-01-13","2019-10-10","20","1.78","3.3"
"LAWA-102117","J40/0256","Nitrogen - Other","2018-01-24","2019-01-25","4","0.001","0.2"
"LAWA-102118","J40/0286","Ammoniacal nitrogen","2015-10-05","2019-10-10","5","0.005","0.005"
"LAWA-102118","J40/0286","Chloride","2015-01-13","2019-10-10","20","14.5","32"
"LAWA-102118","J40/0286","Dissolved reactive phosphorus","2015-10-05","2019-10-10","5","0.028","0.034"
"LAWA-102118","J40/0286","E.coli","2015-01-13","2019-10-10","20","0.5","3"
"LAWA-102118","J40/0286","Electrical conductivity/salinity","2015-01-13","2019-10-10","20","149","288"
"LAWA-102118","J40/0286","Nitrate nitrogen","2015-01-13","2019-10-10","20","3","6.4"
"LAWA-102118","J40/0286","Nitrogen - Other","2018-01-24","2019-01-25","4","0.001","0.17"
"LAWA-102119","J40/0333","Ammoniacal nitrogen","2015-10-07","2019-10-09","5","0.005","0.005"
"LAWA-102119","J40/0333","Chloride","2015-01-13","2019-10-09","20","27","37"
"LAWA-102119","J40/0333","Dissolved reactive phosphorus","2015-10-07","2019-10-09","5","0.0157","0.023"
"LAWA-102119","J40/0333","E.coli","2015-01-13","2019-10-09","20","0.5","73"
"LAWA-102119","J40/0333","Electrical conductivity/salinity","2015-01-13","2019-10-09","20","249","379"
"LAWA-102119","J40/0333","Nitrate nitrogen","2015-01-13","2019-10-09","20","8.5","24"
"LAWA-102119","J40/0333","Nitrogen - Other","2018-07-25","2019-01-25","3","0.001","0.21"
"LAWA-102120","J40/0469","Ammoniacal nitrogen","2015-10-05","2019-10-10","5","0.005","0.005"
"LAWA-102120","J40/0469","Chloride","2015-01-13","2019-10-10","20","7.9","11.7"
"LAWA-102120","J40/0469","Dissolved reactive phosphorus","2015-10-05","2019-10-10","5","0.0079","0.0126"
"LAWA-102120","J40/0469","E.coli","2015-01-13","2019-10-10","20","0.5","43"
"LAWA-102120","J40/0469","Electrical conductivity/salinity","2015-01-13","2019-10-10","20","185","243"
"LAWA-102120","J40/0469","Nitrate nitrogen","2015-01-13","2019-10-10","20","0.98","2.8"
"LAWA-102120","J40/0469","Nitrogen - Other","2018-01-24","2019-01-28","3","0.001","0.15"
"LAWA-102653","J40/0620","Ammoniacal nitrogen","2015-10-12","2019-10-23","8","0.005","0.005"
"LAWA-102653","J40/0620","Chloride","2015-10-12","2019-10-23","8","23","26"
"LAWA-102653","J40/0620","Dissolved reactive phosphorus","2015-10-12","2019-10-23","8","0.0018","0.0042"
"LAWA-102653","J40/0620","E.coli","2015-10-12","2019-10-23","8","0.5","0.5"
"LAWA-102653","J40/0620","Electrical conductivity/salinity","2015-10-12","2019-10-23","8","297","320"
"LAWA-102653","J40/0620","Nitrate nitrogen","2015-10-12","2019-10-23","8","0.153","0.29"
"LAWA-102653","J40/0620","Nitrogen - Other","2016-03-03","2016-08-24","6","0.003","0.197"
"LAWA-102654","J40/0632","Ammoniacal nitrogen","2015-10-27","2019-12-13","3","0.084","0.102"
"LAWA-102654","J40/0632","Chloride","2015-10-27","2019-12-13","3","23","27"
"LAWA-102654","J40/0632","Dissolved reactive phosphorus","2015-10-27","2019-12-13","3","0.57","0.63"
"LAWA-102654","J40/0632","E.coli","2015-10-27","2019-12-13","3","0.5","0.5"
"LAWA-102654","J40/0632","Electrical conductivity/salinity","2015-10-27","2019-12-13","3","282","286"
"LAWA-102654","J40/0632","Nitrate nitrogen","2015-10-27","2019-12-13","3","0.025","0.025"
"LAWA-102654","J40/0632","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102121","J40/0816","Ammoniacal nitrogen","2016-10-06","2019-10-09","4","0.005","0.005"
"LAWA-102121","J40/0816","Chloride","2016-04-07","2019-10-09","16","46","191"
"LAWA-102121","J40/0816","Dissolved reactive phosphorus","2016-10-06","2019-10-09","4","0.052","0.065"
"LAWA-102121","J40/0816","E.coli","2016-04-07","2019-10-09","16","0.5","105"
"LAWA-102121","J40/0816","Electrical conductivity/salinity","2016-04-07","2019-10-09","16","293","953"
"LAWA-102121","J40/0816","Nitrate nitrogen","2016-04-07","2019-10-09","16","1.44","14.9"
"LAWA-102121","J40/0816","Nitrogen - Other","2018-01-24","2019-01-23","4","0.001","0.24"
"LAWA-102655","J40/0869","Ammoniacal nitrogen","2015-10-12","2019-10-30","4","0.005","0.023"
"LAWA-102655","J40/0869","Chloride","2015-10-12","2019-10-30","4","15.2","36"
"LAWA-102655","J40/0869","Dissolved reactive phosphorus","2015-10-12","2019-10-30","4","0.0013","0.0027"
"LAWA-102655","J40/0869","E.coli","2015-10-12","2019-10-30","4","0.5","3"
"LAWA-102655","J40/0869","Electrical conductivity/salinity","2015-10-12","2019-10-30","4","248","658"
"LAWA-102655","J40/0869","Nitrate nitrogen","2015-10-12","2019-10-30","4","4.1","22"
"LAWA-102655","J40/0869","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102656","J40/0995","Ammoniacal nitrogen","2015-03-27","2019-10-17","10","0.005","0.005"
"LAWA-102656","J40/0995","Chloride","2015-03-27","2019-10-17","10","10.1","18.3"
"LAWA-102656","J40/0995","Dissolved reactive phosphorus","2015-10-28","2019-10-17","5","0.028","0.039"
"LAWA-102656","J40/0995","E.coli","2015-10-28","2019-10-17","5","0.5","0.5"
"LAWA-102656","J40/0995","Electrical conductivity/salinity","2015-03-27","2019-10-17","10","150","216"
"LAWA-102656","J40/0995","Nitrate nitrogen","2015-03-27","2019-10-17","10","0.1","0.22"
"LAWA-102656","J40/0995","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102122","J40/1024","Ammoniacal nitrogen","2015-10-05","2019-10-10","4","0.022","0.182"
"LAWA-102122","J40/1024","Chloride","2015-01-12","2019-10-10","19","39","164"
"LAWA-102122","J40/1024","Dissolved reactive phosphorus","2015-10-05","2019-10-10","4","0.0028","0.0091"
"LAWA-102122","J40/1024","E.coli","2015-01-12","2019-10-10","19","0.5","0.5"
"LAWA-102122","J40/1024","Electrical conductivity/salinity","2015-01-12","2019-10-10","19","394","1013"
"LAWA-102122","J40/1024","Nitrate nitrogen","2015-01-12","2019-10-10","19","0.2","3.1"
"LAWA-102122","J40/1024","Nitrogen - Other","2018-01-23","2019-01-28","3","0.021","0.39"
"LAWA-102123","J40/1056","Ammoniacal nitrogen","2016-10-07","2019-10-01","5","0.005","0.005"
"LAWA-102123","J40/1056","Chloride","2016-04-06","2019-10-01","16","46","74"
"LAWA-102123","J40/1056","Dissolved reactive phosphorus","2016-10-07","2019-10-01","5","0.032","0.043"
"LAWA-102123","J40/1056","E.coli","2016-04-06","2019-10-01","16","0.5","0.5"
"LAWA-102123","J40/1056","Electrical conductivity/salinity","2016-04-06","2019-10-01","16","319","444"
"LAWA-102123","J40/1056","Nitrate nitrogen","2016-04-06","2019-10-01","16","2.5","9.9"
"LAWA-102123","J40/1056","Nitrogen - Other","2018-07-25","2019-01-23","3","0.001","0.05"
"LAWA-102124","J40/1106","Ammoniacal nitrogen","2015-10-27","2019-10-10","6","0.005","0.005"
"LAWA-102124","J40/1106","Chloride","2015-01-13","2019-10-10","16","148","165"
"LAWA-102124","J40/1106","Dissolved reactive phosphorus","2015-10-27","2019-10-10","6","0.03","0.04"
"LAWA-102124","J40/1106","E.coli","2015-01-13","2019-10-10","16","0.5","0.5"
"LAWA-102124","J40/1106","Electrical conductivity/salinity","2015-01-13","2019-10-10","16","1032","1137"
"LAWA-102124","J40/1106","Nitrate nitrogen","2015-01-13","2019-10-10","16","1.55","2.8"
"LAWA-102124","J40/1106","Nitrogen - Other","2018-01-23","2019-01-29","2","0.001","0.05"
"LAWA-102125","J40/1110","Ammoniacal nitrogen","2015-10-07","2019-10-01","5","0.005","0.005"
"LAWA-102125","J40/1110","Chloride","2015-01-13","2019-10-01","20","16.2","22"
"LAWA-102125","J40/1110","Dissolved reactive phosphorus","2015-10-07","2019-10-01","5","0.0132","0.0172"
"LAWA-102125","J40/1110","E.coli","2015-01-13","2019-10-01","20","0.5","0.5"
"LAWA-102125","J40/1110","Electrical conductivity/salinity","2015-01-13","2019-10-01","20","191","225"
"LAWA-102125","J40/1110","Nitrate nitrogen","2015-01-13","2019-10-01","20","3.6","8.6"
"LAWA-102125","J40/1110","Nitrogen - Other","2019-01-23","2019-01-23","2","0.001","0.05"
"LAWA-102657","J41/0004","Ammoniacal nitrogen","2015-09-30","2019-10-23","5","0.005","0.005"
"LAWA-102657","J41/0004","Chloride","2015-09-30","2019-10-23","5","12.2","15.6"
"LAWA-102657","J41/0004","Dissolved reactive phosphorus","2015-09-30","2019-10-23","5","0.0014","0.003"
