"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-101182","Cameron Rd No5 Bore GPB135","Nitrate nitrogen","2017-03-23","2019-07-11","5","0.0046","0.019"
"LAWA-101182","Cameron Rd No5 Bore GPB135","Nitrogen - Other","2017-03-23","2019-07-11","21","0.002","21"
"LAWA-101183","Campion Rd Bore GPB111","Ammoniacal nitrogen","2015-01-20","2019-11-21","11","5.4","6.9"
"LAWA-101183","Campion Rd Bore GPB111","Chloride","2015-01-20","2019-11-21","11","42","48"
"LAWA-101183","Campion Rd Bore GPB111","E.coli","2016-06-16","2019-11-21","7","0.8","0.8"
"LAWA-101183","Campion Rd Bore GPB111","Electrical conductivity/salinity","2015-01-20","2019-11-21","11","1090","1128"
"LAWA-101183","Campion Rd Bore GPB111","Nitrate nitrogen","2017-07-13","2019-11-21","5","0.001","0.024"
"LAWA-101183","Campion Rd Bore GPB111","Nitrogen - Other","2017-07-13","2019-11-21","22","0.001","8.5"
"LAWA-101187","Childers/Stanley Rd Bore GPA004","Ammoniacal nitrogen","2015-03-31","2019-09-18","9","0.028","0.044"
"LAWA-101187","Childers/Stanley Rd Bore GPA004","Chloride","2015-03-31","2019-09-18","9","22","30.4"
"LAWA-101187","Childers/Stanley Rd Bore GPA004","E.coli","2015-03-31","2019-09-18","9","0.5","0.8"
"LAWA-101187","Childers/Stanley Rd Bore GPA004","Electrical conductivity/salinity","2015-03-31","2019-09-18","10","429.7","535"
"LAWA-101187","Childers/Stanley Rd Bore GPA004","Nitrate nitrogen","2015-03-31","2019-09-18","9","0.001","0.11"
"LAWA-101187","Childers/Stanley Rd Bore GPA004","Nitrogen - Other","2015-03-31","2019-09-18","27","0.001","0.2"
"LAWA-101188","Clarke Matawai Road (SH2) GPH030","Ammoniacal nitrogen","2015-04-10","2019-09-25","9","0.018","3.5"
"LAWA-101188","Clarke Matawai Road (SH2) GPH030","Chloride","2015-04-10","2019-09-25","9","11","23.6"
"LAWA-101188","Clarke Matawai Road (SH2) GPH030","E.coli","2016-05-04","2019-09-25","6","0.8","9"
"LAWA-101188","Clarke Matawai Road (SH2) GPH030","Electrical conductivity/salinity","2015-04-10","2019-09-25","9","307.4","783"
"LAWA-101188","Clarke Matawai Road (SH2) GPH030","Nitrate nitrogen","2016-05-04","2019-09-25","6","0.0022","0.21"
"LAWA-101188","Clarke Matawai Road (SH2) GPH030","Nitrogen - Other","2016-05-04","2019-09-25","25","0.001","3.7"
"LAWA-101190","Coppell 437 Kirkpatrick Rd GPI032","Ammoniacal nitrogen","2015-03-31","2019-09-18","9","4.2","4.6"
"LAWA-101190","Coppell 437 Kirkpatrick Rd GPI032","Chloride","2015-03-31","2019-09-18","9","130","140"
"LAWA-101190","Coppell 437 Kirkpatrick Rd GPI032","E.coli","2017-05-25","2019-09-18","5","0.8","31"
"LAWA-101190","Coppell 437 Kirkpatrick Rd GPI032","Electrical conductivity/salinity","2015-03-31","2019-09-18","9","1192","1508"
