"LAWAID","SiteName","Year","Parameter","Value","Band"
"nrc-00045","110431","Overall","E_coliRecHealth540",41.9354838709677,NA
"nrwqn-00002","45703","Overall","E_coliRecHealth540",16.9014084507042,NA
"nrwqn-00003","TK6","Overall","E_coliRecHealth540",1.66666666666667,NA
"nrwqn-00004","TK5","Overall","E_coliRecHealth540",0,NA
"nrwqn-00005","TK4","Overall","E_coliRecHealth540",0,NA
"nrwqn-00006","TK1","Overall","E_coliRecHealth540",3.33333333333333,NA
"nrwqn-00008","TK3","Overall","E_coliRecHealth540",3.33333333333333,NA
"nrwqn-00011","GS2","Overall","E_coliRecHealth540",43.3333333333333,NA
"nrwqn-00012","GS3","Overall","E_coliRecHealth540",19.4690265486726,NA
"nrwqn-00013","HV1","Overall","E_coliRecHealth540",2.7027027027027,NA
"nrwqn-00014","HV3","Overall","E_coliRecHealth540",6.66666666666667,NA
"nrwqn-00016","HV6","Overall","E_coliRecHealth540",3.77358490566038,NA
"nrwqn-00017","HV5","Overall","E_coliRecHealth540",8.33333333333333,NA
"nrwqn-00018","Rangitikei at Kakariki","Overall","E_coliRecHealth540",23.8095238095238,NA
"nrwqn-00019","WA4","Overall","E_coliRecHealth540",21.4285714285714,NA
"nrwqn-00020","NN4","Overall","E_coliRecHealth540",2.38095238095238,NA
"nrwqn-00021","101038","Overall","E_coliRecHealth540",22.8571428571429,NA
"nrwqn-00022","101753","Overall","E_coliRecHealth540",21.4285714285714,NA
"nrwqn-00023","WH2","Overall","E_coliRecHealth540",25,NA
"nrwqn-00024","WH1","Overall","E_coliRecHealth540",11.6666666666667,NA
"nrwqn-00025","DN4","Overall","E_coliRecHealth540",5.63380281690141,NA
"nrwqn-00026","DN3","Overall","E_coliRecHealth540",8,NA
"nrwqn-00027","AX4","Overall","E_coliRecHealth540",2.85714285714286,NA
"nrwqn-00028","DN2","Overall","E_coliRecHealth540",15.3846153846154,NA
"nrwqn-00029","DN1","Overall","E_coliRecHealth540",8,NA
"nrwqn-00030","AX2","Overall","E_coliRecHealth540",0,NA
"nrwqn-00031","AX3","Overall","E_coliRecHealth540",0,NA
"nrwqn-00032","AX1","Overall","E_coliRecHealth540",0,NA
"nrwqn-00034","DN10","Overall","E_coliRecHealth540",0,NA
"nrwqn-00035","WA2","Overall","E_coliRecHealth540",13.3333333333333,NA
"nrwqn-00036","WA1","Overall","E_coliRecHealth540",35,NA
"nrwqn-00037","NN5","Overall","E_coliRecHealth540",6.66666666666667,NA
"nrwqn-00038","TU2","Overall","E_coliRecHealth540",4.22535211267606,NA
"nrwqn-00039","RO6","Overall","E_coliRecHealth540",0,NA
"nrwqn-00040","HM1","Overall","E_coliRecHealth540",25,NA
"nrwqn-00041","HM2","Overall","E_coliRecHealth540",40,NA
"nrwqn-00043","HM5","Overall","E_coliRecHealth540",20.4545454545455,NA
"nrwqn-00044","HM4","Overall","E_coliRecHealth540",16,NA
"nrwqn-00045","HM6","Overall","E_coliRecHealth540",16.6666666666667,NA
"nrwqn-00046","Ruamahanga River at Waihenga Bridge","Overall","E_coliRecHealth540",8.19672131147541,NA
"nrwqn-00047","Hutt River at Kaitoke","Overall","E_coliRecHealth540",0,NA
"nrwqn-00048","Ruamahanga River at Wardells","Overall","E_coliRecHealth540",14.2857142857143,NA
"nrwqn-00049","WN5","Overall","E_coliRecHealth540",5,NA
"nrwqn-00050","GY4","Overall","E_coliRecHealth540",0,NA
"nrwqn-00051","GY2","Overall","E_coliRecHealth540",11.6666666666667,NA
"nrwqn-00052","GY3","Overall","E_coliRecHealth540",3.33333333333333,NA
"nrwqn-00053","GY1","Overall","E_coliRecHealth540",5,NA
"nrwqn-00055","CH3","Overall","E_coliRecHealth540",1.66666666666667,NA
"nrwqn-00056","NN2","Overall","E_coliRecHealth540",0,NA
"nrwqn-00057","NN1","Overall","E_coliRecHealth540",2.85714285714286,NA
"nrwqn-00058","NN3","Overall","E_coliRecHealth540",3.33333333333333,NA
"nrwqn-00059","CH2","Overall","E_coliRecHealth540",10,NA
"orc-00012","Dunstan Creek at Beattie Road","Overall","E_coliRecHealth540",4.54545454545455,NA
"orc-00013","Fraser at Marshall Road","Overall","E_coliRecHealth540",3.63636363636364,NA
"orc-00015","Hawea at Camphill Bridge","Overall","E_coliRecHealth540",0,NA
"orc-00017","Heriot Burn at Park Hill Road","Overall","E_coliRecHealth540",45.9016393442623,NA
"orc-00021","Kaikorai Stream at Brighton Road","Overall","E_coliRecHealth540",44.4444444444444,NA
"orc-00025","Kakanui at McCones","Overall","E_coliRecHealth540",7.93650793650794,NA
"orc-00031","Lake Hayes at Bendemeer Bay","Overall","E_coliRecHealth540",3.7037037037037,NA
"orc-00040","Lindis at Lindis Peak","Overall","E_coliRecHealth540",2.7027027027027,NA
"orc-00041","Lindis at Ardgour Road","Overall","E_coliRecHealth540",1.35135135135135,NA
"orc-00043","Luggate Creek at SH6 Bridge","Overall","E_coliRecHealth540",4.41176470588235,NA
"orc-00044","Main Drain at Waipori Pump","Overall","E_coliRecHealth540",8.82352941176471,NA
"orc-00046","Manuherikia at Galloway","Overall","E_coliRecHealth540",12.1212121212121,NA
"orc-00047","Manuherikia at Ophir","Overall","E_coliRecHealth540",13.6363636363636,NA
"orc-00048","Matukituki at West Wanaka","Overall","E_coliRecHealth540",4.83870967741935,NA
"orc-00049","Mill Creek at Fish Trap","Overall","E_coliRecHealth540",7.93650793650794,NA
"orc-00061","Shag at Goodwood Pump","Overall","E_coliRecHealth540",4.83870967741935,NA
"orc-00066","Silverstream at Taieri Depot","Overall","E_coliRecHealth540",15.1515151515152,NA
"orc-00070","Taieri at Allanton Bridge","Overall","E_coliRecHealth540",13.8461538461538,NA
"orc-00071","Taieri at Stonehenge","Overall","E_coliRecHealth540",2.89855072463768,NA
"orc-00074","Taieri at Linnburn Runs Road","Overall","E_coliRecHealth540",9.23076923076923,NA
"orc-00079","Trotters Creek at Mathesons","Overall","E_coliRecHealth540",9.67741935483871,NA
"orc-00081","Waianakarua at Browns","Overall","E_coliRecHealth540",4.91803278688525,NA
"orc-00082","Waiareka Creek at Taipo Road","Overall","E_coliRecHealth540",27.4193548387097,NA
"orc-00085","Waikouaiti at Confluence d/s","Overall","E_coliRecHealth540",3.77358490566038,NA
"orc-00088","Waipahi at Cairns Peak","Overall","E_coliRecHealth540",29.2307692307692,NA
"orc-00089","Waipori at Waipori Falls Reserve","Overall","E_coliRecHealth540",0,NA
"orc-00094","Waiwera at Maws Farm","Overall","E_coliRecHealth540",13.8461538461538,NA
"orc-00095","Leith at Dundas Street Bridge","Overall","E_coliRecHealth540",48.3870967741936,NA
"orc-00096","Crookston Burn at Kelso Road","Overall","E_coliRecHealth540",46.031746031746,NA
"orc-00097","Wairuna at Millar Road","Overall","E_coliRecHealth540",48.3870967741936,NA
"orc-00098","Kye Burn at SH85 Bridge","Overall","E_coliRecHealth540",1.53846153846154,NA
"orc-00103","Cardrona at Mt Barker","Overall","E_coliRecHealth540",2.85714285714286,NA
"orc-00105","Catlins at Houipapa","Overall","E_coliRecHealth540",9.23076923076923,NA
"orc-00107","Dart at The Hillocks","Overall","E_coliRecHealth540",4.91803278688525,NA
"orc-00115","Kakanui at Clifton Falls Bridge","Overall","E_coliRecHealth540",13.5802469135802,NA
"orc-00117","Kauru at Ewings","Overall","E_coliRecHealth540",4.76190476190476,NA
"orc-00119","Lindsays Creek at North Road Bridge","Overall","E_coliRecHealth540",41.2698412698413,NA
"orc-00130","Pomahaka at Burkes Ford","Overall","E_coliRecHealth540",17.1875,NA
"orc-00131","Pomahaka at Glenken","Overall","E_coliRecHealth540",17.1875,NA
"orc-00133","Shag at Craig Road","Overall","E_coliRecHealth540",4.61538461538462,NA
"orc-00153","Taieri at Outram","Overall","E_coliRecHealth540",7.05882352941176,NA
"orc-00154","Taieri at Sutton","Overall","E_coliRecHealth540",9.375,NA
"orc-00155","Taieri at Tiroiti","Overall","E_coliRecHealth540",0,NA
"orc-00156","Taieri at Waipiata","Overall","E_coliRecHealth540",9.87654320987654,NA
"orc-00159","Tokomairiro at West Branch Bridge","Overall","E_coliRecHealth540",24.2424242424242,NA
"orc-00162","Waipahi at Waipahi","Overall","E_coliRecHealth540",10.7692307692308,NA
"orc-00163","Waitahuna at Tweeds Bridge","Overall","E_coliRecHealth540",27.2727272727273,NA
"tdc-00002","RW Aorere @ Le Comte","Overall","E_coliRecHealth540",10.7692307692308,NA
"tdc-00004","RW Kaituna @ Sollys Rd","Overall","E_coliRecHealth540",13.7254901960784,NA
"tdc-00010","RW Riwaka @ Hickmotts","Overall","E_coliRecHealth540",3.92156862745098,NA
"tdc-00014","RW Takaka @ Kotinga","Overall","E_coliRecHealth540",3.17460317460317,NA
"tdc-00015","RW Waimea @ SH60 Appleby","Overall","E_coliRecHealth540",1.5625,NA
"tdc-00019","RW Reservoir Ck @ 20m d-s Salisbury Rd","Overall","E_coliRecHealth540",23.5294117647059,NA
"tdc-00020","RW Lee @ Meads Br","Overall","E_coliRecHealth540",2,NA
"tdc-00022","RW Matakitaki @ SH6 Murchison","Overall","E_coliRecHealth540",7.54716981132075,NA
"tdc-00023","RW Murchison Ck @ 20m u-s SH6","Overall","E_coliRecHealth540",66.6666666666667,NA
"tdc-00028","RW Tasman @ u-s Jesters Hse","Overall","E_coliRecHealth540",50.9090909090909,NA
"tdc-00032","RW Hunters @ Kikiwa","Overall","E_coliRecHealth540",2.04081632653061,NA
"tdc-00035","RW Sherry @ Blue Rock","Overall","E_coliRecHealth540",11.7647058823529,NA
"tdc-00036","RW Wangapeka @ 5km u-s Dart","Overall","E_coliRecHealth540",0,NA
"tdc-00038","RW Motupipi @ Reillys Br","Overall","E_coliRecHealth540",20,NA
"tdc-00040","RW Powell @ 40m u-s Motupipi Rv","Overall","E_coliRecHealth540",38,NA
"tdc-00046","RW Onekaka @ Shambala Br","Overall","E_coliRecHealth540",14.5833333333333,NA
"tdc-00048","RW Kaituna @ Track start","Overall","E_coliRecHealth540",0,NA
"tdc-10019","RW Motueka @ SH60 bridge","Overall","E_coliRecHealth540",1.66666666666667,NA
"trc-00010","WA3","Overall","E_coliRecHealth540",27.2727272727273,NA
"wcrc-00001","Deep Ck @ Arnold Vly Rd Br","Overall","E_coliRecHealth540",12.7659574468085,NA
"wcrc-00002","Molloy Ck @ Rail Line","Overall","E_coliRecHealth540",12.7659574468085,NA
"wcrc-00003","Nelson Ck @ Swimming Hole Reserve","Overall","E_coliRecHealth540",1.8348623853211,NA
"wcrc-00004","Ford Ck @ Blackball-Taylorville Rd","Overall","E_coliRecHealth540",0,NA
"wcrc-00005","Burkes Ck @ SH69","Overall","E_coliRecHealth540",34.0425531914894,NA
"wcrc-00006","Mawheraiti Rv @ SH7 Maimai","Overall","E_coliRecHealth540",6.38297872340426,NA
"wcrc-00007","Sawyers Ck @ Dixon Pk","Overall","E_coliRecHealth540",58.1395348837209,NA
"wcrc-00008","Sawyers Ck @ Bush Fringe","Overall","E_coliRecHealth540",2.27272727272727,NA
"wcrc-00009","Seven Mile Ck @ Dunollie 400m u/s Ox Pd","Overall","E_coliRecHealth540",0,NA
"wcrc-00010","Seven Mile Ck @ 300m d/s Raleigh Ck","Overall","E_coliRecHealth540",8.33333333333333,NA
"wcrc-00011","Seven Mile Ck @ u/s Tillers Mine Ck","Overall","E_coliRecHealth540",0,NA
"wcrc-00012","Seven Mile Ck @ SH6 Rapahoe","Overall","E_coliRecHealth540",11.4285714285714,NA
"wcrc-00013","Duck Ck @ Kokatahi-Kowhitirangi Rd Br","Overall","E_coliRecHealth540",17.0212765957447,NA
"wcrc-00014","Harris Ck @ Mulvaney Rd","Overall","E_coliRecHealth540",42.5531914893617,NA
"wcrc-00015","Murray Ck @ Ford Rd S","Overall","E_coliRecHealth540",17.0212765957447,NA
"wcrc-00016","Bradshaws Ck @ Bradshaw Rd","Overall","E_coliRecHealth540",19.047619047619,NA
"wcrc-00018","Orowaiti Rv @ Excelsior Rd","Overall","E_coliRecHealth540",26.1904761904762,NA
"wcrc-00019","Orowaiti Rv @ Keoghans Rd","Overall","E_coliRecHealth540",2.38095238095238,NA
"wcrc-00020","Ellis Ck @ 50m d/s Ferry Rd Br","Overall","E_coliRecHealth540",4.16666666666667,NA
"wcrc-00021","Berry Ck @ N Brch Wanganui Flat Rd","Overall","E_coliRecHealth540",8.33333333333333,NA
"wcrc-00022","La Fontaine Stm @ Airstrip Fishing Access","Overall","E_coliRecHealth540",12.5,NA
"wcrc-00023","La Fontaine Stm @ Herepo Fishing Access","Overall","E_coliRecHealth540",4.16666666666667,NA
"wcrc-00024","Okutua Ck @ New Rd Br-Okarito Forest","Overall","E_coliRecHealth540",0,NA
"wcrc-00025","Unnamed Ck @ Adamson Rd Whataroa","Overall","E_coliRecHealth540",8.33333333333333,NA
"wcrc-00026","Vickers Ck @ Whataroa N Base","Overall","E_coliRecHealth540",4.16666666666667,NA
"wcrc-00027","Baker Ck @ Baker Ck Rd","Overall","E_coliRecHealth540",9.52380952380952,NA
"wcrc-00028","Baker Ck @ Oparara Rd","Overall","E_coliRecHealth540",38.0952380952381,NA
"wcrc-00029","Page Stm @ Chasm Ck Walkway","Overall","E_coliRecHealth540",10,NA
"wcrc-00030","Blackwater Ck @ Farm 846","Overall","E_coliRecHealth540",40.4761904761905,NA
"wcrc-00031","Arnold Rv @ Blairs Rd No. 2 Br","Overall","E_coliRecHealth540",0,NA
"wcrc-00032","Arnold Rv @ Kotuku Fishing Access","Overall","E_coliRecHealth540",0,NA
"wcrc-00033","Crooked Rv @ Rotomanu-Bell Hill Rd","Overall","E_coliRecHealth540",0,NA
"wcrc-00036","Hohonu Rv @ Mitchells-Kumara Rd Br","Overall","E_coliRecHealth540",0,NA
"wcrc-00037","Orangipuku Rv @ Mouth","Overall","E_coliRecHealth540",8.7719298245614,NA
"wcrc-00038","Poerua Rv @ Station Rd end","Overall","E_coliRecHealth540",8.16326530612245,NA
"wcrc-00039","Crooked Rv @ Te Kinga","Overall","E_coliRecHealth540",5.17241379310345,NA
"wcrc-00040","Hohonu Rv @ Mouth","Overall","E_coliRecHealth540",6.89655172413793,NA
"arc-00082","AK2","Overall","E_coliRecHealth540_Band",NA,"C"
"ccc-00001","AVON05","Overall","E_coliRecHealth540_Band",NA,"C"
"ccc-00002","AVON06","Overall","E_coliRecHealth540_Band",NA,"C"
"ccc-00003","AVON07","Overall","E_coliRecHealth540_Band",NA,"C"
"ccc-00004","AVON12","Overall","E_coliRecHealth540_Band",NA,"C"
"ccc-00005","AVON08","Overall","E_coliRecHealth540_Band",NA,"CD"
"ccc-00006","AVON09","Overall","E_coliRecHealth540_Band",NA,"E"
"ccc-00007","AVON04","Overall","E_coliRecHealth540_Band",NA,"C"
"ccc-00008","AVON10","Overall","E_coliRecHealth540_Band",NA,"E"
"ccc-00009","AVON03","Overall","E_coliRecHealth540_Band",NA,"D"
"ccc-00010","AVON11","Overall","E_coliRecHealth540_Band",NA,"E"
"ccc-00011","AVON13","Overall","E_coliRecHealth540_Band",NA,"C"
"ccc-00012","AVON01","Overall","E_coliRecHealth540_Band",NA,"B"
"ccc-00013","AVON02","Overall","E_coliRecHealth540_Band",NA,NA
"ccc-00014","HEATH08","Overall","E_coliRecHealth540_Band",NA,NA
"ccc-00015","HEATH09","Overall","E_coliRecHealth540_Band",NA,"C"
"ccc-00016","HEATH10","Overall","E_coliRecHealth540_Band",NA,"D"
"ccc-00017","HEATH14","Overall","E_coliRecHealth540_Band",NA,NA
"ccc-00018","HEATH06","Overall","E_coliRecHealth540_Band",NA,"E"
"ccc-00019","HEATH16","Overall","E_coliRecHealth540_Band",NA,"A"
"ccc-00020","HEATH05","Overall","E_coliRecHealth540_Band",NA,"C"
"ccc-00021","HEATH07","Overall","E_coliRecHealth540_Band",NA,"E"
"ccc-00022","HEATH04","Overall","E_coliRecHealth540_Band",NA,"E"
"ccc-00023","HEATH03","Overall","E_coliRecHealth540_Band",NA,"D"
"ccc-00024","HEATH12","Overall","E_coliRecHealth540_Band",NA,"E"
"ccc-00026","HEATH02","Overall","E_coliRecHealth540_Band",NA,"E"
"ccc-00027","HEATH01","Overall","E_coliRecHealth540_Band",NA,"E"
"ccc-00028","STYX01","Overall","E_coliRecHealth540_Band",NA,"BC"
"ccc-00029","STYX02","Overall","E_coliRecHealth540_Band",NA,NA
"ccc-00030","STYX03","Overall","E_coliRecHealth540_Band",NA,"E"
"ccc-00031","STYX04","Overall","E_coliRecHealth540_Band",NA,"E"
"ccc-00032","STYX05","Overall","E_coliRecHealth540_Band",NA,"E"
"ccc-00033","STYX06","Overall","E_coliRecHealth540_Band",NA,"E"
"ccc-00034","STYX07","Overall","E_coliRecHealth540_Band",NA,"D"
"ccc-00035","STYX08","Overall","E_coliRecHealth540_Band",NA,"C"
"ccc-00036","HALS03","Overall","E_coliRecHealth540_Band",NA,NA
"ccc-00037","HALS05","Overall","E_coliRecHealth540_Band",NA,"E"
"ccc-00038","HALS04","Overall","E_coliRecHealth540_Band",NA,"E"
"ccc-00039","OTUKAI01","Overall","E_coliRecHealth540_Band",NA,"B"
"ccc-00040","OTUKAI02","Overall","E_coliRecHealth540_Band",NA,"C"
"ccc-00041","OUT01","Overall","E_coliRecHealth540_Band",NA,"D"
"ccc-00042","OTUKAI03","Overall","E_coliRecHealth540_Band",NA,NA
"ebop-00001","BQ966369","Overall","E_coliRecHealth540_Band",NA,"B"
"ebop-00002","RN123610","Overall","E_coliRecHealth540_Band",NA,"A"
"ebop-00003","FN834668","Overall","E_coliRecHealth540_Band",NA,"A"
"ebop-00006","DP784306","Overall","E_coliRecHealth540_Band",NA,"C"
"ebop-00007","FL356693","Overall","E_coliRecHealth540_Band",NA,"A"
"ebop-00009","CO543022","Overall","E_coliRecHealth540_Band",NA,"C"
"ebop-00010","EL174017","Overall","E_coliRecHealth540_Band",NA,"D"
"ebop-00012","FL230406","Overall","E_coliRecHealth540_Band",NA,"A"
"ebop-00013","DO047598","Overall","E_coliRecHealth540_Band",NA,"B"
"ebop-00014","OK300616","Overall","E_coliRecHealth540_Band",NA,"A"
"ebop-00016","GN922883","Overall","E_coliRecHealth540_Band",NA,"C"
"ebop-00017","GN849464","Overall","E_coliRecHealth540_Band",NA,"C"
"ebop-00019","EK598179","Overall","E_coliRecHealth540_Band",NA,"C"
"ebop-00021","JK491452","Overall","E_coliRecHealth540_Band",NA,"A"
"ebop-00022","SO991920","Overall","E_coliRecHealth540_Band",NA,"B"
"ebop-00023","EP623312","Overall","E_coliRecHealth540_Band",NA,"C"
"ebop-00024","IK555889","Overall","E_coliRecHealth540_Band",NA,"A"
"ebop-00025","IL818464","Overall","E_coliRecHealth540_Band",NA,"A"
"ebop-00026","BQ711622","Overall","E_coliRecHealth540_Band",NA,NA
"ebop-00027","BQ708712","Overall","E_coliRecHealth540_Band",NA,"B"
"ebop-00028","BR809582","Overall","E_coliRecHealth540_Band",NA,"C"
"ebop-00030","BS961133","Overall","E_coliRecHealth540_Band",NA,"C"
"ebop-00031","LK149881","Overall","E_coliRecHealth540_Band",NA,"B"
"ebop-00032","DO712717","Overall","E_coliRecHealth540_Band",NA,NA
"ebop-00033","DO686858","Overall","E_coliRecHealth540_Band",NA,"D"
"ebop-00035","CP466747","Overall","E_coliRecHealth540_Band",NA,"C"
"ebop-00036","CO938527","Overall","E_coliRecHealth540_Band",NA,NA
"ebop-00037","DP281304","Overall","E_coliRecHealth540_Band",NA,"C"
"ebop-00038","HN674689","Overall","E_coliRecHealth540_Band",NA,"C"
"ebop-00039","EO451883","Overall","E_coliRecHealth540_Band",NA,"E"
"ebop-00040","BQ739463","Overall","E_coliRecHealth540_Band",NA,"C"
"ebop-00041","LK082095","Overall","E_coliRecHealth540_Band",NA,"B"
"ebop-00042","KL998150","Overall","E_coliRecHealth540_Band",NA,"B"
"ebop-00044","NK608503","Overall","E_coliRecHealth540_Band",NA,"B"
"ebop-00045","GS4","Overall","E_coliRecHealth540_Band",NA,"A"
"ebop-00047","GM781934","Overall","E_coliRecHealth540_Band",NA,NA
"ebop-00048","IG265664","Overall","E_coliRecHealth540_Band",NA,"A"
"ebop-00050","RO2","Overall","E_coliRecHealth540_Band",NA,"A"
"ebop-00051","GJ662805","Overall","E_coliRecHealth540_Band",NA,"A"
"ebop-00052","BQ723939","Overall","E_coliRecHealth540_Band",NA,"D"
"ebop-00053","IG691428","Overall","E_coliRecHealth540_Band",NA,"A"
"ebop-00057","FO620177","Overall","E_coliRecHealth540_Band",NA,"C"
"ebop-00062","MK307635","Overall","E_coliRecHealth540_Band",NA,"E"
"ebop-00070","JL350292","Overall","E_coliRecHealth540_Band",NA,"A"
"ebop-00075","JM102399","Overall","E_coliRecHealth540_Band",NA,"A"
"ebop-00101","RO629568","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00001","SQ10012","Overall","E_coliRecHealth540_Band",NA,"E"
"ecan-00002","SQ10037","Overall","E_coliRecHealth540_Band",NA,"E"
"ecan-00003","SQ10057","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00007","SQ10804","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00008","SQ10814","Overall","E_coliRecHealth540_Band",NA,"C"
"ecan-00010","SQ10818","Overall","E_coliRecHealth540_Band",NA,"E"
"ecan-00014","SQ20104","Overall","E_coliRecHealth540_Band",NA,"D"
"ecan-00016","SQ20106","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00018","SQ20107","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00020","SQ20112","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00025","SQ20176","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00026","SQ20177","Overall","E_coliRecHealth540_Band",NA,"B"
"ecan-00027","SQ20195","Overall","E_coliRecHealth540_Band",NA,"E"
"ecan-00028","SQ20199","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00034","SQ20252","Overall","E_coliRecHealth540_Band",NA,"C"
"ecan-00036","SQ20318","Overall","E_coliRecHealth540_Band",NA,"E"
"ecan-00038","SQ20332","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00040","SQ20350","Overall","E_coliRecHealth540_Band",NA,"B"
"ecan-00042","SQ20401","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00045","SQ20509","Overall","E_coliRecHealth540_Band",NA,"D"
"ecan-00046","SQ20545","Overall","E_coliRecHealth540_Band",NA,"C"
"ecan-00047","SQ20575","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00049","SQ20577","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00050","SQ20725","Overall","E_coliRecHealth540_Band",NA,"C"
"ecan-00052","SQ21047","Overall","E_coliRecHealth540_Band",NA,"E"
"ecan-00053","SQ21049","Overall","E_coliRecHealth540_Band",NA,"E"
"ecan-00054","SQ21160","Overall","E_coliRecHealth540_Band",NA,"E"
"ecan-00055","SQ21289","Overall","E_coliRecHealth540_Band",NA,"E"
"ecan-00057","SQ21292","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00058","SQ21296","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00059","SQ21298","Overall","E_coliRecHealth540_Band",NA,"E"
"ecan-00061","SQ21299","Overall","E_coliRecHealth540_Band",NA,"C"
"ecan-00062","SQ21309","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00065","SQ26221","Overall","E_coliRecHealth540_Band",NA,"D"
"ecan-00069","SQ26633","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00070","SQ30162","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00071","SQ30175","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00072","SQ30222","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00079","SQ30332","Overall","E_coliRecHealth540_Band",NA,"C"
"ecan-00080","SQ30369","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00081","SQ30400","Overall","E_coliRecHealth540_Band",NA,"D"
"ecan-00082","SQ30426","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00083","SQ30445","Overall","E_coliRecHealth540_Band",NA,"C"
"ecan-00084","SQ30782","Overall","E_coliRecHealth540_Band",NA,"E"
"ecan-00085","SQ30878","Overall","E_coliRecHealth540_Band",NA,"B"
"ecan-00086","SQ30916","Overall","E_coliRecHealth540_Band",NA,"B"
"ecan-00088","SQ30928","Overall","E_coliRecHealth540_Band",NA,"B"
"ecan-00091","SQ30976","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00092","SQ30977","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00093","SQ30992","Overall","E_coliRecHealth540_Band",NA,"E"
"ecan-00094","SQ31018","Overall","E_coliRecHealth540_Band",NA,"B"
"ecan-00095","SQ31020","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00097","SQ32872","Overall","E_coliRecHealth540_Band",NA,"E"
"ecan-00100","SQ33055","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00101","SQ33056","Overall","E_coliRecHealth540_Band",NA,"E"
"ecan-00102","SQ33270","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00103","SQ33273","Overall","E_coliRecHealth540_Band",NA,"E"
"ecan-00104","SQ33962","Overall","E_coliRecHealth540_Band",NA,"B"
"ecan-00106","SQ34191","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00107","SQ34412","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00109","SQ34538","Overall","E_coliRecHealth540_Band",NA,"B"
"ecan-00110","SQ34540","Overall","E_coliRecHealth540_Band",NA,"C"
"ecan-00111","SQ34557","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00112","SQ34580","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00113","SQ34646","Overall","E_coliRecHealth540_Band",NA,"C"
"ecan-00114","SQ34704","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00115","SQ34705","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00116","SQ34706","Overall","E_coliRecHealth540_Band",NA,"B"
"ecan-00117","SQ10005","Overall","E_coliRecHealth540_Band",NA,"B"
"ecan-00118","SQ10160","Overall","E_coliRecHealth540_Band",NA,"C"
"ecan-00119","SQ10167","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00121","SQ10174","Overall","E_coliRecHealth540_Band",NA,"C"
"ecan-00123","SQ10275","Overall","E_coliRecHealth540_Band",NA,"B"
"ecan-00124","SQ10301","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00127","SQ22030","Overall","E_coliRecHealth540_Band",NA,"D"
"ecan-00128","SQ26368","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00129","SQ26369","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00130","SQ30011","Overall","E_coliRecHealth540_Band",NA,"B"
"ecan-00134","SQ30184","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00135","SQ34626","Overall","E_coliRecHealth540_Band",NA,"E"
"ecan-00136","SQ34711","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00137","SQ34865","Overall","E_coliRecHealth540_Band",NA,"B"
"ecan-00138","SQ34866","Overall","E_coliRecHealth540_Band",NA,"CD"
"ecan-00139","SQ34869","Overall","E_coliRecHealth540_Band",NA,"B"
"ecan-00140","SQ34884","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00141","SQ34903","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00145","SQ26931","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00146","SQ26932","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00148","SQ30390","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00149","SQ30707","Overall","E_coliRecHealth540_Band",NA,"C"
"ecan-00151","SQ30945","Overall","E_coliRecHealth540_Band",NA,"E"
