"LawaSiteID","CouncilSiteID","Date","Measurement","Value","Agency"
"NRWQN-00003","NAT-TK06","15-Feb-2017","MCI",84.375,"niwa"
"NRWQN-00028","NAT-DN02","16-Feb-2017","MCI",100,"niwa"
"NRWQN-00012","NAT-GS03","21-Feb-2017","MCI",118.4,"niwa"
"NRWQN-00011","NAT-GS02","22-Feb-2017","MCI",123.2,"niwa"
"ES-00001","NAT-DN09","24-Feb-2017","MCI",93.448275862069,"niwa"
"NRWQN-00031","NAT-AX03","28-Feb-2017","MCI",106.538461538462,"niwa"
"NRWQN-00057","NAT-NN01","28-Feb-2017","MCI",117.352941176471,"niwa"
"NRWQN-00056","NAT-NN02","28-Feb-2017","MCI",121.111111111111,"niwa"
"NRWQN-00058","NAT-NN03","01-Mar-2017","MCI",106.8,"niwa"
"NRWQN-00037","NAT-NN05","01-Mar-2017","MCI",110.869565217391,"niwa"
"NRWQN-00009","NAT-CH01","03-Mar-2017","MCI",113.703703703704,"niwa"
"NRWQN-00059","NAT-CH02","03-Mar-2017","MCI",105.263157894737,"niwa"
"NRWQN-00055","NAT-CH03","03-Mar-2017","MCI",95.5555555555556,"niwa"
"ECAN-10028","NAT-CH04","03-Mar-2017","MCI",106,"niwa"
"MDC-00025","NAT-NN04","03-Mar-2017","MCI",98.4,"niwa"
"NRWQN-00050","NAT-GY04","07-Mar-2017","MCI",120,"niwa"
"NRWQN-00053","NAT-GY01","08-Mar-2017","MCI",109.642857142857,"niwa"
"NRWQN-00027","NAT-AX04","14-Mar-2017","MCI",77.6190476190476,"niwa"
"NRWQN-00030","NAT-AX02","15-Mar-2017","MCI",98.6363636363636,"niwa"
"NRWQN-00032","NAT-AX01","21-Mar-2017","MCI",92.5,"niwa"
"NRWQN-00051","NAT-GY02","21-Mar-2017","MCI",118.8,"niwa"
"NRWQN-00052","NAT-GY03","24-Mar-2017","MCI",116.538461538462,"niwa"
"NRWQN-00038","NAT-TU02","28-Mar-2017","MCI",121.851851851852,"niwa"
"NRWQN-00038","NAT-TU02","28-Mar-2017","MCI",116.666666666667,"niwa"
"NRWQN-00034","NAT-DN10","11-Apr-2017","MCI",93.6666666666667,"niwa"
"HRC-00062","NAT-TU01","28-Apr-2017","MCI",106.923076923077,"niwa"
"HRC-00062","NAT-TU01","28-Apr-2017","MCI",108.571428571429,"niwa"
"HRC-00045","NAT-WA05","28-Apr-2017","MCI",109.565217391304,"niwa"
"HRC-00018","NAT-WA07","28-Apr-2017","MCI",96.5217391304348,"niwa"
"NRWQN-00047","NAT-WN02","28-Apr-2017","MCI",154.545454545455,"niwa"
"NRWQN-00046","NAT-WN03","28-Apr-2017","MCI",116,"niwa"
"NRWQN-00049","NAT-WN05","28-Apr-2017","MCI",131.363636363636,"niwa"
"NRWQN-00036","NAT-WA01","11-May-2017","MCI",99.0909090909091,"niwa"
"ES-00001","NAT-DN09","09-Jan-2018","MCI",93.4615384615385,"niwa"
"ES-00021","NAT-DN05","10-Jan-2018","MCI",88.3333333333333,"niwa"
"NRWQN-00028","NAT-DN02","11-Jan-2018","MCI",94.3333333333333,"niwa"
"NRWQN-00047","NAT-WN02","31-Jan-2018","MCI",139.545454545455,"niwa"
"NRWQN-00049","NAT-WN05","01-Feb-2018","MCI",128.846153846154,"niwa"
"HRC-00018","NAT-WA07","14-Feb-2018","MCI",98.8888888888889,"niwa"
"HBRC-00043","NAT-HV02","19-Feb-2018","MCI",69.2307692307692,"niwa"
"NRWQN-00014","NAT-HV03","26-Feb-2018","MCI",114.117647058824,"niwa"
"NRWQN-00015","NAT-HV04","26-Feb-2018","MCI",118.75,"niwa"
"NRWQN-00016","NAT-HV06","27-Feb-2018","MCI",113.333333333333,"niwa"
"NRWQN-00032","NAT-AX01","13-Mar-2018","MCI",88.1481481481482,"niwa"
"NRWQN-00030","NAT-AX02","13-Mar-2018","MCI",89.5238095238095,"niwa"
"NRWQN-00031","NAT-AX03","13-Mar-2018","MCI",101.25,"niwa"
"NRWQN-00027","NAT-AX04","13-Mar-2018","MCI",81.25,"niwa"
"NRWQN-00009","NAT-CH01","20-Mar-2018","MCI",115,"niwa"
"NRWQN-00059","NAT-CH02","20-Mar-2018","MCI",110,"niwa"
"NRWQN-00055","NAT-CH03","20-Mar-2018","MCI",95.7894736842105,"niwa"
"ECAN-10028","NAT-CH04","20-Mar-2018","MCI",90.5882352941177,"niwa"
"NRWQN-00057","NAT-NN01","20-Mar-2018","MCI",122.5,"niwa"
"NRWQN-00056","NAT-NN02","20-Mar-2018","MCI",119.5,"niwa"
"NRWQN-00058","NAT-NN03","21-Mar-2018","MCI",110,"niwa"
"NRWQN-00037","NAT-NN05","21-Mar-2018","MCI",115.172413793103,"niwa"
"NRWQN-00051","NAT-GY02","23-Mar-2018","MCI",112.333333333333,"niwa"
"NRWQN-00052","NAT-GY03","23-Mar-2018","MCI",112.608695652174,"niwa"
"NRWQN-00006","NAT-TK01","27-Mar-2018","MCI",94.6153846153846,"niwa"
"NRWQN-00005","NAT-TK04","27-Mar-2018","MCI",83.2,"niwa"
"ECAN-10004","NAT-TK05","27-Mar-2018","MCI",96.3636363636364,"niwa"
"NRWQN-00003","NAT-TK06","27-Mar-2018","MCI",97.2,"niwa"
"NRWQN-00029","NAT-DN01","03-Apr-2018","MCI",106.842105263158,"niwa"
"NRWQN-00028","NAT-DN02","03-Apr-2018","MCI",98.5714285714286,"niwa"
"NRWQN-00007","NAT-TK02","04-Apr-2018","MCI",104.761904761905,"niwa"
"NRWQN-00008","NAT-TK03","04-Apr-2018","MCI",110.30303030303,"niwa"
"NRWQN-00053","NAT-GY01","09-Apr-2018","MCI",96.4,"niwa"
"NRWQN-00040","NAT-HM01","09-Apr-2018","MCI",88,"niwa"
"NRWQN-00045","NAT-HM06","11-Apr-2018","MCI",114,"niwa"
"NRWQN-00050","NAT-GY04","15-Apr-2018","MCI",125.714285714286,"niwa"
"NRWQN-00011","NAT-GS02","18-Apr-2018","MCI",135.769230769231,"niwa"
"NRWQN-00038","NAT-TU02","07-May-2018","MCI",138.636363636364,"niwa"
"HRC-00062","NAT-TU01","08-May-2018","MCI",122.173913043478,"niwa"
"EBOP-00045","NAT-GS04","09-May-2018","MCI",116,"niwa"
"NRWQN-00036","NAT-WA01","09-May-2018","MCI",95,"niwa"
"HRC-00045","NAT-WA05","11-May-2018","MCI",122.5,"niwa"
"EBOP-00223","NAT-RO01","14-May-2018","MCI",66.6666666666667,"niwa"
"EBOP-00048","NAT-RO03","14-May-2018","MCI",117.647058823529,"niwa"
"NRWQN-00035","NAT-WA02","09-Jun-2018","MCI",134.736842105263,"niwa"
"NRWQN-00046","NAT-WN03","07-Feb-1990","MCI",12,"niwa"
"NRWQN-00048","NAT-WN04","07-Feb-1990","MCI",22,"niwa"
"NRWQN-00049","NAT-WN05","07-Feb-1990","MCI",10,"niwa"
"NRWQN-00017","NAT-HV05","12-Feb-1990","MCI",18,"niwa"
"NRWQN-00012","NAT-GS03","13-Feb-1990","MCI",31,"niwa"
"NRWQN-00040","NAT-HM01","13-Feb-1990","MCI",29,"niwa"
"HBRC-00043","NAT-HV02","13-Feb-1990","MCI",17,"niwa"
"NRWQN-00014","NAT-HV03","13-Feb-1990","MCI",18,"niwa"
"NRWQN-00034","NAT-DN10","14-Feb-1990","MCI",17,"niwa"
"NRWQN-00045","NAT-HM06","14-Feb-1990","MCI",21,"niwa"
"NRWQN-00013","NAT-HV01","14-Feb-1990","MCI",23,"niwa"
"NRWQN-00016","NAT-HV06","19-Feb-1990","MCI",19,"niwa"
"NRWQN-00036","NAT-WA01","19-Feb-1990","MCI",14,"niwa"
"NRWQN-00035","NAT-WA02","19-Feb-1990","MCI",30,"niwa"
"TRC-00010","NAT-WA03","19-Feb-1990","MCI",16,"niwa"
"NRWQN-00009","NAT-CH01","21-Feb-1990","MCI",19,"niwa"
"NRWQN-00059","NAT-CH02","21-Feb-1990","MCI",17,"niwa"
"ECAN-10028","NAT-CH04","21-Feb-1990","MCI",11,"niwa"
"NRWQN-00015","NAT-HV04","26-Feb-1990","MCI",30,"niwa"
"NRWQN-00011","NAT-GS02","06-Mar-1990","MCI",29,"niwa"
"NRWQN-00057","NAT-NN01","06-Mar-1990","MCI",24,"niwa"
"NRWQN-00056","NAT-NN02","06-Mar-1990","MCI",22,"niwa"
"NRWQN-00019","NAT-WA04","06-Mar-1990","MCI",23,"niwa"
"HRC-00045","NAT-WA05","06-Mar-1990","MCI",17,"niwa"
"NRWQN-00018","NAT-WA06","06-Mar-1990","MCI",14,"niwa"
"GW-00022","NAT-WN01","06-Mar-1990","MCI",8,"niwa"
"NRWQN-00047","NAT-WN02","06-Mar-1990","MCI",24,"niwa"
"NRWQN-00055","NAT-CH03","07-Mar-1990","MCI",12,"niwa"
"EBOP-00045","NAT-GS04","07-Mar-1990","MCI",17,"niwa"
"HRC-00018","NAT-WA07","07-Mar-1990","MCI",21,"niwa"
"HRC-00015","NAT-WA08","07-Mar-1990","MCI",16,"niwa"
"HRC-00013","NAT-WA09","07-Mar-1990","MCI",15,"niwa"
"MDC-00025","NAT-NN04","21-Mar-1990","MCI",19,"niwa"
"NRWQN-00058","NAT-NN03","22-Mar-1990","MCI",16,"niwa"
"NRWQN-00037","NAT-NN05","22-Mar-1990","MCI",29,"niwa"
"NRWQN-00053","NAT-GY01","27-Mar-1990","MCI",28,"niwa"
"NRWQN-00052","NAT-GY03","27-Mar-1990","MCI",28,"niwa"
"NRWQN-00032","NAT-AX01","28-Mar-1990","MCI",14,"niwa"
"NRWQN-00030","NAT-AX02","28-Mar-1990","MCI",16,"niwa"
"NRWQN-00031","NAT-AX03","28-Mar-1990","MCI",11,"niwa"
"NRWQN-00027","NAT-AX04","28-Mar-1990","MCI",10,"niwa"
"NRWQN-00051","NAT-GY02","28-Mar-1990","MCI",14,"niwa"
"EBOP-00048","NAT-RO03","03-Apr-1990","MCI",24,"niwa"
"EBOP-00053","NAT-RO04","03-Apr-1990","MCI",28,"niwa"
"EBOP-00223","NAT-RO01","18-Apr-1990","MCI",19,"niwa"
"NRWQN-00008","NAT-TK03","30-Jan-1991","MCI",17,"niwa"
"NRWQN-00005","NAT-TK04","30-Jan-1991","MCI",11,"niwa"
"ECAN-10004","NAT-TK05","30-Jan-1991","MCI",23,"niwa"
"NRWQN-00003","NAT-TK06","30-Jan-1991","MCI",20,"niwa"
"NRWQN-00006","NAT-TK01","31-Jan-1991","MCI",12,"niwa"
"NRWQN-00007","NAT-TK02","31-Jan-1991","MCI",21,"niwa"
"NRWQN-00008","NAT-TK03","03-Feb-1991","MCI",19,"niwa"
"ECAN-10004","NAT-TK05","03-Feb-1991","MCI",19,"niwa"
"NRWQN-00003","NAT-TK06","03-Feb-1991","MCI",18,"niwa"
"NRWQN-00013","NAT-HV01","04-Feb-1991","MCI",22,"niwa"
"HBRC-00043","NAT-HV02","04-Feb-1991","MCI",19,"niwa"
"GW-00022","NAT-WN01","04-Feb-1991","MCI",13,"niwa"
"NRWQN-00047","NAT-WN02","04-Feb-1991","MCI",19,"niwa"
"NRWQN-00046","NAT-WN03","04-Feb-1991","MCI",14,"niwa"
"NRWQN-00048","NAT-WN04","04-Feb-1991","MCI",23,"niwa"
"NRWQN-00049","NAT-WN05","04-Feb-1991","MCI",10,"niwa"
"NRWQN-00015","NAT-HV04","11-Feb-1991","MCI",22,"niwa"
"NRWQN-00040","NAT-HM01","12-Feb-1991","MCI",31,"niwa"
"NRWQN-00014","NAT-HV03","12-Feb-1991","MCI",16,"niwa"
"NRWQN-00016","NAT-HV06","12-Feb-1991","MCI",26,"niwa"
"EBOP-00048","NAT-RO03","12-Feb-1991","MCI",21,"niwa"
"NRWQN-00045","NAT-HM06","13-Feb-1991","MCI",15,"niwa"
"NRWQN-00017","NAT-HV05","13-Feb-1991","MCI",21,"niwa"
"EBOP-00223","NAT-RO01","13-Feb-1991","MCI",22,"niwa"
"EBOP-00049","NAT-RO05","13-Feb-1991","MCI",23,"niwa"
"NRWQN-00042","NAT-HM03","24-Feb-1991","MCI",9,"niwa"
"NRWQN-00052","NAT-GY03","04-Mar-1991","MCI",23,"niwa"
"NRWQN-00051","NAT-GY02","05-Mar-1991","MCI",18,"niwa"
"NRWQN-00046","NAT-WN03","05-Mar-1991","MCI",15,"niwa"
"NRWQN-00048","NAT-WN04","05-Mar-1991","MCI",19,"niwa"
"NRWQN-00049","NAT-WN05","05-Mar-1991","MCI",12,"niwa"
"EBOP-00053","NAT-RO04","07-Mar-1991","MCI",26,"niwa"
"NRWQN-00053","NAT-GY01","12-Mar-1991","MCI",14,"niwa"
"NRWQN-00037","NAT-NN05","12-Mar-1991","MCI",25,"niwa"
"NRWQN-00058","NAT-NN03","13-Mar-1991","MCI",23,"niwa"
"MDC-00025","NAT-NN04","13-Mar-1991","MCI",11,"niwa"
"NRC-10008","NAT-WH01","13-Mar-1991","MCI",29,"niwa"
"NRWQN-00023","NAT-WH02","13-Mar-1991","MCI",14,"niwa"
"TRC-00010","NAT-WA03","18-Mar-1991","MCI",13,"niwa"
"NRWQN-00019","NAT-WA04","18-Mar-1991","MCI",11,"niwa"
"NRWQN-00032","NAT-AX01","19-Mar-1991","MCI",12,"niwa"
"NRWQN-00030","NAT-AX02","19-Mar-1991","MCI",15,"niwa"
"NRWQN-00031","NAT-AX03","19-Mar-1991","MCI",10,"niwa"
"NRWQN-00055","NAT-CH03","19-Mar-1991","MCI",6,"niwa"
"ECAN-10028","NAT-CH04","19-Mar-1991","MCI",11,"niwa"
"NRWQN-00036","NAT-WA01","19-Mar-1991","MCI",11,"niwa"
"NRWQN-00035","NAT-WA02","19-Mar-1991","MCI",22,"niwa"
"NRWQN-00027","NAT-AX04","20-Mar-1991","MCI",12,"niwa"
"NRWQN-00009","NAT-CH01","20-Mar-1991","MCI",9,"niwa"
"NRWQN-00059","NAT-CH02","20-Mar-1991","MCI",10,"niwa"
"NRWQN-00050","NAT-GY04","20-Mar-1991","MCI",10,"niwa"
"HRC-00062","NAT-TU01","20-Mar-1991","MCI",12,"niwa"
"NRWQN-00038","NAT-TU02","20-Mar-1991","MCI",17,"niwa"
"HRC-00045","NAT-WA05","20-Mar-1991","MCI",21,"niwa"
"NRWQN-00018","NAT-WA06","20-Mar-1991","MCI",15,"niwa"
"HRC-00015","NAT-WA08","20-Mar-1991","MCI",7,"niwa"
"GW-00022","NAT-WN01","20-Mar-1991","MCI",8,"niwa"
"NRWQN-00047","NAT-WN02","20-Mar-1991","MCI",18,"niwa"
"HRC-00018","NAT-WA07","21-Mar-1991","MCI",19,"niwa"
"HRC-00013","NAT-WA09","21-Mar-1991","MCI",9,"niwa"
"ES-00010","NAT-DN08","02-Apr-1991","MCI",15,"niwa"
"ES-00001","NAT-DN09","02-Apr-1991","MCI",17,"niwa"
"NRWQN-00034","NAT-DN10","02-Apr-1991","MCI",7,"niwa"
"NRWQN-00057","NAT-NN01","02-Apr-1991","MCI",22,"niwa"
"NRWQN-00056","NAT-NN02","02-Apr-1991","MCI",28,"niwa"
"ES-00021","NAT-DN05","03-Apr-1991","MCI",13,"niwa"
"ES-00024","NAT-DN06","03-Apr-1991","MCI",23,"niwa"
"ES-00011","NAT-DN07","03-Apr-1991","MCI",17,"niwa"
"NRWQN-00029","NAT-DN01","04-Apr-1991","MCI",20,"niwa"
"NRWQN-00028","NAT-DN02","04-Apr-1991","MCI",18,"niwa"
"NRWQN-00026","NAT-DN03","04-Apr-1991","MCI",20,"niwa"
"EBOP-00045","NAT-GS04","04-Apr-1991","MCI",14,"niwa"
"NRWQN-00012","NAT-GS03","17-Apr-1991","MCI",30,"niwa"
"NRWQN-00011","NAT-GS02","18-Apr-1991","MCI",29,"niwa"
"NRWQN-00014","NAT-HV03","03-Feb-1992","MCI",15,"niwa"
"NRWQN-00016","NAT-HV06","03-Feb-1992","MCI",12,"niwa"
"NRWQN-00006","NAT-TK01","03-Feb-1992","MCI",14,"niwa"
"NRWQN-00007","NAT-TK02","03-Feb-1992","MCI",18,"niwa"
"NRWQN-00005","NAT-TK04","03-Feb-1992","MCI",13,"niwa"
"ES-00010","NAT-DN08","04-Feb-1992","MCI",13,"niwa"
"ES-00001","NAT-DN09","04-Feb-1992","MCI",15,"niwa"
"NRWQN-00013","NAT-HV01","04-Feb-1992","MCI",16,"niwa"
"HBRC-00043","NAT-HV02","04-Feb-1992","MCI",18,"niwa"
"ES-00021","NAT-DN05","05-Feb-1992","MCI",16,"niwa"
"ES-00024","NAT-DN06","05-Feb-1992","MCI",20,"niwa"
"ES-00011","NAT-DN07","05-Feb-1992","MCI",16,"niwa"
"NRWQN-00029","NAT-DN01","06-Feb-1992","MCI",12,"niwa"
"NRWQN-00028","NAT-DN02","06-Feb-1992","MCI",23,"niwa"
"NRWQN-00026","NAT-DN03","06-Feb-1992","MCI",19,"niwa"
"NRWQN-00015","NAT-HV04","11-Feb-1992","MCI",20,"niwa"
"EBOP-00053","NAT-RO04","11-Feb-1992","MCI",24,"niwa"
"NRWQN-00040","NAT-HM01","12-Feb-1992","MCI",24,"niwa"
"EBOP-00223","NAT-RO01","12-Feb-1992","MCI",14,"niwa"
"EBOP-00049","NAT-RO05","12-Feb-1992","MCI",18,"niwa"
"HRC-00062","NAT-TU01","12-Feb-1992","MCI",18,"niwa"
"NRWQN-00038","NAT-TU02","12-Feb-1992","MCI",13,"niwa"
"NRWQN-00045","NAT-HM06","13-Feb-1992","MCI",19,"niwa"
"NRWQN-00017","NAT-HV05","14-Feb-1992","MCI",14,"niwa"
"EBOP-00048","NAT-RO03","14-Feb-1992","MCI",27,"niwa"
"NRWQN-00034","NAT-DN10","20-Feb-1992","MCI",7,"niwa"
"NRWQN-00007","NAT-TK02","22-Feb-1992","MCI",22,"niwa"
"NRWQN-00057","NAT-NN01","03-Mar-1992","MCI",20,"niwa"
"NRWQN-00056","NAT-NN02","03-Mar-1992","MCI",21,"niwa"
"NRWQN-00050","NAT-GY04","09-Mar-1992","MCI",11,"niwa"
"NRWQN-00037","NAT-NN05","10-Mar-1992","MCI",24,"niwa"
"NRWQN-00058","NAT-NN03","11-Mar-1992","MCI",20,"niwa"
"MDC-00025","NAT-NN04","11-Mar-1992","MCI",14,"niwa"
"NRWQN-00051","NAT-GY02","13-Mar-1992","MCI",20,"niwa"
"NRC-10008","NAT-WH01","18-Mar-1992","MCI",26,"niwa"
"NRWQN-00023","NAT-WH02","18-Mar-1992","MCI",14,"niwa"
"NRWQN-00030","NAT-AX02","19-Mar-1992","MCI",17,"niwa"
"NRWQN-00027","NAT-AX04","20-Mar-1992","MCI",16,"niwa"
"NRWQN-00011","NAT-GS02","23-Mar-1992","MCI",27,"niwa"
"NRWQN-00012","NAT-GS03","23-Mar-1992","MCI",24,"niwa"
"EBOP-00045","NAT-GS04","25-Mar-1992","MCI",10,"niwa"
"NRWQN-00053","NAT-GY01","01-Apr-1992","MCI",12,"niwa"
"NRWQN-00036","NAT-WA01","07-Apr-1992","MCI",11,"niwa"
"NRWQN-00035","NAT-WA02","07-Apr-1992","MCI",23,"niwa"
"TRC-00010","NAT-WA03","07-Apr-1992","MCI",13,"niwa"
"HRC-00018","NAT-WA07","08-Apr-1992","MCI",15,"niwa"
"NRWQN-00052","NAT-GY03","09-Apr-1992","MCI",24,"niwa"
"HRC-00045","NAT-WA05","09-Apr-1992","MCI",15,"niwa"
"NRWQN-00018","NAT-WA06","09-Apr-1992","MCI",12,"niwa"
"HRC-00015","NAT-WA08","09-Apr-1992","MCI",10,"niwa"
"HRC-00013","NAT-WA09","09-Apr-1992","MCI",10,"niwa"
"NRWQN-00019","NAT-WA04","10-Apr-1992","MCI",10,"niwa"
"NRWQN-00042","NAT-HM03","12-Apr-1992","MCI",6,"niwa"
"NRWQN-00032","NAT-AX01","19-Apr-1992","MCI",11,"niwa"
"NRWQN-00031","NAT-AX03","19-Apr-1992","MCI",12,"niwa"
"NRWQN-00009","NAT-CH01","23-Apr-1992","MCI",13,"niwa"
"NRWQN-00059","NAT-CH02","23-Apr-1992","MCI",14,"niwa"
"NRWQN-00055","NAT-CH03","24-Apr-1992","MCI",10,"niwa"
"ECAN-10028","NAT-CH04","24-Apr-1992","MCI",9,"niwa"
"NRWQN-00014","NAT-HV03","02-Feb-1993","MCI",10,"niwa"
"NRWQN-00016","NAT-HV06","02-Feb-1993","MCI",29,"niwa"
"NRWQN-00015","NAT-HV04","03-Feb-1993","MCI",23,"niwa"
"NRWQN-00013","NAT-HV01","04-Feb-1993","MCI",19,"niwa"
"HBRC-00043","NAT-HV02","04-Feb-1993","MCI",15,"niwa"
"NRWQN-00019","NAT-WA04","07-Feb-1993","MCI",23,"niwa"
"NRWQN-00035","NAT-WA02","08-Feb-1993","MCI",20,"niwa"
"TRC-00010","NAT-WA03","08-Feb-1993","MCI",20,"niwa"
"NRWQN-00017","NAT-HV05","09-Feb-1993","MCI",17,"niwa"
"NRWQN-00038","NAT-TU02","09-Feb-1993","MCI",7,"niwa"
"NRWQN-00036","NAT-WA01","09-Feb-1993","MCI",10,"niwa"
"GW-00022","NAT-WN01","09-Feb-1993","MCI",19,"niwa"
"NRWQN-00047","NAT-WN02","09-Feb-1993","MCI",24,"niwa"
"NRWQN-00046","NAT-WN03","09-Feb-1993","MCI",12,"niwa"
"NRWQN-00048","NAT-WN04","09-Feb-1993","MCI",14,"niwa"
"HRC-00062","NAT-TU01","10-Feb-1993","MCI",16,"niwa"
"HRC-00045","NAT-WA05","10-Feb-1993","MCI",14,"niwa"
"HRC-00018","NAT-WA07","10-Feb-1993","MCI",21,"niwa"
"NRWQN-00018","NAT-WA06","11-Feb-1993","MCI",12,"niwa"
"HRC-00015","NAT-WA08","11-Feb-1993","MCI",11,"niwa"
"HRC-00013","NAT-WA09","11-Feb-1993","MCI",3,"niwa"
"NRWQN-00011","NAT-GS02","16-Feb-1993","MCI",24,"niwa"
"NRWQN-00012","NAT-GS03","16-Feb-1993","MCI",25,"niwa"
"NRWQN-00045","NAT-HM06","16-Feb-1993","MCI",13,"niwa"
"EBOP-00048","NAT-RO03","16-Feb-1993","MCI",25,"niwa"
"NRWQN-00045","NAT-HM06","17-Feb-1993","MCI",18,"niwa"
"EBOP-00223","NAT-RO01","17-Feb-1993","MCI",18,"niwa"
"EBOP-00049","NAT-RO05","17-Feb-1993","MCI",20,"niwa"
"NRWQN-00040","NAT-HM01","18-Feb-1993","MCI",29,"niwa"
"NRWQN-00042","NAT-HM03","18-Feb-1993","MCI",10,"niwa"
"EBOP-00053","NAT-RO04","19-Feb-1993","MCI",32,"niwa"
"NRWQN-00006","NAT-TK01","22-Feb-1993","MCI",17,"niwa"
"NRWQN-00008","NAT-TK03","22-Feb-1993","MCI",23,"niwa"
"NRWQN-00005","NAT-TK04","22-Feb-1993","MCI",18,"niwa"
"ECAN-10004","NAT-TK05","22-Feb-1993","MCI",20,"niwa"
"NRWQN-00003","NAT-TK06","22-Feb-1993","MCI",13,"niwa"
"NRWQN-00051","NAT-GY02","25-Feb-1993","MCI",18,"niwa"
"NRWQN-00052","NAT-GY03","01-Mar-1993","MCI",19,"niwa"
"NRWQN-00050","NAT-GY04","09-Mar-1993","MCI",9,"niwa"
"NRWQN-00049","NAT-WN05","09-Mar-1993","MCI",16,"niwa"
"NRWQN-00053","NAT-GY01","15-Mar-1993","MCI",19,"niwa"
"NRWQN-00027","NAT-AX04","16-Mar-1993","MCI",12,"niwa"
"ES-00010","NAT-DN08","16-Mar-1993","MCI",10,"niwa"
"ES-00001","NAT-DN09","16-Mar-1993","MCI",21,"niwa"
"NRWQN-00034","NAT-DN10","16-Mar-1993","MCI",8,"niwa"
"ES-00021","NAT-DN05","17-Mar-1993","MCI",16,"niwa"
"ES-00024","NAT-DN06","17-Mar-1993","MCI",14,"niwa"
"ES-00011","NAT-DN07","17-Mar-1993","MCI",16,"niwa"
"NRC-10008","NAT-WH01","17-Mar-1993","MCI",25,"niwa"
"NRWQN-00029","NAT-DN01","18-Mar-1993","MCI",15,"niwa"
"NRWQN-00028","NAT-DN02","18-Mar-1993","MCI",16,"niwa"
"NRWQN-00026","NAT-DN03","18-Mar-1993","MCI",21,"niwa"
"NRWQN-00023","NAT-WH02","18-Mar-1993","MCI",17,"niwa"
"NRWQN-00030","NAT-AX02","19-Mar-1993","MCI",15,"niwa"
"NRWQN-00031","NAT-AX03","19-Mar-1993","MCI",7,"niwa"
"NRWQN-00032","NAT-AX01","23-Mar-1993","MCI",12,"niwa"
"NRWQN-00009","NAT-CH01","24-Mar-1993","MCI",22,"niwa"
"NRWQN-00059","NAT-CH02","24-Mar-1993","MCI",17,"niwa"
"NRWQN-00055","NAT-CH03","24-Mar-1993","MCI",6,"niwa"
"EBOP-00045","NAT-GS04","24-Mar-1993","MCI",11,"niwa"
"MDC-00025","NAT-NN04","24-Mar-1993","MCI",21,"niwa"
"ECAN-10028","NAT-CH04","25-Mar-1993","MCI",8,"niwa"
"NRWQN-00058","NAT-NN03","25-Mar-1993","MCI",15,"niwa"
"NRWQN-00037","NAT-NN05","26-Mar-1993","MCI",23,"niwa"
"NRWQN-00057","NAT-NN01","29-Mar-1993","MCI",28,"niwa"
"NRWQN-00056","NAT-NN02","29-Mar-1993","MCI",20,"niwa"
"NRWQN-00014","NAT-HV03","03-Feb-1994","MCI",17,"niwa"
"NRWQN-00017","NAT-HV05","04-Feb-1994","MCI",26,"niwa"
"NRWQN-00016","NAT-HV06","08-Feb-1994","MCI",28,"niwa"
"GW-00022","NAT-WN01","08-Feb-1994","MCI",11,"niwa"
"NRWQN-00047","NAT-WN02","08-Feb-1994","MCI",24,"niwa"
"NRWQN-00046","NAT-WN03","08-Feb-1994","MCI",13,"niwa"
"NRWQN-00048","NAT-WN04","08-Feb-1994","MCI",26,"niwa"
"NRWQN-00049","NAT-WN05","08-Feb-1994","MCI",13,"niwa"
"EBOP-00045","NAT-GS04","09-Feb-1994","MCI",14,"niwa"
"NRWQN-00015","NAT-HV04","09-Feb-1994","MCI",23,"niwa"
"HRC-00062","NAT-TU01","09-Feb-1994","MCI",19,"niwa"
"NRWQN-00038","NAT-TU02","09-Feb-1994","MCI",18,"niwa"
"NRWQN-00013","NAT-HV01","10-Feb-1994","MCI",19,"niwa"
"HBRC-00043","NAT-HV02","10-Feb-1994","MCI",21,"niwa"
"NRWQN-00057","NAT-NN01","15-Feb-1994","MCI",28,"niwa"
"NRC-10008","NAT-WH01","15-Feb-1994","MCI",25,"niwa"
"NRWQN-00023","NAT-WH02","15-Feb-1994","MCI",18,"niwa"
"NRWQN-00056","NAT-NN02","16-Feb-1994","MCI",25,"niwa"
"EBOP-00223","NAT-RO01","16-Feb-1994","MCI",18,"niwa"
"NRWQN-00040","NAT-HM01","17-Feb-1994","MCI",26,"niwa"
"NRWQN-00042","NAT-HM03","17-Feb-1994","MCI",6,"niwa"
"EBOP-00053","NAT-RO04","17-Feb-1994","MCI",27,"niwa"
"NRWQN-00035","NAT-WA02","23-Feb-1994","MCI",24,"niwa"
"TRC-00010","NAT-WA03","23-Feb-1994","MCI",25,"niwa"
"NRWQN-00011","NAT-GS02","24-Feb-1994","MCI",30,"niwa"
"NRWQN-00012","NAT-GS03","24-Feb-1994","MCI",30,"niwa"
"NRWQN-00019","NAT-WA04","24-Feb-1994","MCI",20,"niwa"
"HRC-00045","NAT-WA05","24-Feb-1994","MCI",22,"niwa"
"NRWQN-00018","NAT-WA06","24-Feb-1994","MCI",13,"niwa"
"HRC-00018","NAT-WA07","25-Feb-1994","MCI",23,"niwa"
"HRC-00015","NAT-WA08","25-Feb-1994","MCI",18,"niwa"
"HRC-00013","NAT-WA09","25-Feb-1994","MCI",11,"niwa"
"NRWQN-00053","NAT-GY01","28-Feb-1994","MCI",14,"niwa"
